
Predictions were generated on 05-Nov-2019 at 08:39:54 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #02: AWT-27CR2 with many DOFs with startup and shutdown and steady wind

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	Spn1ALxb1 	Spn1ALyb1 	Spn1ALzb1 	RotSpeed  	LSSGagVxa 	RootFxb1  	RootFyb1  	RootFxb2  	RootFyb2  	RootMIP2  	RootMOoP2 	Spn1MLxb1 	Spn1MLyb1 	RotTorq   	LSSTipMys 	LSSTipMzs 	LSSGagMya 	LSSGagMza 	HSShftTq  	HSSBrTq   	HSShftPwr 	GenTq     	GenPwr    
    9.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.905E+01	 2.928E+00	-2.170E+02	 5.418E+01	 5.418E+01	 4.404E+00	-8.385E-01	 3.934E+00	-4.051E+00	 2.328E+01	 3.661E+01	 8.102E-01	 1.146E+01	 3.624E+01	 3.403E+00	 2.317E+00	 6.384E+00	 4.874E+00	 1.610E+00	 0.000E+00	 2.056E+02	 1.622E+00	 1.934E+02
    9.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.913E+01	 2.912E+00	-2.168E+02	 5.418E+01	 5.418E+01	 4.384E+00	-1.778E+00	 3.924E+00	-3.101E+00	 1.869E+01	 3.659E+01	 1.855E+00	 1.152E+01	 3.618E+01	 2.649E+00	 1.062E+00	 6.738E+00	 1.960E+00	 1.608E+00	 0.000E+00	 2.052E+02	 1.616E+00	 1.927E+02
   10.0000	 1.200E+01	-0.000E+00	 0.000E+00	 2.919E+01	 2.957E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.366E+00	-2.777E+00	 3.939E+00	-2.101E+00	 1.385E+01	 3.664E+01	 2.966E+00	 1.163E+01	 3.618E+01	 2.534E+00	-4.351E-01	 6.749E+00	-1.116E+00	 1.608E+00	 0.000E+00	 2.052E+02	 1.612E+00	 1.922E+02
   10.0400	 1.200E+01	-0.000E+00	 0.000E+00	 2.923E+01	 3.051E+00	-2.164E+02	 5.418E+01	 5.418E+01	 4.346E+00	-3.782E+00	 3.975E+00	-1.106E+00	 9.022E+00	 3.672E+01	 4.080E+00	 1.176E+01	 3.623E+01	 3.109E+00	-1.860E+00	 6.409E+00	-4.186E+00	 1.610E+00	 0.000E+00	 2.055E+02	 1.610E+00	 1.920E+02
   10.0800	 1.200E+01	-0.000E+00	 0.000E+00	 2.926E+01	 3.168E+00	-2.163E+02	 5.418E+01	 5.418E+01	 4.324E+00	-4.730E+00	 4.026E+00	-1.760E-01	 4.506E+00	 3.682E+01	 5.130E+00	 1.192E+01	 3.633E+01	 4.270E+00	-2.896E+00	 5.727E+00	-7.065E+00	 1.615E+00	 0.000E+00	 2.061E+02	 1.611E+00	 1.921E+02
   10.1200	 1.200E+01	-0.000E+00	 0.000E+00	 2.926E+01	 3.271E+00	-2.163E+02	 5.418E+01	 5.418E+01	 4.299E+00	-5.558E+00	 4.088E+00	 6.294E-01	 5.901E-01	 3.692E+01	 6.045E+00	 1.208E+01	 3.645E+01	 5.770E+00	-3.302E+00	 4.736E+00	-9.567E+00	 1.620E+00	 0.000E+00	 2.068E+02	 1.613E+00	 1.924E+02
   10.1600	 1.200E+01	-0.000E+00	 0.000E+00	 2.925E+01	 3.324E+00	-2.163E+02	 5.418E+01	 5.418E+01	 4.272E+00	-6.212E+00	 4.157E+00	 1.257E+00	-2.465E+00	 3.701E+01	 6.762E+00	 1.223E+01	 3.659E+01	 7.271E+00	-2.983E+00	 3.487E+00	-1.153E+01	 1.626E+00	 0.000E+00	 2.076E+02	 1.618E+00	 1.929E+02
   10.2000	 1.200E+01	-0.000E+00	 0.000E+00	 2.922E+01	 3.303E+00	-2.164E+02	 5.418E+01	 5.418E+01	 4.243E+00	-6.645E+00	 4.227E+00	 1.667E+00	-4.459E+00	 3.709E+01	 7.234E+00	 1.238E+01	 3.673E+01	 8.431E+00	-2.014E+00	 2.051E+00	-1.281E+01	 1.633E+00	 0.000E+00	 2.084E+02	 1.623E+00	 1.936E+02
   10.2400	 1.200E+01	-0.000E+00	 0.000E+00	 2.918E+01	 3.201E+00	-2.165E+02	 5.419E+01	 5.418E+01	 4.214E+00	-6.833E+00	 4.294E+00	 1.834E+00	-5.273E+00	 3.715E+01	 7.430E+00	 1.250E+01	 3.686E+01	 8.988E+00	-6.266E-01	 5.097E-01	-1.335E+01	 1.638E+00	 0.000E+00	 2.091E+02	 1.629E+00	 1.942E+02
   10.2800	 1.200E+01	-0.000E+00	 0.000E+00	 2.914E+01	 3.029E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.185E+00	-6.767E+00	 4.355E+00	 1.754E+00	-4.879E+00	 3.720E+01	 7.345E+00	 1.258E+01	 3.696E+01	 8.823E+00	 8.562E-01	-1.050E+00	-1.311E+01	 1.643E+00	 0.000E+00	 2.098E+02	 1.634E+00	 1.949E+02
   10.3200	 1.200E+01	-0.000E+00	 0.000E+00	 2.910E+01	 2.817E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.157E+00	-6.459E+00	 4.409E+00	 1.438E+00	-3.337E+00	 3.722E+01	 6.995E+00	 1.263E+01	 3.704E+01	 7.989E+00	 2.099E+00	-2.543E+00	-1.215E+01	 1.646E+00	 0.000E+00	 2.102E+02	 1.639E+00	 1.955E+02
   10.3600	 1.200E+01	-0.000E+00	 0.000E+00	 2.907E+01	 2.604E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.133E+00	-5.937E+00	 4.454E+00	 9.132E-01	-7.819E-01	 3.723E+01	 6.412E+00	 1.264E+01	 3.710E+01	 6.682E+00	 2.838E+00	-3.889E+00	-1.053E+01	 1.649E+00	 0.000E+00	 2.105E+02	 1.643E+00	 1.960E+02
   10.4000	 1.200E+01	-0.000E+00	 0.000E+00	 2.906E+01	 2.425E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.116E+00	-5.241E+00	 4.492E+00	 2.171E-01	 2.603E+00	 3.724E+01	 5.639E+00	 1.262E+01	 3.714E+01	 5.189E+00	 2.932E+00	-5.022E+00	-8.387E+00	 1.651E+00	 0.000E+00	 2.108E+02	 1.647E+00	 1.964E+02
   10.4400	 1.200E+01	-0.000E+00	 0.000E+00	 2.905E+01	 2.308E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.110E+00	-4.415E+00	 4.520E+00	-6.076E-01	 6.609E+00	 3.725E+01	 4.725E+00	 1.257E+01	 3.717E+01	 3.817E+00	 2.381E+00	-5.889E+00	-5.843E+00	 1.652E+00	 0.000E+00	 2.110E+02	 1.649E+00	 1.967E+02
   10.4800	 1.200E+01	-0.000E+00	 0.000E+00	 2.904E+01	 2.266E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.116E+00	-3.506E+00	 4.541E+00	-1.516E+00	 1.102E+01	 3.728E+01	 3.720E+00	 1.249E+01	 3.720E+01	 2.833E+00	 1.312E+00	-6.451E+00	-3.041E+00	 1.653E+00	 0.000E+00	 2.111E+02	 1.651E+00	 1.970E+02
   10.5200	 1.200E+01	-0.000E+00	 0.000E+00	 2.904E+01	 2.298E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.137E+00	-2.560E+00	 4.554E+00	-2.464E+00	 1.562E+01	 3.735E+01	 2.674E+00	 1.241E+01	 3.723E+01	 2.417E+00	-5.462E-02	-6.687E+00	-1.220E-01	 1.655E+00	 0.000E+00	 2.113E+02	 1.653E+00	 1.972E+02
   10.5600	 1.200E+01	-0.000E+00	 0.000E+00	 2.903E+01	 2.391E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.171E+00	-1.621E+00	 4.558E+00	-3.407E+00	 2.019E+01	 3.745E+01	 1.634E+00	 1.232E+01	 3.726E+01	 2.635E+00	-1.449E+00	-6.590E+00	 2.778E+00	 1.656E+00	 0.000E+00	 2.115E+02	 1.654E+00	 1.973E+02
   10.6000	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.527E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.214E+00	-7.309E-01	 4.551E+00	-4.302E+00	 2.453E+01	 3.757E+01	 6.475E-01	 1.224E+01	 3.728E+01	 3.437E+00	-2.603E+00	-6.168E+00	 5.529E+00	 1.657E+00	 0.000E+00	 2.116E+02	 1.656E+00	 1.975E+02
   10.6400	 1.200E+01	-0.000E+00	 0.000E+00	 2.900E+01	 2.683E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.263E+00	 7.235E-02	 4.531E+00	-5.110E+00	 2.844E+01	 3.767E+01	-2.445E-01	 1.215E+01	 3.729E+01	 4.666E+00	-3.298E+00	-5.443E+00	 8.009E+00	 1.657E+00	 0.000E+00	 2.116E+02	 1.656E+00	 1.976E+02
   10.6800	 1.200E+01	-0.000E+00	 0.000E+00	 2.899E+01	 2.838E+00	-2.167E+02	 5.420E+01	 5.420E+01	 4.310E+00	 7.540E-01	 4.497E+00	-5.793E+00	 3.175E+01	 3.774E+01	-1.003E+00	 1.206E+01	 3.727E+01	 6.087E+00	-3.397E+00	-4.454E+00	 1.011E+01	 1.656E+00	 0.000E+00	 2.115E+02	 1.657E+00	 1.976E+02
   10.7200	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 2.973E+00	-2.169E+02	 5.420E+01	 5.420E+01	 4.352E+00	 1.285E+00	 4.447E+00	-6.322E+00	 3.430E+01	 3.776E+01	-1.593E+00	 1.195E+01	 3.721E+01	 7.433E+00	-2.876E+00	-3.248E+00	 1.173E+01	 1.654E+00	 0.000E+00	 2.112E+02	 1.656E+00	 1.976E+02
   10.7600	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 3.076E+00	-2.171E+02	 5.420E+01	 5.420E+01	 4.385E+00	 1.641E+00	 4.383E+00	-6.670E+00	 3.597E+01	 3.771E+01	-1.989E+00	 1.184E+01	 3.712E+01	 8.446E+00	-1.822E+00	-1.888E+00	 1.280E+01	 1.650E+00	 0.000E+00	 2.107E+02	 1.654E+00	 1.973E+02
   10.8000	 1.200E+01	-0.000E+00	 0.000E+00	 2.900E+01	 3.138E+00	-2.172E+02	 5.420E+01	 5.420E+01	 4.405E+00	 1.806E+00	 4.308E+00	-6.821E+00	 3.669E+01	 3.760E+01	-2.170E+00	 1.173E+01	 3.700E+01	 8.932E+00	-4.269E-01	-4.395E-01	 1.327E+01	 1.645E+00	 0.000E+00	 2.100E+02	 1.651E+00	 1.969E+02
   10.8400	 1.200E+01	-0.000E+00	 0.000E+00	 2.903E+01	 3.160E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.414E+00	 1.770E+00	 4.227E+00	-6.766E+00	 3.641E+01	 3.743E+01	-2.125E+00	 1.163E+01	 3.686E+01	 8.788E+00	 1.053E+00	 1.028E+00	 1.311E+01	 1.638E+00	 0.000E+00	 2.092E+02	 1.646E+00	 1.964E+02
   10.8800	 1.200E+01	-0.000E+00	 0.000E+00	 2.906E+01	 3.149E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.413E+00	 1.530E+00	 4.147E+00	-6.503E+00	 3.514E+01	 3.724E+01	-1.852E+00	 1.154E+01	 3.670E+01	 8.032E+00	 2.339E+00	 2.443E+00	 1.232E+01	 1.631E+00	 0.000E+00	 2.083E+02	 1.641E+00	 1.957E+02
   10.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.911E+01	 3.122E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.406E+00	 1.093E+00	 4.074E+00	-6.041E+00	 3.290E+01	 3.705E+01	-1.358E+00	 1.147E+01	 3.655E+01	 6.797E+00	 3.177E+00	 3.737E+00	 1.092E+01	 1.625E+00	 0.000E+00	 2.074E+02	 1.635E+00	 1.950E+02
   10.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.915E+01	 3.098E+00	-2.173E+02	 5.418E+01	 5.418E+01	 4.395E+00	 4.706E-01	 4.014E+00	-5.397E+00	 2.979E+01	 3.689E+01	-6.584E-01	 1.143E+01	 3.643E+01	 5.315E+00	 3.393E+00	 4.845E+00	 8.957E+00	 1.619E+00	 0.000E+00	 2.067E+02	 1.629E+00	 1.942E+02
   11.0000	 1.200E+01	-0.000E+00	 0.000E+00	 2.919E+01	 3.096E+00	-2.171E+02	 5.418E+01	 5.418E+01	 4.384E+00	-3.135E-01	 3.974E+00	-4.596E+00	 2.592E+01	 3.677E+01	 2.212E-01	 1.143E+01	 3.634E+01	 3.881E+00	 2.924E+00	 5.712E+00	 6.513E+00	 1.615E+00	 0.000E+00	 2.062E+02	 1.623E+00	 1.936E+02
   11.0400	 1.200E+01	-0.000E+00	 0.000E+00	 2.922E+01	 3.130E+00	-2.170E+02	 5.418E+01	 5.418E+01	 4.375E+00	-1.225E+00	 3.957E+00	-3.675E+00	 2.147E+01	 3.672E+01	 1.242E+00	 1.147E+01	 3.631E+01	 2.792E+00	 1.847E+00	 6.288E+00	 3.694E+00	 1.614E+00	 0.000E+00	 2.060E+02	 1.619E+00	 1.931E+02
   11.0800	 1.200E+01	-0.000E+00	 0.000E+00	 2.924E+01	 3.202E+00	-2.168E+02	 5.418E+01	 5.418E+01	 4.366E+00	-2.221E+00	 3.962E+00	-2.680E+00	 1.665E+01	 3.672E+01	 2.354E+00	 1.155E+01	 3.632E+01	 2.288E+00	 3.694E-01	 6.538E+00	 6.381E-01	 1.614E+00	 0.000E+00	 2.061E+02	 1.616E+00	 1.928E+02
   11.1200	 1.200E+01	-0.000E+00	 0.000E+00	 2.923E+01	 3.301E+00	-2.167E+02	 5.418E+01	 5.418E+01	 4.359E+00	-3.246E+00	 3.990E+00	-1.664E+00	 1.173E+01	 3.678E+01	 3.497E+00	 1.167E+01	 3.639E+01	 2.495E+00	-1.204E+00	 6.444E+00	-2.489E+00	 1.617E+00	 0.000E+00	 2.065E+02	 1.616E+00	 1.927E+02
   11.1600	 1.200E+01	-0.000E+00	 0.000E+00	 2.922E+01	 3.405E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.353E+00	-4.240E+00	 4.037E+00	-6.881E-01	 7.002E+00	 3.689E+01	 4.601E+00	 1.183E+01	 3.650E+01	 3.381E+00	-2.536E+00	 6.003E+00	-5.507E+00	 1.622E+00	 0.000E+00	 2.071E+02	 1.618E+00	 1.929E+02
   11.2000	 1.200E+01	-0.000E+00	 0.000E+00	 2.918E+01	 3.485E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.345E+00	-5.141E+00	 4.099E+00	 1.896E-01	 2.745E+00	 3.703E+01	 5.599E+00	 1.201E+01	 3.664E+01	 4.761E+00	-3.337E+00	 5.236E+00	-8.231E+00	 1.629E+00	 0.000E+00	 2.079E+02	 1.621E+00	 1.933E+02
   11.2400	 1.200E+01	-0.000E+00	 0.000E+00	 2.914E+01	 3.513E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.335E+00	-5.893E+00	 4.171E+00	 9.147E-01	-7.742E-01	 3.717E+01	 6.425E+00	 1.219E+01	 3.680E+01	 6.333E+00	-3.432E+00	 4.181E+00	-1.049E+01	 1.635E+00	 0.000E+00	 2.088E+02	 1.626E+00	 1.939E+02
   11.2800	 1.200E+01	-0.000E+00	 0.000E+00	 2.909E+01	 3.471E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.320E+00	-6.448E+00	 4.245E+00	 1.444E+00	-3.343E+00	 3.731E+01	 7.028E+00	 1.236E+01	 3.694E+01	 7.750E+00	-2.809E+00	 2.899E+00	-1.215E+01	 1.642E+00	 0.000E+00	 2.096E+02	 1.632E+00	 1.946E+02
   11.3200	 1.200E+01	-0.000E+00	 0.000E+00	 2.905E+01	 3.356E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.299E+00	-6.774E+00	 4.315E+00	 1.749E+00	-4.823E+00	 3.742E+01	 7.375E+00	 1.251E+01	 3.707E+01	 8.704E+00	-1.619E+00	 1.463E+00	-1.311E+01	 1.648E+00	 0.000E+00	 2.104E+02	 1.638E+00	 1.954E+02
   11.3600	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 3.179E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.272E+00	-6.859E+00	 4.378E+00	 1.819E+00	-5.156E+00	 3.748E+01	 7.452E+00	 1.261E+01	 3.717E+01	 8.997E+00	-1.355E-01	-4.484E-02	-1.334E+01	 1.652E+00	 0.000E+00	 2.109E+02	 1.643E+00	 1.960E+02
   11.4000	 1.200E+01	-0.000E+00	 0.000E+00	 2.899E+01	 2.971E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.240E+00	-6.703E+00	 4.429E+00	 1.657E+00	-4.365E+00	 3.750E+01	 7.266E+00	 1.268E+01	 3.722E+01	 8.585E+00	 1.316E+00	-1.542E+00	-1.285E+01	 1.654E+00	 0.000E+00	 2.112E+02	 1.648E+00	 1.966E+02
   11.4400	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 2.767E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.206E+00	-6.328E+00	 4.469E+00	 1.282E+00	-2.543E+00	 3.748E+01	 6.840E+00	 1.270E+01	 3.724E+01	 7.577E+00	 2.433E+00	-2.950E+00	-1.169E+01	 1.655E+00	 0.000E+00	 2.114E+02	 1.651E+00	 1.970E+02
   11.4800	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 2.602E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.174E+00	-5.764E+00	 4.499E+00	 7.235E-01	 1.690E-01	 3.743E+01	 6.208E+00	 1.268E+01	 3.723E+01	 6.196E+00	 3.004E+00	-4.198E+00	-9.954E+00	 1.655E+00	 0.000E+00	 2.113E+02	 1.653E+00	 1.972E+02
   11.5200	 1.200E+01	-0.000E+00	 0.000E+00	 2.899E+01	 2.499E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.148E+00	-5.046E+00	 4.520E+00	 1.479E-02	 3.605E+00	 3.738E+01	 5.412E+00	 1.264E+01	 3.720E+01	 4.723E+00	 2.934E+00	-5.226E+00	-7.754E+00	 1.654E+00	 0.000E+00	 2.112E+02	 1.654E+00	 1.973E+02
   11.5600	 1.200E+01	-0.000E+00	 0.000E+00	 2.900E+01	 2.466E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.133E+00	-4.215E+00	 4.534E+00	-8.070E-01	 7.586E+00	 3.734E+01	 4.492E+00	 1.257E+01	 3.717E+01	 3.442E+00	 2.257E+00	-5.989E+00	-5.205E+00	 1.652E+00	 0.000E+00	 2.110E+02	 1.654E+00	 1.973E+02
   11.6000	 1.200E+01	-0.000E+00	 0.000E+00	 2.901E+01	 2.499E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.132E+00	-3.310E+00	 4.539E+00	-1.704E+00	 1.193E+01	 3.733E+01	 3.492E+00	 1.250E+01	 3.714E+01	 2.589E+00	 1.113E+00	-6.453E+00	-2.428E+00	 1.651E+00	 0.000E+00	 2.108E+02	 1.653E+00	 1.972E+02
   11.6400	 1.200E+01	-0.000E+00	 0.000E+00	 2.901E+01	 2.579E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.145E+00	-2.372E+00	 4.537E+00	-2.636E+00	 1.644E+01	 3.735E+01	 2.455E+00	 1.241E+01	 3.711E+01	 2.321E+00	-2.753E-01	-6.600E+00	 4.530E-01	 1.649E+00	 0.000E+00	 2.106E+02	 1.652E+00	 1.970E+02
   11.6800	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.687E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.169E+00	-1.442E+00	 4.525E+00	-3.564E+00	 2.094E+01	 3.739E+01	 1.424E+00	 1.232E+01	 3.709E+01	 2.684E+00	-1.643E+00	-6.422E+00	 3.313E+00	 1.648E+00	 0.000E+00	 2.105E+02	 1.651E+00	 1.969E+02
   11.7200	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.801E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.202E+00	-5.595E-01	 4.503E+00	-4.446E+00	 2.520E+01	 3.743E+01	 4.458E-01	 1.221E+01	 3.707E+01	 3.614E+00	-2.726E+00	-5.928E+00	 6.024E+00	 1.647E+00	 0.000E+00	 2.104E+02	 1.649E+00	 1.968E+02
   11.7600	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.907E+00	-2.168E+02	 5.419E+01	 5.419E+01	 4.239E+00	 2.338E-01	 4.470E+00	-5.239E+00	 2.904E+01	 3.747E+01	-4.359E-01	 1.210E+01	 3.704E+01	 4.938E+00	-3.310E+00	-5.140E+00	 8.459E+00	 1.646E+00	 0.000E+00	 2.102E+02	 1.648E+00	 1.966E+02
   11.8000	 1.200E+01	-0.000E+00	 0.000E+00	 2.903E+01	 2.994E+00	-2.170E+02	 5.419E+01	 5.419E+01	 4.277E+00	 8.999E-01	 4.424E+00	-5.905E+00	 3.226E+01	 3.748E+01	-1.177E+00	 1.199E+01	 3.700E+01	 6.404E+00	-3.268E+00	-4.096E+00	 1.050E+01	 1.644E+00	 0.000E+00	 2.100E+02	 1.647E+00	 1.964E+02
   11.8400	 1.200E+01	-0.000E+00	 0.000E+00	 2.904E+01	 3.060E+00	-2.171E+02	 5.419E+01	 5.419E+01	 4.312E+00	 1.405E+00	 4.368E+00	-6.408E+00	 3.469E+01	 3.745E+01	-1.739E+00	 1.186E+01	 3.694E+01	 7.726E+00	-2.596E+00	-2.846E+00	 1.203E+01	 1.642E+00	 0.000E+00	 2.097E+02	 1.645E+00	 1.962E+02
   11.8800	 1.200E+01	-0.000E+00	 0.000E+00	 2.906E+01	 3.108E+00	-2.172E+02	 5.419E+01	 5.419E+01	 4.341E+00	 1.721E+00	 4.303E+00	-6.718E+00	 3.619E+01	 3.739E+01	-2.089E+00	 1.174E+01	 3.687E+01	 8.638E+00	-1.411E+00	-1.453E+00	 1.298E+01	 1.639E+00	 0.000E+00	 2.092E+02	 1.643E+00	 1.959E+02
   11.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.908E+01	 3.141E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.362E+00	 1.830E+00	 4.234E+00	-6.817E+00	 3.666E+01	 3.730E+01	-2.206E+00	 1.163E+01	 3.679E+01	 8.951E+00	 5.848E-02	 1.382E-02	 1.328E+01	 1.635E+00	 0.000E+00	 2.087E+02	 1.640E+00	 1.956E+02
   11.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.910E+01	 3.166E+00	-2.174E+02	 5.419E+01	 5.419E+01	 4.375E+00	 1.722E+00	 4.163E+00	-6.696E+00	 3.608E+01	 3.718E+01	-2.078E+00	 1.154E+01	 3.669E+01	 8.594E+00	 1.523E+00	 1.480E+00	 1.291E+01	 1.631E+00	 0.000E+00	 2.082E+02	 1.636E+00	 1.952E+02
   12.0000	 1.200E+01	-0.000E+00	 0.000E+00	 2.913E+01	 3.191E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.382E+00	 1.399E+00	 4.098E+00	-6.357E+00	 3.444E+01	 3.705E+01	-1.708E+00	 1.146E+01	 3.660E+01	 7.628E+00	 2.684E+00	 2.872E+00	 1.188E+01	 1.627E+00	 0.000E+00	 2.077E+02	 0.000E+00	 0.000E+00
   12.0400	 1.200E+01	-0.000E+00	 0.000E+00	 2.939E+01	-5.604E-01	-2.184E+02	 5.439E+01	 5.449E+01	 4.547E+00	 2.429E+00	 4.204E+00	-4.203E+00	 2.016E+01	 3.810E+01	-4.915E+00	 1.136E+01	 9.795E+00	 6.047E+00	 3.137E+00	 4.154E+00	 9.935E+00	 4.353E-01	 0.000E+00	 5.589E+01	 0.000E+00	 0.000E+00
   12.0800	 1.200E+01	-0.000E+00	 0.000E+00	 3.041E+01	-9.804E-01	-2.204E+02	 5.457E+01	 5.457E+01	 4.395E+00	 1.906E+00	 4.011E+00	-3.343E+00	 1.610E+01	 3.716E+01	-4.100E+00	 1.127E+01	 8.143E+00	 4.600E+00	 3.100E+00	 5.144E+00	 7.841E+00	 3.619E-01	 0.000E+00	 4.654E+01	 0.000E+00	 0.000E+00
   12.1200	 1.200E+01	-0.000E+00	 0.000E+00	 3.004E+01	 1.806E-01	-2.220E+02	 5.478E+01	 5.475E+01	 4.385E+00	 5.431E-01	 3.988E+00	-3.053E+00	 1.659E+01	 3.672E+01	-1.666E+00	 1.111E+01	 1.802E+01	 3.341E+00	 2.490E+00	 5.915E+00	 5.361E+00	 8.008E-01	 0.000E+00	 1.033E+02	 0.000E+00	 0.000E+00
   12.1600	 1.200E+01	-0.000E+00	 0.000E+00	 3.007E+01	 4.599E-01	-2.233E+02	 5.498E+01	 5.498E+01	 4.384E+00	-4.971E-01	 3.991E+00	-2.025E+00	 1.136E+01	 3.667E+01	-6.659E-01	 1.109E+01	 1.759E+01	 2.421E+00	 1.107E+00	 6.362E+00	 2.226E+00	 7.818E-01	 0.000E+00	 1.013E+02	 0.000E+00	 0.000E+00
   12.2000	 1.200E+01	-0.000E+00	 0.000E+00	 3.077E+01	 2.694E-01	-2.248E+02	 5.517E+01	 5.518E+01	 4.308E+00	-1.380E+00	 3.935E+00	-7.870E-01	 4.544E+00	 3.650E+01	 1.715E-01	 1.128E+01	 1.441E+01	 2.215E+00	-5.167E-01	 6.453E+00	-9.402E-01	 6.404E-01	 0.000E+00	 8.327E+01	 0.000E+00	 0.000E+00
   12.2400	 1.200E+01	-0.000E+00	 0.000E+00	 3.066E+01	 9.467E-02	-2.263E+02	 5.537E+01	 5.536E+01	 4.389E+00	-2.309E+00	 4.066E+00	 1.292E-01	 3.435E-01	 3.713E+01	 1.144E+00	 1.152E+01	 1.461E+01	 2.687E+00	-1.805E+00	 6.214E+00	-3.747E+00	 6.495E-01	 0.000E+00	 8.473E+01	 0.000E+00	 0.000E+00
   12.2800	 1.200E+01	-0.000E+00	 0.000E+00	 3.070E+01	 2.296E-01	-2.279E+02	 5.556E+01	 5.556E+01	 4.444E+00	-3.315E+00	 4.182E+00	 9.757E-01	-3.339E+00	 3.769E+01	 2.226E+00	 1.181E+01	 1.595E+01	 3.749E+00	-2.872E+00	 5.581E+00	-6.574E+00	 7.089E-01	 0.000E+00	 9.281E+01	 0.000E+00	 0.000E+00
   12.3200	 1.200E+01	-0.000E+00	 0.000E+00	 3.104E+01	 5.070E-01	-2.295E+02	 5.577E+01	 5.577E+01	 4.422E+00	-4.268E+00	 4.226E+00	 1.883E+00	-8.016E+00	 3.791E+01	 3.426E+00	 1.211E+01	 1.624E+01	 5.350E+00	-3.533E+00	 4.625E+00	-9.331E+00	 7.216E-01	 0.000E+00	 9.481E+01	 0.000E+00	 0.000E+00
   12.3600	 1.200E+01	-0.000E+00	 0.000E+00	 3.114E+01	 3.831E-01	-2.310E+02	 5.597E+01	 5.597E+01	 4.434E+00	-4.905E+00	 4.330E+00	 2.565E+00	-1.153E+01	 3.826E+01	 4.116E+00	 1.233E+01	 1.575E+01	 6.902E+00	-3.266E+00	 3.472E+00	-1.129E+01	 7.000E-01	 0.000E+00	 9.231E+01	 0.000E+00	 0.000E+00
   12.4000	 1.200E+01	-0.000E+00	 0.000E+00	 3.144E+01	 5.076E-02	-2.326E+02	 5.617E+01	 5.617E+01	 4.405E+00	-5.246E+00	 4.399E+00	 2.932E+00	-1.308E+01	 3.833E+01	 4.291E+00	 1.246E+01	 1.548E+01	 7.968E+00	-2.234E+00	 2.121E+00	-1.238E+01	 6.882E-01	 0.000E+00	 9.108E+01	 0.000E+00	 0.000E+00
