
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 02-Jan-2025 at 09:52:46.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    4.9290   5.9959013E+05   5.4933163E+05   6.0029382E+05   2.1726480E+05   2.1312346E+05   2.1728294E+05   3.8186847E+05   3.3095371E+05   3.8219221E+05   1.4656615E+04   1.9921304E+04   1.4656616E+04   3.6085949E+05   1.2400571E+05  -1.5051197E+04   3.3064532E+05  -3.9612771E-05  -1.4283710E+04   3.6116703E+05  -1.2410769E+05  -1.5051527E+04  -3.1694301E+02   1.3429789E+02  -1.4652572E+04   1.4267329E+04   1.2985518E-35  -1.3903298E+04  -3.1696809E+02  -1.3430851E+02  -1.4652572E+04  -3.5511960E+05  -1.3294246E+05  -4.6446172E+05  -1.3394528E+01  -1.7156882E-02  -1.1956260E+01  -3.2942717E+05   1.9612405E+01  -4.3959412E+05  -1.3394528E+01  -1.7156882E-02  -1.1956260E+01  -3.5570770E+05   1.3324006E+05  -4.6483522E+05  -1.3394528E+01  -1.7156882E-02  -1.1956260E+01  -6.2033925E+03  -4.7385721E+03  -2.1712452E+05   5.4529638E+01  -4.3290782E-03  -8.7457285E+00  -1.4173928E+04  -1.4890997E+01  -2.1265161E+05   5.4529638E+01  -4.3290782E-03  -8.7457285E+00  -6.2015261E+03   4.7178436E+03  -2.1714317E+05   5.4529638E+01  -4.3290782E-03  -8.7457285E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002486E+01  -4.9763380E+01  -4.9110720E+01  -4.8050043E+01  -4.6595552E+01  -4.4765507E+01  -4.2585393E+01  -4.0080862E+01  -3.7286322E+01  -3.4236313E+01  -3.0955761E+01  -2.7471202E+01  -2.3808069E+01  -1.9990871E+01  -1.6034400E+01  -1.1956260E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002432E+01  -4.9747809E+01  -4.9067685E+01  -4.7974819E+01  -4.6483541E+01  -4.4621647E+01  -4.2415880E+01  -3.9883400E+01  -3.7064378E+01  -3.4002463E+01  -3.0728202E+01  -2.7263002E+01  -2.3631842E+01  -1.9860525E+01  -1.5963557E+01  -1.1956260E+01
    4.9320   5.9952386E+05   5.4960336E+05   6.0026963E+05   2.1725513E+05   2.1311584E+05   2.1727338E+05   3.8174339E+05   3.3127612E+05   3.8212074E+05   1.4656601E+04   1.9919151E+04   1.4656602E+04   3.6074194E+05   1.2396263E+05  -1.5051065E+04   3.3096802E+05  -4.0798525E-05  -1.4284066E+04   3.6110021E+05  -1.2408204E+05  -1.5051451E+04  -3.1642312E+02   1.3407759E+02  -1.4652572E+04   1.4264319E+04   1.3428959E-35  -1.3903301E+04  -3.1644917E+02  -1.3408863E+02  -1.4652572E+04  -3.5511670E+05  -1.3294956E+05  -4.6437635E+05  -1.3393834E+01  -1.7162243E-02  -1.1956097E+01  -3.2964696E+05   2.0164899E+01  -4.3976896E+05  -1.3393834E+01  -1.7162243E-02  -1.1956097E+01  -3.5573057E+05   1.3325826E+05  -4.6478126E+05  -1.3393834E+01  -1.7162243E-02  -1.1956097E+01  -6.2008573E+03  -4.7384478E+03  -2.1711492E+05   5.4530335E+01  -4.3309967E-03  -8.7456287E+00  -1.4176374E+04  -1.4570641E+01  -2.1264381E+05   5.4530335E+01  -4.3309967E-03  -8.7456287E+00  -6.1989955E+03   4.7183607E+03  -2.1713367E+05   5.4530335E+01  -4.3309967E-03  -8.7456287E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002484E+01  -4.9763150E+01  -4.9110289E+01  -4.8049460E+01  -4.6594859E+01  -4.4764700E+01  -4.2584514E+01  -4.0079977E+01  -3.7285364E+01  -3.4235321E+01  -3.0954803E+01  -2.7470275E+01  -2.3807194E+01  -1.9990122E+01  -1.6033916E+01  -1.1956097E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002429E+01  -4.9747482E+01  -4.9067223E+01  -4.7974320E+01  -4.6482917E+01  -4.4620815E+01  -4.2415041E+01  -3.9882622E+01  -3.7063529E+01  -3.4001649E+01  -3.0727365E+01  -2.7262089E+01  -2.3630921E+01  -1.9859670E+01  -1.5963009E+01  -1.1956097E+01
    4.9350   5.9945883E+05   5.4989291E+05   6.0024970E+05   2.1724581E+05   2.1310852E+05   2.1726417E+05   3.8162084E+05   3.3162329E+05   3.8205580E+05   1.4656587E+04   1.9917002E+04   1.4656588E+04   3.6062678E+05   1.2392040E+05  -1.5050937E+04   3.3131550E+05  -4.2021572E-05  -1.4284449E+04   3.6103957E+05  -1.2405854E+05  -1.5051383E+04  -3.1590265E+02   1.3385706E+02  -1.4652571E+04   1.4261314E+04   1.3887219E-35  -1.3903304E+04  -3.1592969E+02  -1.3386851E+02  -1.4652571E+04  -3.5511461E+05  -1.3295689E+05  -4.6429190E+05  -1.3393138E+01  -1.7167722E-02  -1.1955932E+01  -3.2987782E+05   2.0722976E+01  -4.3995777E+05  -1.3393138E+01  -1.7167722E-02  -1.1955932E+01  -3.5575609E+05   1.3327739E+05  -4.6473051E+05  -1.3393138E+01  -1.7167722E-02  -1.1955932E+01  -6.1983471E+03  -4.7382929E+03  -2.1710567E+05   5.4531034E+01  -4.3330142E-03  -8.7455304E+00  -1.4178836E+04  -1.4247987E+01  -2.1263631E+05   5.4531034E+01  -4.3330142E-03  -8.7455304E+00  -6.1964899E+03   4.7188512E+03  -2.1712452E+05   5.4531034E+01  -4.3330142E-03  -8.7455304E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002481E+01  -4.9762919E+01  -4.9109857E+01  -4.8048874E+01  -4.6594161E+01  -4.4763888E+01  -4.2583630E+01  -4.0079087E+01  -3.7284402E+01  -3.4234325E+01  -3.0953841E+01  -2.7469345E+01  -2.3806317E+01  -1.9989370E+01  -1.6033429E+01  -1.1955932E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002425E+01  -4.9747154E+01  -4.9066760E+01  -4.7973819E+01  -4.6482290E+01  -4.4619980E+01  -4.2414196E+01  -3.9881838E+01  -3.7062678E+01  -3.4000832E+01  -3.0726524E+01  -2.7261172E+01  -2.3629998E+01  -1.9858812E+01  -1.5962457E+01  -1.1955932E+01
    4.9380   5.9939587E+05   5.5019883E+05   6.0023461E+05   2.1723684E+05   2.1310146E+05   2.1725530E+05   3.8150188E+05   3.3199317E+05   3.8199811E+05   1.4656573E+04   1.9914855E+04   1.4656574E+04   3.6051500E+05   1.2387935E+05  -1.5050812E+04   3.3168571E+05  -4.3282896E-05  -1.4284857E+04   3.6098578E+05  -1.2403740E+05  -1.5051323E+04  -3.1538161E+02   1.3363628E+02  -1.4652570E+04   1.4258313E+04   1.4360782E-35  -1.3903308E+04  -3.1540964E+02  -1.3364815E+02  -1.4652571E+04  -3.5511382E+05  -1.3296462E+05  -4.6420900E+05  -1.3392442E+01  -1.7173321E-02  -1.1955764E+01  -3.3011886E+05   2.1286588E+01  -4.4015939E+05  -1.3392442E+01  -1.7173321E-02  -1.1955764E+01  -3.5578459E+05   1.3329757E+05  -4.6468340E+05  -1.3392442E+01  -1.7173321E-02  -1.1955764E+01  -6.1958615E+03  -4.7381071E+03  -2.1709676E+05   5.4531733E+01  -4.3351309E-03  -8.7454336E+00  -1.4181311E+04  -1.3923053E+01  -2.1262907E+05   5.4531733E+01  -4.3351309E-03  -8.7454336E+00  -6.1940089E+03   4.7193148E+03  -2.1711571E+05   5.4531733E+01  -4.3351309E-03  -8.7454336E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002478E+01  -4.9762686E+01  -4.9109422E+01  -4.8048286E+01  -4.6593460E+01  -4.4763071E+01  -4.2582742E+01  -4.0078194E+01  -3.7283437E+01  -3.4233326E+01  -3.0952876E+01  -2.7468412E+01  -2.3805437E+01  -1.9988614E+01  -1.6032940E+01  -1.1955764E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002421E+01  -4.9746825E+01  -4.9066295E+01  -4.7973316E+01  -4.6481662E+01  -4.4619143E+01  -4.2413345E+01  -3.9881048E+01  -3.7061823E+01  -3.4000012E+01  -3.0725679E+01  -2.7260252E+01  -2.3629072E+01  -1.9857950E+01  -1.5961903E+01  -1.1955764E+01
    4.9410   5.9933577E+05   5.5051953E+05   6.0022489E+05   2.1722819E+05   2.1309464E+05   2.1724677E+05   3.8138751E+05   3.3238357E+05   3.8194833E+05   1.4656560E+04   1.9912713E+04   1.4656560E+04   3.6040756E+05   1.2383981E+05  -1.5050692E+04   3.3207645E+05  -4.4583469E-05  -1.4285287E+04   3.6093948E+05  -1.2401886E+05  -1.5051270E+04  -3.1486000E+02   1.3341525E+02  -1.4652570E+04   1.4255317E+04   1.4850149E-35  -1.3903311E+04  -3.1488903E+02  -1.3342756E+02  -1.4652570E+04  -3.5511482E+05  -1.3297294E+05  -4.6412825E+05  -1.3391745E+01  -1.7179039E-02  -1.1955593E+01  -3.3036912E+05   2.1855677E+01  -4.4037256E+05  -1.3391745E+01  -1.7179039E-02  -1.1955593E+01  -3.5581641E+05   1.3331892E+05  -4.6464036E+05  -1.3391745E+01  -1.7179039E-02  -1.1955593E+01  -6.1934002E+03  -4.7378904E+03  -2.1708819E+05   5.4532434E+01  -4.3373470E-03  -8.7453381E+00  -1.4183797E+04  -1.3595856E+01  -2.1262207E+05   5.4532434E+01  -4.3373470E-03  -8.7453381E+00  -6.1915522E+03   4.7197515E+03  -2.1710723E+05   5.4532434E+01  -4.3373470E-03  -8.7453381E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002475E+01  -4.9762452E+01  -4.9108985E+01  -4.8047694E+01  -4.6592755E+01  -4.4762251E+01  -4.2581848E+01  -4.0077295E+01  -3.7282468E+01  -3.4232322E+01  -3.0951907E+01  -2.7467475E+01  -2.3804555E+01  -1.9987855E+01  -1.6032447E+01  -1.1955593E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002417E+01  -4.9746495E+01  -4.9065830E+01  -4.7972810E+01  -4.6481030E+01  -4.4618302E+01  -4.2412487E+01  -3.9880253E+01  -3.7060965E+01  -3.3999188E+01  -3.0724830E+01  -2.7259328E+01  -2.3628143E+01  -1.9857086E+01  -1.5961344E+01  -1.1955593E+01
    4.9440   5.9927929E+05   5.5085331E+05   6.0022104E+05   2.1721985E+05   2.1308800E+05   2.1723853E+05   3.8127868E+05   3.3279216E+05   3.8190706E+05   1.4656546E+04   1.9910574E+04   1.4656547E+04   3.6030536E+05   1.2380209E+05  -1.5050578E+04   3.3248540E+05  -4.5924259E-05  -1.4285737E+04   3.6090122E+05  -1.2400310E+05  -1.5051227E+04  -3.1433782E+02   1.3319399E+02  -1.4652569E+04   1.4252326E+04   1.5355834E-35  -1.3903314E+04  -3.1436788E+02  -1.3320673E+02  -1.4652569E+04  -3.5511805E+05  -1.3298202E+05  -4.6405024E+05  -1.3391047E+01  -1.7184877E-02  -1.1955421E+01  -3.3062756E+05   2.2430174E+01  -4.4059595E+05  -1.3391047E+01  -1.7184877E-02  -1.1955421E+01  -3.5585183E+05   1.3334156E+05  -4.6460176E+05  -1.3391047E+01  -1.7184877E-02  -1.1955421E+01  -6.1909623E+03  -4.7376420E+03  -2.1707992E+05   5.4533136E+01  -4.3396627E-03  -8.7452441E+00  -1.4186290E+04  -1.3266413E+01  -2.1261525E+05   5.4533136E+01  -4.3396627E-03  -8.7452441E+00  -6.1891188E+03   4.7201606E+03  -2.1709905E+05   5.4533136E+01  -4.3396627E-03  -8.7452441E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002472E+01  -4.9762217E+01  -4.9108546E+01  -4.8047100E+01  -4.6592046E+01  -4.4761427E+01  -4.2580949E+01  -4.0076393E+01  -3.7281496E+01  -3.4231315E+01  -3.0950934E+01  -2.7466535E+01  -2.3803670E+01  -1.9987094E+01  -1.6031952E+01  -1.1955421E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002414E+01  -4.9746164E+01  -4.9065363E+01  -4.7972302E+01  -4.6480396E+01  -4.4617458E+01  -4.2411624E+01  -3.9879453E+01  -3.7060104E+01  -3.3998362E+01  -3.0723977E+01  -2.7258400E+01  -2.3627212E+01  -1.9856218E+01  -1.5960783E+01  -1.1955421E+01
    4.9470   5.9922718E+05   5.5119842E+05   6.0022352E+05   2.1721178E+05   2.1308150E+05   2.1723056E+05   3.8117633E+05   3.3321647E+05   3.8187486E+05   1.4656532E+04   1.9908438E+04   1.4656533E+04   3.6020930E+05   1.2376649E+05  -1.5050470E+04   3.3291008E+05  -4.7306219E-05  -1.4286204E+04   3.6087155E+05  -1.2399031E+05  -1.5051193E+04  -3.1381509E+02   1.3297249E+02  -1.4652569E+04   1.4249339E+04   1.5878371E-35  -1.3903318E+04  -3.1384617E+02  -1.3298566E+02  -1.4652569E+04  -3.5512396E+05  -1.3299203E+05  -4.6397554E+05  -1.3390348E+01  -1.7190834E-02  -1.1955245E+01  -3.3089310E+05   2.3009999E+01  -4.4082815E+05  -1.3390348E+01  -1.7190834E-02  -1.1955245E+01  -3.5589115E+05   1.3336560E+05  -4.6456795E+05  -1.3390348E+01  -1.7190834E-02  -1.1955245E+01  -6.1885463E+03  -4.7373611E+03  -2.1707191E+05   5.4533839E+01  -4.3420782E-03  -8.7451516E+00  -1.4188789E+04  -1.2934742E+01  -2.1260857E+05   5.4533839E+01  -4.3420782E-03  -8.7451516E+00  -6.1867072E+03   4.7205410E+03  -2.1709113E+05   5.4533839E+01  -4.3420782E-03  -8.7451516E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002470E+01  -4.9761981E+01  -4.9108105E+01  -4.8046503E+01  -4.6591333E+01  -4.4760598E+01  -4.2580046E+01  -4.0075486E+01  -3.7280521E+01  -3.4230304E+01  -3.0949957E+01  -2.7465591E+01  -2.3802783E+01  -1.9986329E+01  -1.6031453E+01  -1.1955245E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002410E+01  -4.9745832E+01  -4.9064895E+01  -4.7971791E+01  -4.6479760E+01  -4.4616611E+01  -4.2410754E+01  -3.9878647E+01  -3.7059240E+01  -3.3997533E+01  -3.0723119E+01  -2.7257469E+01  -2.3626279E+01  -1.9855348E+01  -1.5960218E+01  -1.1955245E+01
    4.9500   5.9918014E+05   5.5155299E+05   6.0023275E+05   2.1720392E+05   2.1307512E+05   2.1722280E+05   3.8108135E+05   3.3365394E+05   3.8185221E+05   1.4656518E+04   1.9906306E+04   1.4656519E+04   3.6012019E+05   1.2373330E+05  -1.5050371E+04   3.3334793E+05  -4.8730295E-05  -1.4286686E+04   3.6085091E+05  -1.2398064E+05  -1.5051169E+04  -3.1329180E+02   1.3275076E+02  -1.4652568E+04   1.4246357E+04   1.6418308E-35  -1.3903321E+04  -3.1332392E+02  -1.3276437E+02  -1.4652568E+04  -3.5513299E+05  -1.3300312E+05  -4.6390470E+05  -1.3389648E+01  -1.7196912E-02  -1.1955067E+01  -3.3116460E+05   2.3595062E+01  -4.4106770E+05  -1.3389648E+01  -1.7196912E-02  -1.1955067E+01  -3.5593460E+05   1.3339111E+05  -4.6453926E+05  -1.3389648E+01  -1.7196912E-02  -1.1955067E+01  -6.1861509E+03  -4.7370469E+03  -2.1706412E+05   5.4534543E+01  -4.3445938E-03  -8.7450605E+00  -1.4191289E+04  -1.2600861E+01  -2.1260201E+05   5.4534543E+01  -4.3445938E-03  -8.7450605E+00  -6.1843162E+03   4.7208920E+03  -2.1708342E+05   5.4534543E+01  -4.3445938E-03  -8.7450605E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002467E+01  -4.9761743E+01  -4.9107661E+01  -4.8045903E+01  -4.6590617E+01  -4.4759765E+01  -4.2579137E+01  -4.0074574E+01  -3.7279542E+01  -3.4229288E+01  -3.0948976E+01  -2.7464644E+01  -2.3801893E+01  -1.9985561E+01  -1.6030952E+01  -1.1955067E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002405E+01  -4.9745499E+01  -4.9064425E+01  -4.7971277E+01  -4.6479121E+01  -4.4615761E+01  -4.2409878E+01  -3.9877835E+01  -3.7058373E+01  -3.3996700E+01  -3.0722258E+01  -2.7256534E+01  -2.3625343E+01  -1.9854475E+01  -1.5959650E+01  -1.1955067E+01
    4.9530   5.9913884E+05   5.5191512E+05   6.0024909E+05   2.1719623E+05   2.1306883E+05   2.1721522E+05   3.8099456E+05   3.3410195E+05   3.8183956E+05   1.4656504E+04   1.9904178E+04   1.4656505E+04   3.6003883E+05   1.2370280E+05  -1.5050280E+04   3.3379633E+05  -5.0197422E-05  -1.4287179E+04   3.6083972E+05  -1.2397423E+05  -1.5051156E+04  -3.1276796E+02   1.3252879E+02  -1.4652567E+04   1.4243380E+04   1.6976214E-35  -1.3903324E+04  -3.1280112E+02  -1.3254285E+02  -1.4652567E+04  -3.5514553E+05  -1.3301544E+05  -4.6383822E+05  -1.3388947E+01  -1.7203110E-02  -1.1954887E+01  -3.3144090E+05   2.4185258E+01  -4.4131307E+05  -1.3388947E+01  -1.7203110E-02  -1.1954887E+01  -3.5598242E+05   1.3341819E+05  -4.6451596E+05  -1.3388947E+01  -1.7203110E-02  -1.1954887E+01  -6.1837748E+03  -4.7366984E+03  -2.1705651E+05   5.4535248E+01  -4.3472098E-03  -8.7449708E+00  -1.4193791E+04  -1.2264789E+01  -2.1259554E+05   5.4535248E+01  -4.3472098E-03  -8.7449708E+00  -6.1819444E+03   4.7212125E+03  -2.1707590E+05   5.4535248E+01  -4.3472098E-03  -8.7449708E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002464E+01  -4.9761504E+01  -4.9107215E+01  -4.8045300E+01  -4.6589897E+01  -4.4758929E+01  -4.2578224E+01  -4.0073658E+01  -3.7278560E+01  -3.4228269E+01  -3.0947991E+01  -2.7463694E+01  -2.3801001E+01  -1.9984790E+01  -1.6030448E+01  -1.1954887E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002401E+01  -4.9745165E+01  -4.9063954E+01  -4.7970760E+01  -4.6478479E+01  -4.4614908E+01  -4.2408995E+01  -3.9877017E+01  -3.7057502E+01  -3.3995864E+01  -3.0721392E+01  -2.7255595E+01  -2.3624404E+01  -1.9853598E+01  -1.5959079E+01  -1.1954887E+01
    4.9560   5.9910392E+05   5.5228283E+05   6.0027287E+05   2.1718869E+05   2.1306263E+05   2.1720777E+05   3.8091677E+05   3.3455780E+05   3.8183729E+05   1.4656491E+04   1.9902053E+04   1.4656491E+04   3.5996599E+05   1.2367524E+05  -1.5050199E+04   3.3425258E+05  -5.1708521E-05  -1.4287681E+04   3.6083836E+05  -1.2397122E+05  -1.5051154E+04  -3.1224357E+02   1.3230660E+02  -1.4652567E+04   1.4240408E+04   1.7552672E-35  -1.3903328E+04  -3.1227780E+02  -1.3232110E+02  -1.4652567E+04  -3.5516197E+05  -1.3302915E+05  -4.6377659E+05  -1.3388246E+01  -1.7209428E-02  -1.1954704E+01  -3.3172079E+05   2.4780477E+01  -4.4156273E+05  -1.3388246E+01  -1.7209428E-02  -1.1954704E+01  -3.5603479E+05   1.3344691E+05  -4.6449830E+05  -1.3388246E+01  -1.7209428E-02  -1.1954704E+01  -6.1814166E+03  -4.7363148E+03  -2.1704904E+05   5.4535954E+01  -4.3499262E-03  -8.7448826E+00  -1.4196293E+04  -1.1926547E+01  -2.1258916E+05   5.4535954E+01  -4.3499262E-03  -8.7448826E+00  -6.1795906E+03   4.7215018E+03  -2.1706851E+05   5.4535954E+01  -4.3499262E-03  -8.7448826E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002461E+01  -4.9761264E+01  -4.9106768E+01  -4.8044694E+01  -4.6589173E+01  -4.4758088E+01  -4.2577305E+01  -4.0072738E+01  -3.7277575E+01  -3.4227247E+01  -3.0947003E+01  -2.7462740E+01  -2.3800107E+01  -1.9984016E+01  -1.6029942E+01  -1.1954704E+01  -5.0005580E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005612E+01  -5.0002397E+01  -4.9744830E+01  -4.9063482E+01  -4.7970240E+01  -4.6477834E+01  -4.4614052E+01  -4.2408107E+01  -3.9876194E+01  -3.7056627E+01  -3.3995025E+01  -3.0720522E+01  -2.7254652E+01  -2.3623463E+01  -1.9852719E+01  -1.5958504E+01  -1.1954704E+01
