
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 02-Jan-2025 at 09:46:24.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    5.0220   6.0012784E+05   5.5769132E+05   6.0230325E+05   2.1707073E+05   2.1298995E+05   2.1709281E+05   3.8179961E+05   3.4112900E+05   3.8397083E+05   1.4656180E+04   1.9877172E+04   1.4656181E+04   3.6081788E+05   1.2391474E+05  -1.5051130E+04   3.4082936E+05  -9.6871251E-05  -1.4294876E+04   3.6287409E+05  -1.2461695E+05  -1.5053386E+04  -3.0020806E+02   1.2720680E+02  -1.4652553E+04   1.4205577E+04   3.6950966E-35  -1.3903366E+04  -3.0026803E+02  -1.2723221E+02  -1.4652553E+04  -3.5648016E+05  -1.3369190E+05  -4.6389847E+05  -1.3380465E+01  -1.7030307E-02  -1.1944651E+01  -3.3612872E+05   3.5225408E+01  -4.4501358E+05  -1.3380465E+01  -1.7030307E-02  -1.1944651E+01  -3.5797154E+05   1.3437019E+05  -4.6537107E+05  -1.3380465E+01  -1.7030307E-02  -1.1944651E+01  -6.0989421E+03  -4.7144330E+03  -2.1693381E+05   5.4544377E+01  -4.2848046E-03  -8.7484636E+00  -1.4233096E+04  -5.8934196E+00  -2.1251385E+05   5.4544377E+01  -4.2848046E-03  -8.7484636E+00  -6.0972277E+03   4.7113132E+03  -2.1695602E+05   5.4544377E+01  -4.2848046E-03  -8.7484636E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002420E+01  -4.9757259E+01  -4.9099040E+01  -4.8033967E+01  -4.6575825E+01  -4.4741995E+01  -4.2558938E+01  -4.0053724E+01  -3.7256645E+01  -3.4204476E+01  -3.0923958E+01  -2.7439587E+01  -2.3777529E+01  -1.9962980E+01  -1.6013780E+01  -1.1944651E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002301E+01  -4.9738744E+01  -4.9055373E+01  -4.7961316E+01  -4.6466393E+01  -4.4597868E+01  -4.2389956E+01  -3.9858827E+01  -3.7038004E+01  -3.3976182E+01  -3.0699772E+01  -2.7231504E+01  -2.3599684E+01  -1.9829327E+01  -1.5940656E+01  -1.1944651E+01
    5.0250   6.0029419E+05   5.5773078E+05   6.0247825E+05   2.1706326E+05   2.1298406E+05   2.1708539E+05   3.8198945E+05   3.4114089E+05   3.8416923E+05   1.4656166E+04   1.9875152E+04   1.4656168E+04   3.6099822E+05   1.2397452E+05  -1.5051328E+04   3.4084126E+05  -9.9605890E-05  -1.4294886E+04   3.6306254E+05  -1.2467949E+05  -1.5053593E+04  -2.9967530E+02   1.2698106E+02  -1.4652552E+04   1.4202747E+04   3.8186760E-35  -1.3903369E+04  -2.9973653E+02  -1.2700700E+02  -1.4652552E+04  -3.5661884E+05  -1.3374957E+05  -4.6399048E+05  -1.3379751E+01  -1.7039218E-02  -1.1944411E+01  -3.3620953E+05   3.5955787E+01  -4.4500200E+05  -1.3379751E+01  -1.7039218E-02  -1.1944411E+01  -3.5811632E+05   1.3443209E+05  -4.6546832E+05  -1.3379751E+01  -1.7039218E-02  -1.1944411E+01  -6.0968626E+03  -4.7131708E+03  -2.1692642E+05   5.4545100E+01  -4.2898032E-03  -8.7484080E+00  -1.4235506E+04  -5.4824282E+00  -2.1250779E+05   5.4545100E+01  -4.2898032E-03  -8.7484080E+00  -6.0951510E+03   4.7108566E+03  -2.1694866E+05   5.4545100E+01  -4.2898032E-03  -8.7484080E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002417E+01  -4.9756995E+01  -4.9098550E+01  -4.8033306E+01  -4.6575022E+01  -4.4741069E+01  -4.2557919E+01  -4.0052705E+01  -3.7255591E+01  -3.4203376E+01  -3.0922888E+01  -2.7438564E+01  -2.3776588E+01  -1.9962151E+01  -1.6013217E+01  -1.1944411E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002295E+01  -4.9738376E+01  -4.9054859E+01  -4.7960718E+01  -4.6465672E+01  -4.4596941E+01  -4.2388924E+01  -3.9857862E+01  -3.7037054E+01  -3.3975261E+01  -3.0698799E+01  -2.7230476E+01  -2.3598686E+01  -1.9828395E+01  -1.5940012E+01  -1.1944411E+01
    5.0280   6.0046638E+05   5.5774769E+05   6.0265508E+05   2.1705575E+05   2.1297818E+05   2.1707792E+05   3.8218637E+05   3.4112195E+05   3.8436942E+05   1.4656153E+04   1.9873136E+04   1.4656155E+04   3.6118526E+05   1.2403661E+05  -1.5051534E+04   3.4082230E+05  -1.0240618E-04  -1.4294862E+04   3.6325268E+05  -1.2474262E+05  -1.5053801E+04  -2.9914212E+02   1.2675513E+02  -1.4652552E+04   1.4199922E+04   3.9463007E-35  -1.3903372E+04  -2.9920461E+02  -1.2678162E+02  -1.4652552E+04  -3.5676108E+05  -1.3380849E+05  -4.6408694E+05  -1.3379035E+01  -1.7048264E-02  -1.1944169E+01  -3.3627649E+05   3.6687705E+01  -4.4497259E+05  -1.3379035E+01  -1.7048264E-02  -1.1944169E+01  -3.5826225E+05   1.3449436E+05  -4.6556694E+05  -1.3379035E+01  -1.7048264E-02  -1.1944169E+01  -6.0947934E+03  -4.7118714E+03  -2.1691899E+05   5.4545825E+01  -4.2949132E-03  -8.7483539E+00  -1.4237911E+04  -5.0696755E+00  -2.1250173E+05   5.4545825E+01  -4.2949132E-03  -8.7483539E+00  -6.0930844E+03   4.7103657E+03  -2.1694125E+05   5.4545825E+01  -4.2949132E-03  -8.7483539E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002414E+01  -4.9756730E+01  -4.9098059E+01  -4.8032641E+01  -4.6574215E+01  -4.4740139E+01  -4.2556896E+01  -4.0051682E+01  -3.7254533E+01  -3.4202272E+01  -3.0921814E+01  -2.7437537E+01  -2.3775645E+01  -1.9961321E+01  -1.6012652E+01  -1.1944169E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002289E+01  -4.9738006E+01  -4.9054343E+01  -4.7960116E+01  -4.6464947E+01  -4.4596012E+01  -4.2387887E+01  -3.9856891E+01  -3.7036101E+01  -3.3974336E+01  -3.0697820E+01  -2.7229445E+01  -2.3597685E+01  -1.9827462E+01  -1.5939365E+01  -1.1944169E+01
    5.0310   6.0064381E+05   5.5774262E+05   6.0283318E+05   2.1704823E+05   2.1297234E+05   2.1707044E+05   3.8238954E+05   3.4107295E+05   3.8457060E+05   1.4656140E+04   1.9871124E+04   1.4656141E+04   3.6137821E+05   1.2410074E+05  -1.5051746E+04   3.4077326E+05  -1.0527350E-04  -1.4294805E+04   3.6344375E+05  -1.2480609E+05  -1.5054011E+04  -2.9860852E+02   1.2652903E+02  -1.4652551E+04   1.4197102E+04   4.0781002E-35  -1.3903375E+04  -2.9867229E+02  -1.2655606E+02  -1.4652551E+04  -3.5690652E+05  -1.3386855E+05  -4.6418739E+05  -1.3378319E+01  -1.7057444E-02  -1.1943924E+01  -3.3632997E+05   3.7421068E+01  -4.4492582E+05  -1.3378319E+01  -1.7057444E-02  -1.1943924E+01  -3.5840898E+05   1.3455686E+05  -4.6566650E+05  -1.3378319E+01  -1.7057444E-02  -1.1943924E+01  -6.0927357E+03  -4.7105358E+03  -2.1691156E+05   5.4546550E+01  -4.3001346E-03  -8.7483011E+00  -1.4240313E+04  -4.6551905E+00  -2.1249572E+05   5.4546550E+01  -4.3001346E-03  -8.7483011E+00  -6.0910293E+03   4.7098417E+03  -2.1693384E+05   5.4546550E+01  -4.3001346E-03  -8.7483011E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002410E+01  -4.9756463E+01  -4.9097565E+01  -4.8031974E+01  -4.6573404E+01  -4.4739205E+01  -4.2555869E+01  -4.0050654E+01  -3.7253471E+01  -3.4201165E+01  -3.0920736E+01  -2.7436507E+01  -2.3774700E+01  -1.9960488E+01  -1.6012085E+01  -1.1943924E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002283E+01  -4.9737634E+01  -4.9053825E+01  -4.7959510E+01  -4.6464217E+01  -4.4595079E+01  -4.2386842E+01  -3.9855912E+01  -3.7035144E+01  -3.3973406E+01  -3.0696837E+01  -2.7228411E+01  -2.3596682E+01  -1.9826527E+01  -1.5938715E+01  -1.1943924E+01
    5.0340   6.0082588E+05   5.5771629E+05   6.0301196E+05   2.1704073E+05   2.1296651E+05   2.1706297E+05   3.8259811E+05   3.4099485E+05   3.8477198E+05   1.4656126E+04   1.9869115E+04   1.4656128E+04   3.6157627E+05   1.2416664E+05  -1.5051963E+04   3.4069510E+05  -1.0820933E-04  -1.4294717E+04   3.6363500E+05  -1.2486964E+05  -1.5054221E+04  -2.9807451E+02   1.2630276E+02  -1.4652550E+04   1.4194288E+04   4.2142082E-35  -1.3903378E+04  -2.9813957E+02  -1.2633033E+02  -1.4652550E+04  -3.5705479E+05  -1.3392959E+05  -4.6429138E+05  -1.3377602E+01  -1.7066758E-02  -1.1943676E+01  -3.3637038E+05   3.8155793E+01  -4.4486226E+05  -1.3377602E+01  -1.7066758E-02  -1.1943676E+01  -3.5855618E+05   1.3461947E+05  -4.6576657E+05  -1.3377602E+01  -1.7066758E-02  -1.1943676E+01  -6.0906898E+03  -4.7091645E+03  -2.1690414E+05   5.4547277E+01  -4.3054676E-03  -8.7482498E+00  -1.4242710E+04  -4.2390015E+00  -2.1248972E+05   5.4547277E+01  -4.3054676E-03  -8.7482498E+00  -6.0889859E+03   4.7092848E+03  -2.1692644E+05   5.4547277E+01  -4.3054676E-03  -8.7482498E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002407E+01  -4.9756195E+01  -4.9097068E+01  -4.8031304E+01  -4.6572589E+01  -4.4738267E+01  -4.2554837E+01  -4.0049621E+01  -3.7252406E+01  -3.4200054E+01  -3.0919654E+01  -2.7435474E+01  -2.3773753E+01  -1.9959654E+01  -1.6011516E+01  -1.1943676E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002277E+01  -4.9737261E+01  -4.9053304E+01  -4.7958899E+01  -4.6463484E+01  -4.4594142E+01  -4.2385792E+01  -3.9854927E+01  -3.7034183E+01  -3.3972473E+01  -3.0695849E+01  -2.7227372E+01  -2.3595676E+01  -1.9825591E+01  -1.5938063E+01  -1.1943676E+01
    5.0370   6.0101194E+05   5.5766958E+05   6.0319087E+05   2.1703325E+05   2.1296069E+05   2.1705552E+05   3.8281120E+05   3.4088883E+05   3.8497277E+05   1.4656113E+04   1.9867110E+04   1.4656114E+04   3.6177860E+05   1.2423402E+05  -1.5052186E+04   3.4058899E+05  -1.1121524E-04  -1.4294597E+04   3.6382570E+05  -1.2493301E+05  -1.5054430E+04  -2.9754009E+02   1.2607631E+02  -1.4652550E+04   1.4191478E+04   4.3547626E-35  -1.3903381E+04  -2.9760645E+02  -1.2610443E+02  -1.4652550E+04  -3.5720550E+05  -1.3399147E+05  -4.6439840E+05  -1.3376884E+01  -1.7076206E-02  -1.1943427E+01  -3.3639826E+05   3.8891813E+01  -4.4478261E+05  -1.3376884E+01  -1.7076206E-02  -1.1943427E+01  -3.5870348E+05   1.3468205E+05  -4.6586670E+05  -1.3376884E+01  -1.7076206E-02  -1.1943427E+01  -6.0886561E+03  -4.7077580E+03  -2.1689674E+05   5.4548004E+01  -4.3109121E-03  -8.7481999E+00  -1.4245103E+04  -3.8211372E+00  -2.1248372E+05   5.4548004E+01  -4.3109121E-03  -8.7481999E+00  -6.0869545E+03   4.7086955E+03  -2.1691906E+05   5.4548004E+01  -4.3109121E-03  -8.7481999E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002404E+01  -4.9755925E+01  -4.9096570E+01  -4.8030631E+01  -4.6571771E+01  -4.4737325E+01  -4.2553800E+01  -4.0048583E+01  -3.7251337E+01  -3.4198940E+01  -3.0918568E+01  -2.7434437E+01  -2.3772804E+01  -1.9958817E+01  -1.6010944E+01  -1.1943427E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002271E+01  -4.9736887E+01  -4.9052781E+01  -4.7958284E+01  -4.6462746E+01  -4.4593202E+01  -4.2384735E+01  -3.9853934E+01  -3.7033218E+01  -3.3971534E+01  -3.0694856E+01  -2.7226330E+01  -2.3594667E+01  -1.9824653E+01  -1.5937407E+01  -1.1943427E+01
    5.0400   6.0120134E+05   5.5760350E+05   6.0336933E+05   2.1702578E+05   2.1295484E+05   2.1704808E+05   3.8302789E+05   3.4075625E+05   3.8517219E+05   1.4656099E+04   1.9865110E+04   1.4656101E+04   3.6198434E+05   1.2430259E+05  -1.5052412E+04   3.4045630E+05  -1.1429291E-04  -1.4294449E+04   3.6401510E+05  -1.2499595E+05  -1.5054637E+04  -2.9700527E+02   1.2584969E+02  -1.4652549E+04   1.4188674E+04   4.4999053E-35  -1.3903385E+04  -2.9707294E+02  -1.2587836E+02  -1.4652549E+04  -3.5735825E+05  -1.3405404E+05  -4.6450796E+05  -1.3376165E+01  -1.7085789E-02  -1.1943175E+01  -3.3641422E+05   3.9629076E+01  -4.4468768E+05  -1.3376165E+01  -1.7085789E-02  -1.1943175E+01  -3.5885054E+05   1.3474448E+05  -4.6596648E+05  -1.3376165E+01  -1.7085789E-02  -1.1943175E+01  -6.0866339E+03  -4.7063159E+03  -2.1688936E+05   5.4548733E+01  -4.3164681E-03  -8.7481514E+00  -1.4247488E+04  -3.4016262E+00  -2.1247770E+05   5.4548733E+01  -4.3164681E-03  -8.7481514E+00  -6.0849346E+03   4.7080734E+03  -2.1691168E+05   5.4548733E+01  -4.3164681E-03  -8.7481514E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005611E+01  -5.0002400E+01  -4.9755654E+01  -4.9096069E+01  -4.8029955E+01  -4.6570948E+01  -4.4736378E+01  -4.2552759E+01  -4.0047540E+01  -3.7250265E+01  -3.4197822E+01  -3.0917479E+01  -2.7433398E+01  -2.3771853E+01  -1.9957979E+01  -1.6010370E+01  -1.1943175E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005610E+01  -5.0002265E+01  -4.9736511E+01  -4.9052256E+01  -4.7957665E+01  -4.6462004E+01  -4.4592259E+01  -4.2383671E+01  -3.9852935E+01  -3.7032250E+01  -3.3970592E+01  -3.0693858E+01  -2.7225283E+01  -2.3593656E+01  -1.9823713E+01  -1.5936750E+01  -1.1943175E+01
    5.0430   6.0139341E+05   5.5751920E+05   6.0354678E+05   2.1701830E+05   2.1294891E+05   2.1704063E+05   3.8324728E+05   3.4059865E+05   3.8536949E+05   1.4656086E+04   1.9863113E+04   1.4656088E+04   3.6219262E+05   1.2437204E+05  -1.5052641E+04   3.4029857E+05  -1.1744414E-04  -1.4294273E+04   3.6420247E+05  -1.2505821E+05  -1.5054842E+04  -2.9647006E+02   1.2562291E+02  -1.4652548E+04   1.4185875E+04   4.6497831E-35  -1.3903388E+04  -2.9653904E+02  -1.2565214E+02  -1.4652549E+04  -3.5751264E+05  -1.3411716E+05  -4.6461956E+05  -1.3375445E+01  -1.7095506E-02  -1.1942920E+01  -3.3641895E+05   4.0367545E+01  -4.4457839E+05  -1.3375445E+01  -1.7095506E-02  -1.1942920E+01  -3.5899703E+05   1.3480663E+05  -4.6606546E+05  -1.3375445E+01  -1.7095506E-02  -1.1942920E+01  -6.0846226E+03  -4.7048379E+03  -2.1688196E+05   5.4549462E+01  -4.3221355E-03  -8.7481044E+00  -1.4249862E+04  -2.9804976E+00  -2.1247160E+05   5.4549462E+01  -4.3221355E-03  -8.7481044E+00  -6.0829255E+03   4.7074181E+03  -2.1690429E+05   5.4549462E+01  -4.3221355E-03  -8.7481044E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005610E+01  -5.0002396E+01  -4.9755382E+01  -4.9095566E+01  -4.8029276E+01  -4.6570121E+01  -4.4735427E+01  -4.2551713E+01  -4.0046492E+01  -3.7249190E+01  -3.4196700E+01  -3.0916386E+01  -2.7432355E+01  -2.3770899E+01  -1.9957139E+01  -1.6009794E+01  -1.1942920E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005610E+01  -5.0002260E+01  -4.9736133E+01  -4.9051729E+01  -4.7957042E+01  -4.6461257E+01  -4.4591312E+01  -4.2382602E+01  -3.9851929E+01  -3.7031278E+01  -3.3969645E+01  -3.0692854E+01  -2.7224234E+01  -2.3592642E+01  -1.9822772E+01  -1.5936089E+01  -1.1942920E+01
    5.0460   6.0158746E+05   5.5741794E+05   6.0372267E+05   2.1701078E+05   2.1294288E+05   2.1703313E+05   3.8346843E+05   3.4041774E+05   3.8556390E+05   1.4656072E+04   1.9861120E+04   1.4656074E+04   3.6240256E+05   1.2444208E+05  -1.5052871E+04   3.4011751E+05  -1.2067082E-04  -1.4294071E+04   3.6438711E+05  -1.2511954E+05  -1.5055045E+04  -2.9593447E+02   1.2539596E+02  -1.4652548E+04   1.4183081E+04   4.8045470E-35  -1.3903391E+04  -2.9600477E+02  -1.2542575E+02  -1.4652548E+04  -3.5766825E+05  -1.3418066E+05  -4.6473266E+05  -1.3374724E+01  -1.7105358E-02  -1.1942663E+01  -3.3641322E+05   4.1107202E+01  -4.4445574E+05  -1.3374724E+01  -1.7105358E-02  -1.1942663E+01  -3.5914261E+05   1.3486837E+05  -4.6616325E+05  -1.3374724E+01  -1.7105358E-02  -1.1942663E+01  -6.0826211E+03  -4.7033233E+03  -2.1687452E+05   5.4550193E+01  -4.3279143E-03  -8.7480587E+00  -1.4252224E+04  -2.5577811E+00  -2.1246539E+05   5.4550193E+01  -4.3279143E-03  -8.7480587E+00  -6.0809261E+03   4.7067289E+03  -2.1689686E+05   5.4550193E+01  -4.3279143E-03  -8.7480587E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005610E+01  -5.0002393E+01  -4.9755108E+01  -4.9095061E+01  -4.8028594E+01  -4.6569290E+01  -4.4734473E+01  -4.2550663E+01  -4.0045440E+01  -3.7248111E+01  -3.4195575E+01  -3.0915288E+01  -2.7431309E+01  -2.3769943E+01  -1.9956297E+01  -1.6009216E+01  -1.1942663E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005610E+01  -5.0002254E+01  -4.9735754E+01  -4.9051199E+01  -4.7956415E+01  -4.6460506E+01  -4.4590362E+01  -4.2381526E+01  -3.9850916E+01  -3.7030303E+01  -3.3968694E+01  -3.0691846E+01  -2.7223180E+01  -2.3591626E+01  -1.9821829E+01  -1.5935427E+01  -1.1942663E+01
    5.0490   6.0178279E+05   5.5730110E+05   6.0389647E+05   2.1700318E+05   2.1293672E+05   2.1702555E+05   3.8369042E+05   3.4021539E+05   3.8575471E+05   1.4656059E+04   1.9859130E+04   1.4656061E+04   3.6261329E+05   1.2451241E+05  -1.5053102E+04   3.3991498E+05  -1.2397501E-04  -1.4293846E+04   3.6456834E+05  -1.2517972E+05  -1.5055243E+04  -2.9539849E+02   1.2516885E+02  -1.4652547E+04   1.4180293E+04   4.9643530E-35  -1.3903394E+04  -2.9547012E+02  -1.2519920E+02  -1.4652547E+04  -3.5782465E+05  -1.3424439E+05  -4.6484674E+05  -1.3374003E+01  -1.7115344E-02  -1.1942404E+01  -3.3639786E+05   4.1848039E+01  -4.4432082E+05  -1.3374003E+01  -1.7115344E-02  -1.1942404E+01  -3.5928695E+05   1.3492958E+05  -4.6625941E+05  -1.3374003E+01  -1.7115344E-02  -1.1942404E+01  -6.0806285E+03  -4.7017716E+03  -2.1686701E+05   5.4550924E+01  -4.3338044E-03  -8.7480145E+00  -1.4254570E+04  -2.1335069E+00  -2.1245906E+05   5.4550924E+01  -4.3338044E-03  -8.7480145E+00  -6.0789355E+03   4.7060052E+03  -2.1688935E+05   5.4550924E+01  -4.3338044E-03  -8.7480145E+00  -5.0005577E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005610E+01  -5.0002389E+01  -4.9754832E+01  -4.9094554E+01  -4.8027909E+01  -4.6568455E+01  -4.4733513E+01  -4.2549607E+01  -4.0044382E+01  -3.7247028E+01  -3.4194446E+01  -3.0914187E+01  -2.7430259E+01  -2.3768985E+01  -1.9955453E+01  -1.6008635E+01  -1.1942404E+01  -5.0005579E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005652E+01  -5.0005610E+01  -5.0002248E+01  -4.9735374E+01  -4.9050668E+01  -4.7955783E+01  -4.6459752E+01  -4.4589409E+01  -4.2380443E+01  -3.9849896E+01  -3.7029323E+01  -3.3967739E+01  -3.0690833E+01  -2.7222123E+01  -2.3590607E+01  -1.9820885E+01  -1.5934762E+01  -1.1942404E+01
