
Predictions were generated on 05-Nov-2019 at 13:41:26 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #05: AWT-27CR2 with many DOFs with startup and shutdown and FF turbulence.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	TipDxb1   	TipDyb1   	TipRDxb1  	TipRDyb1  	Spn3ALxb1 	Spn3ALyb1 	RotSpeed  	LSSGagV   	HSShftV   	RootFxb2  	RootFyb2  	Spn2MLxb1 	Spn2MLyb1 	LSShftTq  	HSShftTq  	LSShftPwr 	HSShftPwr 	YawBrFxn  	YawBrFyn  	YawBrFzn  	GenTq     	GenPwr    
   10.1600	 1.200E+01	-0.000E+00	 0.000E+00	 1.554E-01	-3.564E-02	 2.518E-01	 1.150E+00	 3.545E+01	 2.737E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.157E+00	 1.257E+00	 9.671E+00	 1.822E+01	 3.659E+01	 1.626E+00	 2.076E+02	 2.076E+02	 2.750E+01	 8.882E-01	-7.130E+01	 1.618E+00	 1.929E+02
   10.2000	 1.200E+01	-0.000E+00	 0.000E+00	 1.572E-01	-3.688E-02	 2.612E-01	 1.165E+00	 3.542E+01	 2.698E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.227E+00	 1.667E+00	 1.037E+01	 1.843E+01	 3.673E+01	 1.633E+00	 2.084E+02	 2.084E+02	 2.784E+01	-4.271E-02	-7.118E+01	 1.623E+00	 1.936E+02
   10.2400	 1.200E+01	-0.000E+00	 0.000E+00	 1.587E-01	-3.754E-02	 2.662E-01	 1.180E+00	 3.538E+01	 2.574E+00	 5.419E+01	 5.418E+01	 1.219E+03	 4.294E+00	 1.834E+00	 1.066E+01	 1.860E+01	 3.686E+01	 1.638E+00	 2.091E+02	 2.091E+02	 2.825E+01	-9.494E-01	-7.097E+01	 1.629E+00	 1.942E+02
   10.2800	 1.200E+01	-0.000E+00	 0.000E+00	 1.598E-01	-3.758E-02	 2.665E-01	 1.192E+00	 3.533E+01	 2.378E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.355E+00	 1.754E+00	 1.055E+01	 1.871E+01	 3.696E+01	 1.643E+00	 2.098E+02	 2.098E+02	 2.871E+01	-1.789E+00	-7.070E+01	 1.634E+00	 1.949E+02
   10.3200	 1.200E+01	-0.000E+00	 0.000E+00	 1.603E-01	-3.701E-02	 2.622E-01	 1.201E+00	 3.529E+01	 2.141E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.409E+00	 1.438E+00	 1.003E+01	 1.875E+01	 3.704E+01	 1.646E+00	 2.102E+02	 2.102E+02	 2.918E+01	-2.520E+00	-7.042E+01	 1.639E+00	 1.955E+02
   10.3600	 1.200E+01	-0.000E+00	 0.000E+00	 1.604E-01	-3.590E-02	 2.539E-01	 1.208E+00	 3.527E+01	 1.903E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.454E+00	 9.132E-01	 9.177E+00	 1.873E+01	 3.710E+01	 1.649E+00	 2.105E+02	 2.105E+02	 2.963E+01	-3.100E+00	-7.021E+01	 1.643E+00	 1.960E+02
   10.4000	 1.200E+01	-0.000E+00	 0.000E+00	 1.599E-01	-3.434E-02	 2.421E-01	 1.210E+00	 3.526E+01	 1.704E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.492E+00	 2.171E-01	 8.041E+00	 1.865E+01	 3.714E+01	 1.651E+00	 2.108E+02	 2.108E+02	 3.004E+01	-3.489E+00	-7.010E+01	 1.647E+00	 1.964E+02
   10.4400	 1.200E+01	-0.000E+00	 0.000E+00	 1.592E-01	-3.243E-02	 2.277E-01	 1.210E+00	 3.526E+01	 1.571E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.520E+00	-6.076E-01	 6.695E+00	 1.853E+01	 3.717E+01	 1.652E+00	 2.110E+02	 2.110E+02	 3.036E+01	-3.652E+00	-7.012E+01	 1.649E+00	 1.967E+02
   10.4800	 1.200E+01	-0.000E+00	 0.000E+00	 1.581E-01	-3.031E-02	 2.116E-01	 1.208E+00	 3.526E+01	 1.518E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.541E+00	-1.516E+00	 5.214E+00	 1.838E+01	 3.720E+01	 1.653E+00	 2.111E+02	 2.111E+02	 3.059E+01	-3.567E+00	-7.027E+01	 1.651E+00	 1.970E+02
   10.5200	 1.200E+01	-0.000E+00	 0.000E+00	 1.570E-01	-2.808E-02	 1.948E-01	 1.205E+00	 3.526E+01	 1.546E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.554E+00	-2.464E+00	 3.671E+00	 1.822E+01	 3.723E+01	 1.655E+00	 2.113E+02	 2.113E+02	 3.072E+01	-3.230E+00	-7.051E+01	 1.653E+00	 1.972E+02
   10.5600	 1.200E+01	-0.000E+00	 0.000E+00	 1.559E-01	-2.586E-02	 1.780E-01	 1.202E+00	 3.526E+01	 1.641E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.558E+00	-3.407E+00	 2.138E+00	 1.805E+01	 3.726E+01	 1.656E+00	 2.115E+02	 2.115E+02	 3.073E+01	-2.655E+00	-7.080E+01	 1.654E+00	 1.973E+02
   10.6000	 1.200E+01	-0.000E+00	 0.000E+00	 1.549E-01	-2.374E-02	 1.619E-01	 1.198E+00	 3.525E+01	 1.785E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.551E+00	-4.302E+00	 6.816E-01	 1.789E+01	 3.728E+01	 1.657E+00	 2.116E+02	 2.116E+02	 3.064E+01	-1.877E+00	-7.107E+01	 1.656E+00	 1.975E+02
   10.6400	 1.200E+01	-0.000E+00	 0.000E+00	 1.538E-01	-2.180E-02	 1.472E-01	 1.194E+00	 3.522E+01	 1.953E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.531E+00	-5.110E+00	-6.349E-01	 1.773E+01	 3.729E+01	 1.657E+00	 2.116E+02	 2.116E+02	 3.045E+01	-9.511E-01	-7.127E+01	 1.656E+00	 1.976E+02
   10.6800	 1.200E+01	-0.000E+00	 0.000E+00	 1.528E-01	-2.012E-02	 1.345E-01	 1.188E+00	 3.520E+01	 2.125E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.497E+00	-5.793E+00	-1.754E+00	 1.757E+01	 3.727E+01	 1.656E+00	 2.115E+02	 2.115E+02	 3.018E+01	 5.374E-02	-7.136E+01	 1.657E+00	 1.976E+02
   10.7200	 1.200E+01	-0.000E+00	 0.000E+00	 1.516E-01	-1.875E-02	 1.241E-01	 1.180E+00	 3.518E+01	 2.279E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.447E+00	-6.322E+00	-2.626E+00	 1.741E+01	 3.721E+01	 1.654E+00	 2.112E+02	 2.112E+02	 2.986E+01	 1.061E+00	-7.131E+01	 1.656E+00	 1.976E+02
   10.7600	 1.200E+01	-0.000E+00	 0.000E+00	 1.503E-01	-1.776E-02	 1.166E-01	 1.169E+00	 3.517E+01	 2.401E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.383E+00	-6.670E+00	-3.211E+00	 1.724E+01	 3.712E+01	 1.650E+00	 2.107E+02	 2.107E+02	 2.949E+01	 1.995E+00	-7.115E+01	 1.654E+00	 1.973E+02
   10.8000	 1.200E+01	-0.000E+00	 0.000E+00	 1.490E-01	-1.718E-02	 1.122E-01	 1.157E+00	 3.518E+01	 2.484E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.308E+00	-6.821E+00	-3.480E+00	 1.709E+01	 3.700E+01	 1.645E+00	 2.100E+02	 2.100E+02	 2.911E+01	 2.787E+00	-7.091E+01	 1.651E+00	 1.969E+02
   10.8400	 1.200E+01	-0.000E+00	 0.000E+00	 1.477E-01	-1.704E-02	 1.112E-01	 1.143E+00	 3.520E+01	 2.527E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.227E+00	-6.766E+00	-3.417E+00	 1.695E+01	 3.686E+01	 1.638E+00	 2.092E+02	 2.092E+02	 2.874E+01	 3.385E+00	-7.063E+01	 1.646E+00	 1.964E+02
   10.8800	 1.200E+01	-0.000E+00	 0.000E+00	 1.465E-01	-1.738E-02	 1.138E-01	 1.129E+00	 3.523E+01	 2.536E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.147E+00	-6.503E+00	-3.018E+00	 1.683E+01	 3.670E+01	 1.631E+00	 2.083E+02	 2.083E+02	 2.839E+01	 3.754E+00	-7.037E+01	 1.641E+00	 1.957E+02
   10.9200	 1.200E+01	-0.000E+00	 0.000E+00	 1.456E-01	-1.819E-02	 1.199E-01	 1.117E+00	 3.527E+01	 2.525E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.074E+00	-6.041E+00	-2.293E+00	 1.676E+01	 3.655E+01	 1.625E+00	 2.074E+02	 2.074E+02	 2.810E+01	 3.881E+00	-7.018E+01	 1.635E+00	 1.950E+02
   10.9600	 1.200E+01	-0.000E+00	 0.000E+00	 1.451E-01	-1.946E-02	 1.296E-01	 1.106E+00	 3.532E+01	 2.516E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.014E+00	-5.397E+00	-1.264E+00	 1.674E+01	 3.643E+01	 1.619E+00	 2.067E+02	 2.067E+02	 2.786E+01	 3.772E+00	-7.010E+01	 1.629E+00	 1.942E+02
   11.0000	 1.200E+01	-0.000E+00	 0.000E+00	 1.450E-01	-2.116E-02	 1.425E-01	 1.099E+00	 3.537E+01	 2.527E+00	 5.418E+01	 5.418E+01	 1.219E+03	 3.974E+00	-4.596E+00	 2.889E-02	 1.678E+01	 3.634E+01	 1.615E+00	 2.062E+02	 2.062E+02	 2.770E+01	 3.449E+00	-7.013E+01	 1.623E+00	 1.936E+02
   11.0400	 1.200E+01	-0.000E+00	 0.000E+00	 1.455E-01	-2.323E-02	 1.581E-01	 1.095E+00	 3.541E+01	 2.570E+00	 5.418E+01	 5.418E+01	 1.219E+03	 3.957E+00	-3.675E+00	 1.531E+00	 1.689E+01	 3.631E+01	 1.614E+00	 2.060E+02	 2.060E+02	 2.761E+01	 2.946E+00	-7.027E+01	 1.619E+00	 1.931E+02
   11.0800	 1.200E+01	-0.000E+00	 0.000E+00	 1.466E-01	-2.557E-02	 1.758E-01	 1.097E+00	 3.543E+01	 2.649E+00	 5.418E+01	 5.418E+01	 1.219E+03	 3.962E+00	-2.680E+00	 3.167E+00	 1.706E+01	 3.632E+01	 1.614E+00	 2.061E+02	 2.061E+02	 2.760E+01	 2.309E+00	-7.050E+01	 1.616E+00	 1.928E+02
   11.1200	 1.200E+01	-0.000E+00	 0.000E+00	 1.482E-01	-2.805E-02	 1.945E-01	 1.104E+00	 3.544E+01	 2.752E+00	 5.418E+01	 5.418E+01	 1.219E+03	 3.990E+00	-1.664E+00	 4.849E+00	 1.729E+01	 3.639E+01	 1.617E+00	 2.065E+02	 2.065E+02	 2.766E+01	 1.586E+00	-7.076E+01	 1.616E+00	 1.927E+02
   11.1600	 1.200E+01	-0.000E+00	 0.000E+00	 1.502E-01	-3.053E-02	 2.132E-01	 1.115E+00	 3.543E+01	 2.856E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.037E+00	-6.881E-01	 6.476E+00	 1.756E+01	 3.650E+01	 1.622E+00	 2.071E+02	 2.071E+02	 2.781E+01	 8.276E-01	-7.102E+01	 1.618E+00	 1.929E+02
   11.2000	 1.200E+01	-0.000E+00	 0.000E+00	 1.525E-01	-3.285E-02	 2.307E-01	 1.130E+00	 3.540E+01	 2.931E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.099E+00	 1.896E-01	 7.946E+00	 1.785E+01	 3.664E+01	 1.629E+00	 2.079E+02	 2.079E+02	 2.802E+01	 7.873E-02	-7.121E+01	 1.621E+00	 1.933E+02
   11.2400	 1.200E+01	-0.000E+00	 0.000E+00	 1.549E-01	-3.486E-02	 2.459E-01	 1.147E+00	 3.535E+01	 2.950E+00	 5.418E+01	 5.418E+01	 1.219E+03	 4.171E+00	 9.147E-01	 9.165E+00	 1.814E+01	 3.680E+01	 1.635E+00	 2.088E+02	 2.088E+02	 2.830E+01	-6.216E-01	-7.131E+01	 1.626E+00	 1.939E+02
   11.2800	 1.200E+01	-0.000E+00	 0.000E+00	 1.571E-01	-3.642E-02	 2.577E-01	 1.165E+00	 3.530E+01	 2.892E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.245E+00	 1.444E+00	 1.006E+01	 1.841E+01	 3.694E+01	 1.642E+00	 2.096E+02	 2.096E+02	 2.861E+01	-1.244E+00	-7.128E+01	 1.632E+00	 1.946E+02
   11.3200	 1.200E+01	-0.000E+00	 0.000E+00	 1.590E-01	-3.743E-02	 2.653E-01	 1.182E+00	 3.525E+01	 2.756E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.315E+00	 1.749E+00	 1.058E+01	 1.862E+01	 3.707E+01	 1.648E+00	 2.104E+02	 2.104E+02	 2.896E+01	-1.766E+00	-7.114E+01	 1.638E+00	 1.954E+02
   11.3600	 1.200E+01	-0.000E+00	 0.000E+00	 1.604E-01	-3.784E-02	 2.683E-01	 1.195E+00	 3.521E+01	 2.555E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.378E+00	 1.819E+00	 1.069E+01	 1.877E+01	 3.717E+01	 1.652E+00	 2.109E+02	 2.109E+02	 2.931E+01	-2.173E+00	-7.091E+01	 1.643E+00	 1.960E+02
   11.4000	 1.200E+01	-0.000E+00	 0.000E+00	 1.611E-01	-3.763E-02	 2.668E-01	 1.205E+00	 3.519E+01	 2.320E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.429E+00	 1.657E+00	 1.043E+01	 1.884E+01	 3.722E+01	 1.654E+00	 2.112E+02	 2.112E+02	 2.964E+01	-2.453E+00	-7.064E+01	 1.648E+00	 1.966E+02
   11.4400	 1.200E+01	-0.000E+00	 0.000E+00	 1.613E-01	-3.686E-02	 2.610E-01	 1.211E+00	 3.518E+01	 2.089E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.469E+00	 1.282E+00	 9.804E+00	 1.884E+01	 3.724E+01	 1.655E+00	 2.114E+02	 2.114E+02	 2.993E+01	-2.596E+00	-7.038E+01	 1.651E+00	 1.970E+02
   11.4800	 1.200E+01	-0.000E+00	 0.000E+00	 1.610E-01	-3.560E-02	 2.515E-01	 1.214E+00	 3.518E+01	 1.899E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.499E+00	 7.235E-01	 8.878E+00	 1.878E+01	 3.723E+01	 1.655E+00	 2.113E+02	 2.113E+02	 3.015E+01	-2.593E+00	-7.020E+01	 1.653E+00	 1.972E+02
   11.5200	 1.200E+01	-0.000E+00	 0.000E+00	 1.603E-01	-3.395E-02	 2.390E-01	 1.214E+00	 3.520E+01	 1.774E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.520E+00	 1.479E-02	 7.707E+00	 1.868E+01	 3.720E+01	 1.654E+00	 2.112E+02	 2.112E+02	 3.031E+01	-2.435E+00	-7.013E+01	 1.654E+00	 1.973E+02
   11.5600	 1.200E+01	-0.000E+00	 0.000E+00	 1.593E-01	-3.200E-02	 2.244E-01	 1.213E+00	 3.522E+01	 1.726E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.534E+00	-8.070E-01	 6.352E+00	 1.854E+01	 3.717E+01	 1.652E+00	 2.110E+02	 2.110E+02	 3.037E+01	-2.120E+00	-7.019E+01	 1.654E+00	 1.973E+02
   11.6000	 1.200E+01	-0.000E+00	 0.000E+00	 1.582E-01	-2.987E-02	 2.083E-01	 1.210E+00	 3.523E+01	 1.748E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.539E+00	-1.704E+00	 4.879E+00	 1.838E+01	 3.714E+01	 1.651E+00	 2.108E+02	 2.108E+02	 3.035E+01	-1.654E+00	-7.036E+01	 1.653E+00	 1.972E+02
   11.6400	 1.200E+01	-0.000E+00	 0.000E+00	 1.571E-01	-2.765E-02	 1.915E-01	 1.207E+00	 3.524E+01	 1.825E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.537E+00	-2.636E+00	 3.349E+00	 1.821E+01	 3.711E+01	 1.649E+00	 2.106E+02	 2.106E+02	 3.024E+01	-1.057E+00	-7.061E+01	 1.652E+00	 1.970E+02
   11.6800	 1.200E+01	-0.000E+00	 0.000E+00	 1.559E-01	-2.543E-02	 1.747E-01	 1.203E+00	 3.524E+01	 1.935E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.525E+00	-3.564E+00	 1.830E+00	 1.803E+01	 3.709E+01	 1.648E+00	 2.105E+02	 2.105E+02	 3.006E+01	-3.581E-01	-7.088E+01	 1.651E+00	 1.969E+02
   11.7200	 1.200E+01	-0.000E+00	 0.000E+00	 1.546E-01	-2.330E-02	 1.586E-01	 1.198E+00	 3.523E+01	 2.057E+00	 5.420E+01	 5.420E+01	 1.219E+03	 4.503E+00	-4.446E+00	 3.866E-01	 1.784E+01	 3.707E+01	 1.647E+00	 2.104E+02	 2.104E+02	 2.981E+01	 3.984E-01	-7.111E+01	 1.649E+00	 1.968E+02
   11.7600	 1.200E+01	-0.000E+00	 0.000E+00	 1.533E-01	-2.135E-02	 1.438E-01	 1.191E+00	 3.523E+01	 2.175E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.470E+00	-5.239E+00	-9.139E-01	 1.765E+01	 3.704E+01	 1.646E+00	 2.102E+02	 2.102E+02	 2.952E+01	 1.161E+00	-7.127E+01	 1.648E+00	 1.966E+02
   11.8000	 1.200E+01	-0.000E+00	 0.000E+00	 1.519E-01	-1.966E-02	 1.310E-01	 1.181E+00	 3.523E+01	 2.278E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.424E+00	-5.905E+00	-2.008E+00	 1.746E+01	 3.700E+01	 1.644E+00	 2.100E+02	 2.100E+02	 2.921E+01	 1.872E+00	-7.131E+01	 1.647E+00	 1.964E+02
   11.8400	 1.200E+01	-0.000E+00	 0.000E+00	 1.504E-01	-1.831E-02	 1.208E-01	 1.170E+00	 3.523E+01	 2.363E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.368E+00	-6.408E+00	-2.837E+00	 1.727E+01	 3.694E+01	 1.642E+00	 2.097E+02	 2.097E+02	 2.890E+01	 2.478E+00	-7.124E+01	 1.645E+00	 1.962E+02
   11.8800	 1.200E+01	-0.000E+00	 0.000E+00	 1.489E-01	-1.737E-02	 1.137E-01	 1.157E+00	 3.524E+01	 2.431E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.303E+00	-6.718E+00	-3.355E+00	 1.709E+01	 3.687E+01	 1.639E+00	 2.092E+02	 2.092E+02	 2.861E+01	 2.929E+00	-7.106E+01	 1.643E+00	 1.959E+02
   11.9200	 1.200E+01	-0.000E+00	 0.000E+00	 1.476E-01	-1.691E-02	 1.102E-01	 1.144E+00	 3.525E+01	 2.486E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.234E+00	-6.817E+00	-3.530E+00	 1.694E+01	 3.679E+01	 1.635E+00	 2.087E+02	 2.087E+02	 2.836E+01	 3.191E+00	-7.081E+01	 1.640E+00	 1.956E+02
   11.9600	 1.200E+01	-0.000E+00	 0.000E+00	 1.464E-01	-1.695E-02	 1.105E-01	 1.131E+00	 3.528E+01	 2.533E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.163E+00	-6.696E+00	-3.345E+00	 1.682E+01	 3.669E+01	 1.631E+00	 2.082E+02	 2.082E+02	 2.816E+01	 3.244E+00	-7.054E+01	 1.636E+00	 1.952E+02
   12.0000	 1.200E+01	-0.000E+00	 0.000E+00	 1.455E-01	-1.750E-02	 1.148E-01	 1.118E+00	 3.530E+01	 2.580E+00	 5.419E+01	 5.419E+01	 1.219E+03	 4.098E+00	-6.357E+00	-2.805E+00	 1.673E+01	 3.660E+01	 1.627E+00	 2.077E+02	 2.077E+02	 2.802E+01	 3.088E+00	-7.031E+01	 0.000E+00	 0.000E+00
   12.0400	 1.200E+01	-0.000E+00	 0.000E+00	 1.451E-01	-1.302E-02	 8.051E-02	 1.125E+00	 3.539E+01	-2.163E+00	 5.439E+01	 5.449E+01	 1.226E+03	 4.204E+00	-4.203E+00	-7.152E+00	 1.651E+01	 9.795E+00	 4.353E-01	 5.579E+01	 5.589E+01	 2.814E+01	 1.962E+00	-7.015E+01	 0.000E+00	 0.000E+00
   12.0800	 1.200E+01	-0.000E+00	 0.000E+00	 1.438E-01	-1.326E-02	 8.304E-02	 1.127E+00	 3.669E+01	-2.498E+00	 5.457E+01	 5.457E+01	 1.228E+03	 4.011E+00	-3.343E+00	-6.006E+00	 1.632E+01	 8.143E+00	 3.619E-01	 4.654E+01	 4.654E+01	 2.816E+01	 2.513E+00	-7.009E+01	 0.000E+00	 0.000E+00
   12.1200	 1.200E+01	-0.000E+00	 0.000E+00	 1.409E-01	-1.729E-02	 1.129E-01	 1.062E+00	 3.626E+01	-8.802E-01	 5.478E+01	 5.475E+01	 1.232E+03	 3.988E+00	-3.053E+00	-2.613E+00	 1.631E+01	 1.802E+01	 8.008E-01	 1.034E+02	 1.033E+02	 2.824E+01	 1.826E+00	-7.019E+01	 0.000E+00	 0.000E+00
   12.1600	 1.200E+01	-0.000E+00	 0.000E+00	 1.402E-01	-1.958E-02	 1.299E-01	 1.034E+00	 3.633E+01	-6.743E-01	 5.498E+01	 5.498E+01	 1.237E+03	 3.991E+00	-2.025E+00	-1.102E+00	 1.636E+01	 1.759E+01	 7.818E-01	 1.013E+02	 1.013E+02	 2.845E+01	 6.565E-02	-7.033E+01	 0.000E+00	 0.000E+00
   12.2000	 1.200E+01	-0.000E+00	 0.000E+00	 1.426E-01	-2.153E-02	 1.453E-01	 1.069E+00	 3.722E+01	-9.437E-01	 5.517E+01	 5.518E+01	 1.242E+03	 3.935E+00	-7.870E-01	 1.621E-01	 1.658E+01	 1.441E+01	 6.404E-01	 8.325E+01	 8.327E+01	 2.869E+01	-5.299E-03	-7.059E+01	 0.000E+00	 0.000E+00
   12.2400	 1.200E+01	-0.000E+00	 0.000E+00	 1.458E-01	-2.394E-02	 1.631E-01	 1.087E+00	 3.702E+01	-1.131E+00	 5.537E+01	 5.536E+01	 1.246E+03	 4.066E+00	 1.292E-01	 1.593E+00	 1.700E+01	 1.461E+01	 6.495E-01	 8.473E+01	 8.473E+01	 2.904E+01	 2.959E-01	-7.087E+01	 0.000E+00	 0.000E+00
   12.2800	 1.200E+01	-0.000E+00	 0.000E+00	 1.495E-01	-2.659E-02	 1.829E-01	 1.109E+00	 3.707E+01	-1.012E+00	 5.556E+01	 5.556E+01	 1.250E+03	 4.182E+00	 9.757E-01	 3.187E+00	 1.746E+01	 1.595E+01	 7.089E-01	 9.281E+01	 9.281E+01	 2.951E+01	-7.916E-01	-7.101E+01	 0.000E+00	 0.000E+00
   12.3200	 1.200E+01	-0.000E+00	 0.000E+00	 1.534E-01	-2.938E-02	 2.041E-01	 1.144E+00	 3.750E+01	-6.764E-01	 5.577E+01	 5.577E+01	 1.255E+03	 4.226E+00	 1.883E+00	 4.925E+00	 1.789E+01	 1.624E+01	 7.216E-01	 9.481E+01	 9.481E+01	 2.992E+01	-1.710E+00	-7.124E+01	 0.000E+00	 0.000E+00
   12.3600	 1.200E+01	-0.000E+00	 0.000E+00	 1.563E-01	-3.131E-02	 2.185E-01	 1.164E+00	 3.759E+01	-8.170E-01	 5.597E+01	 5.597E+01	 1.259E+03	 4.330E+00	 2.565E+00	 5.940E+00	 1.825E+01	 1.575E+01	 7.000E-01	 9.231E+01	 9.231E+01	 3.034E+01	-1.402E+00	-7.136E+01	 0.000E+00	 0.000E+00
   12.4000	 1.200E+01	-0.000E+00	 0.000E+00	 1.580E-01	-3.209E-02	 2.243E-01	 1.177E+00	 3.797E+01	-1.269E+00	 5.617E+01	 5.617E+01	 1.264E+03	 4.399E+00	 2.932E+00	 6.242E+00	 1.844E+01	 1.548E+01	 6.882E-01	 9.108E+01	 9.108E+01	 3.079E+01	-1.246E+00	-7.115E+01	 0.000E+00	 0.000E+00
   12.4400	 1.200E+01	-0.000E+00	 0.000E+00	 1.583E-01	-3.264E-02	 2.285E-01	 1.179E+00	 3.843E+01	-1.365E+00	 5.637E+01	 5.637E+01	 1.268E+03	 4.404E+00	 3.132E+00	 6.631E+00	 1.850E+01	 1.569E+01	 6.976E-01	 9.264E+01	 9.264E+01	 3.118E+01	-1.759E+00	-7.097E+01	 0.000E+00	 0.000E+00
   12.4800	 1.200E+01	-0.000E+00	 0.000E+00	 1.577E-01	-3.291E-02	 2.303E-01	 1.166E+00	 3.861E+01	-1.348E+00	 5.657E+01	 5.657E+01	 1.273E+03	 4.425E+00	 3.132E+00	 6.833E+00	 1.850E+01	 1.592E+01	 7.075E-01	 9.430E+01	 9.430E+01	 3.153E+01	-1.822E+00	-7.084E+01	 0.000E+00	 0.000E+00
   12.5200	 1.200E+01	-0.000E+00	 0.000E+00	 1.573E-01	-3.219E-02	 2.248E-01	 1.162E+00	 3.897E+01	-1.638E+00	 5.677E+01	 5.677E+01	 1.277E+03	 4.454E+00	 2.843E+00	 6.223E+00	 1.847E+01	 1.572E+01	 6.986E-01	 9.345E+01	 9.345E+01	 3.191E+01	-1.313E+00	-7.052E+01	 0.000E+00	 0.000E+00
   12.5600	 1.200E+01	-0.000E+00	 0.000E+00	 1.571E-01	-3.086E-02	 2.148E-01	 1.169E+00	 3.943E+01	-1.904E+00	 5.697E+01	 5.697E+01	 1.282E+03	 4.475E+00	 2.336E+00	 5.215E+00	 1.843E+01	 1.544E+01	 6.863E-01	 9.213E+01	 9.213E+01	 3.220E+01	-1.103E+00	-7.027E+01	 0.000E+00	 0.000E+00
   12.6000	 1.200E+01	-0.000E+00	 0.000E+00	 1.569E-01	-2.949E-02	 2.043E-01	 1.169E+00	 3.966E+01	-1.887E+00	 5.717E+01	 5.717E+01	 1.286E+03	 4.501E+00	 1.665E+00	 4.221E+00	 1.839E+01	 1.562E+01	 6.941E-01	 9.349E+01	 9.349E+01	 3.242E+01	-1.098E+00	-7.020E+01	 0.000E+00	 0.000E+00
   12.6400	 1.200E+01	-0.000E+00	 0.000E+00	 1.564E-01	-2.774E-02	 1.910E-01	 1.169E+00	 3.990E+01	-1.858E+00	 5.737E+01	 5.737E+01	 1.291E+03	 4.525E+00	 8.292E-01	 2.911E+00	 1.833E+01	 1.583E+01	 7.037E-01	 9.512E+01	 9.512E+01	 3.262E+01	-7.083E-01	-7.020E+01	 0.000E+00	 0.000E+00
   12.6800	 1.200E+01	-0.000E+00	 0.000E+00	 1.559E-01	-2.548E-02	 1.739E-01	 1.172E+00	 4.023E+01	-1.889E+00	 5.757E+01	 5.757E+01	 1.295E+03	 4.536E+00	-1.098E-01	 1.253E+00	 1.822E+01	 1.566E+01	 6.959E-01	 9.439E+01	 9.439E+01	 3.274E+01	-1.413E-01	-7.030E+01	 0.000E+00	 0.000E+00
   12.7200	 1.200E+01	-0.000E+00	 0.000E+00	 1.549E-01	-2.314E-02	 1.562E-01	 1.170E+00	 4.051E+01	-1.803E+00	 5.777E+01	 5.777E+01	 1.300E+03	 4.530E+00	-1.099E+00	-3.782E-01	 1.807E+01	 1.554E+01	 6.907E-01	 9.401E+01	 9.401E+01	 3.273E+01	 2.253E-01	-7.052E+01	 0.000E+00	 0.000E+00
   12.7600	 1.200E+01	-0.000E+00	 0.000E+00	 1.533E-01	-2.078E-02	 1.383E-01	 1.161E+00	 4.078E+01	-1.660E+00	 5.797E+01	 5.796E+01	 1.304E+03	 4.502E+00	-2.120E+00	-1.969E+00	 1.786E+01	 1.570E+01	 6.980E-01	 9.533E+01	 9.533E+01	 3.267E+01	 5.849E-01	-7.076E+01	 0.000E+00	 0.000E+00
