
Predictions were generated on 05-Feb-2026 at 19:17:08 using AA AeroAcoustics

Number of observers      :2;  Number of frequencies    :34
Description from AA input file, line2: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      	Obs2_Freq10         	Obs2_Freq12.5       	Obs2_Freq16         	Obs2_Freq20         	Obs2_Freq25         	Obs2_Freq31.5       	Obs2_Freq40         	Obs2_Freq50         	Obs2_Freq63         	Obs2_Freq80         	Obs2_Freq100        	Obs2_Freq125        	Obs2_Freq160        	Obs2_Freq200        	Obs2_Freq250        	Obs2_Freq315        	Obs2_Freq400        	Obs2_Freq500        	Obs2_Freq630        	Obs2_Freq800        	Obs2_Freq1000       	Obs2_Freq1250       	Obs2_Freq1600       	Obs2_Freq2000       	Obs2_Freq2500       	Obs2_Freq3150       	Obs2_Freq4000       	Obs2_Freq5000       	Obs2_Freq6300       	Obs2_Freq8000       	Obs2_Freq10000      	Obs2_Freq12500      	Obs2_Freq16000      	Obs2_Freq20000      
        10.5000	  6.012342E+001	  5.915544E+001	  5.798196E+001	  5.682758E+001	  5.558701E+001	  5.422435E+001	  5.277125E+001	  5.144636E+001	  5.025844E+001	  4.945083E+001	  4.928346E+001	  4.953253E+001	  4.937578E+001	  4.819097E+001	  4.634456E+001	  4.464093E+001	  4.349589E+001	  4.368406E+001	  4.721348E+001	  5.012458E+001	  5.450153E+001	  5.514800E+001	  3.994456E+001	  3.353757E+001	  3.166869E+001	  2.991362E+001	  2.792217E+001	  2.608128E+001	  2.415205E+001	  2.208302E+001	  2.005296E+001	  1.790913E+001	  1.538332E+001	  1.294089E+001	  4.251559E+001	  4.162133E+001	  4.061981E+001	  3.979526E+001	  3.921515E+001	  3.910386E+001	  3.958074E+001	  4.036223E+001	  4.126418E+001	  4.218709E+001	  4.305942E+001	  4.370116E+001	  4.337406E+001	  4.201840E+001	  4.056476E+001	  3.963424E+001	  3.913035E+001	  3.955705E+001	  4.278956E+001	  4.291156E+001	  4.158817E+001	  4.308762E+001	  2.925155E+001	  2.464178E+001	  2.270122E+001	  2.073368E+001	  1.855771E+001	  1.648514E+001	  1.427980E+001	  1.191245E+001	  9.605503E+000	  7.195287E+000	  4.395354E+000	  1.729604E+000
        10.6000	  6.007707E+001	  5.910882E+001	  5.793504E+001	  5.678033E+001	  5.553929E+001	  5.417556E+001	  5.271885E+001	  5.138364E+001	  5.016923E+001	  4.930409E+001	  4.905907E+001	  4.925993E+001	  4.920461E+001	  4.814607E+001	  4.630884E+001	  4.459111E+001	  4.341153E+001	  4.358589E+001	  4.687591E+001	  5.012057E+001	  5.461833E+001	  5.504800E+001	  3.985571E+001	  3.347553E+001	  3.160948E+001	  2.985237E+001	  2.785943E+001	  2.601725E+001	  2.408680E+001	  2.201667E+001	  1.998580E+001	  1.784132E+001	  1.531489E+001	  1.287190E+001	  4.229317E+001	  4.143914E+001	  4.053019E+001	  3.986552E+001	  3.954980E+001	  3.981473E+001	  4.074002E+001	  4.198154E+001	  4.337905E+001	  4.478078E+001	  4.598675E+001	  4.682430E+001	  4.661804E+001	  4.521336E+001	  4.349117E+001	  4.232554E+001	  4.186558E+001	  4.276943E+001	  4.625530E+001	  4.665276E+001	  4.372244E+001	  4.441938E+001	  3.150683E+001	  2.761989E+001	  2.567848E+001	  2.366365E+001	  2.144758E+001	  1.931353E+001	  1.702248E+001	  1.454777E+001	  1.212612E+001	  9.589925E+000	  6.641908E+000	  3.839517E+000
        10.7000	  6.000365E+001	  5.903491E+001	  5.786076E+001	  5.670602E+001	  5.546555E+001	  5.410362E+001	  5.264991E+001	  5.131675E+001	  5.009545E+001	  4.920741E+001	  4.891153E+001	  4.905748E+001	  4.903904E+001	  4.806366E+001	  4.625798E+001	  4.453891E+001	  4.334245E+001	  4.356713E+001	  4.667463E+001	  5.001579E+001	  5.501462E+001	  5.494826E+001	  3.976205E+001	  3.339956E+001	  3.153581E+001	  2.977665E+001	  2.778330E+001	  2.594061E+001	  2.400930E+001	  2.193809E+001	  1.990608E+001	  1.776033E+001	  1.523228E+001	  1.278756E+001	  4.205156E+001	  4.117815E+001	  4.022439E+001	  3.947781E+001	  3.901395E+001	  3.904105E+001	  3.969365E+001	  4.078362E+001	  4.222823E+001	  4.389561E+001	  4.549731E+001	  4.690052E+001	  4.741578E+001	  4.634719E+001	  4.426624E+001	  4.236870E+001	  4.107905E+001	  4.156167E+001	  4.535710E+001	  4.869537E+001	  5.519677E+001	  5.481949E+001	  3.951045E+001	  3.294175E+001	  3.111423E+001	  2.939777E+001	  2.743856E+001	  2.563341E+001	  2.374245E+001	  2.171079E+001	  1.971231E+001	  1.759624E+001	  1.509627E+001	  1.267259E+001
        10.8000	  5.997596E+001	  5.900696E+001	  5.783263E+001	  5.667801E+001	  5.543829E+001	  5.407874E+001	  5.263089E+001	  5.130790E+001	  5.010454E+001	  4.924212E+001	  4.896351E+001	  4.908262E+001	  4.900074E+001	  4.800616E+001	  4.622572E+001	  4.451716E+001	  4.335464E+001	  4.360288E+001	  4.678845E+001	  4.992690E+001	  5.522360E+001	  5.493183E+001	  3.974067E+001	  3.336847E+001	  3.150359E+001	  2.974421E+001	  2.775140E+001	  2.590899E+001	  2.397769E+001	  2.190623E+001	  1.987378E+001	  1.772743E+001	  1.519854E+001	  1.275291E+001	  4.187265E+001	  4.094502E+001	  3.986003E+001	  3.887156E+001	  3.797196E+001	  3.730257E+001	  3.702094E+001	  3.711472E+001	  3.748811E+001	  3.807779E+001	  3.868484E+001	  3.896615E+001	  3.830181E+001	  3.692299E+001	  3.557149E+001	  3.458824E+001	  3.419989E+001	  3.534082E+001	  3.859358E+001	  3.737605E+001	  3.889346E+001	  3.915138E+001	  2.502787E+001	  2.012371E+001	  1.817261E+001	  1.620784E+001	  1.402628E+001	  1.195463E+001	  9.755453E+000	  7.400034E+000	  5.111379E+000	  2.728608E+000	 -2.888769E-002	 -2.645946E+000
        10.9000	  6.000418E+001	  5.903519E+001	  5.786083E+001	  5.670609E+001	  5.546616E+001	  5.410650E+001	  5.266027E+001	  5.134477E+001	  5.016303E+001	  4.934550E+001	  4.912380E+001	  4.924354E+001	  4.904407E+001	  4.798073E+001	  4.623806E+001	  4.453350E+001	  4.339276E+001	  4.374108E+001	  4.707259E+001	  4.986261E+001	  5.494787E+001	  5.495064E+001	  3.976078E+001	  3.338960E+001	  3.152501E+001	  2.976668E+001	  2.777416E+001	  2.593188E+001	  2.400071E+001	  2.192941E+001	  1.989715E+001	  1.775108E+001	  1.522264E+001	  1.277758E+001	  4.183668E+001	  4.089992E+001	  3.978445E+001	  3.872673E+001	  3.767341E+001	  3.668900E+001	  3.588965E+001	  3.537615E+001	  3.507833E+001	  3.498928E+001	  3.499292E+001	  3.474009E+001	  3.391529E+001	  3.294694E+001	  3.204902E+001	  3.111207E+001	  3.067087E+001	  3.157195E+001	  3.387055E+001	  3.323305E+001	  4.054589E+001	  4.069719E+001	  2.545684E+001	  1.893192E+001	  1.701627E+001	  1.522532E+001	  1.319788E+001	  1.133488E+001	  9.393808E+000	  7.323588E+000	  5.302748E+000	  3.177743E+000	  6.821361E-001	 -1.727156E+000
        11.0000	  6.004023E+001	  5.907135E+001	  5.789693E+001	  5.674187E+001	  5.550104E+001	  5.413913E+001	  5.268858E+001	  5.136919E+001	  5.018724E+001	  4.938115E+001	  4.919218E+001	  4.933971E+001	  4.910081E+001	  4.800308E+001	  4.627249E+001	  4.456921E+001	  4.342592E+001	  4.380346E+001	  4.721031E+001	  4.995828E+001	  5.460849E+001	  5.499349E+001	  3.980535E+001	  3.343491E+001	  3.156988E+001	  2.981214E+001	  2.781905E+001	  2.597627E+001	  2.404484E+001	  2.197356E+001	  1.994158E+001	  1.779604E+001	  1.526851E+001	  1.282457E+001	  4.194572E+001	  4.101449E+001	  3.989770E+001	  3.882144E+001	  3.770950E+001	  3.657337E+001	  3.548419E+001	  3.459349E+001	  3.388223E+001	  3.343189E+001	  3.322907E+001	  3.318526E+001	  3.288497E+001	  3.202238E+001	  3.128268E+001	  2.979904E+001	  2.883365E+001	  2.918956E+001	  3.100107E+001	  3.329576E+001	  4.068701E+001	  4.129851E+001	  2.594831E+001	  1.912852E+001	  1.718103E+001	  1.541833E+001	  1.343185E+001	  1.162685E+001	  9.751666E+000	  7.745699E+000	  5.777182E+000	  3.695435E+000	  1.236759E+000	 -1.148309E+000
        11.1000	  6.003445E+001	  5.906546E+001	  5.789084E+001	  5.673540E+001	  5.549375E+001	  5.413002E+001	  5.267516E+001	  5.134677E+001	  5.014600E+001	  4.930634E+001	  4.908641E+001	  4.925329E+001	  4.912472E+001	  4.808796E+001	  4.632021E+001	  4.461011E+001	  4.344642E+001	  4.371317E+001	  4.704380E+001	  5.012209E+001	  5.454741E+001	  5.503281E+001	  3.984445E+001	  3.347205E+001	  3.160592E+001	  2.984767E+001	  2.785363E+001	  2.601012E+001	  2.407821E+001	  2.200671E+001	  1.997474E+001	  1.782939E+001	  1.530226E+001	  1.285883E+001	  4.220909E+001	  4.129136E+001	  4.018578E+001	  3.911033E+001	  3.797688E+001	  3.677673E+001	  3.556391E+001	  3.448887E+001	  3.363840E+001	  3.331906E+001	  3.342491E+001	  3.422248E+001	  3.423080E+001	  3.281083E+001	  3.234200E+001	  3.005854E+001	  2.827542E+001	  2.784484E+001	  2.965354E+001	  3.398518E+001	  4.092610E+001	  4.155441E+001	  2.626037E+001	  1.946952E+001	  1.746010E+001	  1.566940E+001	  1.368207E+001	  1.188831E+001	  1.002698E+001	  8.032818E+000	  6.071681E+000	  3.993667E+000	  1.535328E+000	 -8.521470E-001
        11.2000	  5.999560E+001	  5.902633E+001	  5.785147E+001	  5.669593E+001	  5.545441E+001	  5.409114E+001	  5.263684E+001	  5.130590E+001	  5.009619E+001	  4.923227E+001	  4.897539E+001	  4.913732E+001	  4.912142E+001	  4.816484E+001	  4.636282E+001	  4.465720E+001	  4.347729E+001	  4.367998E+001	  4.683370E+001	  5.018498E+001	  5.476857E+001	  5.508482E+001	  3.989009E+001	  3.350359E+001	  3.163502E+001	  2.987607E+001	  2.788148E+001	  2.603752E+001	  2.410523E+001	  2.203343E+001	  2.000126E+001	  1.785575E+001	  1.532844E+001	  1.288487E+001	  4.257598E+001	  4.167430E+001	  4.058560E+001	  3.952299E+001	  3.839418E+001	  3.718407E+001	  3.596772E+001	  3.483723E+001	  3.444581E+001	  3.476986E+001	  3.469448E+001	  3.500185E+001	  3.468961E+001	  3.323164E+001	  3.216095E+001	  2.977564E+001	  2.782005E+001	  2.714594E+001	  2.919881E+001	  3.461996E+001	  4.161047E+001	  4.163217E+001	  2.630748E+001	  1.953369E+001	  1.758566E+001	  1.582789E+001	  1.385839E+001	  1.206981E+001	  1.020773E+001	  8.209448E+000	  6.242337E+000	  4.156628E+000	  1.688184E+000	 -7.094148E-001
        11.3000	  5.996995E+001	  5.900053E+001	  5.782561E+001	  5.667025E+001	  5.542939E+001	  5.406786E+001	  5.261738E+001	  5.129170E+001	  5.008956E+001	  4.923394E+001	  4.897671E+001	  4.913081E+001	  4.913677E+001	  4.820198E+001	  4.640644E+001	  4.470316E+001	  4.353750E+001	  4.370842E+001	  4.682202E+001	  5.019880E+001	  5.509600E+001	  5.518101E+001	  3.997053E+001	  3.354822E+001	  3.167450E+001	  2.991557E+001	  2.792098E+001	  2.607699E+001	  2.414465E+001	  2.207282E+001	  2.004062E+001	  1.789509E+001	  1.536777E+001	  1.292420E+001	  4.295256E+001	  4.206325E+001	  4.098745E+001	  3.993750E+001	  3.881460E+001	  3.761712E+001	  3.637948E+001	  3.517521E+001	  3.427707E+001	  3.375097E+001	  3.356639E+001	  3.400851E+001	  3.420230E+001	  3.316220E+001	  3.167673E+001	  2.945532E+001	  2.761500E+001	  2.689462E+001	  2.942480E+001	  3.514364E+001	  4.236707E+001	  4.170345E+001	  2.635321E+001	  1.959612E+001	  1.769733E+001	  1.596305E+001	  1.400399E+001	  1.221424E+001	  1.034567E+001	  8.338490E+000	  6.362068E+000	  4.266405E+000	  1.786479E+000	 -6.216651E-001
        11.4000	  5.997631E+001	  5.900689E+001	  5.783201E+001	  5.667679E+001	  5.543633E+001	  5.407590E+001	  5.262837E+001	  5.130882E+001	  5.011958E+001	  4.928547E+001	  4.904683E+001	  4.918437E+001	  4.914647E+001	  4.821083E+001	  4.644428E+001	  4.474474E+001	  4.359850E+001	  4.381664E+001	  4.695587E+001	  5.022384E+001	  5.511213E+001	  5.523945E+001	  4.002620E+001	  3.359743E+001	  3.172314E+001	  2.996468E+001	  2.797017E+001	  2.612621E+001	  2.419394E+001	  2.212223E+001	  2.009019E+001	  1.794489E+001	  1.541792E+001	  1.297473E+001	  4.327047E+001	  4.238926E+001	  4.132198E+001	  4.027592E+001	  3.915533E+001	  3.793278E+001	  3.663438E+001	  3.541668E+001	  3.433961E+001	  3.363503E+001	  3.348977E+001	  3.396893E+001	  3.427124E+001	  3.334890E+001	  3.167203E+001	  2.951692E+001	  2.773580E+001	  2.708824E+001	  3.007432E+001	  3.556203E+001	  4.242773E+001	  4.173153E+001	  2.638835E+001	  1.967727E+001	  1.779974E+001	  1.607208E+001	  1.411397E+001	  1.231908E+001	  1.044250E+001	  8.426260E+000	  6.441316E+000	  4.337305E+000	  1.848544E+000	 -5.670574E-001
        11.5000	  6.000005E+001	  5.903070E+001	  5.785585E+001	  5.670052E+001	  5.545975E+001	  5.409876E+001	  5.265124E+001	  5.133430E+001	  5.015329E+001	  4.933687E+001	  4.912354E+001	  4.925898E+001	  4.915882E+001	  4.820502E+001	  4.646955E+001	  4.477513E+001	  4.363653E+001	  4.390160E+001	  4.714024E+001	  5.027929E+001	  5.485683E+001	  5.523732E+001	  4.003677E+001	  3.363750E+001	  3.176809E+001	  3.001010E+001	  2.801572E+001	  2.617190E+001	  2.423980E+001	  2.216827E+001	  2.013646E+001	  1.799142E+001	  1.546480E+001	  1.302197E+001	  4.351272E+001	  4.263548E+001	  4.157204E+001	  4.052777E+001	  3.940792E+001	  3.818111E+001	  3.687084E+001	  3.565171E+001	  3.454843E+001	  3.381134E+001	  3.369768E+001	  3.417228E+001	  3.443459E+001	  3.353154E+001	  3.180070E+001	  2.969415E+001	  2.797801E+001	  2.748380E+001	  3.076934E+001	  3.590025E+001	  4.180324E+001	  4.166241E+001	  2.634784E+001	  1.971145E+001	  1.784547E+001	  1.611784E+001	  1.415632E+001	  1.235429E+001	  1.046884E+001	  8.443376E+000	  6.450294E+000	  4.338838E+000	  1.842850E+000	 -5.782223E-001
        11.6000	  6.001763E+001	  5.904838E+001	  5.787358E+001	  5.671822E+001	  5.547723E+001	  5.411554E+001	  5.266618E+001	  5.134634E+001	  5.016139E+001	  4.934029E+001	  4.913131E+001	  4.929518E+001	  4.922109E+001	  4.825791E+001	  4.649512E+001	  4.478965E+001	  4.365179E+001	  4.389693E+001	  4.713810E+001	  5.034392E+001	  5.472287E+001	  5.524235E+001	  4.005012E+001	  3.367021E+001	  3.180401E+001	  3.004627E+001	  2.805218E+001	  2.620871E+001	  2.427701E+001	  2.220586E+001	  2.017435E+001	  1.802956E+001	  1.550313E+001	  1.306041E+001	  4.368416E+001	  4.280622E+001	  4.174133E+001	  4.069484E+001	  3.957213E+001	  3.834104E+001	  3.702533E+001	  3.580881E+001	  3.470938E+001	  3.397949E+001	  3.389186E+001	  3.436947E+001	  3.465005E+001	  3.377050E+001	  3.197326E+001	  2.991084E+001	  2.827579E+001	  2.789443E+001	  3.119916E+001	  3.618906E+001	  4.126042E+001	  4.152713E+001	  2.625000E+001	  1.969696E+001	  1.783518E+001	  1.610231E+001	  1.413447E+001	  1.232302E+001	  1.042637E+001	  8.389323E+000	  6.385982E+000	  4.265093E+000	  1.759874E+000	 -6.682792E-001
        11.7000	  6.002071E+001	  5.905157E+001	  5.787691E+001	  5.672170E+001	  5.548091E+001	  5.411942E+001	  5.266991E+001	  5.134889E+001	  5.016052E+001	  4.933121E+001	  4.911633E+001	  4.932101E+001	  4.932056E+001	  4.834261E+001	  4.651502E+001	  4.480105E+001	  4.365984E+001	  4.383098E+001	  4.702024E+001	  5.036402E+001	  5.476085E+001	  5.528136E+001	  4.008574E+001	  3.369837E+001	  3.183158E+001	  3.007444E+001	  2.808099E+001	  2.623826E+001	  2.430732E+001	  2.223686E+001	  2.020585E+001	  1.806140E+001	  1.553519E+001	  1.309254E+001	  4.379593E+001	  4.291274E+001	  4.184115E+001	  4.078785E+001	  3.965822E+001	  3.842130E+001	  3.710462E+001	  3.589996E+001	  3.483048E+001	  3.415425E+001	  3.413685E+001	  3.466803E+001	  3.499822E+001	  3.410000E+001	  3.220059E+001	  3.018428E+001	  2.863669E+001	  2.833782E+001	  3.162328E+001	  3.643075E+001	  4.107372E+001	  4.139324E+001	  2.615936E+001	  1.969520E+001	  1.783260E+001	  1.609047E+001	  1.411452E+001	  1.229164E+001	  1.038130E+001	  8.329784E+000	  6.313330E+000	  4.180059E+000	  1.662305E+000	 -7.759039E-001
        11.8000	  6.002369E+001	  5.905475E+001	  5.788037E+001	  5.672553E+001	  5.548529E+001	  5.412469E+001	  5.267673E+001	  5.135799E+001	  5.017394E+001	  4.935243E+001	  4.914805E+001	  4.938217E+001	  4.939620E+001	  4.838309E+001	  4.653129E+001	  4.483758E+001	  4.368531E+001	  4.379699E+001	  4.702780E+001	  5.040815E+001	  5.494691E+001	  5.535235E+001	  4.014295E+001	  3.372376E+001	  3.185283E+001	  3.009651E+001	  2.810370E+001	  2.626158E+001	  2.433128E+001	  2.226144E+001	  2.023090E+001	  1.808682E+001	  1.556094E+001	  1.311857E+001	  4.384725E+001	  4.295621E+001	  4.187516E+001	  4.081296E+001	  3.967526E+001	  3.843400E+001	  3.712396E+001	  3.594702E+001	  3.494266E+001	  3.438168E+001	  3.450142E+001	  3.513074E+001	  3.544658E+001	  3.447193E+001	  3.252172E+001	  3.058136E+001	  2.910844E+001	  2.890157E+001	  3.235628E+001	  3.678474E+001	  4.104609E+001	  4.135562E+001	  2.616198E+001	  1.977181E+001	  1.790278E+001	  1.614955E+001	  1.416392E+001	  1.232792E+001	  1.040206E+001	  8.334296E+000	  6.303198E+000	  4.156189E+000	  1.624638E+000	 -8.245279E-001
        11.9000	  6.003362E+001	  5.906489E+001	  5.789080E+001	  5.673630E+001	  5.549651E+001	  5.413656E+001	  5.268928E+001	  5.137338E+001	  5.018805E+001	  4.936973E+001	  4.916868E+001	  4.940012E+001	  4.940132E+001	  4.837903E+001	  4.652958E+001	  4.484048E+001	  4.369521E+001	  4.381237E+001	  4.704579E+001	  5.041085E+001	  5.510542E+001	  5.538747E+001	  4.016934E+001	  3.372989E+001	  3.185624E+001	  3.010035E+001	  2.810774E+001	  2.626585E+001	  2.433581E+001	  2.226624E+001	  2.023595E+001	  1.809213E+001	  1.556653E+001	  1.312443E+001	  4.380203E+001	  4.290238E+001	  4.181150E+001	  4.074090E+001	  3.959732E+001	  3.835749E+001	  3.706560E+001	  3.593234E+001	  3.501300E+001	  3.458155E+001	  3.483289E+001	  3.553896E+001	  3.585016E+001	  3.485880E+001	  3.292232E+001	  3.105739E+001	  2.967116E+001	  2.954886E+001	  3.307569E+001	  3.719726E+001	  4.086541E+001	  4.136653E+001	  2.622056E+001	  1.991522E+001	  1.803923E+001	  1.627331E+001	  1.427584E+001	  1.242483E+001	  1.048183E+001	  8.396552E+000	  6.350079E+000	  4.189032E+000	  1.643820E+000	 -8.158104E-001
        12.0000	  6.004343E+001	  5.907480E+001	  5.790081E+001	  5.674635E+001	  5.550651E+001	  5.414638E+001	  5.269869E+001	  5.137961E+001	  5.019390E+001	  4.936972E+001	  4.915690E+001	  4.935812E+001	  4.933887E+001	  4.833396E+001	  4.649980E+001	  4.480891E+001	  4.367111E+001	  4.382082E+001	  4.705023E+001	  5.033657E+001	  5.500080E+001	  5.532089E+001	  4.011354E+001	  3.370024E+001	  3.183072E+001	  3.007459E+001	  2.808202E+001	  2.624020E+001	  2.431017E+001	  2.224056E+001	  2.021020E+001	  1.806628E+001	  1.554052E+001	  1.309819E+001	  4.363677E+001	  4.272834E+001	  4.162829E+001	  4.055151E+001	  3.940770E+001	  3.818263E+001	  3.693412E+001	  3.587610E+001	  3.507077E+001	  3.477142E+001	  3.511783E+001	  3.585238E+001	  3.618195E+001	  3.525360E+001	  3.338419E+001	  3.160852E+001	  3.033014E+001	  3.030321E+001	  3.373172E+001	  3.758093E+001	  4.052113E+001	  4.133165E+001	  2.626208E+001	  2.009863E+001	  1.822169E+001	  1.644039E+001	  1.442887E+001	  1.256068E+001	  1.059824E+001	  8.493214E+000	  6.429534E+000	  4.252905E+000	  1.692622E+000	 -7.785563E-001
        12.1000	  6.005084E+001	  5.908224E+001	  5.790824E+001	  5.675369E+001	  5.551361E+001	  5.415299E+001	  5.270439E+001	  5.138372E+001	  5.019116E+001	  4.936224E+001	  4.914113E+001	  4.933230E+001	  4.929332E+001	  4.828256E+001	  4.645345E+001	  4.473683E+001	  4.357593E+001	  4.379500E+001	  4.703250E+001	  5.028263E+001	  5.485192E+001	  5.521720E+001	  4.002556E+001	  3.364984E+001	  3.178603E+001	  3.002946E+001	  2.803716E+001	  2.619557E+001	  2.426564E+001	  2.219596E+001	  2.016540E+001	  1.802115E+001	  1.549486E+001	  1.305187E+001	  4.338985E+001	  4.247272E+001	  4.136525E+001	  4.028736E+001	  3.915598E+001	  3.797462E+001	  3.682143E+001	  3.590602E+001	  3.528090E+001	  3.516507E+001	  3.561577E+001	  3.636954E+001	  3.667873E+001	  3.577630E+001	  3.397529E+001	  3.225991E+001	  3.108189E+001	  3.125440E+001	  3.454018E+001	  3.805205E+001	  4.052014E+001	  4.132474E+001	  2.635629E+001	  2.037401E+001	  1.849800E+001	  1.669826E+001	  1.467118E+001	  1.278365E+001	  1.079880E+001	  8.670479E+000	  6.586032E+000	  4.390154E+000	  1.810710E+000	 -6.757046E-001
        12.2000	  6.005617E+001	  5.908763E+001	  5.791369E+001	  5.675919E+001	  5.551918E+001	  5.415857E+001	  5.270964E+001	  5.138789E+001	  5.019282E+001	  4.935921E+001	  4.913337E+001	  4.934328E+001	  4.930650E+001	  4.826106E+001	  4.641225E+001	  4.468613E+001	  4.349821E+001	  4.374132E+001	  4.696151E+001	  5.018835E+001	  5.481021E+001	  5.515168E+001	  3.996530E+001	  3.360221E+001	  3.174035E+001	  2.998370E+001	  2.799190E+001	  2.615076E+001	  2.422116E+001	  2.215164E+001	  2.012105E+001	  1.797660E+001	  1.544989E+001	  1.300636E+001	  4.313760E+001	  4.221324E+001	  4.110332E+001	  4.003564E+001	  3.894239E+001	  3.785959E+001	  3.689537E+001	  3.622957E+001	  3.589676E+001	  3.604352E+001	  3.663976E+001	  3.742744E+001	  3.763169E+001	  3.662378E+001	  3.485025E+001	  3.323783E+001	  3.215339E+001	  3.254674E+001	  3.576966E+001	  3.855731E+001	  4.077681E+001	  4.147990E+001	  2.663393E+001	  2.085086E+001	  1.897139E+001	  1.714986E+001	  1.510496E+001	  1.319465E+001	  1.118272E+001	  9.025489E+000	  6.914592E+000	  4.693575E+000	  2.088500E+000	 -4.187328E-001
        12.3000	  6.006005E+001	  5.909165E+001	  5.791789E+001	  5.676358E+001	  5.552380E+001	  5.416354E+001	  5.271545E+001	  5.139586E+001	  5.020588E+001	  4.938290E+001	  4.917103E+001	  4.938937E+001	  4.931574E+001	  4.822260E+001	  4.637320E+001	  4.465177E+001	  4.346780E+001	  4.372467E+001	  4.701765E+001	  5.014149E+001	  5.482775E+001	  5.512769E+001	  3.993713E+001	  3.356436E+001	  3.170129E+001	  2.994509E+001	  2.795378E+001	  2.611304E+001	  2.418375E+001	  2.211444E+001	  2.008395E+001	  1.793950E+001	  1.541271E+001	  1.296908E+001	  4.291838E+001	  4.199174E+001	  4.089117E+001	  3.985689E+001	  3.884967E+001	  3.795870E+001	  3.732349E+001	  3.703965E+001	  3.709163E+001	  3.753725E+001	  3.828355E+001	  3.906658E+001	  3.907125E+001	  3.788150E+001	  3.615167E+001	  3.469629E+001	  3.375744E+001	  3.431174E+001	  3.762765E+001	  3.942889E+001	  4.091811E+001	  4.183816E+001	  2.716377E+001	  2.162726E+001	  1.973666E+001	  1.788549E+001	  1.581528E+001	  1.387294E+001	  1.182293E+001	  9.624830E+000	  7.476306E+000	  5.219401E+000	  2.577752E+000	  4.101636E-002
        12.4000	  6.006184E+001	  5.909359E+001	  5.792001E+001	  5.676587E+001	  5.552622E+001	  5.416594E+001	  5.271740E+001	  5.139992E+001	  5.021068E+001	  4.939051E+001	  4.918902E+001	  4.940396E+001	  4.928771E+001	  4.816856E+001	  4.633671E+001	  4.462443E+001	  4.345768E+001	  4.369098E+001	  4.706543E+001	  5.009043E+001	  5.493149E+001	  5.511709E+001	  3.991951E+001	  3.353017E+001	  3.166453E+001	  2.990845E+001	  2.791712E+001	  2.607630E+001	  2.414691E+001	  2.207750E+001	  2.004694E+001	  1.790247E+001	  1.537572E+001	  1.293218E+001	  4.270373E+001	  4.178626E+001	  4.072063E+001	  3.976727E+001	  3.893675E+001	  3.839184E+001	  3.827192E+001	  3.848798E+001	  3.893689E+001	  3.960146E+001	  4.040351E+001	  4.111059E+001	  4.093994E+001	  3.966289E+001	  3.806086E+001	  3.682120E+001	  3.605677E+001	  3.663788E+001	  3.989709E+001	  4.079235E+001	  4.113978E+001	  4.234814E+001	  2.797596E+001	  2.281829E+001	  2.090688E+001	  1.900713E+001	  1.689354E+001	  1.489805E+001	  1.278548E+001	  1.052035E+001	  8.310167E+000	  5.994569E+000	  3.293318E+000	  7.087444E-001
        12.5000	  6.005575E+001	  5.908749E+001	  5.791386E+001	  5.675963E+001	  5.551975E+001	  5.415881E+001	  5.270828E+001	  5.138618E+001	  5.018803E+001	  4.934929E+001	  4.912661E+001	  4.932829E+001	  4.922465E+001	  4.812693E+001	  4.630400E+001	  4.459329E+001	  4.342691E+001	  4.363620E+001	  4.699163E+001	  5.006870E+001	  5.495760E+001	  5.506755E+001	  3.987180E+001	  3.348659E+001	  3.162103E+001	  2.986431E+001	  2.787250E+001	  2.603124E+001	  2.410141E+001	  2.203160E+001	  2.000073E+001	  1.785600E+001	  1.532901E+001	  1.288528E+001	  4.247189E+001	  4.158643E+001	  4.060439E+001	  3.981529E+001	  3.929872E+001	  3.927815E+001	  3.982876E+001	  4.062560E+001	  4.148663E+001	  4.233819E+001	  4.312425E+001	  4.370271E+001	  4.341464E+001	  4.214836E+001	  4.072057E+001	  3.973135E+001	  3.916939E+001	  3.979419E+001	  4.279240E+001	  4.299915E+001	  4.201441E+001	  4.302871E+001	  2.926786E+001	  2.473151E+001	  2.279243E+001	  2.081895E+001	  1.863735E+001	  1.655763E+001	  1.434335E+001	  1.196588E+001	  9.649234E+000	  7.229470E+000	  4.419530E+000	  1.745461E+000
