
These predictions were generated by SubDyn on 13-Jun-2022 at 17:02:21.




    Time	      M1N1TDxss	      M2N1TDxss	      M2N2TDxss	       M1N1RDye	       M2N1RDye	       M2N2RDye	       IntfFXss	       IntfMYss
       s	            (m)	            (m)	            (m)	          (rad)	          (rad)	          (rad)	            (N)	           (Nm)
    1.6700	   0.000000E+00	   4.881439E-05	   1.233250E-03	   0.000000E+00	   9.405822E-05	   3.077887E-04	  -1.669471E+02	   9.999744E+02
    1.6800	   0.000000E+00	   4.929490E-05	   1.244846E-03	   0.000000E+00	   9.497951E-05	   3.106023E-04	  -1.687952E+02	   1.009852E+03
    1.6900	   0.000000E+00	   4.974737E-05	   1.255959E-03	   0.000000E+00	   9.584936E-05	   3.133174E-04	  -1.704246E+02	   1.019102E+03
    1.7000	   0.000000E+00	   5.017274E-05	   1.266161E-03	   0.000000E+00	   9.666367E-05	   3.157959E-04	  -1.721180E+02	   1.027826E+03
    1.7100	   0.000000E+00	   5.054771E-05	   1.275205E-03	   0.000000E+00	   9.738169E-05	   3.180046E-04	  -1.735929E+02	   1.035487E+03
    1.7200	   0.000000E+00	   5.085022E-05	   1.282976E-03	   0.000000E+00	   9.796640E-05	   3.199503E-04	  -1.745194E+02	   1.041572E+03
    1.7300	   0.000000E+00	   5.109327E-05	   1.289401E-03	   0.000000E+00	   9.843777E-05	   3.215847E-04	  -1.751902E+02	   1.046432E+03
    1.7400	   0.000000E+00	   5.129254E-05	   1.294557E-03	   0.000000E+00	   9.882207E-05	   3.229012E-04	  -1.758436E+02	   1.050442E+03
    1.7500	   0.000000E+00	   5.144193E-05	   1.298731E-03	   0.000000E+00	   9.911323E-05	   3.240032E-04	  -1.761851E+02	   1.053402E+03
    1.7600	   0.000000E+00	   5.155061E-05	   1.302279E-03	   0.000000E+00	   9.933064E-05	   3.249856E-04	  -1.761718E+02	   1.055488E+03
    1.7700	   0.000000E+00	   5.165477E-05	   1.305541E-03	   0.000000E+00	   9.953705E-05	   3.258863E-04	  -1.762619E+02	   1.057543E+03
    1.7800	   0.000000E+00	   5.177485E-05	   1.308940E-03	   0.000000E+00	   9.977088E-05	   3.267990E-04	  -1.765646E+02	   1.059991E+03
    1.7900	   0.000000E+00	   5.191129E-05	   1.312937E-03	   0.000000E+00	   1.000389E-04	   3.278698E-04	  -1.767989E+02	   1.062755E+03
    1.8000	   0.000000E+00	   5.208330E-05	   1.317864E-03	   0.000000E+00	   1.003763E-04	   3.291670E-04	  -1.771193E+02	   1.066257E+03
    1.8100	   0.000000E+00	   5.231890E-05	   1.323918E-03	   0.000000E+00	   1.008308E-04	   3.306981E-04	  -1.779181E+02	   1.071150E+03
    1.8200	   0.000000E+00	   5.261605E-05	   1.331255E-03	   0.000000E+00	   1.014012E-04	   3.325162E-04	  -1.790530E+02	   1.077339E+03
    1.8300	   0.000000E+00	   5.296036E-05	   1.339915E-03	   0.000000E+00	   1.020648E-04	   3.346631E-04	  -1.802330E+02	   1.084454E+03
    1.8400	   0.000000E+00	   5.335723E-05	   1.349729E-03	   0.000000E+00	   1.028282E-04	   3.370737E-04	  -1.816687E+02	   1.092662E+03
    1.8500	   0.000000E+00	   5.380622E-05	   1.360410E-03	   0.000000E+00	   1.036868E-04	   3.396582E-04	  -1.835233E+02	   1.101990E+03
    1.8600	   0.000000E+00	   5.427765E-05	   1.371662E-03	   0.000000E+00	   1.045890E-04	   3.423803E-04	  -1.854273E+02	   1.111744E+03
    1.8700	   0.000000E+00	   5.474651E-05	   1.383112E-03	   0.000000E+00	   1.054896E-04	   3.451702E-04	  -1.871569E+02	   1.121376E+03
    1.8800	   0.000000E+00	   5.520986E-05	   1.394297E-03	   0.000000E+00	   1.063779E-04	   3.478870E-04	  -1.889477E+02	   1.130900E+03
    1.8900	   0.000000E+00	   5.565303E-05	   1.404828E-03	   0.000000E+00	   1.072252E-04	   3.504349E-04	  -1.907662E+02	   1.140017E+03
    1.9000	   0.000000E+00	   5.604548E-05	   1.414437E-03	   0.000000E+00	   1.079787E-04	   3.527892E-04	  -1.922135E+02	   1.148020E+03
    1.9100	   0.000000E+00	   5.637888E-05	   1.422902E-03	   0.000000E+00	   1.086222E-04	   3.548954E-04	  -1.932829E+02	   1.154758E+03
    1.9200	   0.000000E+00	   5.666418E-05	   1.430076E-03	   0.000000E+00	   1.091714E-04	   3.566851E-04	  -1.942692E+02	   1.160534E+03
    1.9300	   0.000000E+00	   5.689716E-05	   1.436007E-03	   0.000000E+00	   1.096201E-04	   3.581820E-04	  -1.950596E+02	   1.165236E+03
    1.9400	   0.000000E+00	   5.707128E-05	   1.440895E-03	   0.000000E+00	   1.099604E-04	   3.594625E-04	  -1.954132E+02	   1.168675E+03
    1.9500	   0.000000E+00	   5.720769E-05	   1.444975E-03	   0.000000E+00	   1.102295E-04	   3.605601E-04	  -1.955807E+02	   1.171347E+03
    1.9600	   0.000000E+00	   5.733304E-05	   1.448559E-03	   0.000000E+00	   1.104742E-04	   3.615215E-04	  -1.958582E+02	   1.173855E+03
    1.9700	   0.000000E+00	   5.745327E-05	   1.452075E-03	   0.000000E+00	   1.107098E-04	   3.624711E-04	  -1.960850E+02	   1.176268E+03
    1.9800	   0.000000E+00	   5.757874E-05	   1.455943E-03	   0.000000E+00	   1.109584E-04	   3.635224E-04	  -1.961956E+02	   1.178771E+03
    1.9900	   0.000000E+00	   5.773943E-05	   1.460480E-03	   0.000000E+00	   1.112725E-04	   3.647176E-04	  -1.965488E+02	   1.182052E+03
    2.0000	   0.000000E+00	   5.795236E-05	   1.465962E-03	   0.000000E+00	   1.116831E-04	   3.661112E-04	  -1.972800E+02	   1.186472E+03
    2.0100	   0.000000E+00	   5.821169E-05	   1.472624E-03	   0.000000E+00	   1.121838E-04	   3.677888E-04	  -1.981335E+02	   1.191836E+03
    2.0200	   0.000000E+00	   5.852053E-05	   1.480533E-03	   0.000000E+00	   1.127805E-04	   3.697664E-04	  -1.991276E+02	   1.198208E+03
    2.0300	   0.000000E+00	   5.889035E-05	   1.489589E-03	   0.000000E+00	   1.134904E-04	   3.719890E-04	  -2.005364E+02	   1.205885E+03
    2.0400	   0.000000E+00	   5.930950E-05	   1.499627E-03	   0.000000E+00	   1.142925E-04	   3.744273E-04	  -2.022390E+02	   1.214591E+03
    2.0500	   0.000000E+00	   5.975259E-05	   1.510411E-03	   0.000000E+00	   1.151429E-04	   3.770562E-04	  -2.039134E+02	   1.223737E+03
    2.0600	   0.000000E+00	   6.021080E-05	   1.521572E-03	   0.000000E+00	   1.160227E-04	   3.797752E-04	  -2.056315E+02	   1.233173E+03
    2.0700	   0.000000E+00	   6.067747E-05	   1.532692E-03	   0.000000E+00	   1.169155E-04	   3.824646E-04	  -2.075266E+02	   1.242805E+03
    2.0800	   0.000000E+00	   6.112566E-05	   1.543423E-03	   0.000000E+00	   1.177734E-04	   3.850663E-04	  -2.093142E+02	   1.252021E+03
    2.0900	   0.000000E+00	   6.153206E-05	   1.553451E-03	   0.000000E+00	   1.185549E-04	   3.875267E-04	  -2.107626E+02	   1.260309E+03
    2.1000	   0.000000E+00	   6.189642E-05	   1.562480E-03	   0.000000E+00	   1.192556E-04	   3.897515E-04	  -2.120568E+02	   1.267724E+03
    2.1100	   0.000000E+00	   6.221630E-05	   1.570336E-03	   0.000000E+00	   1.198694E-04	   3.916904E-04	  -2.132566E+02	   1.274239E+03
    2.1200	   0.000000E+00	   6.247725E-05	   1.577019E-03	   0.000000E+00	   1.203730E-04	   3.933716E-04	  -2.140949E+02	   1.279498E+03
    2.1300	   0.000000E+00	   6.268159E-05	   1.582614E-03	   0.000000E+00	   1.207712E-04	   3.948177E-04	  -2.145684E+02	   1.283560E+03
    2.1400	   0.000000E+00	   6.285087E-05	   1.587273E-03	   0.000000E+00	   1.211007E-04	   3.960351E-04	  -2.149815E+02	   1.286936E+03
    2.1500	   0.000000E+00	   6.299600E-05	   1.591290E-03	   0.000000E+00	   1.213830E-04	   3.970953E-04	  -2.153504E+02	   1.289844E+03
    2.1600	   0.000000E+00	   6.312084E-05	   1.595049E-03	   0.000000E+00	   1.216292E-04	   3.981134E-04	  -2.155077E+02	   1.292314E+03
    2.1700	   0.000000E+00	   6.324754E-05	   1.598909E-03	   0.000000E+00	   1.218797E-04	   3.991598E-04	  -2.156451E+02	   1.294838E+03
    2.1800	   0.000000E+00	   6.340291E-05	   1.603199E-03	   0.000000E+00	   1.221819E-04	   4.002867E-04	  -2.160502E+02	   1.298018E+03
    2.1900	   0.000000E+00	   6.359343E-05	   1.608257E-03	   0.000000E+00	   1.225509E-04	   4.015891E-04	  -2.166272E+02	   1.301945E+03
    2.2000	   0.000000E+00	   6.382160E-05	   1.614342E-03	   0.000000E+00	   1.229939E-04	   4.031446E-04	  -2.172629E+02	   1.306632E+03
    2.2100	   0.000000E+00	   6.410308E-05	   1.621553E-03	   0.000000E+00	   1.235374E-04	   4.049537E-04	  -2.181870E+02	   1.312449E+03
    2.2200	   0.000000E+00	   6.444384E-05	   1.629887E-03	   0.000000E+00	   1.241911E-04	   4.070037E-04	  -2.195065E+02	   1.319533E+03
    2.2300	   0.000000E+00	   6.482823E-05	   1.639276E-03	   0.000000E+00	   1.249287E-04	   4.093036E-04	  -2.209707E+02	   1.327496E+03
    2.2400	   0.000000E+00	   6.524437E-05	   1.649517E-03	   0.000000E+00	   1.257287E-04	   4.118125E-04	  -2.224891E+02	   1.336082E+03
    2.2500	   0.000000E+00	   6.569038E-05	   1.660283E-03	   0.000000E+00	   1.265836E-04	   4.144297E-04	  -2.242311E+02	   1.345298E+03
    2.2600	   0.000000E+00	   6.614987E-05	   1.671229E-03	   0.000000E+00	   1.274626E-04	   4.170779E-04	  -2.261025E+02	   1.354793E+03
    2.2700	   0.000000E+00	   6.659532E-05	   1.682028E-03	   0.000000E+00	   1.283170E-04	   4.197067E-04	  -2.277999E+02	   1.363942E+03
    2.2800	   0.000000E+00	   6.701468E-05	   1.692323E-03	   0.000000E+00	   1.291228E-04	   4.222264E-04	  -2.293266E+02	   1.372518E+03
    2.2900	   0.000000E+00	   6.740461E-05	   1.701794E-03	   0.000000E+00	   1.298705E-04	   4.245417E-04	  -2.308203E+02	   1.380499E+03
    2.3000	   0.000000E+00	   6.774966E-05	   1.710254E-03	   0.000000E+00	   1.305327E-04	   4.266234E-04	  -2.321088E+02	   1.387534E+03
    2.3100	   0.000000E+00	   6.803715E-05	   1.717626E-03	   0.000000E+00	   1.310880E-04	   4.284720E-04	  -2.330098E+02	   1.393332E+03
    2.3200	   0.000000E+00	   6.827571E-05	   1.723897E-03	   0.000000E+00	   1.315502E-04	   4.300660E-04	  -2.336960E+02	   1.398122E+03
    2.3300	   0.000000E+00	   6.847668E-05	   1.729171E-03	   0.000000E+00	   1.319388E-04	   4.314168E-04	  -2.343098E+02	   1.402167E+03
    2.3400	   0.000000E+00	   6.864072E-05	   1.733701E-03	   0.000000E+00	   1.322581E-04	   4.326032E-04	  -2.347051E+02	   1.405441E+03
    2.3500	   0.000000E+00	   6.877819E-05	   1.737794E-03	   0.000000E+00	   1.325290E-04	   4.337027E-04	  -2.348871E+02	   1.408155E+03
    2.3600	   0.000000E+00	   6.891472E-05	   1.741760E-03	   0.000000E+00	   1.327968E-04	   4.347637E-04	  -2.351379E+02	   1.410893E+03
    2.3700	   0.000000E+00	   6.906670E-05	   1.745950E-03	   0.000000E+00	   1.330923E-04	   4.358654E-04	  -2.355381E+02	   1.413992E+03
    2.3800	   0.000000E+00	   6.923889E-05	   1.750719E-03	   0.000000E+00	   1.334279E-04	   4.371119E-04	  -2.359531E+02	   1.417504E+03
    2.3900	   0.000000E+00	   6.944558E-05	   1.756326E-03	   0.000000E+00	   1.338301E-04	   4.385574E-04	  -2.364891E+02	   1.421737E+03
    2.4000	   0.000000E+00	   6.970414E-05	   1.762922E-03	   0.000000E+00	   1.343287E-04	   4.402157E-04	  -2.373714E+02	   1.427090E+03
    2.4100	   0.000000E+00	   7.001340E-05	   1.770597E-03	   0.000000E+00	   1.349230E-04	   4.421178E-04	  -2.385168E+02	   1.433506E+03
    2.4200	   0.000000E+00	   7.036393E-05	   1.779340E-03	   0.000000E+00	   1.355977E-04	   4.442788E-04	  -2.397582E+02	   1.440748E+03
    2.4300	   0.000000E+00	   7.075588E-05	   1.788989E-03	   0.000000E+00	   1.363510E-04	   4.466467E-04	  -2.412012E+02	   1.448848E+03
    2.4400	   0.000000E+00	   7.118457E-05	   1.799291E-03	   0.000000E+00	   1.371719E-04	   4.491504E-04	  -2.429126E+02	   1.457726E+03
    2.4500	   0.000000E+00	   7.162834E-05	   1.809972E-03	   0.000000E+00	   1.380221E-04	   4.517450E-04	  -2.446602E+02	   1.466888E+03
    2.4600	   0.000000E+00	   7.206820E-05	   1.820707E-03	   0.000000E+00	   1.388667E-04	   4.543644E-04	  -2.462982E+02	   1.475924E+03
    2.4700	   0.000000E+00	   7.249761E-05	   1.831129E-03	   0.000000E+00	   1.396904E-04	   4.569049E-04	  -2.479355E+02	   1.484740E+03
    2.4800	   0.000000E+00	   7.290403E-05	   1.840930E-03	   0.000000E+00	   1.404690E-04	   4.592927E-04	  -2.495295E+02	   1.493079E+03
    2.4900	   0.000000E+00	   7.326747E-05	   1.849896E-03	   0.000000E+00	   1.411674E-04	   4.614993E-04	  -2.508442E+02	   1.500487E+03
    2.5000	   0.000000E+00	   7.358206E-05	   1.857871E-03	   0.000000E+00	   1.417742E-04	   4.634863E-04	  -2.518738E+02	   1.506857E+03
    2.5100	   0.000000E+00	   7.385405E-05	   1.864776E-03	   0.000000E+00	   1.422985E-04	   4.652168E-04	  -2.527828E+02	   1.512363E+03
    2.5200	   0.000000E+00	   7.408272E-05	   1.870681E-03	   0.000000E+00	   1.427399E-04	   4.667139E-04	  -2.535137E+02	   1.516977E+03
    2.5300	   0.000000E+00	   7.426777E-05	   1.875767E-03	   0.000000E+00	   1.431004E-04	   4.680359E-04	  -2.539501E+02	   1.520667E+03
    2.5400	   0.000000E+00	   7.442544E-05	   1.880260E-03	   0.000000E+00	   1.434090E-04	   4.692229E-04	  -2.542560E+02	   1.523803E+03
    2.5500	   0.000000E+00	   7.457540E-05	   1.884442E-03	   0.000000E+00	   1.437012E-04	   4.703263E-04	  -2.546172E+02	   1.526823E+03
    2.5600	   0.000000E+00	   7.472593E-05	   1.888664E-03	   0.000000E+00	   1.439948E-04	   4.714413E-04	  -2.549659E+02	   1.529866E+03
    2.5700	   0.000000E+00	   7.488764E-05	   1.893263E-03	   0.000000E+00	   1.443114E-04	   4.726544E-04	  -2.552913E+02	   1.533138E+03
    2.5800	   0.000000E+00	   7.508113E-05	   1.898500E-03	   0.000000E+00	   1.446874E-04	   4.740079E-04	  -2.558127E+02	   1.537102E+03
    2.5900	   0.000000E+00	   7.531825E-05	   1.904586E-03	   0.000000E+00	   1.451448E-04	   4.755459E-04	  -2.566136E+02	   1.542006E+03
    2.6000	   0.000000E+00	   7.559681E-05	   1.911674E-03	   0.000000E+00	   1.456820E-04	   4.773213E-04	  -2.575557E+02	   1.547760E+03
    2.6100	   0.000000E+00	   7.591817E-05	   1.919789E-03	   0.000000E+00	   1.463016E-04	   4.793399E-04	  -2.586501E+02	   1.554393E+03
    2.6200	   0.000000E+00	   7.628663E-05	   1.928830E-03	   0.000000E+00	   1.470091E-04	   4.815606E-04	  -2.600383E+02	   1.562023E+03
    2.6300	   0.000000E+00	   7.669211E-05	   1.938631E-03	   0.000000E+00	   1.477861E-04	   4.839504E-04	  -2.616330E+02	   1.570420E+03
    2.6400	   0.000000E+00	   7.711618E-05	   1.948965E-03	   0.000000E+00	   1.486001E-04	   4.864731E-04	  -2.632350E+02	   1.579165E+03
    2.6500	   0.000000E+00	   7.754921E-05	   1.959517E-03	   0.000000E+00	   1.494313E-04	   4.890479E-04	  -2.648644E+02	   1.588078E+03
    2.6600	   0.000000E+00	   7.798251E-05	   1.969949E-03	   0.000000E+00	   1.502613E-04	   4.915836E-04	  -2.665698E+02	   1.597000E+03
    2.6700	   0.000000E+00	   7.839653E-05	   1.979968E-03	   0.000000E+00	   1.510550E-04	   4.940262E-04	  -2.681693E+02	   1.605497E+03
    2.6800	   0.000000E+00	   7.877497E-05	   1.989326E-03	   0.000000E+00	   1.517827E-04	   4.963279E-04	  -2.695207E+02	   1.613218E+03
    2.6900	   0.000000E+00	   7.911557E-05	   1.997806E-03	   0.000000E+00	   1.524380E-04	   4.984248E-04	  -2.707185E+02	   1.620150E+03
    2.7000	   0.000000E+00	   7.941614E-05	   2.005299E-03	   0.000000E+00	   1.530159E-04	   5.002859E-04	  -2.717900E+02	   1.626261E+03
    2.7100	   0.000000E+00	   7.966942E-05	   2.011822E-03	   0.000000E+00	   1.535051E-04	   5.019313E-04	  -2.725900E+02	   1.631374E+03
    2.7200	   0.000000E+00	   7.987921E-05	   2.017473E-03	   0.000000E+00	   1.539128E-04	   5.033849E-04	  -2.731317E+02	   1.635573E+03
    2.7300	   0.000000E+00	   8.006102E-05	   2.022417E-03	   0.000000E+00	   1.542662E-04	   5.046679E-04	  -2.736017E+02	   1.639220E+03
    2.7400	   0.000000E+00	   8.022514E-05	   2.026911E-03	   0.000000E+00	   1.545852E-04	   5.058428E-04	  -2.740267E+02	   1.642524E+03
    2.7500	   0.000000E+00	   8.037854E-05	   2.031275E-03	   0.000000E+00	   1.548853E-04	   5.069974E-04	  -2.743375E+02	   1.645602E+03
    2.7600	   0.000000E+00	   8.053838E-05	   2.035812E-03	   0.000000E+00	   1.551981E-04	   5.081943E-04	  -2.746658E+02	   1.648829E+03
    2.7700	   0.000000E+00	   8.072362E-05	   2.040796E-03	   0.000000E+00	   1.555575E-04	   5.094834E-04	  -2.751898E+02	   1.652623E+03
    2.7800	   0.000000E+00	   8.094086E-05	   2.046483E-03	   0.000000E+00	   1.559777E-04	   5.109338E-04	  -2.758679E+02	   1.657095E+03
    2.7900	   0.000000E+00	   8.119343E-05	   2.053059E-03	   0.000000E+00	   1.564664E-04	   5.125973E-04	  -2.766479E+02	   1.662292E+03
    2.8000	   0.000000E+00	   8.149050E-05	   2.060585E-03	   0.000000E+00	   1.570391E-04	   5.144760E-04	  -2.776607E+02	   1.668426E+03
    2.8100	   0.000000E+00	   8.183411E-05	   2.069035E-03	   0.000000E+00	   1.576989E-04	   5.165573E-04	  -2.789573E+02	   1.675546E+03
    2.8200	   0.000000E+00	   8.221295E-05	   2.078315E-03	   0.000000E+00	   1.584262E-04	   5.188336E-04	  -2.803844E+02	   1.683380E+03
    2.8300	   0.000000E+00	   8.261695E-05	   2.088233E-03	   0.000000E+00	   1.592024E-04	   5.212635E-04	  -2.818771E+02	   1.691711E+03
    2.8400	   0.000000E+00	   8.304068E-05	   2.098510E-03	   0.000000E+00	   1.600150E-04	   5.237688E-04	  -2.835088E+02	   1.700452E+03
    2.8500	   0.000000E+00	   8.347023E-05	   2.108852E-03	   0.000000E+00	   1.608379E-04	   5.262835E-04	  -2.852020E+02	   1.709307E+03
    2.8600	   0.000000E+00	   8.388586E-05	   2.118978E-03	   0.000000E+00	   1.616355E-04	   5.287569E-04	  -2.867672E+02	   1.717836E+03
    2.8700	   0.000000E+00	   8.427717E-05	   2.128607E-03	   0.000000E+00	   1.623875E-04	   5.311196E-04	  -2.881909E+02	   1.725838E+03
    2.8800	   0.000000E+00	   8.463947E-05	   2.137498E-03	   0.000000E+00	   1.630831E-04	   5.333047E-04	  -2.895355E+02	   1.733242E+03
    2.8900	   0.000000E+00	   8.496257E-05	   2.145516E-03	   0.000000E+00	   1.637042E-04	   5.352887E-04	  -2.906964E+02	   1.739822E+03
    2.9000	   0.000000E+00	   8.523947E-05	   2.152617E-03	   0.000000E+00	   1.642389E-04	   5.370716E-04	  -2.915740E+02	   1.745419E+03
    2.9100	   0.000000E+00	   8.547648E-05	   2.158824E-03	   0.000000E+00	   1.646977E-04	   5.386484E-04	  -2.922737E+02	   1.750193E+03
    2.9200	   0.000000E+00	   8.568253E-05	   2.164255E-03	   0.000000E+00	   1.650965E-04	   5.400392E-04	  -2.928856E+02	   1.754348E+03
    2.9300	   0.000000E+00	   8.586161E-05	   2.169134E-03	   0.000000E+00	   1.654447E-04	   5.413070E-04	  -2.933453E+02	   1.757945E+03
    2.9400	   0.000000E+00	   8.602396E-05	   2.173725E-03	   0.000000E+00	   1.657622E-04	   5.425162E-04	  -2.936790E+02	   1.761195E+03
    2.9500	   0.000000E+00	   8.618838E-05	   2.178301E-03	   0.000000E+00	   1.660828E-04	   5.437166E-04	  -2.940657E+02	   1.764519E+03
    2.9600	   0.000000E+00	   8.636809E-05	   2.183150E-03	   0.000000E+00	   1.664316E-04	   5.449737E-04	  -2.945678E+02	   1.768188E+03
    2.9700	   0.000000E+00	   8.656924E-05	   2.188548E-03	   0.000000E+00	   1.668221E-04	   5.463633E-04	  -2.951270E+02	   1.772303E+03
    2.9800	   0.000000E+00	   8.680237E-05	   2.194691E-03	   0.000000E+00	   1.672738E-04	   5.479274E-04	  -2.958162E+02	   1.777090E+03
    2.9900	   0.000000E+00	   8.707823E-05	   2.201689E-03	   0.000000E+00	   1.678055E-04	   5.496796E-04	  -2.967651E+02	   1.782789E+03
    3.0000	   0.000000E+00	   8.739577E-05	   2.209585E-03	   0.000000E+00	   1.684160E-04	   5.516360E-04	  -2.979232E+02	   1.789360E+03
    3.0100	   0.000000E+00	   8.774816E-05	   2.218338E-03	   0.000000E+00	   1.690939E-04	   5.537965E-04	  -2.991907E+02	   1.796635E+03
    3.0200	   0.000000E+00	   8.813270E-05	   2.227793E-03	   0.000000E+00	   1.698327E-04	   5.561173E-04	  -3.006141E+02	   1.804573E+03
    3.0300	   0.000000E+00	   8.854294E-05	   2.237728E-03	   0.000000E+00	   1.706191E-04	   5.585403E-04	  -3.022106E+02	   1.813048E+03
    3.0400	   0.000000E+00	   8.896247E-05	   2.247895E-03	   0.000000E+00	   1.714236E-04	   5.610191E-04	  -3.038290E+02	   1.821695E+03
    3.0500	   0.000000E+00	   8.937649E-05	   2.258018E-03	   0.000000E+00	   1.722186E-04	   5.634945E-04	  -3.053698E+02	   1.830196E+03
    3.0600	   0.000000E+00	   8.977743E-05	   2.267806E-03	   0.000000E+00	   1.729881E-04	   5.658888E-04	  -3.068753E+02	   1.838419E+03
    3.0700	   0.000000E+00	   9.015496E-05	   2.277015E-03	   0.000000E+00	   1.737124E-04	   5.681451E-04	  -3.083045E+02	   1.846151E+03
    3.0800	   0.000000E+00	   9.049585E-05	   2.285481E-03	   0.000000E+00	   1.743680E-04	   5.702369E-04	  -3.095163E+02	   1.853098E+03
    3.0900	   0.000000E+00	   9.079616E-05	   2.293099E-03	   0.000000E+00	   1.749472E-04	   5.721384E-04	  -3.105061E+02	   1.859187E+03
    3.1000	   0.000000E+00	   9.105989E-05	   2.299838E-03	   0.000000E+00	   1.754559E-04	   5.738320E-04	  -3.113684E+02	   1.864529E+03
    3.1100	   0.000000E+00	   9.128843E-05	   2.305777E-03	   0.000000E+00	   1.758976E-04	   5.753404E-04	  -3.120781E+02	   1.869146E+03
    3.1200	   0.000000E+00	   9.148465E-05	   2.311084E-03	   0.000000E+00	   1.762790E-04	   5.767109E-04	  -3.125864E+02	   1.873085E+03
    3.1300	   0.000000E+00	   9.166148E-05	   2.315968E-03	   0.000000E+00	   1.766236E-04	   5.779848E-04	  -3.130044E+02	   1.876635E+03
    3.1400	   0.000000E+00	   9.183398E-05	   2.320678E-03	   0.000000E+00	   1.769590E-04	   5.792120E-04	  -3.134543E+02	   1.880124E+03
    3.1500	   0.000000E+00	   9.201086E-05	   2.325502E-03	   0.000000E+00	   1.773029E-04	   5.804667E-04	  -3.139167E+02	   1.883717E+03
    3.1600	   0.000000E+00	   9.220186E-05	   2.330709E-03	   0.000000E+00	   1.776745E-04	   5.818156E-04	  -3.144053E+02	   1.887606E+03
    3.1700	   0.000000E+00	   9.242138E-05	   2.336508E-03	   0.000000E+00	   1.780998E-04	   5.832968E-04	  -3.150564E+02	   1.892110E+03
    3.1800	   0.000000E+00	   9.267771E-05	   2.343055E-03	   0.000000E+00	   1.785942E-04	   5.849441E-04	  -3.159227E+02	   1.897399E+03
    3.1900	   0.000000E+00	   9.297010E-05	   2.350448E-03	   0.000000E+00	   1.791576E-04	   5.867895E-04	  -3.169289E+02	   1.903433E+03
    3.2000	   0.000000E+00	   9.329857E-05	   2.358681E-03	   0.000000E+00	   1.797902E-04	   5.888316E-04	  -3.180787E+02	   1.910210E+03
    3.2100	   0.000000E+00	   9.366342E-05	   2.367653E-03	   0.000000E+00	   1.804910E-04	   5.910371E-04	  -3.194406E+02	   1.917751E+03
