
Predictions were generated on 30-Sep-2017 at 10:29:27 using OpenFAST, compiled as a 64-bit application using double precision at commit v0.1.0-886-g076466cd
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #02: AWT-27CR2 with many DOFs with startup and shutdown and steady wind

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	Spn1ALxb1 	Spn1ALyb1 	Spn1ALzb1 	RotSpeed  	LSSGagVxa 	RootFxb1  	RootFyb1  	RootFxb2  	RootFyb2  	RootMIP2  	RootMOoP2 	Spn1MLxb1 	Spn1MLyb1 	RotTorq   	LSSTipMys 	LSSTipMzs 	LSSGagMya 	LSSGagMza 	HSShftTq  	HSSBrTq   	HSShftPwr 	GenTq     	GenPwr    
    9.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.906E+01	 2.928E+00	-2.170E+02	 5.418E+01	 5.418E+01	 4.402E+00	-8.385E-01	 3.933E+00	-4.051E+00	 2.328E+01	 3.660E+01	 8.104E-01	 1.146E+01	 3.623E+01	 3.403E+00	 2.317E+00	 6.384E+00	 4.873E+00	 1.610E+00	 0.000E+00	 2.056E+02	 1.622E+00	 1.934E+02
    9.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.913E+01	 2.912E+00	-2.168E+02	 5.418E+01	 5.418E+01	 4.383E+00	-1.778E+00	 3.923E+00	-3.100E+00	 1.868E+01	 3.658E+01	 1.855E+00	 1.152E+01	 3.617E+01	 2.649E+00	 1.062E+00	 6.738E+00	 1.959E+00	 1.608E+00	 0.000E+00	 2.052E+02	 1.616E+00	 1.927E+02
   10.0000	 1.200E+01	-0.000E+00	 0.000E+00	 2.919E+01	 2.957E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.365E+00	-2.777E+00	 3.938E+00	-2.101E+00	 1.384E+01	 3.663E+01	 2.966E+00	 1.163E+01	 3.617E+01	 2.534E+00	-4.357E-01	 6.749E+00	-1.117E+00	 1.608E+00	 0.000E+00	 2.052E+02	 1.612E+00	 1.922E+02
   10.0400	 1.200E+01	-0.000E+00	 0.000E+00	 2.923E+01	 3.051E+00	-2.164E+02	 5.418E+01	 5.418E+01	 4.346E+00	-3.782E+00	 3.974E+00	-1.106E+00	 9.019E+00	 3.672E+01	 4.081E+00	 1.176E+01	 3.623E+01	 3.109E+00	-1.861E+00	 6.408E+00	-4.187E+00	 1.610E+00	 0.000E+00	 2.055E+02	 1.610E+00	 1.920E+02
   10.0800	 1.200E+01	-0.000E+00	 0.000E+00	 2.925E+01	 3.168E+00	-2.163E+02	 5.418E+01	 5.418E+01	 4.324E+00	-4.730E+00	 4.026E+00	-1.754E-01	 4.502E+00	 3.682E+01	 5.131E+00	 1.192E+01	 3.633E+01	 4.271E+00	-2.897E+00	 5.726E+00	-7.067E+00	 1.614E+00	 0.000E+00	 2.061E+02	 1.611E+00	 1.921E+02
   10.1200	 1.200E+01	-0.000E+00	 0.000E+00	 2.926E+01	 3.271E+00	-2.163E+02	 5.418E+01	 5.418E+01	 4.299E+00	-5.559E+00	 4.088E+00	 6.301E-01	 5.867E-01	 3.692E+01	 6.046E+00	 1.208E+01	 3.645E+01	 5.771E+00	-3.303E+00	 4.735E+00	-9.569E+00	 1.620E+00	 0.000E+00	 2.068E+02	 1.613E+00	 1.924E+02
   10.1600	 1.200E+01	-0.000E+00	 0.000E+00	 2.924E+01	 3.324E+00	-2.163E+02	 5.418E+01	 5.418E+01	 4.272E+00	-6.212E+00	 4.157E+00	 1.258E+00	-2.468E+00	 3.701E+01	 6.763E+00	 1.223E+01	 3.659E+01	 7.273E+00	-2.983E+00	 3.486E+00	-1.153E+01	 1.626E+00	 0.000E+00	 2.076E+02	 1.618E+00	 1.929E+02
   10.2000	 1.200E+01	-0.000E+00	 0.000E+00	 2.921E+01	 3.303E+00	-2.164E+02	 5.418E+01	 5.418E+01	 4.244E+00	-6.646E+00	 4.228E+00	 1.667E+00	-4.461E+00	 3.709E+01	 7.234E+00	 1.238E+01	 3.673E+01	 8.432E+00	-2.014E+00	 2.050E+00	-1.281E+01	 1.633E+00	 0.000E+00	 2.084E+02	 1.623E+00	 1.935E+02
   10.2400	 1.200E+01	-0.000E+00	 0.000E+00	 2.917E+01	 3.201E+00	-2.165E+02	 5.419E+01	 5.418E+01	 4.215E+00	-6.833E+00	 4.295E+00	 1.834E+00	-5.274E+00	 3.715E+01	 7.430E+00	 1.250E+01	 3.686E+01	 8.988E+00	-6.254E-01	 5.087E-01	-1.335E+01	 1.638E+00	 0.000E+00	 2.091E+02	 1.629E+00	 1.942E+02
   10.2800	 1.200E+01	-0.000E+00	 0.000E+00	 2.913E+01	 3.029E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.186E+00	-6.767E+00	 4.356E+00	 1.754E+00	-4.879E+00	 3.720E+01	 7.345E+00	 1.258E+01	 3.696E+01	 8.823E+00	 8.574E-01	-1.051E+00	-1.311E+01	 1.643E+00	 0.000E+00	 2.097E+02	 1.634E+00	 1.949E+02
   10.3200	 1.200E+01	-0.000E+00	 0.000E+00	 2.910E+01	 2.817E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.158E+00	-6.459E+00	 4.410E+00	 1.438E+00	-3.335E+00	 3.723E+01	 6.995E+00	 1.263E+01	 3.704E+01	 7.988E+00	 2.100E+00	-2.544E+00	-1.215E+01	 1.646E+00	 0.000E+00	 2.102E+02	 1.639E+00	 1.955E+02
   10.3600	 1.200E+01	-0.000E+00	 0.000E+00	 2.907E+01	 2.603E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.135E+00	-5.937E+00	 4.456E+00	 9.126E-01	-7.793E-01	 3.724E+01	 6.411E+00	 1.264E+01	 3.710E+01	 6.681E+00	 2.839E+00	-3.890E+00	-1.053E+01	 1.649E+00	 0.000E+00	 2.106E+02	 1.643E+00	 1.960E+02
   10.4000	 1.200E+01	-0.000E+00	 0.000E+00	 2.905E+01	 2.424E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.117E+00	-5.241E+00	 4.493E+00	 2.164E-01	 2.606E+00	 3.724E+01	 5.638E+00	 1.262E+01	 3.714E+01	 5.188E+00	 2.932E+00	-5.024E+00	-8.385E+00	 1.651E+00	 0.000E+00	 2.108E+02	 1.647E+00	 1.964E+02
   10.4400	 1.200E+01	-0.000E+00	 0.000E+00	 2.905E+01	 2.307E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.111E+00	-4.415E+00	 4.522E+00	-6.085E-01	 6.614E+00	 3.725E+01	 4.724E+00	 1.257E+01	 3.717E+01	 3.817E+00	 2.380E+00	-5.890E+00	-5.841E+00	 1.652E+00	 0.000E+00	 2.110E+02	 1.649E+00	 1.967E+02
   10.4800	 1.200E+01	-0.000E+00	 0.000E+00	 2.904E+01	 2.265E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.117E+00	-3.506E+00	 4.542E+00	-1.517E+00	 1.103E+01	 3.729E+01	 3.719E+00	 1.249E+01	 3.720E+01	 2.834E+00	 1.310E+00	-6.452E+00	-3.039E+00	 1.653E+00	 0.000E+00	 2.111E+02	 1.651E+00	 1.970E+02
   10.5200	 1.200E+01	-0.000E+00	 0.000E+00	 2.904E+01	 2.297E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.138E+00	-2.560E+00	 4.555E+00	-2.465E+00	 1.562E+01	 3.736E+01	 2.673E+00	 1.241E+01	 3.723E+01	 2.418E+00	-5.584E-02	-6.688E+00	-1.198E-01	 1.655E+00	 0.000E+00	 2.113E+02	 1.653E+00	 1.972E+02
   10.5600	 1.200E+01	-0.000E+00	 0.000E+00	 2.903E+01	 2.391E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.171E+00	-1.621E+00	 4.559E+00	-3.407E+00	 2.020E+01	 3.745E+01	 1.634E+00	 1.233E+01	 3.726E+01	 2.636E+00	-1.450E+00	-6.591E+00	 2.780E+00	 1.656E+00	 0.000E+00	 2.115E+02	 1.654E+00	 1.974E+02
   10.6000	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.527E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.215E+00	-7.305E-01	 4.551E+00	-4.302E+00	 2.453E+01	 3.757E+01	 6.471E-01	 1.224E+01	 3.728E+01	 3.438E+00	-2.604E+00	-6.168E+00	 5.531E+00	 1.657E+00	 0.000E+00	 2.116E+02	 1.656E+00	 1.975E+02
   10.6400	 1.200E+01	-0.000E+00	 0.000E+00	 2.901E+01	 2.684E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.263E+00	 7.261E-02	 4.531E+00	-5.110E+00	 2.844E+01	 3.767E+01	-2.447E-01	 1.215E+01	 3.729E+01	 4.667E+00	-3.298E+00	-5.443E+00	 8.010E+00	 1.657E+00	 0.000E+00	 2.116E+02	 1.656E+00	 1.976E+02
   10.6800	 1.200E+01	-0.000E+00	 0.000E+00	 2.899E+01	 2.839E+00	-2.167E+02	 5.420E+01	 5.420E+01	 4.310E+00	 7.542E-01	 4.496E+00	-5.794E+00	 3.175E+01	 3.774E+01	-1.003E+00	 1.205E+01	 3.727E+01	 6.088E+00	-3.397E+00	-4.453E+00	 1.011E+01	 1.656E+00	 0.000E+00	 2.115E+02	 1.657E+00	 1.976E+02
   10.7200	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 2.974E+00	-2.169E+02	 5.420E+01	 5.420E+01	 4.352E+00	 1.285E+00	 4.446E+00	-6.322E+00	 3.430E+01	 3.776E+01	-1.593E+00	 1.195E+01	 3.721E+01	 7.433E+00	-2.875E+00	-3.248E+00	 1.173E+01	 1.654E+00	 0.000E+00	 2.112E+02	 1.656E+00	 1.976E+02
   10.7600	 1.200E+01	-0.000E+00	 0.000E+00	 2.899E+01	 3.076E+00	-2.171E+02	 5.420E+01	 5.420E+01	 4.384E+00	 1.641E+00	 4.382E+00	-6.670E+00	 3.597E+01	 3.771E+01	-1.989E+00	 1.184E+01	 3.712E+01	 8.446E+00	-1.822E+00	-1.887E+00	 1.280E+01	 1.650E+00	 0.000E+00	 2.107E+02	 1.654E+00	 1.973E+02
   10.8000	 1.200E+01	-0.000E+00	 0.000E+00	 2.900E+01	 3.138E+00	-2.172E+02	 5.420E+01	 5.420E+01	 4.404E+00	 1.805E+00	 4.307E+00	-6.821E+00	 3.669E+01	 3.759E+01	-2.169E+00	 1.173E+01	 3.700E+01	 8.931E+00	-4.265E-01	-4.385E-01	 1.327E+01	 1.645E+00	 0.000E+00	 2.100E+02	 1.651E+00	 1.969E+02
   10.8400	 1.200E+01	-0.000E+00	 0.000E+00	 2.903E+01	 3.160E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.413E+00	 1.769E+00	 4.226E+00	-6.765E+00	 3.641E+01	 3.742E+01	-2.125E+00	 1.163E+01	 3.686E+01	 8.788E+00	 1.054E+00	 1.029E+00	 1.311E+01	 1.638E+00	 0.000E+00	 2.092E+02	 1.646E+00	 1.964E+02
   10.8800	 1.200E+01	-0.000E+00	 0.000E+00	 2.906E+01	 3.150E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.412E+00	 1.530E+00	 4.146E+00	-6.503E+00	 3.514E+01	 3.723E+01	-1.852E+00	 1.154E+01	 3.670E+01	 8.031E+00	 2.339E+00	 2.444E+00	 1.232E+01	 1.631E+00	 0.000E+00	 2.083E+02	 1.641E+00	 1.957E+02
   10.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.911E+01	 3.122E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.405E+00	 1.093E+00	 4.073E+00	-6.041E+00	 3.290E+01	 3.704E+01	-1.358E+00	 1.147E+01	 3.655E+01	 6.796E+00	 3.178E+00	 3.737E+00	 1.092E+01	 1.625E+00	 0.000E+00	 2.074E+02	 1.635E+00	 1.950E+02
   10.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.915E+01	 3.098E+00	-2.173E+02	 5.418E+01	 5.418E+01	 4.394E+00	 4.704E-01	 4.013E+00	-5.396E+00	 2.979E+01	 3.688E+01	-6.582E-01	 1.143E+01	 3.643E+01	 5.315E+00	 3.393E+00	 4.846E+00	 8.956E+00	 1.619E+00	 0.000E+00	 2.067E+02	 1.629E+00	 1.942E+02
   11.0000	 1.200E+01	-0.000E+00	 0.000E+00	 2.919E+01	 3.096E+00	-2.171E+02	 5.418E+01	 5.418E+01	 4.384E+00	-3.137E-01	 3.974E+00	-4.595E+00	 2.592E+01	 3.677E+01	 2.215E-01	 1.143E+01	 3.634E+01	 3.880E+00	 2.924E+00	 5.712E+00	 6.511E+00	 1.615E+00	 0.000E+00	 2.062E+02	 1.623E+00	 1.936E+02
   11.0400	 1.200E+01	-0.000E+00	 0.000E+00	 2.922E+01	 3.130E+00	-2.170E+02	 5.418E+01	 5.418E+01	 4.374E+00	-1.226E+00	 3.956E+00	-3.674E+00	 2.146E+01	 3.671E+01	 1.243E+00	 1.147E+01	 3.631E+01	 2.791E+00	 1.846E+00	 6.288E+00	 3.692E+00	 1.614E+00	 0.000E+00	 2.060E+02	 1.619E+00	 1.931E+02
   11.0800	 1.200E+01	-0.000E+00	 0.000E+00	 2.924E+01	 3.202E+00	-2.168E+02	 5.418E+01	 5.418E+01	 4.366E+00	-2.221E+00	 3.962E+00	-2.679E+00	 1.665E+01	 3.672E+01	 2.355E+00	 1.155E+01	 3.632E+01	 2.288E+00	 3.685E-01	 6.538E+00	 6.363E-01	 1.614E+00	 0.000E+00	 2.061E+02	 1.616E+00	 1.928E+02
   11.1200	 1.200E+01	-0.000E+00	 0.000E+00	 2.923E+01	 3.301E+00	-2.167E+02	 5.418E+01	 5.418E+01	 4.359E+00	-3.246E+00	 3.990E+00	-1.664E+00	 1.173E+01	 3.678E+01	 3.497E+00	 1.167E+01	 3.639E+01	 2.495E+00	-1.205E+00	 6.444E+00	-2.491E+00	 1.617E+00	 0.000E+00	 2.065E+02	 1.616E+00	 1.927E+02
   11.1600	 1.200E+01	-0.000E+00	 0.000E+00	 2.921E+01	 3.405E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.353E+00	-4.240E+00	 4.037E+00	-6.874E-01	 6.998E+00	 3.689E+01	 4.602E+00	 1.183E+01	 3.650E+01	 3.382E+00	-2.537E+00	 6.003E+00	-5.510E+00	 1.622E+00	 0.000E+00	 2.071E+02	 1.617E+00	 1.929E+02
   11.2000	 1.200E+01	-0.000E+00	 0.000E+00	 2.918E+01	 3.485E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.346E+00	-5.142E+00	 4.100E+00	 1.904E-01	 2.741E+00	 3.703E+01	 5.599E+00	 1.201E+01	 3.664E+01	 4.762E+00	-3.337E+00	 5.235E+00	-8.233E+00	 1.628E+00	 0.000E+00	 2.079E+02	 1.621E+00	 1.933E+02
   11.2400	 1.200E+01	-0.000E+00	 0.000E+00	 2.913E+01	 3.514E+00	-2.166E+02	 5.418E+01	 5.418E+01	 4.336E+00	-5.893E+00	 4.171E+00	 9.154E-01	-7.775E-01	 3.718E+01	 6.425E+00	 1.219E+01	 3.679E+01	 6.335E+00	-3.432E+00	 4.180E+00	-1.049E+01	 1.635E+00	 0.000E+00	 2.088E+02	 1.626E+00	 1.939E+02
   11.2800	 1.200E+01	-0.000E+00	 0.000E+00	 2.909E+01	 3.472E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.321E+00	-6.448E+00	 4.246E+00	 1.445E+00	-3.346E+00	 3.731E+01	 7.029E+00	 1.236E+01	 3.694E+01	 7.751E+00	-2.808E+00	 2.898E+00	-1.215E+01	 1.642E+00	 0.000E+00	 2.096E+02	 1.632E+00	 1.946E+02
   11.3200	 1.200E+01	-0.000E+00	 0.000E+00	 2.905E+01	 3.356E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.300E+00	-6.775E+00	 4.316E+00	 1.750E+00	-4.825E+00	 3.742E+01	 7.376E+00	 1.251E+01	 3.707E+01	 8.704E+00	-1.618E+00	 1.463E+00	-1.311E+01	 1.648E+00	 0.000E+00	 2.104E+02	 1.638E+00	 1.954E+02
   11.3600	 1.200E+01	-0.000E+00	 0.000E+00	 2.901E+01	 3.179E+00	-2.167E+02	 5.419E+01	 5.419E+01	 4.273E+00	-6.859E+00	 4.378E+00	 1.819E+00	-5.156E+00	 3.749E+01	 7.453E+00	 1.261E+01	 3.717E+01	 8.997E+00	-1.341E-01	-4.564E-02	-1.334E+01	 1.652E+00	 0.000E+00	 2.109E+02	 1.643E+00	 1.960E+02
   11.4000	 1.200E+01	-0.000E+00	 0.000E+00	 2.899E+01	 2.971E+00	-2.166E+02	 5.419E+01	 5.419E+01	 4.241E+00	-6.703E+00	 4.430E+00	 1.657E+00	-4.364E+00	 3.751E+01	 7.266E+00	 1.268E+01	 3.722E+01	 8.585E+00	 1.317E+00	-1.543E+00	-1.285E+01	 1.654E+00	 0.000E+00	 2.113E+02	 1.648E+00	 1.966E+02
   11.4400	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 2.767E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.207E+00	-6.328E+00	 4.470E+00	 1.282E+00	-2.541E+00	 3.748E+01	 6.839E+00	 1.270E+01	 3.724E+01	 7.576E+00	 2.434E+00	-2.951E+00	-1.169E+01	 1.655E+00	 0.000E+00	 2.114E+02	 1.651E+00	 1.970E+02
   11.4800	 1.200E+01	-0.000E+00	 0.000E+00	 2.898E+01	 2.602E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.175E+00	-5.763E+00	 4.500E+00	 7.229E-01	 1.719E-01	 3.744E+01	 6.208E+00	 1.268E+01	 3.723E+01	 6.195E+00	 3.004E+00	-4.199E+00	-9.953E+00	 1.655E+00	 0.000E+00	 2.113E+02	 1.653E+00	 1.972E+02
   11.5200	 1.200E+01	-0.000E+00	 0.000E+00	 2.899E+01	 2.499E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.149E+00	-5.046E+00	 4.521E+00	 1.414E-02	 3.608E+00	 3.738E+01	 5.411E+00	 1.264E+01	 3.721E+01	 4.722E+00	 2.934E+00	-5.227E+00	-7.752E+00	 1.654E+00	 0.000E+00	 2.112E+02	 1.654E+00	 1.973E+02
   11.5600	 1.200E+01	-0.000E+00	 0.000E+00	 2.900E+01	 2.466E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.134E+00	-4.214E+00	 4.534E+00	-8.077E-01	 7.589E+00	 3.735E+01	 4.491E+00	 1.257E+01	 3.717E+01	 3.441E+00	 2.256E+00	-5.990E+00	-5.203E+00	 1.652E+00	 0.000E+00	 2.110E+02	 1.654E+00	 1.973E+02
   11.6000	 1.200E+01	-0.000E+00	 0.000E+00	 2.901E+01	 2.499E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.132E+00	-3.310E+00	 4.539E+00	-1.704E+00	 1.193E+01	 3.733E+01	 3.491E+00	 1.250E+01	 3.714E+01	 2.589E+00	 1.112E+00	-6.454E+00	-2.426E+00	 1.651E+00	 0.000E+00	 2.108E+02	 1.653E+00	 1.972E+02
   11.6400	 1.200E+01	-0.000E+00	 0.000E+00	 2.901E+01	 2.579E+00	-2.164E+02	 5.420E+01	 5.420E+01	 4.145E+00	-2.372E+00	 4.537E+00	-2.637E+00	 1.645E+01	 3.735E+01	 2.454E+00	 1.241E+01	 3.711E+01	 2.321E+00	-2.760E-01	-6.600E+00	 4.546E-01	 1.649E+00	 0.000E+00	 2.106E+02	 1.652E+00	 1.970E+02
   11.6800	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.687E+00	-2.165E+02	 5.420E+01	 5.420E+01	 4.169E+00	-1.441E+00	 4.525E+00	-3.564E+00	 2.094E+01	 3.739E+01	 1.424E+00	 1.232E+01	 3.709E+01	 2.685E+00	-1.643E+00	-6.422E+00	 3.314E+00	 1.648E+00	 0.000E+00	 2.105E+02	 1.651E+00	 1.969E+02
   11.7200	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.802E+00	-2.166E+02	 5.420E+01	 5.420E+01	 4.201E+00	-5.592E-01	 4.503E+00	-4.446E+00	 2.520E+01	 3.743E+01	 4.456E-01	 1.221E+01	 3.707E+01	 3.615E+00	-2.726E+00	-5.928E+00	 6.025E+00	 1.647E+00	 0.000E+00	 2.104E+02	 1.649E+00	 1.968E+02
   11.7600	 1.200E+01	-0.000E+00	 0.000E+00	 2.902E+01	 2.907E+00	-2.168E+02	 5.419E+01	 5.419E+01	 4.239E+00	 2.340E-01	 4.469E+00	-5.239E+00	 2.904E+01	 3.746E+01	-4.360E-01	 1.210E+01	 3.704E+01	 4.939E+00	-3.310E+00	-5.140E+00	 8.460E+00	 1.646E+00	 0.000E+00	 2.102E+02	 1.648E+00	 1.966E+02
   11.8000	 1.200E+01	-0.000E+00	 0.000E+00	 2.903E+01	 2.995E+00	-2.170E+02	 5.419E+01	 5.419E+01	 4.276E+00	 9.000E-01	 4.423E+00	-5.905E+00	 3.226E+01	 3.747E+01	-1.177E+00	 1.199E+01	 3.700E+01	 6.404E+00	-3.268E+00	-4.095E+00	 1.050E+01	 1.644E+00	 0.000E+00	 2.100E+02	 1.647E+00	 1.964E+02
   11.8400	 1.200E+01	-0.000E+00	 0.000E+00	 2.904E+01	 3.061E+00	-2.171E+02	 5.419E+01	 5.419E+01	 4.311E+00	 1.405E+00	 4.367E+00	-6.408E+00	 3.469E+01	 3.745E+01	-1.739E+00	 1.186E+01	 3.694E+01	 7.726E+00	-2.595E+00	-2.845E+00	 1.203E+01	 1.642E+00	 0.000E+00	 2.097E+02	 1.645E+00	 1.962E+02
   11.8800	 1.200E+01	-0.000E+00	 0.000E+00	 2.906E+01	 3.108E+00	-2.172E+02	 5.419E+01	 5.419E+01	 4.340E+00	 1.721E+00	 4.302E+00	-6.718E+00	 3.619E+01	 3.739E+01	-2.089E+00	 1.174E+01	 3.687E+01	 8.638E+00	-1.411E+00	-1.452E+00	 1.298E+01	 1.639E+00	 0.000E+00	 2.092E+02	 1.643E+00	 1.959E+02
   11.9200	 1.200E+01	-0.000E+00	 0.000E+00	 2.908E+01	 3.141E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.361E+00	 1.830E+00	 4.233E+00	-6.817E+00	 3.666E+01	 3.729E+01	-2.206E+00	 1.163E+01	 3.678E+01	 8.951E+00	 5.909E-02	 1.480E-02	 1.328E+01	 1.635E+00	 0.000E+00	 2.087E+02	 1.640E+00	 1.956E+02
   11.9600	 1.200E+01	-0.000E+00	 0.000E+00	 2.910E+01	 3.166E+00	-2.174E+02	 5.419E+01	 5.419E+01	 4.374E+00	 1.722E+00	 4.163E+00	-6.695E+00	 3.608E+01	 3.717E+01	-2.078E+00	 1.154E+01	 3.669E+01	 8.593E+00	 1.523E+00	 1.481E+00	 1.291E+01	 1.631E+00	 0.000E+00	 2.082E+02	 1.636E+00	 1.952E+02
   12.0000	 1.200E+01	-0.000E+00	 0.000E+00	 2.913E+01	 3.191E+00	-2.173E+02	 5.419E+01	 5.419E+01	 4.381E+00	 1.399E+00	 4.097E+00	-6.356E+00	 3.444E+01	 3.705E+01	-1.708E+00	 1.146E+01	 3.660E+01	 7.628E+00	 2.685E+00	 2.873E+00	 1.188E+01	 1.626E+00	 0.000E+00	 2.077E+02	 0.000E+00	 0.000E+00
   12.0400	 1.200E+01	-0.000E+00	 0.000E+00	 2.939E+01	-5.599E-01	-2.184E+02	 5.439E+01	 5.449E+01	 4.547E+00	 2.429E+00	 4.204E+00	-4.203E+00	 2.016E+01	 3.809E+01	-4.915E+00	 1.136E+01	 9.795E+00	 6.046E+00	 3.137E+00	 4.155E+00	 9.934E+00	 4.353E-01	 0.000E+00	 5.589E+01	 0.000E+00	 0.000E+00
   12.0800	 1.200E+01	-0.000E+00	 0.000E+00	 3.041E+01	-9.802E-01	-2.204E+02	 5.457E+01	 5.457E+01	 4.394E+00	 1.905E+00	 4.011E+00	-3.342E+00	 1.610E+01	 3.716E+01	-4.099E+00	 1.127E+01	 8.143E+00	 4.599E+00	 3.100E+00	 5.144E+00	 7.840E+00	 3.619E-01	 0.000E+00	 4.653E+01	 0.000E+00	 0.000E+00
   12.1200	 1.200E+01	-0.000E+00	 0.000E+00	 3.004E+01	 1.809E-01	-2.220E+02	 5.478E+01	 5.475E+01	 4.385E+00	 5.426E-01	 3.988E+00	-3.052E+00	 1.659E+01	 3.671E+01	-1.666E+00	 1.111E+01	 1.802E+01	 3.339E+00	 2.489E+00	 5.915E+00	 5.359E+00	 8.008E-01	 0.000E+00	 1.033E+02	 0.000E+00	 0.000E+00
   12.1600	 1.200E+01	-0.000E+00	 0.000E+00	 3.007E+01	 4.602E-01	-2.233E+02	 5.498E+01	 5.498E+01	 4.385E+00	-4.978E-01	 3.992E+00	-2.024E+00	 1.135E+01	 3.667E+01	-6.652E-01	 1.109E+01	 1.759E+01	 2.420E+00	 1.106E+00	 6.362E+00	 2.224E+00	 7.818E-01	 0.000E+00	 1.013E+02	 0.000E+00	 0.000E+00
   12.2000	 1.200E+01	-0.000E+00	 0.000E+00	 3.077E+01	 2.698E-01	-2.248E+02	 5.517E+01	 5.518E+01	 4.309E+00	-1.381E+00	 3.936E+00	-7.862E-01	 4.541E+00	 3.650E+01	 1.723E-01	 1.128E+01	 1.441E+01	 2.215E+00	-5.179E-01	 6.453E+00	-9.425E-01	 6.404E-01	 0.000E+00	 8.327E+01	 0.000E+00	 0.000E+00
   12.2400	 1.200E+01	-0.000E+00	 0.000E+00	 3.066E+01	 9.516E-02	-2.263E+02	 5.537E+01	 5.536E+01	 4.389E+00	-2.309E+00	 4.066E+00	 1.300E-01	 3.397E-01	 3.713E+01	 1.145E+00	 1.152E+01	 1.461E+01	 2.687E+00	-1.806E+00	 6.213E+00	-3.749E+00	 6.495E-01	 0.000E+00	 8.473E+01	 0.000E+00	 0.000E+00
   12.2800	 1.200E+01	-0.000E+00	 0.000E+00	 3.070E+01	 2.300E-01	-2.279E+02	 5.556E+01	 5.556E+01	 4.444E+00	-3.316E+00	 4.183E+00	 9.764E-01	-3.343E+00	 3.769E+01	 2.227E+00	 1.181E+01	 1.595E+01	 3.750E+00	-2.873E+00	 5.580E+00	-6.577E+00	 7.089E-01	 0.000E+00	 9.280E+01	 0.000E+00	 0.000E+00
   12.3200	 1.200E+01	-0.000E+00	 0.000E+00	 3.103E+01	 5.074E-01	-2.295E+02	 5.577E+01	 5.577E+01	 4.422E+00	-4.269E+00	 4.227E+00	 1.883E+00	-8.019E+00	 3.791E+01	 3.427E+00	 1.211E+01	 1.624E+01	 5.351E+00	-3.534E+00	 4.625E+00	-9.333E+00	 7.216E-01	 0.000E+00	 9.481E+01	 0.000E+00	 0.000E+00
   12.3600	 1.200E+01	-0.000E+00	 0.000E+00	 3.114E+01	 3.834E-01	-2.310E+02	 5.597E+01	 5.597E+01	 4.435E+00	-4.905E+00	 4.331E+00	 2.566E+00	-1.153E+01	 3.827E+01	 4.117E+00	 1.233E+01	 1.575E+01	 6.903E+00	-3.266E+00	 3.471E+00	-1.129E+01	 7.000E-01	 0.000E+00	 9.231E+01	 0.000E+00	 0.000E+00
   12.4000	 1.200E+01	-0.000E+00	 0.000E+00	 3.144E+01	 5.088E-02	-2.326E+02	 5.617E+01	 5.617E+01	 4.406E+00	-5.247E+00	 4.400E+00	 2.932E+00	-1.308E+01	 3.833E+01	 4.292E+00	 1.246E+01	 1.549E+01	 7.969E+00	-2.233E+00	 2.120E+00	-1.238E+01	 6.882E-01	 0.000E+00	 9.108E+01	 0.000E+00	 0.000E+00
