
Predictions were generated on 11-Jan-2021 at 20:48:56 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.4.0-137-gb5d9a13c
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #05: AWT-27CR2 with many DOFs with startup and shutdown and FF turbulence.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	TipDxb1	TipDyb1	TipRDxb1	TipRDyb1	Spn3ALxb1	Spn3ALyb1	RotSpeed	LSSGagV	HSShftV	RootFxb2	RootFyb2	Spn2MLxb1	Spn2MLyb1	LSShftTq	HSShftTq	LSShftPwr	HSShftPwr	YawBrFxn	YawBrFyn	YawBrFzn	GenTq	GenPwr
   17.5200	 1.200E+01	 0.000E+00	 0.000E+00	 6.914E-02	-1.417E-02	 9.495E-02	 4.059E-01	 7.315E+01	 2.421E+00	 8.016E+01	 8.016E+01	 1.804E+03	-2.931E-01	 1.888E-01	 2.209E+00	 1.013E+01	 1.290E+01	 5.734E-01	 1.083E+02	 1.083E+02	 4.441E+01	-6.702E-01	-7.052E+01	 0.000E+00	 0.000E+00
   17.5600	 1.200E+01	 0.000E+00	 0.000E+00	 7.087E-02	-1.738E-02	 1.192E-01	 4.122E-01	 7.347E+01	 2.393E+00	 8.032E+01	 8.032E+01	 1.807E+03	-3.163E-01	 1.522E+00	 4.373E+00	 1.040E+01	 1.288E+01	 5.726E-01	 1.084E+02	 1.084E+02	 4.451E+01	-6.900E-01	-7.078E+01	 0.000E+00	 0.000E+00
   17.6000	 1.200E+01	 0.000E+00	 0.000E+00	 7.275E-02	-2.002E-02	 1.392E-01	 4.223E-01	 7.380E+01	 2.344E+00	 8.049E+01	 8.049E+01	 1.811E+03	-3.357E-01	 2.576E+00	 6.079E+00	 1.068E+01	 1.286E+01	 5.715E-01	 1.084E+02	 1.084E+02	 4.459E+01	-5.854E-01	-7.102E+01	 0.000E+00	 0.000E+00
   17.6400	 1.200E+01	 0.000E+00	 0.000E+00	 7.447E-02	-2.178E-02	 1.525E-01	 4.341E-01	 7.413E+01	 2.272E+00	 8.065E+01	 8.065E+01	 1.815E+03	-3.535E-01	 3.226E+00	 7.125E+00	 1.091E+01	 1.283E+01	 5.701E-01	 1.083E+02	 1.083E+02	 4.468E+01	-3.831E-01	-7.112E+01	 0.000E+00	 0.000E+00
   17.6800	 1.200E+01	 0.000E+00	 0.000E+00	 7.571E-02	-2.242E-02	 1.574E-01	 4.454E-01	 7.444E+01	 2.180E+00	 8.081E+01	 8.081E+01	 1.818E+03	-3.715E-01	 3.392E+00	 7.380E+00	 1.107E+01	 1.279E+01	 5.686E-01	 1.083E+02	 1.083E+02	 4.477E+01	-1.437E-01	-7.103E+01	 0.000E+00	 0.000E+00
   17.7200	 1.200E+01	 0.000E+00	 0.000E+00	 7.623E-02	-2.186E-02	 1.531E-01	 4.543E-01	 7.476E+01	 2.094E+00	 8.098E+01	 8.098E+01	 1.822E+03	-4.028E-01	 3.065E+00	 6.821E+00	 1.113E+01	 1.275E+01	 5.666E-01	 1.081E+02	 1.081E+02	 4.487E+01	 6.433E-02	-7.081E+01	 0.000E+00	 0.000E+00
   17.7600	 1.200E+01	 0.000E+00	 0.000E+00	 7.586E-02	-2.016E-02	 1.403E-01	 4.583E-01	 7.503E+01	 2.039E+00	 8.114E+01	 8.114E+01	 1.826E+03	-4.445E-01	 2.280E+00	 5.520E+00	 1.106E+01	 1.270E+01	 5.645E-01	 1.079E+02	 1.079E+02	 4.497E+01	 2.001E-01	-7.055E+01	 0.000E+00	 0.000E+00
   17.8000	 1.200E+01	 0.000E+00	 0.000E+00	 7.460E-02	-1.752E-02	 1.204E-01	 4.567E-01	 7.527E+01	 2.031E+00	 8.130E+01	 8.130E+01	 1.829E+03	-4.931E-01	 1.126E+00	 3.627E+00	 1.088E+01	 1.266E+01	 5.625E-01	 1.078E+02	 1.078E+02	 4.506E+01	 2.598E-01	-7.036E+01	 0.000E+00	 0.000E+00
   17.8400	 1.200E+01	 0.000E+00	 0.000E+00	 7.259E-02	-1.422E-02	 9.548E-02	 4.503E-01	 7.548E+01	 2.075E+00	 8.146E+01	 8.146E+01	 1.833E+03	-5.485E-01	-2.679E-01	 1.357E+00	 1.061E+01	 1.262E+01	 5.607E-01	 1.076E+02	 1.076E+02	 4.513E+01	 2.743E-01	-7.032E+01	 0.000E+00	 0.000E+00
   17.8800	 1.200E+01	 0.000E+00	 0.000E+00	 6.996E-02	-1.061E-02	 6.835E-02	 4.392E-01	 7.567E+01	 2.153E+00	 8.162E+01	 8.162E+01	 1.836E+03	-6.123E-01	-1.749E+00	-1.042E+00	 1.025E+01	 1.258E+01	 5.590E-01	 1.075E+02	 1.075E+02	 4.516E+01	 2.924E-01	-7.045E+01	 0.000E+00	 0.000E+00
   17.9200	 1.200E+01	 0.000E+00	 0.000E+00	 6.683E-02	-7.068E-03	 4.173E-02	 4.231E-01	 7.584E+01	 2.239E+00	 8.178E+01	 8.178E+01	 1.840E+03	-6.860E-01	-3.155E+00	-3.313E+00	 9.842E+00	 1.254E+01	 5.572E-01	 1.074E+02	 1.074E+02	 4.517E+01	 3.548E-01	-7.070E+01	 0.000E+00	 0.000E+00
   17.9600	 1.200E+01	 0.000E+00	 0.000E+00	 6.336E-02	-3.964E-03	 1.844E-02	 4.019E-01	 7.600E+01	 2.319E+00	 8.194E+01	 8.194E+01	 1.844E+03	-7.689E-01	-4.323E+00	-5.197E+00	 9.407E+00	 1.249E+01	 5.552E-01	 1.072E+02	 1.072E+02	 4.517E+01	 4.750E-01	-7.094E+01	 0.000E+00	 0.000E+00
   18.0000	 1.200E+01	 0.000E+00	 0.000E+00	 5.983E-02	-1.661E-03	 1.226E-03	 3.770E-01	 7.616E+01	 2.401E+00	 8.210E+01	 8.210E+01	 1.847E+03	-8.576E-01	-5.110E+00	-6.457E+00	 8.986E+00	 1.245E+01	 5.532E-01	 1.070E+02	 1.070E+02	 4.518E+01	 6.363E-01	-7.109E+01	 0.000E+00	 0.000E+00
   18.0400	 1.200E+01	 0.000E+00	 0.000E+00	 5.660E-02	-4.480E-04	-7.743E-03	 3.508E-01	 7.634E+01	 2.497E+00	 8.226E+01	 8.226E+01	 1.851E+03	-9.468E-01	-5.412E+00	-6.923E+00	 8.624E+00	 1.240E+01	 5.513E-01	 1.068E+02	 1.068E+02	 4.520E+01	 7.936E-01	-7.107E+01	 0.000E+00	 0.000E+00
   18.0800	 1.200E+01	 0.000E+00	 0.000E+00	 5.399E-02	-4.757E-04	-7.339E-03	 3.260E-01	 7.654E+01	 2.606E+00	 8.241E+01	 8.241E+01	 1.854E+03	-1.032E+00	-5.187E+00	-6.530E+00	 8.357E+00	 1.236E+01	 5.494E-01	 1.067E+02	 1.067E+02	 4.525E+01	 8.826E-01	-7.087E+01	 0.000E+00	 0.000E+00
   18.1200	 1.200E+01	 0.000E+00	 0.000E+00	 5.221E-02	-1.729E-03	 2.313E-03	 3.050E-01	 7.677E+01	 2.712E+00	 8.257E+01	 8.257E+01	 1.858E+03	-1.109E+00	-4.463E+00	-5.325E+00	 8.209E+00	 1.232E+01	 5.477E-01	 1.066E+02	 1.066E+02	 4.532E+01	 8.513E-01	-7.060E+01	 0.000E+00	 0.000E+00
   18.1600	 1.200E+01	 0.000E+00	 0.000E+00	 5.140E-02	-4.040E-03	 1.992E-02	 2.894E-01	 7.703E+01	 2.791E+00	 8.273E+01	 8.273E+01	 1.861E+03	-1.175E+00	-3.325E+00	-3.456E+00	 8.187E+00	 1.229E+01	 5.463E-01	 1.065E+02	 1.065E+02	 4.540E+01	 6.953E-01	-7.037E+01	 0.000E+00	 0.000E+00
   18.2000	 1.200E+01	 0.000E+00	 0.000E+00	 5.153E-02	-7.120E-03	 4.331E-02	 2.803E-01	 7.731E+01	 2.839E+00	 8.288E+01	 8.289E+01	 1.865E+03	-1.231E+00	-1.909E+00	-1.144E+00	 8.286E+00	 1.227E+01	 5.452E-01	 1.065E+02	 1.065E+02	 4.547E+01	 4.601E-01	-7.030E+01	 0.000E+00	 0.000E+00
   18.2400	 1.200E+01	 0.000E+00	 0.000E+00	 5.251E-02	-1.060E-02	 6.971E-02	 2.781E-01	 7.763E+01	 2.862E+00	 8.304E+01	 8.304E+01	 1.868E+03	-1.277E+00	-3.771E-01	 1.348E+00	 8.483E+00	 1.224E+01	 5.441E-01	 1.065E+02	 1.065E+02	 4.553E+01	 2.128E-01	-7.041E+01	 0.000E+00	 0.000E+00
   18.2800	 1.200E+01	 0.000E+00	 0.000E+00	 5.410E-02	-1.407E-02	 9.595E-02	 2.822E-01	 7.795E+01	 2.873E+00	 8.320E+01	 8.320E+01	 1.872E+03	-1.317E+00	 1.093E+00	 3.732E+00	 8.745E+00	 1.222E+01	 5.430E-01	 1.064E+02	 1.064E+02	 4.558E+01	 1.513E-02	-7.066E+01	 0.000E+00	 0.000E+00
   18.3200	 1.200E+01	 0.000E+00	 0.000E+00	 5.599E-02	-1.709E-02	 1.188E-01	 2.912E-01	 7.828E+01	 2.873E+00	 8.335E+01	 8.335E+01	 1.875E+03	-1.353E+00	 2.322E+00	 5.720E+00	 9.029E+00	 1.219E+01	 5.418E-01	 1.064E+02	 1.064E+02	 4.562E+01	-9.307E-02	-7.093E+01	 0.000E+00	 0.000E+00
   18.3600	 1.200E+01	 0.000E+00	 0.000E+00	 5.783E-02	-1.925E-02	 1.352E-01	 3.030E-01	 7.861E+01	 2.848E+00	 8.351E+01	 8.351E+01	 1.879E+03	-1.387E+00	 3.155E+00	 7.058E+00	 9.287E+00	 1.216E+01	 5.405E-01	 1.064E+02	 1.064E+02	 4.568E+01	-1.084E-01	-7.110E+01	 0.000E+00	 0.000E+00
   18.4000	 1.200E+01	 0.000E+00	 0.000E+00	 5.926E-02	-2.027E-02	 1.429E-01	 3.152E-01	 7.891E+01	 2.787E+00	 8.366E+01	 8.366E+01	 1.882E+03	-1.423E+00	 3.480E+00	 7.564E+00	 9.474E+00	 1.213E+01	 5.391E-01	 1.063E+02	 1.063E+02	 4.576E+01	-7.201E-02	-7.109E+01	 0.000E+00	 0.000E+00
   18.4400	 1.200E+01	 0.000E+00	 0.000E+00	 5.999E-02	-1.997E-02	 1.406E-01	 3.253E-01	 7.919E+01	 2.696E+00	 8.382E+01	 8.382E+01	 1.886E+03	-1.461E+00	 3.254E+00	 7.169E+00	 9.557E+00	 1.209E+01	 5.375E-01	 1.062E+02	 1.062E+02	 4.587E+01	-5.177E-02	-7.089E+01	 0.000E+00	 0.000E+00
   18.4800	 1.200E+01	 0.000E+00	 0.000E+00	 5.985E-02	-1.840E-02	 1.288E-01	 3.314E-01	 7.944E+01	 2.607E+00	 8.397E+01	 8.397E+01	 1.889E+03	-1.502E+00	 2.510E+00	 5.932E+00	 9.517E+00	 1.206E+01	 5.361E-01	 1.061E+02	 1.061E+02	 4.600E+01	-1.016E-01	-7.060E+01	 0.000E+00	 0.000E+00
   18.5200	 1.200E+01	 0.000E+00	 0.000E+00	 5.878E-02	-1.577E-02	 1.090E-01	 3.320E-01	 7.965E+01	 2.559E+00	 8.412E+01	 8.412E+01	 1.893E+03	-1.548E+00	 1.346E+00	 4.022E+00	 9.354E+00	 1.203E+01	 5.348E-01	 1.060E+02	 1.060E+02	 4.612E+01	-2.261E-01	-7.036E+01	 0.000E+00	 0.000E+00
   18.5600	 1.200E+01	 0.000E+00	 0.000E+00	 5.686E-02	-1.239E-02	 8.348E-02	 3.270E-01	 7.984E+01	 2.569E+00	 8.428E+01	 8.428E+01	 1.896E+03	-1.600E+00	-9.455E-02	 1.678E+00	 9.084E+00	 1.201E+01	 5.337E-01	 1.060E+02	 1.060E+02	 4.624E+01	-3.785E-01	-7.029E+01	 0.000E+00	 0.000E+00
   18.6000	 1.200E+01	 0.000E+00	 0.000E+00	 5.424E-02	-8.650E-03	 5.535E-02	 3.165E-01	 8.001E+01	 2.629E+00	 8.443E+01	 8.443E+01	 1.900E+03	-1.660E+00	-1.638E+00	-8.210E-01	 8.727E+00	 1.198E+01	 5.324E-01	 1.059E+02	 1.059E+02	 4.632E+01	-4.903E-01	-7.041E+01	 0.000E+00	 0.000E+00
   18.6400	 1.200E+01	 0.000E+00	 0.000E+00	 5.108E-02	-4.978E-03	 2.774E-02	 3.005E-01	 8.017E+01	 2.718E+00	 8.458E+01	 8.458E+01	 1.903E+03	-1.729E+00	-3.102E+00	-3.183E+00	 8.314E+00	 1.195E+01	 5.309E-01	 1.058E+02	 1.058E+02	 4.638E+01	-5.044E-01	-7.067E+01	 0.000E+00	 0.000E+00
   18.6800	 1.200E+01	 0.000E+00	 0.000E+00	 4.762E-02	-1.796E-03	 3.857E-03	 2.796E-01	 8.031E+01	 2.823E+00	 8.473E+01	 8.473E+01	 1.907E+03	-1.806E+00	-4.306E+00	-5.118E+00	 7.878E+00	 1.191E+01	 5.293E-01	 1.057E+02	 1.057E+02	 4.643E+01	-3.951E-01	-7.095E+01	 0.000E+00	 0.000E+00
   18.7200	 1.200E+01	 0.000E+00	 0.000E+00	 4.412E-02	 5.074E-04	-1.337E-02	 2.549E-01	 8.046E+01	 2.943E+00	 8.488E+01	 8.488E+01	 1.910E+03	-1.890E+00	-5.094E+00	-6.374E+00	 7.460E+00	 1.187E+01	 5.274E-01	 1.055E+02	 1.055E+02	 4.648E+01	-1.797E-01	-7.112E+01	 0.000E+00	 0.000E+00
   18.7600	 1.200E+01	 0.000E+00	 0.000E+00	 4.094E-02	 1.636E-03	-2.170E-02	 2.288E-01	 8.062E+01	 3.077E+00	 8.504E+01	 8.504E+01	 1.913E+03	-1.974E+00	-5.359E+00	-6.777E+00	 7.105E+00	 1.182E+01	 5.254E-01	 1.053E+02	 1.053E+02	 4.654E+01	 8.107E-02	-7.108E+01	 0.000E+00	 0.000E+00
   18.8000	 1.200E+01	 0.000E+00	 0.000E+00	 3.843E-02	 1.445E-03	-2.007E-02	 2.042E-01	 8.080E+01	 3.214E+00	 8.519E+01	 8.519E+01	 1.917E+03	-2.056E+00	-5.064E+00	-6.267E+00	 6.853E+00	 1.177E+01	 5.233E-01	 1.050E+02	 1.050E+02	 4.661E+01	 3.036E-01	-7.086E+01	 0.000E+00	 0.000E+00
   18.8400	 1.200E+01	 0.000E+00	 0.000E+00	 3.684E-02	-2.762E-05	-8.775E-03	 1.842E-01	 8.101E+01	 3.325E+00	 8.534E+01	 8.534E+01	 1.920E+03	-2.129E+00	-4.249E+00	-4.917E+00	 6.729E+00	 1.173E+01	 5.214E-01	 1.048E+02	 1.048E+02	 4.670E+01	 4.241E-01	-7.056E+01	 0.000E+00	 0.000E+00
   18.8800	 1.200E+01	 0.000E+00	 0.000E+00	 3.630E-02	-2.569E-03	 1.058E-02	 1.705E-01	 8.126E+01	 3.384E+00	 8.548E+01	 8.548E+01	 1.923E+03	-2.191E+00	-3.021E+00	-2.906E+00	 6.740E+00	 1.170E+01	 5.198E-01	 1.047E+02	 1.047E+02	 4.677E+01	 4.354E-01	-7.034E+01	 0.000E+00	 0.000E+00
   18.9200	 1.200E+01	 0.000E+00	 0.000E+00	 3.673E-02	-5.846E-03	 3.546E-02	 1.639E-01	 8.155E+01	 3.393E+00	 8.563E+01	 8.563E+01	 1.927E+03	-2.243E+00	-1.531E+00	-4.824E-01	 6.872E+00	 1.166E+01	 5.184E-01	 1.046E+02	 1.046E+02	 4.683E+01	 3.836E-01	-7.030E+01	 0.000E+00	 0.000E+00
   18.9600	 1.200E+01	 0.000E+00	 0.000E+00	 3.798E-02	-9.451E-03	 6.278E-02	 1.642E-01	 8.186E+01	 3.375E+00	 8.578E+01	 8.578E+01	 1.930E+03	-2.287E+00	 4.231E-02	 2.065E+00	 7.099E+00	 1.163E+01	 5.170E-01	 1.045E+02	 1.045E+02	 4.687E+01	 3.337E-01	-7.045E+01	 0.000E+00	 0.000E+00
   19.0000	 1.200E+01	 0.000E+00	 0.000E+00	 3.977E-02	-1.293E-02	 8.914E-02	 1.703E-01	 8.220E+01	 3.356E+00	 8.593E+01	 8.593E+01	 1.933E+03	-2.325E+00	 1.507E+00	 4.430E+00	 7.382E+00	 1.160E+01	 5.154E-01	 1.043E+02	 1.043E+02	 4.688E+01	 3.369E-01	-7.073E+01	 0.000E+00	 0.000E+00
   19.0400	 1.200E+01	 0.000E+00	 0.000E+00	 4.176E-02	-1.583E-02	 1.111E-01	 1.806E-01	 8.254E+01	 3.344E+00	 8.608E+01	 8.608E+01	 1.937E+03	-2.361E+00	 2.675E+00	 6.310E+00	 7.674E+00	 1.156E+01	 5.138E-01	 1.042E+02	 1.042E+02	 4.688E+01	 4.153E-01	-7.100E+01	 0.000E+00	 0.000E+00
   19.0800	 1.200E+01	 0.000E+00	 0.000E+00	 4.358E-02	-1.774E-02	 1.255E-01	 1.931E-01	 8.287E+01	 3.324E+00	 8.622E+01	 8.622E+01	 1.940E+03	-2.398E+00	 3.388E+00	 7.445E+00	 7.924E+00	 1.152E+01	 5.122E-01	 1.041E+02	 1.041E+02	 4.690E+01	 5.498E-01	-7.113E+01	 0.000E+00	 0.000E+00
   19.1200	 1.200E+01	 0.000E+00	 0.000E+00	 4.486E-02	-1.836E-02	 1.302E-01	 2.053E-01	 8.317E+01	 3.282E+00	 8.637E+01	 8.637E+01	 1.943E+03	-2.438E+00	 3.542E+00	 7.668E+00	 8.087E+00	 1.149E+01	 5.106E-01	 1.039E+02	 1.039E+02	 4.695E+01	 6.779E-01	-7.105E+01	 0.000E+00	 0.000E+00
   19.1600	 1.200E+01	 0.000E+00	 0.000E+00	 4.534E-02	-1.759E-02	 1.244E-01	 2.147E-01	 8.343E+01	 3.222E+00	 8.652E+01	 8.652E+01	 1.947E+03	-2.481E+00	 3.114E+00	 6.941E+00	 8.131E+00	 1.145E+01	 5.090E-01	 1.038E+02	 1.038E+02	 4.701E+01	 7.184E-01	-7.079E+01	 0.000E+00	 0.000E+00
   19.2000	 1.200E+01	 0.000E+00	 0.000E+00	 4.486E-02	-1.553E-02	 1.088E-01	 2.194E-01	 8.365E+01	 3.175E+00	 8.666E+01	 8.666E+01	 1.950E+03	-2.529E+00	 2.163E+00	 5.372E+00	 8.043E+00	 1.142E+01	 5.077E-01	 1.037E+02	 1.037E+02	 4.710E+01	 6.230E-01	-7.049E+01	 0.000E+00	 0.000E+00
   19.2400	 1.200E+01	 0.000E+00	 0.000E+00	 4.341E-02	-1.244E-02	 8.560E-02	 2.182E-01	 8.383E+01	 3.166E+00	 8.681E+01	 8.681E+01	 1.953E+03	-2.582E+00	 8.189E-01	 3.179E+00	 7.829E+00	 1.140E+01	 5.068E-01	 1.037E+02	 1.037E+02	 4.718E+01	 4.104E-01	-7.029E+01	 0.000E+00	 0.000E+00
   19.2800	 1.200E+01	 0.000E+00	 0.000E+00	 4.111E-02	-8.727E-03	 5.762E-02	 2.110E-01	 8.398E+01	 3.197E+00	 8.695E+01	 8.695E+01	 1.956E+03	-2.642E+00	-7.469E-01	 6.415E-01	 7.507E+00	 1.138E+01	 5.060E-01	 1.037E+02	 1.037E+02	 4.725E+01	 1.525E-01	-7.031E+01	 0.000E+00	 0.000E+00
   19.3200	 1.200E+01	 0.000E+00	 0.000E+00	 3.813E-02	-4.830E-03	 2.830E-02	 1.979E-01	 8.412E+01	 3.254E+00	 8.710E+01	 8.710E+01	 1.960E+03	-2.709E+00	-2.335E+00	-1.921E+00	 7.107E+00	 1.136E+01	 5.050E-01	 1.036E+02	 1.036E+02	 4.730E+01	-6.825E-02	-7.052E+01	 0.000E+00	 0.000E+00
   19.3600	 1.200E+01	 0.000E+00	 0.000E+00	 3.468E-02	-1.229E-03	 1.260E-03	 1.792E-01	 8.425E+01	 3.328E+00	 8.724E+01	 8.724E+01	 1.963E+03	-2.786E+00	-3.739E+00	-4.177E+00	 6.661E+00	 1.134E+01	 5.040E-01	 1.036E+02	 1.036E+02	 4.734E+01	-1.904E-01	-7.083E+01	 0.000E+00	 0.000E+00
   19.4000	 1.200E+01	 0.000E+00	 0.000E+00	 3.102E-02	 1.616E-03	-2.005E-02	 1.552E-01	 8.437E+01	 3.419E+00	 8.739E+01	 8.739E+01	 1.966E+03	-2.870E+00	-4.768E+00	-5.821E+00	 6.213E+00	 1.131E+01	 5.027E-01	 1.035E+02	 1.035E+02	 4.739E+01	-1.946E-01	-7.108E+01	 0.000E+00	 0.000E+00
   19.4400	 1.200E+01	 0.000E+00	 0.000E+00	 2.757E-02	 3.312E-03	-3.267E-02	 1.286E-01	 8.450E+01	 3.538E+00	 8.753E+01	 8.753E+01	 1.969E+03	-2.955E+00	-5.275E+00	-6.613E+00	 5.816E+00	 1.128E+01	 5.015E-01	 1.034E+02	 1.034E+02	 4.745E+01	-1.141E-01	-7.115E+01	 0.000E+00	 0.000E+00
   19.4800	 1.200E+01	 0.000E+00	 0.000E+00	 2.479E-02	 3.608E-03	-3.470E-02	 1.038E-01	 8.466E+01	 3.690E+00	 8.767E+01	 8.767E+01	 1.973E+03	-3.036E+00	-5.182E+00	-6.424E+00	 5.523E+00	 1.126E+01	 5.003E-01	 1.033E+02	 1.033E+02	 4.754E+01	-2.596E-02	-7.098E+01	 0.000E+00	 0.000E+00
   19.5200	 1.200E+01	 0.000E+00	 0.000E+00	 2.296E-02	 2.475E-03	-2.594E-02	 8.303E-02	 8.486E+01	 3.848E+00	 8.782E+01	 8.782E+01	 1.976E+03	-3.110E+00	-4.502E+00	-5.281E+00	 5.362E+00	 1.122E+01	 4.988E-01	 1.032E+02	 1.032E+02	 4.765E+01	-1.279E-02	-7.067E+01	 0.000E+00	 0.000E+00
   19.5600	 1.200E+01	 0.000E+00	 0.000E+00	 2.214E-02	 1.160E-04	-7.965E-03	 6.714E-02	 8.508E+01	 3.961E+00	 8.796E+01	 8.796E+01	 1.979E+03	-3.175E+00	-3.338E+00	-3.363E+00	 5.340E+00	 1.120E+01	 4.976E-01	 1.031E+02	 1.031E+02	 4.776E+01	-1.043E-01	-7.038E+01	 0.000E+00	 0.000E+00
   19.6000	 1.200E+01	 0.000E+00	 0.000E+00	 2.221E-02	-3.108E-03	 1.649E-02	 5.596E-02	 8.532E+01	 4.004E+00	 8.810E+01	 8.810E+01	 1.982E+03	-3.231E+00	-1.850E+00	-9.364E-01	 5.437E+00	 1.117E+01	 4.966E-01	 1.031E+02	 1.031E+02	 4.786E+01	-2.532E-01	-7.027E+01	 0.000E+00	 0.000E+00
   19.6400	 1.200E+01	 0.000E+00	 0.000E+00	 2.313E-02	-6.771E-03	 4.423E-02	 5.194E-02	 8.561E+01	 3.991E+00	 8.824E+01	 8.824E+01	 1.985E+03	-3.280E+00	-2.278E-01	 1.690E+00	 5.636E+00	 1.115E+01	 4.954E-01	 1.030E+02	 1.030E+02	 4.793E+01	-3.741E-01	-7.038E+01	 0.000E+00	 0.000E+00
   19.6800	 1.200E+01	 0.000E+00	 0.000E+00	 2.481E-02	-1.041E-02	 7.179E-02	 5.625E-02	 8.594E+01	 3.956E+00	 8.839E+01	 8.839E+01	 1.989E+03	-3.322E+00	 1.320E+00	 4.188E+00	 5.911E+00	 1.111E+01	 4.937E-01	 1.028E+02	 1.028E+02	 4.797E+01	-3.997E-01	-7.065E+01	 0.000E+00	 0.000E+00
   19.7200	 1.200E+01	 0.000E+00	 0.000E+00	 2.692E-02	-1.354E-02	 9.545E-02	 6.732E-02	 8.628E+01	 3.916E+00	 8.853E+01	 8.853E+01	 1.992E+03	-3.357E+00	 2.587E+00	 6.226E+00	 6.219E+00	 1.107E+01	 4.921E-01	 1.027E+02	 1.027E+02	 4.800E+01	-3.002E-01	-7.096E+01	 0.000E+00	 0.000E+00
   19.7600	 1.200E+01	 0.000E+00	 0.000E+00	 2.902E-02	-1.568E-02	 1.117E-01	 8.245E-02	 8.661E+01	 3.863E+00	 8.867E+01	 8.867E+01	 1.995E+03	-3.392E+00	 3.393E+00	 7.509E+00	 6.499E+00	 1.104E+01	 4.908E-01	 1.025E+02	 1.025E+02	 4.804E+01	-8.731E-02	-7.114E+01	 0.000E+00	 0.000E+00
   19.8000	 1.200E+01	 0.000E+00	 0.000E+00	 3.069E-02	-1.651E-02	 1.180E-01	 9.832E-02	 8.692E+01	 3.788E+00	 8.881E+01	 8.881E+01	 1.998E+03	-3.426E+00	 3.620E+00	 7.841E+00	 6.701E+00	 1.101E+01	 4.892E-01	 1.024E+02	 1.024E+02	 4.810E+01	 1.730E-01	-7.109E+01	 0.000E+00	 0.000E+00
   19.8400	 1.200E+01	 0.000E+00	 0.000E+00	 3.159E-02	-1.589E-02	 1.133E-01	 1.119E-01	 8.719E+01	 3.707E+00	 8.895E+01	 8.895E+01	 2.001E+03	-3.461E+00	 3.235E+00	 7.177E+00	 6.788E+00	 1.097E+01	 4.875E-01	 1.022E+02	 1.022E+02	 4.817E+01	 3.779E-01	-7.084E+01	 0.000E+00	 0.000E+00
   19.8800	 1.200E+01	 0.000E+00	 0.000E+00	 3.142E-02	-1.389E-02	 9.821E-02	 1.190E-01	 8.741E+01	 3.654E+00	 8.909E+01	 8.909E+01	 2.004E+03	-3.498E+00	 2.296E+00	 5.622E+00	 6.734E+00	 1.094E+01	 4.861E-01	 1.020E+02	 1.020E+02	 4.825E+01	 4.535E-01	-7.051E+01	 0.000E+00	 0.000E+00
   19.9200	 1.200E+01	 0.000E+00	 0.000E+00	 3.009E-02	-1.080E-02	 7.489E-02	 1.191E-01	 8.761E+01	 3.660E+00	 8.923E+01	 8.923E+01	 2.008E+03	-3.551E+00	 9.374E-01	 3.405E+00	 6.530E+00	 1.091E+01	 4.848E-01	 1.019E+02	 1.019E+02	 4.833E+01	 4.079E-01	-7.030E+01	 0.000E+00	 0.000E+00
   19.9600	 1.200E+01	 0.000E+00	 0.000E+00	 2.769E-02	-7.008E-03	 4.636E-02	 1.113E-01	 8.776E+01	 3.716E+00	 8.936E+01	 8.936E+01	 2.011E+03	-3.617E+00	-6.575E-01	 8.208E-01	 6.197E+00	 1.087E+01	 4.829E-01	 1.017E+02	 1.017E+02	 4.837E+01	 3.109E-01	-7.030E+01	 0.000E+00	 0.000E+00
   20.0000	 1.200E+01	 0.000E+00	 0.000E+00	 2.450E-02	-3.008E-03	 1.626E-02	 9.633E-02	 8.788E+01	 3.794E+00	 8.950E+01	 8.950E+01	 2.014E+03	-3.691E+00	-2.281E+00	-1.798E+00	 5.775E+00	 1.083E+01	 4.811E-01	 1.015E+02	 1.015E+02	 4.838E+01	 2.386E-01	-7.051E+01	 0.000E+00	 0.000E+00
   20.0400	 1.200E+01	 0.000E+00	 0.000E+00	 2.089E-02	 6.781E-04	-1.141E-02	 7.641E-02	 8.799E+01	 3.873E+00	 8.964E+01	 8.964E+01	 2.017E+03	-3.773E+00	-3.714E+00	-4.097E+00	 5.313E+00	 1.080E+01	 4.799E-01	 1.014E+02	 1.014E+02	 4.839E+01	 2.435E-01	-7.083E+01	 0.000E+00	 0.000E+00
   20.0800	 1.200E+01	 0.000E+00	 0.000E+00	 1.723E-02	 3.546E-03	-3.288E-02	 5.293E-02	 8.810E+01	 3.954E+00	 8.978E+01	 8.978E+01	 2.020E+03	-3.858E+00	-4.751E+00	-5.750E+00	 4.863E+00	 1.077E+01	 4.787E-01	 1.013E+02	 1.013E+02	 4.841E+01	 3.428E-01	-7.109E+01	 0.000E+00	 0.000E+00
   20.1200	 1.200E+01	 0.000E+00	 0.000E+00	 1.390E-02	 5.184E-03	-4.505E-02	 2.761E-02	 8.822E+01	 4.049E+00	 8.991E+01	 8.991E+01	 2.023E+03	-3.940E+00	-5.234E+00	-6.501E+00	 4.478E+00	 1.075E+01	 4.776E-01	 1.012E+02	 1.012E+02	 4.844E+01	 4.990E-01	-7.115E+01	 0.000E+00	 0.000E+00
