
These predictions were generated by HydroDyn on 07-Mar-2023 at 16:37:48.




    Time                      Wave1Elev                       HydroFxi                       HydroFyi                       HydroFzi                       HydroMxi                       HydroMyi                       HydroMzi                       B1WvsFxi                       B2WvsFxi                       B3WvsFxi                       B4WvsFxi                       B1WvsFyi                       B2WvsFyi                       B3WvsFyi                       B4WvsFyi                       B1WvsFzi                       B2WvsFzi                       B3WvsFzi                       B4WvsFzi                       B1WvsMxi                       B2WvsMxi                       B3WvsMxi                       B4WvsMxi                       B1WvsMyi                       B2WvsMyi                       B3WvsMyi                       B4WvsMyi                       B1WvsMzi                       B2WvsMzi                       B3WvsMzi                       B4WvsMzi                      B1WvsF1xi                      B2WvsF1xi                      B3WvsF1xi                      B4WvsF1xi                      B1WvsF1yi                      B2WvsF1yi                      B3WvsF1yi                      B4WvsF1yi                      B1WvsF1zi                      B2WvsF1zi                      B3WvsF1zi                      B4WvsF1zi                      B1WvsM1xi                      B2WvsM1xi                      B3WvsM1xi                      B4WvsM1xi                      B1WvsM1yi                      B2WvsM1yi                      B3WvsM1yi                      B4WvsM1yi                      B1WvsM1zi                      B2WvsM1zi                      B3WvsM1zi                      B4WvsM1zi                        B1Surge                         B1Sway                        B1Heave                         B1Roll                        B1Pitch                          B1Yaw                        B2Surge                         B2Sway                        B2Heave                         B2Roll                        B2Pitch                          B2Yaw                        B3Surge                         B3Sway                        B3Heave                         B3Roll                        B3Pitch                          B3Yaw                        B4Surge                         B4Sway                        B4Heave                         B4Roll                        B4Pitch                          B4Yaw
    0.9500                     7.8709E-02                     1.7410E+06                     7.0011E-02                     5.2168E+07                     2.4009E+00                    -2.2673E+07                     5.0950E+00                     6.7262E+04                     5.0157E+05                     6.7693E+05                     5.0157E+05                    -3.3865E-02                     6.9323E-02                    -3.4770E-02                     6.9323E-02                    -6.9905E+04                     9.7921E+04                    -8.6625E+04                     9.7921E+04                    -4.0753E-01                     1.3067E+00                     1.9491E-01                     1.3067E+00                    -3.0280E+05                    -5.4249E+06                    -6.3174E+06                    -5.4249E+06                     7.7634E-02                     7.3213E-01                     5.4818E-01                     7.3213E-01                     6.7262E+04                     5.0157E+05                     6.7693E+05                     5.0157E+05                    -3.3865E-02                     6.9323E-02                    -3.4770E-02                     6.9323E-02                    -6.9905E+04                     9.7921E+04                    -8.6625E+04                     9.7921E+04                    -4.0753E-01                     1.3067E+00                     1.9491E-01                     1.3067E+00                    -3.0280E+05                    -5.4249E+06                    -6.3174E+06                    -5.4249E+06                     7.7634E-02                     7.3213E-01                     5.4818E-01                     7.3213E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    0.9625                     8.0065E-02                     1.7525E+06                     6.9852E-02                     5.2160E+07                     2.3896E+00                    -2.2803E+07                     5.1118E+00                     6.4126E+04                     5.0842E+05                     6.7776E+05                     5.0842E+05                    -3.3716E-02                     6.9412E-02                    -3.5256E-02                     6.9412E-02                    -6.9967E+04                     9.4735E+04                    -8.8737E+04                     9.4735E+04                    -4.0875E-01                     1.3029E+00                     1.9253E-01                     1.3029E+00                    -2.8718E+05                    -5.5007E+06                    -6.3417E+06                    -5.5007E+06                     7.7686E-02                     7.3304E-01                     5.4653E-01                     7.3304E-01                     6.4126E+04                     5.0842E+05                     6.7776E+05                     5.0842E+05                    -3.3716E-02                     6.9412E-02                    -3.5256E-02                     6.9412E-02                    -6.9967E+04                     9.4735E+04                    -8.8737E+04                     9.4735E+04                    -4.0875E-01                     1.3029E+00                     1.9253E-01                     1.3029E+00                    -2.8718E+05                    -5.5007E+06                    -6.3417E+06                    -5.5007E+06                     7.7686E-02                     7.3304E-01                     5.4653E-01                     7.3304E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    0.9750                     8.1420E-02                     1.7640E+06                     6.9693E-02                     5.2151E+07                     2.3783E+00                    -2.2933E+07                     5.1286E+00                     6.0990E+04                     5.1528E+05                     6.7859E+05                     5.1528E+05                    -3.3566E-02                     6.9500E-02                    -3.5742E-02                     6.9500E-02                    -7.0028E+04                     9.1548E+04                    -9.0849E+04                     9.1548E+04                    -4.0997E-01                     1.2991E+00                     1.9014E-01                     1.2991E+00                    -2.7155E+05                    -5.5765E+06                    -6.3659E+06                    -5.5765E+06                     7.7738E-02                     7.3395E-01                     5.4488E-01                     7.3395E-01                     6.0990E+04                     5.1528E+05                     6.7859E+05                     5.1528E+05                    -3.3566E-02                     6.9500E-02                    -3.5742E-02                     6.9500E-02                    -7.0028E+04                     9.1548E+04                    -9.0849E+04                     9.1548E+04                    -4.0997E-01                     1.2991E+00                     1.9014E-01                     1.2991E+00                    -2.7155E+05                    -5.5765E+06                    -6.3659E+06                    -5.5765E+06                     7.7738E-02                     7.3395E-01                     5.4488E-01                     7.3395E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    0.9875                     8.2776E-02                     1.7756E+06                     6.9534E-02                     5.2143E+07                     2.3670E+00                    -2.3063E+07                     5.1454E+00                     5.7855E+04                     5.2214E+05                     6.7943E+05                     5.2214E+05                    -3.3416E-02                     6.9589E-02                    -3.6228E-02                     6.9589E-02                    -7.0090E+04                     8.8362E+04                    -9.2960E+04                     8.8362E+04                    -4.1119E-01                     1.2952E+00                     1.8776E-01                     1.2952E+00                    -2.5593E+05                    -5.6523E+06                    -6.3902E+06                    -5.6523E+06                     7.7790E-02                     7.3487E-01                     5.4323E-01                     7.3487E-01                     5.7855E+04                     5.2214E+05                     6.7943E+05                     5.2214E+05                    -3.3416E-02                     6.9589E-02                    -3.6228E-02                     6.9589E-02                    -7.0090E+04                     8.8362E+04                    -9.2960E+04                     8.8362E+04                    -4.1119E-01                     1.2952E+00                     1.8776E-01                     1.2952E+00                    -2.5593E+05                    -5.6523E+06                    -6.3902E+06                    -5.6523E+06                     7.7790E-02                     7.3487E-01                     5.4323E-01                     7.3487E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0000                     8.4131E-02                     1.7871E+06                     6.9376E-02                     5.2134E+07                     2.3557E+00                    -2.3193E+07                     5.1623E+00                     5.4719E+04                     5.2899E+05                     6.8026E+05                     5.2899E+05                    -3.3267E-02                     6.9678E-02                    -3.6714E-02                     6.9678E-02                    -7.0152E+04                     8.5176E+04                    -9.5072E+04                     8.5176E+04                    -4.1241E-01                     1.2914E+00                     1.8538E-01                     1.2914E+00                    -2.4031E+05                    -5.7281E+06                    -6.4144E+06                    -5.7281E+06                     7.7843E-02                     7.3578E-01                     5.4159E-01                     7.3578E-01                     5.4719E+04                     5.2899E+05                     6.8026E+05                     5.2899E+05                    -3.3267E-02                     6.9678E-02                    -3.6714E-02                     6.9678E-02                    -7.0152E+04                     8.5176E+04                    -9.5072E+04                     8.5176E+04                    -4.1241E-01                     1.2914E+00                     1.8538E-01                     1.2914E+00                    -2.4031E+05                    -5.7281E+06                    -6.4144E+06                    -5.7281E+06                     7.7843E-02                     7.3578E-01                     5.4159E-01                     7.3578E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0125                     8.3863E-02                     1.7937E+06                     6.9236E-02                     5.2126E+07                     2.3443E+00                    -2.3266E+07                     5.1727E+00                     5.1256E+04                     5.3457E+05                     6.7906E+05                     5.3457E+05                    -3.3109E-02                     6.9709E-02                    -3.7072E-02                     6.9709E-02                    -7.0195E+04                     8.2019E+04                    -9.6979E+04                     8.2019E+04                    -4.1332E-01                     1.2873E+00                     1.8309E-01                     1.2873E+00                    -2.2362E+05                    -5.7864E+06                    -6.4229E+06                    -5.7864E+06                     7.7800E-02                     7.3631E-01                     5.3981E-01                     7.3631E-01                     5.1256E+04                     5.3457E+05                     6.7906E+05                     5.3457E+05                    -3.3109E-02                     6.9709E-02                    -3.7072E-02                     6.9709E-02                    -7.0195E+04                     8.2019E+04                    -9.6979E+04                     8.2019E+04                    -4.1332E-01                     1.2873E+00                     1.8309E-01                     1.2873E+00                    -2.2362E+05                    -5.7864E+06                    -6.4229E+06                    -5.7864E+06                     7.7800E-02                     7.3631E-01                     5.3981E-01                     7.3631E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0250                     8.3595E-02                     1.8003E+06                     6.9096E-02                     5.2118E+07                     2.3329E+00                    -2.3339E+07                     5.1832E+00                     4.7793E+04                     5.4015E+05                     6.7787E+05                     5.4015E+05                    -3.2952E-02                     6.9740E-02                    -3.7431E-02                     6.9740E-02                    -7.0238E+04                     7.8862E+04                    -9.8886E+04                     7.8862E+04                    -4.1422E-01                     1.2831E+00                     1.8079E-01                     1.2831E+00                    -2.0693E+05                    -5.8446E+06                    -6.4314E+06                    -5.8446E+06                     7.7757E-02                     7.3684E-01                     5.3804E-01                     7.3684E-01                     4.7793E+04                     5.4015E+05                     6.7787E+05                     5.4015E+05                    -3.2952E-02                     6.9740E-02                    -3.7431E-02                     6.9740E-02                    -7.0238E+04                     7.8862E+04                    -9.8886E+04                     7.8862E+04                    -4.1422E-01                     1.2831E+00                     1.8079E-01                     1.2831E+00                    -2.0693E+05                    -5.8446E+06                    -6.4314E+06                    -5.8446E+06                     7.7757E-02                     7.3684E-01                     5.3804E-01                     7.3684E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0375                     8.3328E-02                     1.8069E+06                     6.8956E-02                     5.2109E+07                     2.3214E+00                    -2.3412E+07                     5.1937E+00                     4.4330E+04                     5.4573E+05                     6.7667E+05                     5.4573E+05                    -3.2795E-02                     6.9770E-02                    -3.7789E-02                     6.9770E-02                    -7.0280E+04                     7.5705E+04                    -1.0079E+05                     7.5705E+04                    -4.1513E-01                     1.2790E+00                     1.7850E-01                     1.2790E+00                    -1.9024E+05                    -5.9028E+06                    -6.4398E+06                    -5.9028E+06                     7.7714E-02                     7.3736E-01                     5.3626E-01                     7.3736E-01                     4.4330E+04                     5.4573E+05                     6.7667E+05                     5.4573E+05                    -3.2795E-02                     6.9770E-02                    -3.7789E-02                     6.9770E-02                    -7.0280E+04                     7.5705E+04                    -1.0079E+05                     7.5705E+04                    -4.1513E-01                     1.2790E+00                     1.7850E-01                     1.2790E+00                    -1.9024E+05                    -5.9028E+06                    -6.4398E+06                    -5.9028E+06                     7.7714E-02                     7.3736E-01                     5.3626E-01                     7.3736E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0500                     8.3060E-02                     1.8135E+06                     6.8817E-02                     5.2101E+07                     2.3100E+00                    -2.3485E+07                     5.2042E+00                     4.0867E+04                     5.5131E+05                     6.7548E+05                     5.5131E+05                    -3.2638E-02                     6.9801E-02                    -3.8148E-02                     6.9801E-02                    -7.0323E+04                     7.2548E+04                    -1.0270E+05                     7.2548E+04                    -4.1604E-01                     1.2749E+00                     1.7620E-01                     1.2749E+00                    -1.7355E+05                    -5.9610E+06                    -6.4483E+06                    -5.9610E+06                     7.7672E-02                     7.3789E-01                     5.3448E-01                     7.3789E-01                     4.0867E+04                     5.5131E+05                     6.7548E+05                     5.5131E+05                    -3.2638E-02                     6.9801E-02                    -3.8148E-02                     6.9801E-02                    -7.0323E+04                     7.2548E+04                    -1.0270E+05                     7.2548E+04                    -4.1604E-01                     1.2749E+00                     1.7620E-01                     1.2749E+00                    -1.7355E+05                    -5.9610E+06                    -6.4483E+06                    -5.9610E+06                     7.7672E-02                     7.3789E-01                     5.3448E-01                     7.3789E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0625                     8.2792E-02                     1.8201E+06                     6.8677E-02                     5.2093E+07                     2.2986E+00                    -2.3558E+07                     5.2146E+00                     3.7404E+04                     5.5689E+05                     6.7428E+05                     5.5689E+05                    -3.2481E-02                     6.9832E-02                    -3.8506E-02                     6.9832E-02                    -7.0366E+04                     6.9391E+04                    -1.0461E+05                     6.9391E+04                    -4.1694E-01                     1.2708E+00                     1.7391E-01                     1.2708E+00                    -1.5686E+05                    -6.0192E+06                    -6.4567E+06                    -6.0192E+06                     7.7629E-02                     7.3842E-01                     5.3271E-01                     7.3842E-01                     3.7404E+04                     5.5689E+05                     6.7428E+05                     5.5689E+05                    -3.2481E-02                     6.9832E-02                    -3.8506E-02                     6.9832E-02                    -7.0366E+04                     6.9391E+04                    -1.0461E+05                     6.9391E+04                    -4.1694E-01                     1.2708E+00                     1.7391E-01                     1.2708E+00                    -1.5686E+05                    -6.0192E+06                    -6.4567E+06                    -6.0192E+06                     7.7629E-02                     7.3842E-01                     5.3271E-01                     7.3842E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0750                     8.2524E-02                     1.8268E+06                     6.8537E-02                     5.2085E+07                     2.2871E+00                    -2.3630E+07                     5.2251E+00                     3.3941E+04                     5.6247E+05                     6.7309E+05                     5.6247E+05                    -3.2323E-02                     6.9862E-02                    -3.8865E-02                     6.9862E-02                    -7.0409E+04                     6.6234E+04                    -1.0651E+05                     6.6234E+04                    -4.1785E-01                     1.2667E+00                     1.7161E-01                     1.2667E+00                    -1.4018E+05                    -6.0774E+06                    -6.4652E+06                    -6.0774E+06                     7.7586E-02                     7.3895E-01                     5.3093E-01                     7.3895E-01                     3.3941E+04                     5.6247E+05                     6.7309E+05                     5.6247E+05                    -3.2323E-02                     6.9862E-02                    -3.8865E-02                     6.9862E-02                    -7.0409E+04                     6.6234E+04                    -1.0651E+05                     6.6234E+04                    -4.1785E-01                     1.2667E+00                     1.7161E-01                     1.2667E+00                    -1.4018E+05                    -6.0774E+06                    -6.4652E+06                    -6.0774E+06                     7.7586E-02                     7.3895E-01                     5.3093E-01                     7.3895E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.0875                     8.2256E-02                     1.8334E+06                     6.8397E-02                     5.2076E+07                     2.2757E+00                    -2.3703E+07                     5.2356E+00                     3.0479E+04                     5.6804E+05                     6.7189E+05                     5.6804E+05                    -3.2166E-02                     6.9893E-02                    -3.9223E-02                     6.9893E-02                    -7.0451E+04                     6.3077E+04                    -1.0842E+05                     6.3077E+04                    -4.1876E-01                     1.2626E+00                     1.6932E-01                     1.2626E+00                    -1.2349E+05                    -6.1356E+06                    -6.4736E+06                    -6.1356E+06                     7.7543E-02                     7.3948E-01                     5.2916E-01                     7.3948E-01                     3.0479E+04                     5.6804E+05                     6.7189E+05                     5.6804E+05                    -3.2166E-02                     6.9893E-02                    -3.9223E-02                     6.9893E-02                    -7.0451E+04                     6.3077E+04                    -1.0842E+05                     6.3077E+04                    -4.1876E-01                     1.2626E+00                     1.6932E-01                     1.2626E+00                    -1.2349E+05                    -6.1356E+06                    -6.4736E+06                    -6.1356E+06                     7.7543E-02                     7.3948E-01                     5.2916E-01                     7.3948E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.1000                     8.1988E-02                     1.8400E+06                     6.8257E-02                     5.2068E+07                     2.2642E+00                    -2.3776E+07                     5.2460E+00                     2.7016E+04                     5.7362E+05                     6.7070E+05                     5.7362E+05                    -3.2009E-02                     6.9924E-02                    -3.9582E-02                     6.9924E-02                    -7.0494E+04                     5.9920E+04                    -1.1033E+05                     5.9920E+04                    -4.1966E-01                     1.2584E+00                     1.6702E-01                     1.2584E+00                    -1.0680E+05                    -6.1938E+06                    -6.4821E+06                    -6.1938E+06                     7.7501E-02                     7.4001E-01                     5.2738E-01                     7.4001E-01                     2.7016E+04                     5.7362E+05                     6.7070E+05                     5.7362E+05                    -3.2009E-02                     6.9924E-02                    -3.9582E-02                     6.9924E-02                    -7.0494E+04                     5.9920E+04                    -1.1033E+05                     5.9920E+04                    -4.1966E-01                     1.2584E+00                     1.6702E-01                     1.2584E+00                    -1.0680E+05                    -6.1938E+06                    -6.4821E+06                    -6.1938E+06                     7.7501E-02                     7.4001E-01                     5.2738E-01                     7.4001E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.1125                     8.1720E-02                     1.8466E+06                     6.8117E-02                     5.2060E+07                     2.2528E+00                    -2.3849E+07                     5.2565E+00                     2.3553E+04                     5.7920E+05                     6.6950E+05                     5.7920E+05                    -3.1852E-02                     6.9954E-02                    -3.9940E-02                     6.9954E-02                    -7.0537E+04                     5.6763E+04                    -1.1224E+05                     5.6763E+04                    -4.2057E-01                     1.2543E+00                     1.6473E-01                     1.2543E+00                    -9.0110E+04                    -6.2521E+06                    -6.4906E+06                    -6.2521E+06                     7.7458E-02                     7.4054E-01                     5.2560E-01                     7.4054E-01                     2.3553E+04                     5.7920E+05                     6.6950E+05                     5.7920E+05                    -3.1852E-02                     6.9954E-02                    -3.9940E-02                     6.9954E-02                    -7.0537E+04                     5.6763E+04                    -1.1224E+05                     5.6763E+04                    -4.2057E-01                     1.2543E+00                     1.6473E-01                     1.2543E+00                    -9.0110E+04                    -6.2521E+06                    -6.4906E+06                    -6.2521E+06                     7.7458E-02                     7.4054E-01                     5.2560E-01                     7.4054E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.1250                     8.1452E-02                     1.8532E+06                     6.7978E-02                     5.2052E+07                     2.2414E+00                    -2.3922E+07                     5.2670E+00                     2.0090E+04                     5.8478E+05                     6.6831E+05                     5.8478E+05                    -3.1694E-02                     6.9985E-02                    -4.0298E-02                     6.9985E-02                    -7.0580E+04                     5.3606E+04                    -1.1414E+05                     5.3606E+04                    -4.2148E-01                     1.2502E+00                     1.6243E-01                     1.2502E+00                    -7.3421E+04                    -6.3103E+06                    -6.4990E+06                    -6.3103E+06                     7.7415E-02                     7.4107E-01                     5.2383E-01                     7.4107E-01                     2.0090E+04                     5.8478E+05                     6.6831E+05                     5.8478E+05                    -3.1694E-02                     6.9985E-02                    -4.0298E-02                     6.9985E-02                    -7.0580E+04                     5.3606E+04                    -1.1414E+05                     5.3606E+04                    -4.2148E-01                     1.2502E+00                     1.6243E-01                     1.2502E+00                    -7.3421E+04                    -6.3103E+06                    -6.4990E+06                    -6.3103E+06                     7.7415E-02                     7.4107E-01                     5.2383E-01                     7.4107E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.1375                     8.1184E-02                     1.8598E+06                     6.7838E-02                     5.2043E+07                     2.2299E+00                    -2.3994E+07                     5.2775E+00                     1.6627E+04                     5.9036E+05                     6.6711E+05                     5.9036E+05                    -3.1537E-02                     7.0016E-02                    -4.0657E-02                     7.0016E-02                    -7.0622E+04                     5.0449E+04                    -1.1605E+05                     5.0449E+04                    -4.2238E-01                     1.2461E+00                     1.6014E-01                     1.2461E+00                    -5.6733E+04                    -6.3685E+06                    -6.5075E+06                    -6.3685E+06                     7.7372E-02                     7.4160E-01                     5.2205E-01                     7.4160E-01                     1.6627E+04                     5.9036E+05                     6.6711E+05                     5.9036E+05                    -3.1537E-02                     7.0016E-02                    -4.0657E-02                     7.0016E-02                    -7.0622E+04                     5.0449E+04                    -1.1605E+05                     5.0449E+04                    -4.2238E-01                     1.2461E+00                     1.6014E-01                     1.2461E+00                    -5.6733E+04                    -6.3685E+06                    -6.5075E+06                    -6.3685E+06                     7.7372E-02                     7.4160E-01                     5.2205E-01                     7.4160E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
    1.1500                     8.0916E-02                     1.8664E+06                     6.7698E-02                     5.2035E+07                     2.2185E+00                    -2.4067E+07                     5.2879E+00                     1.3164E+04                     5.9594E+05                     6.6592E+05                     5.9594E+05                    -3.1380E-02                     7.0047E-02                    -4.1015E-02                     7.0047E-02                    -7.0665E+04                     4.7292E+04                    -1.1796E+05                     4.7292E+04                    -4.2329E-01                     1.2420E+00                     1.5784E-01                     1.2420E+00                    -4.0044E+04                    -6.4267E+06                    -6.5159E+06                    -6.4267E+06                     7.7330E-02                     7.4213E-01                     5.2028E-01                     7.4213E-01                     1.3164E+04                     5.9594E+05                     6.6592E+05                     5.9594E+05                    -3.1380E-02                     7.0047E-02                    -4.1015E-02                     7.0047E-02                    -7.0665E+04                     4.7292E+04                    -1.1796E+05                     4.7292E+04                    -4.2329E-01                     1.2420E+00                     1.5784E-01                     1.2420E+00                    -4.0044E+04                    -6.4267E+06                    -6.5159E+06                    -6.4267E+06                     7.7330E-02                     7.4213E-01                     5.2028E-01                     7.4213E-01                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00                     0.0000E+00
