
Predictions were generated on 20-Dec-2019 at 14:30:05 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #12: WindPACT 1.5 MW Baseline with many DOFs with VS and VP and ECD wind.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	OoPDefl3  	IPDefl3   	TipALxb3  	TipALyb3  	Spn4ALxb1 	Spn4ALyb1 	BldPitch3 	RotAccel  	LSSGagA   	HSShftA   	RootFxb3  	RootFyb3  	RootMEdg3 	RootMFlp3 	LSShftFya 	LSShftFza 	YawBrFxp  	YawBrFyp  	TwrBsFxt  	TwrBsFyt  	RtSkew    
   11.6500	 1.669E+01	-1.244E+01	 0.000E+00	 2.073E-01	 9.310E-02	 3.708E+00	 9.812E-01	 1.986E+00	 9.304E-01	 1.652E+01	-2.706E+00	-2.252E+00	-1.981E+02	 2.557E+01	 3.381E+01	-4.173E+02	 3.571E+02	-6.828E+01	-2.552E+02	 1.145E+02	-9.055E+00	 1.159E+02	-6.911E+00	 3.657E+01
   11.7000	 1.668E+01	-1.265E+01	 0.000E+00	 2.392E-01	 8.468E-02	 4.017E+00	 1.188E+00	 2.083E+00	 1.037E+00	 1.659E+01	-2.862E+00	-2.565E+00	-2.256E+02	 2.719E+01	 3.418E+01	-4.222E+02	 3.853E+02	-9.853E+01	-2.447E+02	 1.091E+02	-9.254E+00	 1.103E+02	-7.267E+00	 3.702E+01
   11.7500	 1.667E+01	-1.285E+01	 0.000E+00	 2.784E-01	 7.071E-02	 3.770E+00	 1.428E+00	 2.105E+00	 1.138E+00	 1.666E+01	-3.057E+00	-2.699E+00	-2.375E+02	 2.894E+01	 3.387E+01	-4.193E+02	 4.182E+02	-1.272E+02	-2.304E+02	 1.034E+02	-9.463E+00	 1.041E+02	-7.727E+00	 3.746E+01
   11.8000	 1.666E+01	-1.306E+01	 0.000E+00	 3.231E-01	 5.190E-02	 3.533E+00	 1.639E+00	 2.087E+00	 1.226E+00	 1.673E+01	-3.349E+00	-2.863E+00	-2.518E+02	 3.102E+01	 3.283E+01	-4.084E+02	 4.558E+02	-1.539E+02	-2.125E+02	 9.751E+01	-9.755E+00	 9.728E+01	-8.224E+00	 3.792E+01
   11.8500	 1.664E+01	-1.326E+01	 0.000E+00	 3.712E-01	 2.887E-02	 3.482E+00	 1.873E+00	 2.077E+00	 1.293E+00	 1.680E+01	-3.586E+00	-3.235E+00	-2.846E+02	 3.348E+01	 3.109E+01	-3.896E+02	 4.973E+02	-1.783E+02	-1.909E+02	 9.135E+01	-1.019E+01	 8.982E+01	-8.707E+00	 3.836E+01
   11.9000	 1.662E+01	-1.347E+01	 0.000E+00	 4.208E-01	 2.086E-03	 3.500E+00	 2.158E+00	 2.058E+00	 1.347E+00	 1.685E+01	-3.807E+00	-3.468E+00	-3.050E+02	 3.559E+01	 2.880E+01	-3.631E+02	 5.385E+02	-2.000E+02	-1.667E+02	 8.551E+01	-1.063E+01	 8.164E+01	-9.228E+00	 3.882E+01
   11.9500	 1.660E+01	-1.367E+01	 0.000E+00	 4.704E-01	-2.768E-02	 3.450E+00	 2.523E+00	 1.993E+00	 1.371E+00	 1.691E+01	-3.775E+00	-3.473E+00	-3.055E+02	 3.788E+01	 2.592E+01	-3.294E+02	 5.797E+02	-2.186E+02	-1.400E+02	 8.007E+01	-1.111E+01	 7.340E+01	-9.672E+00	 3.928E+01
   12.0000	 1.658E+01	-1.388E+01	 0.000E+00	 5.179E-01	-5.911E-02	 3.387E+00	 2.827E+00	 1.942E+00	 1.374E+00	 1.696E+01	-3.682E+00	-3.369E+00	-2.963E+02	 4.013E+01	 2.253E+01	-2.900E+02	 6.194E+02	-2.343E+02	-1.113E+02	 7.486E+01	-1.170E+01	 6.606E+01	-9.963E+00	 3.973E+01
   12.0500	 1.655E+01	-1.408E+01	 0.000E+00	 5.617E-01	-9.149E-02	 3.589E+00	 3.070E+00	 1.842E+00	 1.410E+00	 1.701E+01	-3.782E+00	-3.970E+00	-3.493E+02	 4.062E+01	 2.049E+01	-2.498E+02	 6.511E+02	-2.480E+02	-8.251E+01	 6.997E+01	-1.248E+01	 6.004E+01	-1.007E+01	 4.019E+01
   12.1000	 1.652E+01	-1.428E+01	 0.000E+00	 6.004E-01	-1.240E-01	 3.585E+00	 3.275E+00	 1.670E+00	 1.415E+00	 1.706E+01	-3.690E+00	-3.502E+00	-3.080E+02	 4.243E+01	 1.635E+01	-2.004E+02	 6.832E+02	-2.575E+02	-5.113E+01	 6.485E+01	-1.299E+01	 5.590E+01	-1.068E+01	 4.064E+01
   12.1500	 1.649E+01	-1.449E+01	 0.000E+00	 6.324E-01	-1.551E-01	 3.581E+00	 3.244E+00	 1.489E+00	 1.433E+00	 1.711E+01	-3.939E+00	-3.561E+00	-3.132E+02	 4.391E+01	 1.184E+01	-1.477E+02	 7.091E+02	-2.632E+02	-1.881E+01	 6.044E+01	-1.373E+01	 5.214E+01	-1.124E+01	 4.109E+01
   12.2000	 1.646E+01	-1.469E+01	 0.000E+00	 6.561E-01	-1.844E-01	 3.778E+00	 3.186E+00	 1.344E+00	 1.443E+00	 1.716E+01	-4.189E+00	-3.935E+00	-3.462E+02	 4.518E+01	 7.063E+00	-9.174E+01	 7.294E+02	-2.649E+02	 1.391E+01	 5.714E+01	-1.462E+01	 4.806E+01	-1.182E+01	 4.154E+01
   12.2500	 1.643E+01	-1.489E+01	 0.000E+00	 6.712E-01	-2.129E-01	 4.369E+00	 3.229E+00	 1.156E+00	 1.572E+00	 1.719E+01	-5.207E+00	-4.499E+00	-3.957E+02	 4.502E+01	 3.742E+00	-3.812E+01	 7.395E+02	-2.632E+02	 4.495E+01	 5.497E+01	-1.534E+01	 4.392E+01	-1.270E+01	 4.200E+01
   12.3000	 1.639E+01	-1.509E+01	 0.000E+00	 6.785E-01	-2.412E-01	 5.186E+00	 3.923E+00	 8.968E-01	 1.550E+00	 1.722E+01	-4.228E+00	-4.314E+00	-3.795E+02	 4.596E+01	-1.191E+00	 2.481E+01	 7.509E+02	-2.563E+02	 7.650E+01	 5.282E+01	-1.575E+01	 4.137E+01	-1.442E+01	 4.247E+01
   12.3500	 1.636E+01	-1.528E+01	 0.000E+00	 6.798E-01	-2.673E-01	 5.449E+00	 4.252E+00	 7.038E-01	 1.590E+00	 1.726E+01	-4.318E+00	-4.185E+00	-3.682E+02	 4.667E+01	-6.347E+00	 8.850E+01	 7.574E+02	-2.455E+02	 1.069E+02	 5.067E+01	-1.631E+01	 4.039E+01	-1.597E+01	 4.294E+01
   12.4000	 1.632E+01	-1.548E+01	 0.000E+00	 6.761E-01	-2.903E-01	 5.434E+00	 4.297E+00	 1.135E-01	 1.648E+00	 1.729E+01	-4.873E+00	-4.568E+00	-4.018E+02	 4.717E+01	-1.146E+01	 1.500E+02	 7.598E+02	-2.313E+02	 1.358E+02	 4.875E+01	-1.725E+01	 4.050E+01	-1.688E+01	 4.342E+01
   12.4500	 1.628E+01	-1.568E+01	 0.000E+00	 6.672E-01	-3.103E-01	 5.508E+00	 4.286E+00	 2.185E-01	 1.671E+00	 1.731E+01	-5.505E+00	-5.459E+00	-4.802E+02	 4.774E+01	-1.641E+01	 2.092E+02	 7.612E+02	-2.131E+02	 1.626E+02	 4.689E+01	-1.850E+01	 4.106E+01	-1.742E+01	 4.390E+01
   12.5000	 1.623E+01	-1.587E+01	 0.000E+00	 6.540E-01	-3.285E-01	 6.091E+00	 4.533E+00	 1.943E-01	 1.715E+00	 1.732E+01	-5.840E+00	-5.884E+00	-5.176E+02	 4.805E+01	-2.100E+01	 2.659E+02	 7.597E+02	-1.918E+02	 1.865E+02	 4.556E+01	-1.941E+01	 4.095E+01	-1.837E+01	 4.438E+01
   12.5500	 1.619E+01	-1.607E+01	 0.000E+00	 6.385E-01	-3.455E-01	 6.110E+00	 5.023E+00	 2.675E-01	 1.749E+00	 1.733E+01	-5.896E+00	-5.835E+00	-5.133E+02	 4.823E+01	-2.524E+01	 3.196E+02	 7.559E+02	-1.678E+02	 2.074E+02	 4.477E+01	-1.989E+01	 3.986E+01	-1.991E+01	 4.488E+01
   12.6000	 1.614E+01	-1.626E+01	 0.000E+00	 6.219E-01	-3.601E-01	 5.463E+00	 5.462E+00	 1.143E-01	 1.752E+00	 1.733E+01	-5.879E+00	-5.876E+00	-5.169E+02	 4.822E+01	-2.903E+01	 3.673E+02	 7.497E+02	-1.415E+02	 2.252E+02	 4.449E+01	-2.022E+01	 3.820E+01	-2.150E+01	 4.537E+01
   12.6500	 1.610E+01	-1.645E+01	 0.000E+00	 6.043E-01	-3.709E-01	 4.766E+00	 5.593E+00	-2.762E-01	 1.745E+00	 1.733E+01	-5.875E+00	-6.040E+00	-5.313E+02	 4.817E+01	-3.235E+01	 4.073E+02	 7.429E+02	-1.136E+02	 2.398E+02	 4.434E+01	-2.061E+01	 3.698E+01	-2.258E+01	 4.583E+01
   12.7000	 1.605E+01	-1.664E+01	 0.000E+00	 5.851E-01	-3.772E-01	 4.305E+00	 5.283E+00	-6.565E-01	 1.769E+00	 1.733E+01	-6.260E+00	-6.234E+00	-5.483E+02	 4.817E+01	-3.529E+01	 4.402E+02	 7.363E+02	-8.403E+01	 2.509E+02	 4.369E+01	-2.114E+01	 3.702E+01	-2.298E+01	 4.629E+01
   12.7500	 1.600E+01	-1.683E+01	 0.000E+00	 5.641E-01	-3.798E-01	 3.904E+00	 4.892E+00	-7.852E-01	 1.773E+00	 1.732E+01	-6.364E+00	-6.436E+00	-5.661E+02	 4.800E+01	-3.772E+01	 4.661E+02	 7.277E+02	-5.315E+01	 2.581E+02	 4.284E+01	-2.168E+01	 3.787E+01	-2.290E+01	 4.672E+01
   12.8000	 1.595E+01	-1.701E+01	 0.000E+00	 5.407E-01	-3.796E-01	 3.053E+00	 4.559E+00	-7.645E-01	 1.795E+00	 1.731E+01	-6.486E+00	-6.589E+00	-5.796E+02	 4.766E+01	-3.979E+01	 4.879E+02	 7.155E+02	-2.162E+01	 2.617E+02	 4.247E+01	-2.205E+01	 3.829E+01	-2.274E+01	 4.713E+01
   12.8500	 1.589E+01	-1.720E+01	 0.000E+00	 5.138E-01	-3.769E-01	 2.022E+00	 4.446E+00	-7.725E-01	 1.802E+00	 1.729E+01	-6.280E+00	-6.276E+00	-5.521E+02	 4.733E+01	-4.159E+01	 5.065E+02	 7.011E+02	 1.011E+01	 2.616E+02	 4.304E+01	-2.204E+01	 3.774E+01	-2.280E+01	 4.753E+01
   12.9000	 1.584E+01	-1.738E+01	 0.000E+00	 4.824E-01	-3.713E-01	 1.308E+00	 4.392E+00	-9.164E-01	 1.795E+00	 1.728E+01	-5.995E+00	-6.041E+00	-5.314E+02	 4.727E+01	-4.314E+01	 5.216E+02	 6.859E+02	 4.161E+01	 2.584E+02	 4.445E+01	-2.190E+01	 3.680E+01	-2.275E+01	 4.793E+01
   12.9500	 1.578E+01	-1.756E+01	 0.000E+00	 4.462E-01	-3.620E-01	 1.015E+00	 4.211E+00	-9.524E-01	 1.772E+00	 1.726E+01	-5.865E+00	-5.941E+00	-5.226E+02	 4.745E+01	-4.438E+01	 5.319E+02	 6.700E+02	 7.269E+01	 2.520E+02	 4.614E+01	-2.182E+01	 3.689E+01	-2.230E+01	 4.831E+01
   13.0000	 1.573E+01	-1.774E+01	 0.000E+00	 4.055E-01	-3.493E-01	 7.016E-01	 3.757E+00	-8.007E-01	 1.847E+00	 1.725E+01	-6.875E+00	-6.640E+00	-5.841E+02	 4.770E+01	-4.550E+01	 5.397E+02	 6.509E+02	 1.023E+02	 2.442E+02	 4.813E+01	-2.191E+01	 3.854E+01	-2.124E+01	 4.870E+01
   13.0500	 1.567E+01	-1.792E+01	 0.000E+00	 3.614E-01	-3.350E-01	 4.809E-01	 3.955E+00	-7.116E-01	 1.820E+00	 1.722E+01	-6.370E+00	-6.220E+00	-5.471E+02	 4.693E+01	-4.575E+01	 5.417E+02	 6.221E+02	 1.308E+02	 2.315E+02	 4.966E+01	-2.155E+01	 4.276E+01	-2.072E+01	 4.908E+01
   13.1000	 1.561E+01	-1.809E+01	 0.000E+00	 3.146E-01	-3.184E-01	-7.584E-01	 4.248E+00	-6.905E-01	 1.787E+00	 1.720E+01	-5.865E+00	-6.099E+00	-5.365E+02	 4.526E+01	-4.525E+01	 5.376E+02	 5.829E+02	 1.574E+02	 2.153E+02	 5.152E+01	-2.116E+01	 4.793E+01	-2.025E+01	 4.947E+01
   13.1500	 1.555E+01	-1.826E+01	 0.000E+00	 2.639E-01	-2.979E-01	-2.413E+00	 4.291E+00	-6.907E-01	 1.794E+00	 1.717E+01	-6.029E+00	-6.149E+00	-5.409E+02	 4.269E+01	-4.408E+01	 5.268E+02	 5.354E+02	 1.816E+02	 1.958E+02	 5.394E+01	-2.081E+01	 5.286E+01	-1.977E+01	 4.985E+01
   13.2000	 1.549E+01	-1.843E+01	 0.000E+00	 2.072E-01	-2.731E-01	 7.852E-01	 3.902E+00	-6.569E-01	 1.911E+00	 1.714E+01	-7.192E+00	-7.025E+00	-6.179E+02	 4.015E+01	-4.274E+01	 5.131E+02	 4.871E+02	 2.023E+02	 1.750E+02	 5.739E+01	-2.049E+01	 5.670E+01	-1.915E+01	 5.023E+01
   13.2500	 1.543E+01	-1.860E+01	 0.000E+00	 1.480E-01	-2.464E-01	 3.917E-01	 4.159E+00	-6.255E-01	 1.940E+00	 1.710E+01	-6.815E+00	-6.623E+00	-5.825E+02	 3.670E+01	-4.062E+01	 4.930E+02	 4.298E+02	 2.206E+02	 1.508E+02	 6.050E+01	-1.964E+01	 6.079E+01	-1.940E+01	 5.063E+01
   13.3000	 1.537E+01	-1.877E+01	 0.000E+00	 9.190E-02	-2.186E-01	 7.204E-01	 4.307E+00	-5.197E-01	 1.975E+00	 1.706E+01	-6.481E+00	-6.881E+00	-6.053E+02	 3.234E+01	-3.806E+01	 4.673E+02	 3.627E+02	 2.358E+02	 1.245E+02	 6.299E+01	-1.904E+01	 6.520E+01	-1.936E+01	 5.102E+01
   13.3500	 1.531E+01	-1.893E+01	 0.000E+00	 3.675E-02	-1.886E-01	-1.037E+00	 4.132E+00	-4.212E-01	 2.084E+00	 1.702E+01	-7.113E+00	-7.154E+00	-6.293E+02	 2.701E+01	-3.523E+01	 4.366E+02	 2.886E+02	 2.475E+02	 9.649E+01	 6.464E+01	-1.864E+01	 6.972E+01	-1.883E+01	 5.142E+01
   13.4000	 1.525E+01	-1.909E+01	 0.000E+00	-1.550E-02	-1.576E-01	-2.396E+00	 4.017E+00	-3.981E-01	 2.148E+00	 1.697E+01	-7.259E+00	-7.474E+00	-6.574E+02	 2.291E+01	-3.220E+01	 4.024E+02	 2.245E+02	 2.563E+02	 6.789E+01	 6.636E+01	-1.832E+01	 7.318E+01	-1.792E+01	 5.181E+01
   13.4500	 1.518E+01	-1.925E+01	 0.000E+00	-6.598E-02	-1.263E-01	-2.612E+00	 3.833E+00	-4.247E-01	 2.214E+00	 1.691E+01	-7.396E+00	-7.590E+00	-6.676E+02	 1.867E+01	-2.882E+01	 3.648E+02	 1.641E+02	 2.613E+02	 3.853E+01	 6.790E+01	-1.786E+01	 7.512E+01	-1.711E+01	 5.218E+01
   13.5000	 1.512E+01	-1.941E+01	 0.000E+00	-1.142E-01	-9.554E-02	-2.235E+00	 3.779E+00	-4.483E-01	 2.262E+00	 1.685E+01	-7.370E+00	-7.610E+00	-6.694E+02	 1.475E+01	-2.526E+01	 3.258E+02	 1.092E+02	 2.631E+02	 9.039E+00	 6.918E+01	-1.717E+01	 7.560E+01	-1.660E+01	 5.254E+01
   13.5500	 1.506E+01	-1.956E+01	 0.000E+00	-1.584E-01	-6.604E-02	-2.589E+00	 3.897E+00	-3.926E-01	 2.275E+00	 1.678E+01	-7.209E+00	-7.522E+00	-6.617E+02	 1.079E+01	-2.153E+01	 2.854E+02	 5.516E+01	 2.617E+02	-2.037E+01	 6.967E+01	-1.632E+01	 7.544E+01	-1.628E+01	 5.287E+01
   13.6000	 1.499E+01	-1.971E+01	 0.000E+00	-1.985E-01	-3.740E-02	-3.861E+00	 4.064E+00	-3.144E-01	 2.258E+00	 1.672E+01	-7.165E+00	-7.320E+00	-6.439E+02	 6.942E+00	-1.770E+01	 2.433E+02	 2.735E+00	 2.570E+02	-4.944E+01	 6.929E+01	-1.542E+01	 7.490E+01	-1.583E+01	 5.319E+01
   13.6500	 1.493E+01	-1.986E+01	 0.000E+00	-2.361E-01	-8.452E-03	-4.392E+00	 4.175E+00	-2.787E-01	 2.201E+00	 1.665E+01	-6.899E+00	-7.115E+00	-6.259E+02	 3.415E+00	-1.365E+01	 1.978E+02	-4.508E+01	 2.488E+02	-7.790E+01	 6.842E+01	-1.467E+01	 7.370E+01	-1.493E+01	 5.347E+01
   13.7000	 1.486E+01	-2.001E+01	 0.000E+00	-2.717E-01	 2.136E-02	-3.947E+00	 4.062E+00	-2.867E-01	 2.118E+00	 1.658E+01	-6.704E+00	-6.990E+00	-6.149E+02	 4.297E-01	-9.453E+00	 1.492E+02	-8.610E+01	 2.376E+02	-1.055E+02	 6.755E+01	-1.411E+01	 7.136E+01	-1.354E+01	 5.374E+01
   13.7500	 1.480E+01	-2.015E+01	 0.000E+00	-3.037E-01	 5.144E-02	-3.552E+00	 3.802E+00	-3.418E-01	 2.032E+00	 1.652E+01	-6.511E+00	-6.812E+00	-5.992E+02	-2.164E+00	-5.131E+00	 9.775E+01	-1.223E+02	 2.235E+02	-1.320E+02	 6.669E+01	-1.363E+01	 6.820E+01	-1.194E+01	 5.399E+01
   13.8000	 1.474E+01	-2.029E+01	 0.000E+00	-3.308E-01	 8.082E-02	-3.610E+00	 3.501E+00	-1.861E-01	 1.929E+00	 1.645E+01	-6.243E+00	-6.465E+00	-5.687E+02	-4.556E+00	-7.233E-01	 4.435E+01	-1.554E+02	 2.069E+02	-1.572E+02	 6.574E+01	-1.309E+01	 6.494E+01	-1.048E+01	 5.424E+01
   13.8500	 1.467E+01	-2.043E+01	 0.000E+00	-3.529E-01	 1.084E-01	-3.763E+00	 3.077E+00	-8.949E-03	 1.947E+00	 1.638E+01	-6.728E+00	-6.471E+00	-5.692E+02	-6.489E+00	 3.429E+00	-6.980E+00	-1.830E+02	 1.897E+02	-1.808E+02	 6.505E+01	-1.248E+01	 6.195E+01	-9.260E+00	 5.447E+01
   13.9000	 1.461E+01	-2.057E+01	 0.000E+00	-3.699E-01	 1.334E-01	-3.293E+00	 3.132E+00	 1.952E-01	 1.828E+00	 1.631E+01	-5.743E+00	-6.100E+00	-5.366E+02	-7.872E+00	 7.821E+00	-5.927E+01	-2.024E+02	 1.688E+02	-2.022E+02	 6.397E+01	-1.178E+01	 6.059E+01	-8.540E+00	 5.472E+01
   13.9500	 1.455E+01	-2.070E+01	 0.000E+00	-3.804E-01	 1.560E-01	-2.712E+00	 2.736E+00	 1.578E-02	 1.908E+00	 1.625E+01	-6.214E+00	-6.819E+00	-5.998E+02	-8.449E+00	 1.172E+01	-1.081E+02	-2.116E+02	 1.469E+02	-2.210E+02	 6.333E+01	-1.151E+01	 5.985E+01	-7.501E+00	 5.497E+01
   14.0000	 1.448E+01	-2.083E+01	 0.000E+00	-3.828E-01	 1.744E-01	-1.796E+00	 2.724E+00	 3.444E-01	 1.863E+00	 1.618E+01	-5.799E+00	-6.665E+00	-5.862E+02	-8.273E+00	 1.555E+01	-1.547E+02	-2.098E+02	 1.220E+02	-2.368E+02	 6.248E+01	-1.112E+01	 6.039E+01	-7.002E+00	 5.523E+01
   14.0500	 1.442E+01	-2.095E+01	 0.000E+00	-3.750E-01	 1.877E-01	-1.197E+00	 2.660E+00	 5.735E-01	 1.895E+00	 1.611E+01	-6.087E+00	-6.082E+00	-5.350E+02	-7.396E+00	 1.886E+01	-1.958E+02	-1.973E+02	 9.550E+01	-2.491E+02	 6.185E+01	-1.066E+01	 6.125E+01	-6.943E+00	 5.549E+01
   14.1000	 1.436E+01	-2.108E+01	 0.000E+00	-3.553E-01	 1.956E-01	-8.217E-01	 2.757E+00	 8.376E-01	 1.894E+00	 1.604E+01	-5.971E+00	-6.083E+00	-5.351E+02	-5.930E+00	 2.196E+01	-2.341E+02	-1.744E+02	 6.772E+01	-2.581E+02	 6.148E+01	-1.053E+01	 6.189E+01	-6.986E+00	 5.576E+01
   14.1500	 1.430E+01	-2.120E+01	 0.000E+00	-3.231E-01	 1.980E-01	-4.305E-01	 2.778E+00	 6.273E-01	 2.075E+00	 1.596E+01	-6.293E+00	-7.675E+00	-6.752E+02	-3.774E+00	 2.455E+01	-2.670E+02	-1.401E+02	 4.019E+01	-2.639E+02	 6.157E+01	-1.095E+01	 6.184E+01	-6.794E+00	 5.603E+01
   14.2000	 1.423E+01	-2.132E+01	 0.000E+00	-2.783E-01	 1.935E-01	 3.319E-01	 3.018E+00	 1.336E+00	 2.148E+00	 1.587E+01	-6.674E+00	-6.710E+00	-5.902E+02	-1.014E+00	 2.659E+01	-2.929E+02	-9.436E+01	 1.165E+01	-2.662E+02	 6.128E+01	-1.058E+01	 6.194E+01	-7.863E+00	 5.631E+01
   14.2500	 1.417E+01	-2.143E+01	 0.000E+00	-2.200E-01	 1.828E-01	 8.105E-01	 3.456E+00	 1.413E+00	 2.167E+00	 1.578E+01	-6.397E+00	-6.440E+00	-5.665E+02	 2.160E+00	 2.839E+01	-3.154E+02	-3.908E+01	-1.695E+01	-2.652E+02	 6.039E+01	-1.051E+01	 6.228E+01	-8.975E+00	 5.659E+01
   14.3000	 1.412E+01	-2.154E+01	 0.000E+00	-1.481E-01	 1.673E-01	 8.517E-01	 3.644E+00	 1.313E+00	 2.207E+00	 1.569E+01	-6.453E+00	-6.668E+00	-5.866E+02	 5.691E+00	 2.975E+01	-3.345E+02	 2.475E+01	-4.532E+01	-2.612E+02	 5.887E+01	-1.083E+01	 6.239E+01	-9.731E+00	 5.687E+01
   14.3500	 1.406E+01	-2.165E+01	 0.000E+00	-6.432E-02	 1.474E-01	 8.558E-01	 3.573E+00	 1.307E+00	 2.254E+00	 1.560E+01	-6.856E+00	-6.836E+00	-6.014E+02	 9.588E+00	 3.058E+01	-3.492E+02	 9.667E+01	-7.296E+01	-2.539E+02	 5.730E+01	-1.133E+01	 6.121E+01	-1.022E+01	 5.714E+01
   14.4000	 1.400E+01	-2.176E+01	 0.000E+00	 2.904E-02	 1.229E-01	 1.060E+00	 3.459E+00	 1.463E+00	 2.281E+00	 1.549E+01	-7.121E+00	-7.286E+00	-6.409E+02	 1.364E+01	 3.097E+01	-3.583E+02	 1.747E+02	-9.961E+01	-2.434E+02	 5.550E+01	-1.199E+01	 5.851E+01	-1.063E+01	 5.743E+01
   14.4500	 1.394E+01	-2.186E+01	 0.000E+00	 1.291E-01	 9.338E-02	 8.643E-01	 3.687E+00	 1.616E+00	 2.266E+00	 1.538E+01	-6.892E+00	-7.414E+00	-6.522E+02	 1.738E+01	 3.110E+01	-3.605E+02	 2.547E+02	-1.250E+02	-2.302E+02	 5.359E+01	-1.243E+01	 5.451E+01	-1.138E+01	 5.768E+01
   14.5000	 1.389E+01	-2.196E+01	 0.000E+00	 2.330E-01	 5.957E-02	 4.352E-01	 3.983E+00	 1.553E+00	 2.247E+00	 1.527E+01	-6.683E+00	-6.940E+00	-6.105E+02	 2.090E+01	 3.087E+01	-3.554E+02	 3.339E+02	-1.489E+02	-2.145E+02	 5.140E+01	-1.259E+01	 4.996E+01	-1.244E+01	 5.794E+01
   14.5500	 1.383E+01	-2.205E+01	 0.000E+00	 3.379E-01	 2.318E-02	 7.790E-01	 4.266E+00	 1.376E+00	 2.202E+00	 1.515E+01	-6.464E+00	-6.680E+00	-5.876E+02	 2.406E+01	 3.032E+01	-3.450E+02	 4.085E+02	-1.712E+02	-1.968E+02	 4.905E+01	-1.285E+01	 4.550E+01	-1.317E+01	 5.817E+01
   14.6000	 1.378E+01	-2.215E+01	 0.000E+00	 4.407E-01	-1.414E-02	 8.908E-03	 4.411E+00	 1.347E+00	 2.125E+00	 1.504E+01	-6.284E+00	-6.545E+00	-5.757E+02	 2.717E+01	 2.920E+01	-3.288E+02	 4.782E+02	-1.917E+02	-1.767E+02	 4.678E+01	-1.332E+01	 4.150E+01	-1.336E+01	 5.839E+01
   14.6500	 1.373E+01	-2.224E+01	 0.000E+00	 5.366E-01	-5.089E-02	-8.089E-01	 4.409E+00	 1.471E+00	 2.019E+00	 1.493E+01	-6.059E+00	-6.266E+00	-5.512E+02	 3.027E+01	 2.741E+01	-3.064E+02	 5.426E+02	-2.100E+02	-1.545E+02	 4.471E+01	-1.387E+01	 3.817E+01	-1.318E+01	 5.858E+01
   14.7000	 1.368E+01	-2.233E+01	 0.000E+00	 6.208E-01	-8.576E-02	-9.688E-01	 4.352E+00	 1.622E+00	 1.879E+00	 1.482E+01	-5.534E+00	-5.836E+00	-5.134E+02	 3.310E+01	 2.519E+01	-2.787E+02	 6.000E+02	-2.263E+02	-1.305E+02	 4.294E+01	-1.444E+01	 3.551E+01	-1.293E+01	 5.875E+01
   14.7500	 1.363E+01	-2.241E+01	 0.000E+00	 6.903E-01	-1.177E-01	-4.495E-01	 4.175E+00	 1.515E+00	 1.748E+00	 1.471E+01	-5.012E+00	-5.254E+00	-4.621E+02	 3.543E+01	 2.255E+01	-2.462E+02	 6.470E+02	-2.404E+02	-1.050E+02	 4.173E+01	-1.493E+01	 3.322E+01	-1.288E+01	 5.891E+01
   14.8000	 1.358E+01	-2.249E+01	 0.000E+00	 7.435E-01	-1.463E-01	-1.689E-01	 3.871E+00	 1.226E+00	 1.651E+00	 1.462E+01	-4.728E+00	-4.988E+00	-4.387E+02	 3.721E+01	 1.943E+01	-2.085E+02	 6.811E+02	-2.517E+02	-7.830E+01	 4.155E+01	-1.537E+01	 3.099E+01	-1.306E+01	 5.907E+01
   14.8500	 1.354E+01	-2.257E+01	 0.000E+00	 7.798E-01	-1.717E-01	 4.992E-01	 3.571E+00	 1.013E+00	 1.655E+00	 1.452E+01	-5.184E+00	-5.654E+00	-4.974E+02	 3.693E+01	 1.680E+01	-1.708E+02	 6.922E+02	-2.604E+02	-5.162E+01	 4.283E+01	-1.592E+01	 2.899E+01	-1.328E+01	 5.921E+01
   14.9000	 1.349E+01	-2.264E+01	 0.000E+00	 7.993E-01	-1.948E-01	 8.457E-01	 3.572E+00	 1.030E+00	 1.639E+00	 1.441E+01	-4.979E+00	-4.745E+00	-4.174E+02	 3.753E+01	 1.294E+01	-1.214E+02	 6.999E+02	-2.653E+02	-2.389E+01	 4.425E+01	-1.588E+01	 2.961E+01	-1.430E+01	 5.937E+01
   14.9500	 1.345E+01	-2.271E+01	 0.000E+00	 8.027E-01	-2.151E-01	 2.122E+00	 3.738E+00	 1.140E+00	 1.577E+00	 1.431E+01	-4.222E+00	-4.362E+00	-3.837E+02	 3.783E+01	 8.877E+00	-6.876E+01	 6.995E+02	-2.670E+02	 4.100E+00	 4.562E+01	-1.607E+01	 3.317E+01	-1.519E+01	 5.953E+01
   15.0000	 1.341E+01	-2.278E+01	 0.000E+00	 7.939E-01	-2.327E-01	 4.092E+00	 4.017E+00	 1.122E+00	 1.594E+00	 1.421E+01	-4.354E+00	-4.974E+00	-4.375E+02	 3.670E+01	 5.549E+00	-2.118E+01	 6.824E+02	-2.661E+02	 3.126E+01	 4.737E+01	-1.656E+01	 3.865E+01	-1.566E+01	 5.970E+01
