
Predictions were generated on 05-Feb-2026 at 19:16:44 using OpenFAST, compiled on Feb  5 2026 at 18:16:28 as a 64-bit application using double precision at commit HEAD-HASH-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: NREL Wind Turbine Modeling Workshop Simulation

Time	ConvIter	ConvError	NumUJac	OoPDefl1	IPDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	RootMyc1	RotThrust	RotTorq	RotPwr	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
    9.2500	3.00000000	0.348265939E-5	0.00000000	4.70665359	-0.205990404	0.00000000	359.813171	-0.150872007	0.00000000	2.71727562	0.861300621E-2	11198.8467	1688.16333	-2927.50415	46.2524605	5268.72949	-54.1877251	-7047.41406	1274.11658	458496.375	82.8949738
    9.3000	3.00000000	0.523691870E-5	0.00000000	4.94886446	-0.191675618	0.00000000	359.772980	-0.116306499	0.00000000	2.70482588	0.281769969E-2	11577.5762	1696.45056	-3513.58350	42.7940025	5207.01123	-79.1663437	-7049.30566	2736.05103	455105.938	232.118423
    9.3500	3.00000000	0.733908882E-5	0.00000000	5.12102985	-0.180167601	0.00000000	359.743866	-0.772011355E-1	0.00000000	2.66586518	-0.263799471E-2	11528.1670	1663.23486	-3928.84058	31.7626495	5090.64648	-101.391548	-7039.75928	4043.07983	447167.156	369.254852
    9.4000	3.00000000	0.934400941E-5	0.00000000	5.20269156	-0.170908272	0.00000000	359.726959	-0.352792479E-1	0.00000000	2.60070348	-0.764553435E-2	11128.9570	1590.10852	-4157.64795	15.3601570	4945.06934	-118.597954	-7017.52393	5118.21631	435415.969	481.601379
    9.4500	3.00000000	0.106825837E-4	0.00000000	5.16778755	-0.162463874	0.00000000	359.722809	0.767004909E-2	0.00000000	2.50975871	-0.121208848E-1	10510.7744	1486.91357	-4192.43311	-3.36738586	4781.69824	-128.560745	-6983.64453	5890.18115	420212.031	559.991211
    9.5000	3.00000000	0.112925345E-4	0.00000000	4.99301577	-0.153573304	0.00000000	359.731476	0.498318560E-1	0.00000000	2.39365888	-0.160062686E-1	9803.80664	1369.03809	-4033.81714	-21.0499897	4588.89746	-130.556442	-6941.76807	6333.23291	401302.781	601.018677
    9.5500	3.00000000	0.113833739E-4	0.00000000	4.66643906	-0.143857613	0.00000000	359.752441	0.893184766E-1	0.00000000	2.25332499	-0.192715675E-1	9094.62207	1251.68103	-3690.86475	-34.5221672	4340.78467	-125.802780	-6896.55371	6479.28662	378078.781	607.772888
    9.6000	3.00000000	0.104878609E-4	0.00000000	4.19349718	-0.133956626	0.00000000	359.784576	0.124182336	0.00000000	2.09001350	-0.219159871E-1	8405.45801	1143.54041	-3181.41992	-41.3722763	4017.57251	-116.562744	-6851.35303	6393.88330	350141.906	588.546692
    9.6500	3.00000000	0.854706832E-5	0.00000000	3.59839416	-0.125195935	0.00000000	359.826233	0.152579933	0.00000000	1.90531027	-0.239690635E-1	7696.55322	1043.16846	-2531.94556	-40.4557610	3622.32129	-104.650146	-6807.10156	6135.83154	317767.188	553.532104
    9.7000	3.00000000	0.637174753E-5	0.00000000	2.92012119	-0.119055785	0.00000000	359.875275	0.173027843	0.00000000	1.70108640	-0.254892036E-1	6886.48389	940.192322	-1776.30957	-32.1857224	3181.58496	-90.5213394	-6763.15283	5732.26611	281914.188	510.578522
    9.7500	3.00000000	0.390855666E-5	0.00000000	2.20398259	-0.116661966	0.00000000	359.929108	0.184624404	0.00000000	1.47943246	-0.265585296E-1	5884.27637	821.070801	-953.472595	-18.4342709	2729.41040	-73.6366196	-6719.20264	5187.41797	243774.203	461.948914
    9.8000	3.00000000	0.200976524E-5	0.00000000	1.49125481	-0.118359491	0.00000000	359.985046	0.187147453	0.00000000	1.24258018	-0.272745825E-1	4626.43555	676.460205	-104.510826	-2.04820681	2286.39233	-53.7428665	-6676.76758	4515.74658	204179.359	403.745819
    9.8500	3.00000000	0.538827226E-5	0.00000000	0.810588777	-0.123349600	0.00000000	0.404506288E-1	0.180994287	0.00000000	0.992829800	-0.277410802E-1	3109.69800	506.310059	730.345886	13.8427410	1848.84399	-31.9923096	-6639.05371	3770.40186	163292.688	328.252838
    9.9000	3.00000000	0.964688570E-5	0.00000000	0.174317330	-0.129451618	0.00000000	0.928021446E-1	0.166989937	0.00000000	0.732496977	-0.280598905E-1	1408.31201	320.264526	1513.99683	26.4754810	1395.41577	-10.9493790	-6609.44727	3041.79077	120785.000	227.996048
    9.9500	3.00000000	0.129509726E-4	0.00000000	-0.419096738	-0.133188277	0.00000000	0.139906496	0.146164447	0.00000000	0.463903248	-0.283250716E-1	-333.846375	133.674683	2213.74976	33.8843307	905.660706	6.56976414	-6590.16162	2424.98169	76349.0078	99.7770386
   10.0000	3.00000000	0.149287780E-4	0.00000000	-0.977676451	-0.130398124	0.00000000	0.179881647	0.119619839	0.00000000	0.189417154	-0.286183376E-1	-1939.14307	-38.3370667	2801.82251	35.0971985	376.702454	18.9481735	-6582.18359	1979.66150	30168.2188	-52.8349152
   10.0500	3.00000000	0.156859696E-4	0.00000000	-1.50671339	-0.117365114	0.00000000	0.211184874	0.885218382E-1	0.00000000	-0.884649977E-1	-0.290048178E-1	-3251.31982	-185.853241	3255.61133	30.1794701	-173.773102	26.4005070	-6586.07422	1712.47156	-16987.8750	-219.382523
   10.1000	3.00000000	0.153313431E-4	0.00000000	-2.00147986	-0.921208933E-1	0.00000000	0.232639074	0.541487373E-1	0.00000000	-0.367036998	-0.295286421E-1	-4189.60254	-306.355927	3558.12378	20.1761360	-719.348755	30.3202534	-6602.43848	1594.21484	-64079.3320	-384.679321
   10.1500	3.00000000	0.138833730E-4	0.00000000	-2.44486618	-0.553408526E-1	0.00000000	0.243471459	0.179185756E-1	0.00000000	-0.643348098	-0.302089602E-1	-4777.47217	-404.035217	3698.58008	6.94012260	-1241.67688	31.8716908	-6631.38574	1597.59033	-110256.188	-532.320923
   10.2000	3.00000000	0.115310586E-4	0.00000000	-2.81098199	-0.103250984E-1	0.00000000	0.243354589	-0.186212994E-1	0.00000000	-0.914250314	-0.310377385E-1	-5130.36279	-487.321167	3673.02905	-7.16247225	-1739.32117	30.9246426	-6671.32471	1725.79553	-155110.141	-648.262329
   10.2500	3.00000000	0.879146137E-5	0.00000000	-3.07332158	0.380408168E-1	0.00000000	0.232441023	-0.538234226E-1	0.00000000	-1.17652583	-0.319804028E-1	-5405.37305	-565.893005	3484.85278	-19.6419392	-2222.57446	26.1449852	-6718.37598	2010.05249	-198548.859	-723.405457
   10.3000	3.00000000	0.629524675E-5	0.00000000	-3.21427202	0.849164650E-1	0.00000000	0.211385667	-0.859980881E-1	0.00000000	-1.42705190	-0.329794511E-1	-5735.11279	-647.880188	3145.06860	-28.3235397	-2699.31030	16.1568127	-6767.54932	2478.37622	-240426.641	-754.689087
   10.3500	3.00000000	0.441721613E-5	0.00000000	-3.23237920	0.126972258	0.00000000	0.181342676	-0.113526799	0.00000000	-1.66294384	-0.339599922E-1	-6175.31982	-737.511780	2672.20728	-31.7685337	-3163.56665	0.877007127	-6815.12402	3119.96411	-280247.000	-744.616394
   10.4000	3.00000000	0.306272750E-5	0.00000000	-3.14480758	0.163033396	0.00000000	0.143921271	-0.135016367	0.00000000	-1.88162708	-0.348356441E-1	-6687.87061	-833.516418	2091.54443	-29.5720959	-3595.92920	-18.0002956	-6860.17627	3872.87158	-317182.031	-699.360413
   10.4500	3.00000000	0.210036706E-5	0.00000000	-2.98409462	0.193703845	0.00000000	0.101095930	-0.149442539	0.00000000	-2.08082628	-0.355136879E-1	-7164.03418	-928.933167	1433.64587	-22.4359646	-3975.33862	-37.7426720	-6903.90039	4644.99951	-350396.562	-625.890930
   10.5000	3.00000000	0.154824568E-5	0.00000000	-2.79011512	0.220298544	0.00000000	0.550788566E-1	-0.156256765	0.00000000	-2.25849771	-0.358994305E-1	-7475.78027	-1013.01489	732.368774	-11.9838743	-4293.05518	-55.9902725	-6947.36914	5353.37451	-379424.375	-529.161865
   10.5500	3.00000000	0.405102938E-7	0.00000000	-2.59985352	0.243706644	0.00000000	0.816630013E-2	-0.155452728	0.00000000	-2.41275454	-0.359007753E-1	-7531.85840	-1075.12158	22.4894791	-0.366105556	-4557.79297	-71.7915192	-6989.54932	5953.35547	-404298.438	-410.763550
   10.6000	3.00000000	0.242908186E-6	0.00000000	-2.43852758	0.263742536	0.00000000	359.962585	-0.147557244	0.00000000	-2.54183054	-0.354338102E-1	-7315.19189	-1109.28979	-662.766479	10.2411718	-4787.69629	-85.5307770	-7027.10254	6437.91260	-425322.406	-269.865967
   10.6500	3.00000000	0.702791056E-6	0.00000000	-2.31516242	0.279203385	0.00000000	359.920288	-0.133499399	0.00000000	-2.64410329	-0.344291106E-1	-6889.06006	-1117.40796	-1293.80554	18.0874329	-4994.83203	-97.8858337	-7056.14551	6810.56494	-442643.219	-105.985153
   10.7000	3.00000000	0.143044815E-5	0.00000000	-2.22396326	0.288467467	0.00000000	359.883026	-0.114387117	0.00000000	-2.71816587	-0.328372344E-1	-6374.30176	-1109.21423	-1845.85156	22.1107006	-5173.67773	-108.690689	-7074.49463	7055.42432	-455942.000	77.8361969
   10.7500	3.00000000	0.231684794E-5	0.00000000	-2.15062284	0.290252656	0.00000000	359.852081	-0.913175717E-1	0.00000000	-2.76292443	-0.306317750E-1	-5909.70068	-1098.64685	-2299.17090	21.9864044	-5302.30078	-116.607651	-7082.47559	7128.69189	-464479.969	272.948425
   10.8000	3.00000000	0.322147343E-5	0.00000000	-2.08094168	0.284191221	0.00000000	359.828552	-0.653230101E-1	0.00000000	-2.77768993	-0.278094821E-1	-5610.08887	-1097.91455	-2638.81665	18.0511150	-5355.62695	-119.840950	-7081.76709	6977.95215	-467478.625	465.057678
   10.8500	3.00000000	0.404005459E-5	0.00000000	-2.00843263	0.271078199	0.00000000	359.813110	-0.374351628E-1	0.00000000	-2.76224113	-0.243882854E-1	-5533.78857	-1112.01868	-2854.49976	11.1902132	-5321.39404	-117.304962	-7073.55762	6573.60547	-464570.781	636.332520
   10.9000	3.00000000	0.462337175E-5	0.00000000	-1.93809021	0.252835363	0.00000000	359.806183	-0.876466185E-2	0.00000000	-2.71685147	-0.204047877E-1	-5666.63672	-1136.42126	-2940.83276	2.69919419	-5207.50830	-109.330116	-7057.69189	5927.76953	-456008.125	769.008972
   10.9500	3.00000000	0.470227315E-5	0.00000000	-1.88495684	0.232269377	0.00000000	359.807800	0.194838326E-1	0.00000000	-2.64226913	-0.159122739E-1	-5926.27295	-1159.00500	-2897.75562	-5.91241312	-5035.88184	-97.3768921	-7033.41650	5086.36182	-442488.375	849.397034
   11.0000	3.00000000	0.407210609E-5	0.00000000	-1.86803532	0.212625295	0.00000000	359.817688	0.460570082E-1	0.00000000	-2.53965831	-0.109792752E-1	-6186.97852	-1165.29102	-2730.84302	-13.1710711	-4827.59375	-83.0030441	-7000.96533	4100.93701	-424736.250	871.053955
   11.0500	3.00000000	0.312951397E-5	0.00000000	-1.90181077	0.196894825	0.00000000	359.835114	0.697124004E-1	0.00000000	-2.41050458	-0.568796229E-2	-6320.16211	-1144.32166	-2451.34937	-17.8955002	-4590.19775	-66.8892822	-6962.48633	3002.03857	-403139.219	836.085510
   11.1000	3.00000000	0.343385977E-5	0.00000000	-1.98858953	0.186947435	0.00000000	359.859070	0.892746374E-1	0.00000000	-2.25651360	-0.131640802E-3	-6238.84180	-1092.51221	-2075.99683	-19.4081154	-4315.95068	-48.6604500	-6921.36426	1794.01172	-377684.156	754.108459
   11.1500	3.00000000	0.537421556E-5	0.00000000	-2.11463737	0.182765365	0.00000000	359.888123	0.103716455	0.00000000	-2.07952833	0.558886910E-2	-5929.66406	-1014.05438	-1626.44849	-17.6651211	-3991.35645	-27.6158218	-6880.47510	474.326538	-348210.188	639.223267
   11.2000	3.00000000	0.787289082E-5	0.00000000	-2.25175095	0.182192668	0.00000000	359.920654	0.112292901	0.00000000	-1.88149667	0.113694062E-1	-5457.57471	-918.234985	-1128.26086	-13.2675409	-3610.14258	-3.78621340	-6840.85254	-938.397461	-314763.938	506.140808
   11.2500	3.00000000	0.106055450E-4	0.00000000	-2.36386633	0.181483135	0.00000000	359.954834	0.114702031	0.00000000	-1.66449618	0.171062443E-1	-4937.86230	-815.319946	-609.126160	-7.31656075	-3179.74829	21.5098419	-6801.78223	-2390.10791	-277783.656	366.971252
   11.3000	3.00000000	0.134970660E-4	0.00000000	-2.41637850	0.176554859	0.00000000	359.988861	0.111176953	0.00000000	-1.43079972	0.226986855E-1	-4485.16943	-712.890198	-96.5507965	-1.12408519	-2716.93018	46.0595703	-6762.19385	-3802.84863	-237988.078	229.733841
   11.3500	3.00000000	0.162337201E-4	0.00000000	-2.38485241	0.164441049	0.00000000	0.209846497E-1	0.102415301	0.00000000	-1.18293750	0.280503985E-1	-4161.31982	-613.797180	384.428406	4.12295818	-2236.67432	67.8344879	-6722.31885	-5104.75879	-196079.797	98.6378708
   11.4000	3.00000000	0.182527911E-4	0.00000000	-2.26016831	0.144262657	0.00000000	0.498304665E-1	0.893629417E-1	0.00000000	-0.923713863	0.330701955E-1	-3945.39429	-515.885010	812.749268	7.60576057	-1743.55627	85.9729691	-6684.34521	-6257.21338	-152509.438	-24.5384388
   11.4500	3.00000000	0.190491464E-4	0.00000000	-2.04856634	0.117277145	0.00000000	0.742434114E-1	0.729952678E-1	0.00000000	-0.656149328	0.376731828E-1	-3739.33423	-413.047791	1171.78479	8.95717812	-1232.38074	100.949066	-6651.54443	-7259.65625	-107486.539	-138.704391
   11.5000	3.00000000	0.184341898E-4	0.00000000	-1.76683831	0.860491171E-1	0.00000000	0.933677852E-1	0.542313233E-1	0.00000000	-0.383361578	0.417826883E-1	-3406.47974	-297.223999	1449.17542	8.22999859	-697.432190	113.812614	-6626.69922	-8129.14990	-61220.2031	-241.913086
   11.5500	3.00000000	0.165019501E-4	0.00000000	-1.43457711	0.532319583E-1	0.00000000	0.106619477	0.339715704E-1	0.00000000	-0.108421572	0.453325622E-1	-2826.07080	-161.093628	1636.66162	5.82241488	-142.822403	125.084862	-6611.21533	-8870.62598	-14186.2812	-330.549164
   11.6000	3.00000000	0.134046759E-4	0.00000000	-1.06645787	0.205847565E-1	0.00000000	0.113687806	0.131393960E-1	0.00000000	0.165763527	0.482688546E-1	-1940.08691	-1.05537403	1730.13989	2.38059354	414.566986	134.156830	-6605.38281	-9460.75781	32807.1406	-399.682434
   11.6500	3.00000000	0.929403086E-5	0.00000000	-0.667524099	-0.113699194E-1	0.00000000	0.114539407	-0.734838052E-2	0.00000000	0.436505437	0.505503714E-1	-773.544556	180.410690	1729.70178	-1.33104110	952.385010	139.648636	-6609.12354	-9857.75488	78829.7422	-444.570251
   11.7000	3.00000000	0.475320121E-5	0.00000000	-0.233237699	-0.430321060E-1	0.00000000	0.109407827	-0.266333483E-1	0.00000000	0.701321542	0.521483868E-1	577.230225	374.182037	1639.44226	-4.57246637	1455.20984	140.438217	-6622.34570	-10029.1621	123170.789	-462.670746
   11.7500	3.00000000	0.339638927E-5	0.00000000	0.245858938	-0.750495121E-1	0.00000000	0.987756774E-1	-0.439062044E-1	0.00000000	0.957876027	0.530465879E-1	1979.84705	566.538879	1467.19666	-6.74594545	1922.75977	136.547379	-6644.62109	-9975.78809	165558.547	-455.228302
   11.8000	3.00000000	0.684479755E-5	0.00000000	0.776803792	-0.107661456	0.00000000	0.833691582E-1	-0.583440736E-1	0.00000000	1.20391214	0.532419980E-1	3308.53101	743.488159	1224.49707	-7.48140430	2367.56299	129.197220	-6674.65771	-9733.27832	206086.031	-427.731964
   11.8500	3.00000000	0.981163248E-5	0.00000000	1.35712278	-0.140324518	0.00000000	0.641664341E-1	-0.690968260E-1	0.00000000	1.43720663	0.527466275E-1	4478.78857	895.697144	926.709595	-6.70548820	2803.51318	120.010704	-6710.36914	-9350.69824	244887.141	-389.027496
   11.9000	3.00000000	0.114855220E-4	0.00000000	1.97079432	-0.171691522	0.00000000	0.423912629E-1	-0.754033402E-1	0.00000000	1.65556359	0.515888222E-1	5464.58838	1021.69446	592.861023	-4.68136072	3233.48950	110.007767	-6749.79102	-8863.40820	281791.750	-349.213013
   11.9500	3.00000000	0.121163439E-4	0.00000000	2.58893800	-0.199873894	0.00000000	0.194551777E-1	-0.768045485E-1	0.00000000	1.85684633	0.498130657E-1	6295.52295	1127.58923	244.625183	-1.96750903	3644.88452	99.1796570	-6792.02002	-8281.31348	316204.969	-316.755005
   12.0000	3.00000000	0.120691875E-4	0.00000000	3.17509437	-0.222875118	0.00000000	359.996826	-0.733258575E-1	0.00000000	2.03903532	0.474777929E-1	7036.81348	1223.28735	-95.6173477	0.734213710	4016.06689	86.9484482	-6837.14844	-7600.71143	347293.375	-295.748962
   12.0500	3.00000000	0.761851382E-7	0.00000000	3.69319463	-0.239098653	0.00000000	359.975922	-0.655003637E-1	0.00000000	2.20029926	0.446515307E-1	7758.86328	1317.08887	-407.112030	2.79245543	4328.89160	73.1084671	-6885.10010	-6828.91016	374340.438	-284.511871
   12.1000	3.00000000	0.423728608E-6	0.00000000	4.11535120	-0.247840270	0.00000000	359.957916	-0.542015992E-1	0.00000000	2.33905935	0.414083786E-1	8505.55273	1411.37085	-672.598511	3.81765437	4578.24609	58.4689789	-6934.30127	-6000.71924	397020.031	-276.180664
   12.1500	3.00000000	0.108443714E-5	0.00000000	4.42684793	-0.249645755	0.00000000	359.943695	-0.403941497E-1	0.00000000	2.45403552	0.378237851E-1	9271.16309	1501.30151	-879.124634	3.71875501	4772.18164	44.6647758	-6981.25488	-5172.55908	415406.812	-261.039032
   12.2000	3.00000000	0.203101945E-5	0.00000000	4.62693024	-0.246387944	0.00000000	359.933838	-0.249740407E-1	0.00000000	2.54425693	0.339709558E-1	9994.16992	1576.85352	-1017.94208	2.66219878	4923.24854	33.2701988	-7021.38770	-4397.90820	429738.812	-229.685257
   12.2500	3.00000000	0.325986343E-5	0.00000000	4.72551775	-0.240944356	0.00000000	359.928772	-0.877371710E-2	0.00000000	2.60903263	0.299176965E-1	10571.9658	1626.85547	-1084.16382	0.996109724	5037.93848	24.9022827	-7050.59082	-3702.54761	440121.625	-176.017883
   12.3000	3.00000000	0.464635059E-5	0.00000000	4.73724318	-0.236467019	0.00000000	359.928589	0.736327330E-2	0.00000000	2.64788985	0.257232934E-1	10893.8193	1643.14514	-1076.69983	-0.830221951	5112.02197	18.9919186	-7066.37549	-3077.91846	446391.250	-99.1149902
   12.3500	3.00000000	0.602606951E-5	0.00000000	4.67500448	-0.235414460	0.00000000	359.933105	0.225850437E-1	0.00000000	2.66050172	0.214356296E-1	10881.3271	1623.18213	-998.338501	-2.36117077	5134.70459	14.3644934	-7068.04590	-2496.53857	448218.969	-3.43198586
   12.4000	3.00000000	0.731475711E-5	0.00000000	4.54535246	-0.238689810	0.00000000	359.941956	0.361347385E-1	0.00000000	2.64664006	0.170892160E-1	10520.1797	1570.43652	-855.499512	-3.23722816	5097.76074	10.1517544	-7056.15039	-1936.67517	445357.188	102.626060
   12.4500	3.00000000	0.841025576E-5	0.00000000	4.34737301	-0.245277390	0.00000000	359.954529	0.474342257E-1	0.00000000	2.60617876	0.127049442E-1	9868.72656	1492.87732	-657.526672	-3.26613235	5002.25488	6.33864403	-7031.85889	-1397.45312	437824.719	209.106812
   12.5000	3.00000000	0.905404249E-5	0.00000000	4.07539463	-0.252601296	0.00000000	359.970123	0.560415462E-1	0.00000000	2.53915405	0.829178281E-2	9038.24121	1400.44934	-415.957275	-2.44111061	4857.65283	3.56963634	-6996.70166	-894.074280	425888.969	306.987457
   12.5500	3.00000000	0.884692963E-5	0.00000000	3.72437358	-0.257489860	0.00000000	359.987823	0.615277663E-1	0.00000000	2.44586039	0.384990266E-2	8152.66992	1302.41248	-144.261566	-0.929502189	4674.19775	2.41584659	-6952.72119	-438.398651	409866.469	389.892883
   12.6000	3.00000000	0.748642924E-5	0.00000000	3.29578209	-0.257307142	0.00000000	0.665250374E-2	0.634255633E-1	0.00000000	2.32694149	-0.625731540E-3	7305.19189	1205.11169	142.019150	0.943278253	4454.69238	2.68868232	-6902.71436	-20.6862297	389907.594	454.481110
   12.6500	3.00000000	0.514965677E-5	0.00000000	2.80165195	-0.250724971	0.00000000	0.254538674E-1	0.613405369E-1	0.00000000	2.18343735	-0.514199492E-2	6530.06104	1110.52759	425.373505	2.73241472	4192.35400	3.31196737	-6850.05225	393.515991	365944.062	499.409393
   12.7000	3.00000000	0.274945091E-5	0.00000000	2.26508617	-0.237821773	0.00000000	0.430132337E-1	0.551596880E-1	0.00000000	2.01677012	-0.970449671E-2	5800.70703	1015.98627	687.254456	3.96979403	3876.75269	2.82413149	-6797.97168	849.221741	337853.000	523.515808
   12.7500	3.00000000	0.248226888E-5	0.00000000	1.71679115	-0.219573826	0.00000000	0.581401922E-1	0.452033654E-1	0.00000000	1.82867324	-0.143142855E-1	5052.98584	915.398987	909.843872	4.30691481	3503.58350	0.123987563	-6748.86133	1380.98218	305719.188	524.396484
   12.8000	3.00000000	0.449918343E-5	0.00000000	1.18870306	-0.197107896	0.00000000	0.698061734E-1	0.322161280E-1	0.00000000	1.62109840	-0.189640932E-1	4221.57617	801.989258	1078.05078	3.63698220	3080.88257	-5.06985807	-6704.17236	1999.46899	269995.656	498.319305
   12.8500	3.00000000	0.703633714E-5	0.00000000	0.706962883	-0.171139643	0.00000000	0.772505999E-1	0.172118228E-1	0.00000000	1.39613831	-0.236344691E-1	3272.91846	671.709900	1181.01733	2.12868667	2626.71533	-12.3275270	-6665.03320	2693.55176	231428.953	441.458099
   12.9000	3.00000000	0.974626892E-5	0.00000000	0.286757052	-0.141831204	0.00000000	0.800318643E-1	0.127889100E-2	0.00000000	1.15598762	-0.282906927E-1	2221.83179	525.956238	1212.76465	0.162419692	2159.65112	-21.0376606	-6633.04883	3444.11890	190789.594	351.688629
   12.9500	3.00000000	0.121889661E-4	0.00000000	-0.692500323E-1	-0.109020904	0.00000000	0.780284256E-1	-0.145481378E-1	0.00000000	0.902948618	-0.328813717E-1	1127.98657	372.183899	1172.12549	-1.78570688	1688.78760	-30.9248314	-6610.52295	4237.96240	148595.500	230.230698
   13.0000	3.00000000	0.136912831E-4	0.00000000	-0.368594468	-0.726056024E-1	0.00000000	0.714151785E-1	-0.293287728E-1	0.00000000	0.639462233	-0.373392031E-1	76.7691574	221.790161	1062.36072	-3.26283026	1210.54749	-42.1667671	-6599.74219	5071.14990	105026.867	82.7808075
   13.0500	3.00000000	0.137364013E-4	0.00000000	-0.623913109	-0.328735635E-1	0.00000000	0.606333986E-1	-0.422319770E-1	0.00000000	0.368145108	-0.415838249E-1	-846.946228	85.9128723	890.692993	-3.93910980	714.548950	-55.0457649	-6601.77832	5940.03564	60093.2930	-80.1399536
   13.1000	3.00000000	0.123023638E-4	0.00000000	-0.847076595	0.928430166E-2	0.00000000	0.463511944E-1	-0.525859408E-1	0.00000000	0.918103158E-1	-0.455261916E-1	-1583.78345	-29.0014687	667.677124	-3.67675543	194.190369	-69.4244843	-6615.82080	6827.73926	13930.4014	-243.953842
   13.1500	3.00000000	0.984079543E-5	0.00000000	-1.04471052	0.522691645E-1	0.00000000	0.294063371E-1	-0.599364564E-1	0.00000000	-0.186539397	-0.490737259E-1	-2117.25269	-123.718643	406.295135	-2.55012393	-345.749390	-84.4702377	-6639.59619	7697.54834	-32989.0469	-392.017731
   13.2000	3.00000000	0.706657920E-5	0.00000000	-1.21664345	0.937861651E-1	0.00000000	0.107402764E-1	-0.640379563E-1	0.00000000	-0.463750660	-0.521354862E-1	-2479.21631	-205.586227	120.963295	-0.811184525	-889.779053	-98.8686295	-6670.40967	8499.64258	-79876.6562	-508.455200
   13.2500	3.00000000	0.489480135E-5	0.00000000	-1.35767782	0.131056681	0.00000000	359.991364	-0.647592023E-1	0.00000000	-0.736590385	-0.546269789E-1	-2741.15796	-285.095917	-173.158279	1.17428470	-1419.68506	-111.397041	-6705.88672	9187.44629	-125856.883	-581.060303
   13.3000	3.00000000	0.418856234E-5	0.00000000	-1.46181715	0.161304638	0.00000000	359.972260	-0.619869791E-1	0.00000000	-1.00184083	-0.564743467E-1	-2992.19116	-371.334747	-460.384064	2.98847318	-1923.63464	-121.445427	-6743.94971	9732.33691	-170230.172	-603.442139
   13.3500	3.00000000	0.448490891E-5	0.00000000	-1.52717364	0.182453275	0.00000000	359.954529	-0.556318238E-1	0.00000000	-1.25640416	-0.576180108E-1	-3309.45825	-468.417847	-724.559143	4.22110128	-2399.76587	-129.097290	-6782.45605	10126.2354	-212585.453	-575.819580
   13.4000	3.00000000	0.467348218E-5	0.00000000	-1.55953872	0.193791896	0.00000000	359.939270	-0.457497723E-1	0.00000000	-1.49739134	-0.580154695E-1	-3731.03662	-574.318237	-949.497131	4.54895020	-2852.12549	-134.712112	-6819.26758	10370.6377	-252699.609	-504.319336
   13.4500	3.00000000	0.441838301E-5	0.00000000	-1.57312465	0.196297616	0.00000000	359.927429	-0.326875933E-1	0.00000000	-1.72217643	-0.576430075E-1	-4242.59326	-682.252991	-1120.07886	3.83407116	-3282.62500	-138.336121	-6852.99463	10460.9756	-290322.469	-399.128906
   13.5000	3.00000000	0.383325823E-5	0.00000000	-1.58804893	0.192404613	0.00000000	359.919922	-0.171409398E-1	0.00000000	-1.92840266	-0.564959347E-1	-4784.84619	-783.664368	-1223.78345	2.19668508	-3685.47070	-139.408340	-6883.70996	10378.9512	-325024.219	-272.204254
   13.5500	3.00000000	0.404506046E-7	0.00000000	-1.62535644	0.185261533	0.00000000	359.917328	-0.882995082E-4	0.00000000	-2.11394954	-0.545876287E-1	-5280.20166	-871.358032	-1252.11511	0.115779368E-1	-4048.33423	-137.004364	-6912.73535	10099.3184	-356224.250	-135.232849
   13.6000	3.00000000	0.203462108E-6	0.00000000	-1.70132172	0.177771375	0.00000000	359.919922	0.173483882E-1	0.00000000	-2.27688861	-0.519478731E-1	-5667.52832	-941.651428	-1201.48999	-2.18276978	-4359.19824	-130.443619	-6941.44043	9606.37793	-383374.094	1.73002625
   13.6500	3.00000000	0.539704047E-6	0.00000000	-1.82307684	0.171819389	0.00000000	359.927643	0.340336449E-1	0.00000000	-2.41546130	-0.486213528E-1	-5929.28418	-995.100586	-1073.49353	-3.82592583	-4613.37842	-119.801056	-6969.91016	8907.76367	-406147.875	130.814453
   13.7000	3.00000000	0.110664496E-5	0.00000000	-1.98711157	0.167995229	0.00000000	359.940125	0.488970019E-1	0.00000000	-2.52809858	-0.446664877E-1	-6098.39209	-1035.94482	-874.697205	-4.47887135	-4815.12939	-105.936775	-6996.46826	8035.11035	-424487.562	246.083511
   13.7500	3.00000000	0.186207967E-5	0.00000000	-2.18108463	0.165863425	0.00000000	359.956696	0.609878786E-1	0.00000000	-2.61348939	-0.401544683E-1	-6242.01123	-1070.56982	-616.204895	-3.93547606	-4972.48584	-90.0294571	-7018.42627	7031.19922	-438467.281	342.687927
   13.8000	3.00000000	0.259376657E-5	0.00000000	-2.38812089	0.164579049	0.00000000	359.976349	0.695560277E-1	0.00000000	-2.67066908	-0.351677313E-1	-6430.42285	-1105.28589	-312.885040	-2.27902031	-5089.27100	-72.9780121	-7033.56104	5933.37305	-448082.562	415.965332
   13.8500	3.00000000	0.301057139E-5	0.00000000	-2.59187317	0.163514405	0.00000000	359.997986	0.741468146E-1	0.00000000	-2.69909620	-0.297973435E-1	-6705.77637	-1143.88232	17.8243179	0.138399333	-5160.46631	-55.1199646	-7041.25000	4765.30420	-453131.875	461.140076
