      Time         Node0px         Node0py         Node0pz         Node1px         Node1py         Node1pz         Node2px         Node2py         Node2pz         Node3px         Node3py         Node3pz         Node4px         Node4py         Node4pz         Node5px         Node5py         Node5pz         Node6px         Node6py         Node6pz         Node7px         Node7py         Node7pz         Node8px         Node8py         Node8pz         Node9px         Node9py         Node9pz        Node10px        Node10py        Node10pz        Node11px        Node11py        Node11pz 
    3.6500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2781438E+02  -7.3157512E+02  -5.4725296E+02  -6.5566698E+02  -6.6319657E+02  -4.9438885E+02  -5.8355173E+02  -5.9486680E+02  -4.4141294E+02  -5.1146508E+02  -5.2658565E+02  -3.8833032E+02  -4.3940548E+02  -4.5835325E+02  -3.3514289E+02  -3.6736810E+02  -3.9017251E+02  -2.8185333E+02  -2.9534242E+02  -3.2204751E+02  -2.2847042E+02  -2.2331082E+02  -2.5398460E+02  -1.7500950E+02  -1.5124137E+02  -1.8599573E+02  -1.2149793E+02  -7.9073613E+01  -1.1810283E+02  -6.7988894E+01  -6.6864504E+00  -5.0349918E+01  -1.4590035E+01
    3.7000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2781150E+02  -7.3157428E+02  -5.4725132E+02  -6.5566059E+02  -6.6319498E+02  -4.9438633E+02  -5.8354126E+02  -5.9486430E+02  -4.4141054E+02  -5.1145045E+02  -5.2658194E+02  -3.8832851E+02  -4.3938661E+02  -4.5834839E+02  -3.3514170E+02  -3.6734439E+02  -3.9016678E+02  -2.8185320E+02  -2.9531293E+02  -3.2204116E+02  -2.2847228E+02  -2.2327412E+02  -2.5397815E+02  -1.7501461E+02  -1.5119516E+02  -1.8598997E+02  -1.2150838E+02  -7.9014167E+01  -1.1809904E+02  -6.8008075E+01  -6.6080371E+00  -5.0350074E+01  -1.4623244E+01
    3.7500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2780844E+02  -7.3157353E+02  -5.4724977E+02  -6.5565390E+02  -6.6319349E+02  -4.9438400E+02  -5.8353044E+02  -5.9486185E+02  -4.4140838E+02  -5.1143551E+02  -5.2657824E+02  -3.8832690E+02  -4.3936742E+02  -4.5834355E+02  -3.3514066E+02  -3.6732031E+02  -3.9016107E+02  -2.8185326E+02  -2.9528302E+02  -3.2203483E+02  -2.2847437E+02  -2.2323694E+02  -2.5397172E+02  -1.7501999E+02  -1.5114837E+02  -1.8598424E+02  -1.2151918E+02  -7.8954070E+01  -1.1809528E+02  -6.8027655E+01  -6.5290289E+00  -5.0350232E+01  -1.4656793E+01
    3.8000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2780520E+02  -7.3157287E+02  -5.4724830E+02  -6.5564689E+02  -6.6319210E+02  -4.9438188E+02  -5.8351930E+02  -5.9485945E+02  -4.4140648E+02  -5.1142027E+02  -5.2657457E+02  -3.8832549E+02  -4.3934792E+02  -4.5833874E+02  -3.3513979E+02  -3.6729588E+02  -3.9015537E+02  -2.8185352E+02  -2.9525271E+02  -3.2202850E+02  -2.2847669E+02  -2.2319928E+02  -2.5396531E+02  -1.7502565E+02  -1.5110102E+02  -1.8597855E+02  -1.2153031E+02  -7.8893346E+01  -1.1809156E+02  -6.8047627E+01  -6.4494707E+00  -5.0350394E+01  -1.4690654E+01
    3.8500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2780177E+02  -7.3157230E+02  -5.4724695E+02  -6.5563958E+02  -6.6319081E+02  -4.9437998E+02  -5.8350784E+02  -5.9485709E+02  -4.4140483E+02  -5.1140476E+02  -5.2657091E+02  -3.8832427E+02  -4.3932812E+02  -4.5833397E+02  -3.3513909E+02  -3.6727110E+02  -3.9014969E+02  -2.8185398E+02  -2.9522201E+02  -3.2202221E+02  -2.2847923E+02  -2.2316115E+02  -2.5395894E+02  -1.7503159E+02  -1.5105312E+02  -1.8597289E+02  -1.2154179E+02  -7.8832020E+01  -1.1808789E+02  -6.8067981E+01  -6.3694084E+00  -5.0350559E+01  -1.4724799E+01
    3.9000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2779814E+02  -7.3157180E+02  -5.4724573E+02  -6.5563194E+02  -6.6318961E+02  -4.9437832E+02  -5.8349609E+02  -5.9485476E+02  -4.4140343E+02  -5.1138899E+02  -5.2656728E+02  -3.8832323E+02  -4.3930802E+02  -4.5832923E+02  -3.3513856E+02  -3.6724598E+02  -3.9014404E+02  -2.8185464E+02  -2.9519091E+02  -3.2201594E+02  -2.2848201E+02  -2.2312257E+02  -2.5395261E+02  -1.7503780E+02  -1.5100470E+02  -1.8596727E+02  -1.2155360E+02  -7.8770116E+01  -1.1808426E+02  -6.8088711E+01  -6.2888878E+00  -5.0350728E+01  -1.4759201E+01
    3.9500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2779431E+02  -7.3157139E+02  -5.4724465E+02  -6.5562401E+02  -6.6318848E+02  -4.9437691E+02  -5.8348405E+02  -5.9485247E+02  -4.4140228E+02  -5.1137295E+02  -5.2656368E+02  -3.8832237E+02  -4.3928764E+02  -4.5832452E+02  -3.3513821E+02  -3.6722054E+02  -3.9013842E+02  -2.8185552E+02  -2.9515944E+02  -3.2200970E+02  -2.2848501E+02  -2.2308354E+02  -2.5394631E+02  -1.7504430E+02  -1.5095576E+02  -1.8596171E+02  -1.2156576E+02  -7.8707661E+01  -1.1808069E+02  -6.8109806E+01  -6.2079546E+00  -5.0350900E+01  -1.4793828E+01
    4.0000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2779027E+02  -7.3157104E+02  -5.4724372E+02  -6.5561578E+02  -6.6318741E+02  -4.9437576E+02  -5.8347174E+02  -5.9485020E+02  -4.4140135E+02  -5.1135666E+02  -5.2656010E+02  -3.8832169E+02  -4.3926697E+02  -4.5831986E+02  -3.3513803E+02  -3.6719477E+02  -3.9013283E+02  -2.8185659E+02  -2.9512760E+02  -3.2200351E+02  -2.2848825E+02  -2.2304408E+02  -2.5394007E+02  -1.7505108E+02  -1.5090632E+02  -1.8595621E+02  -1.2157825E+02  -7.8644680E+01  -1.1807718E+02  -6.8131256E+01  -6.1266547E+00  -5.0351076E+01  -1.4828654E+01
    4.0500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2778602E+02  -7.3157076E+02  -5.4724297E+02  -6.5560727E+02  -6.6318639E+02  -4.9437486E+02  -5.8345919E+02  -5.9484795E+02  -4.4140066E+02  -5.1134013E+02  -5.2655657E+02  -3.8832117E+02  -4.3924602E+02  -4.5831523E+02  -3.3513804E+02  -3.6716870E+02  -3.9012727E+02  -2.8185788E+02  -2.9509540E+02  -3.2199737E+02  -2.2849172E+02  -2.2300419E+02  -2.5393387E+02  -1.7505815E+02  -1.5085640E+02  -1.8595077E+02  -1.2159107E+02  -7.8581198E+01  -1.1807373E+02  -6.8153052E+01  -6.0450350E+00  -5.0351256E+01  -1.4863646E+01
    4.1000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2778157E+02  -7.3157053E+02  -5.4724240E+02  -6.5559850E+02  -6.6318541E+02  -4.9437423E+02  -5.8344640E+02  -5.9484573E+02  -4.4140018E+02  -5.1132336E+02  -5.2655307E+02  -3.8832082E+02  -4.3922479E+02  -4.5831065E+02  -3.3513823E+02  -3.6714231E+02  -3.9012176E+02  -2.8185938E+02  -2.9506285E+02  -3.2199127E+02  -2.2849544E+02  -2.2296390E+02  -2.5392774E+02  -1.7506551E+02  -1.5080602E+02  -1.8594540E+02  -1.2160422E+02  -7.8517243E+01  -1.1807034E+02  -6.8175183E+01  -5.9631420E+00  -5.0351441E+01  -1.4898775E+01
    4.1500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2777693E+02  -7.3157034E+02  -5.4724202E+02  -6.5558947E+02  -6.6318445E+02  -4.9437386E+02  -5.8343338E+02  -5.9484352E+02  -4.4139991E+02  -5.1130636E+02  -5.2654962E+02  -3.8832064E+02  -4.3920330E+02  -4.5830612E+02  -3.3513862E+02  -3.6711564E+02  -3.9011629E+02  -2.8186109E+02  -2.9502995E+02  -3.2198523E+02  -2.2849939E+02  -2.2292321E+02  -2.5392166E+02  -1.7507315E+02  -1.5075519E+02  -1.8594010E+02  -1.2161771E+02  -7.8452841E+01  -1.1806703E+02  -6.8197637E+01  -5.8810220E+00  -5.0351629E+01  -1.4934010E+01
    4.2000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2777211E+02  -7.3157018E+02  -5.4724183E+02  -6.5558022E+02  -6.6318351E+02  -4.9437374E+02  -5.8342016E+02  -5.9484133E+02  -4.4139984E+02  -5.1128914E+02  -5.2654622E+02  -3.8832063E+02  -4.3918156E+02  -4.5830163E+02  -3.3513920E+02  -3.6708867E+02  -3.9011086E+02  -2.8186301E+02  -2.9499672E+02  -3.2197926E+02  -2.2850359E+02  -2.2288213E+02  -2.5391566E+02  -1.7508109E+02  -1.5070392E+02  -1.8593488E+02  -1.2163152E+02  -7.8388018E+01  -1.1806379E+02  -6.8220403E+01  -5.7987215E+00  -5.0351822E+01  -1.4969320E+01
    4.2500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2776711E+02  -7.3157003E+02  -5.4724185E+02  -6.5557077E+02  -6.6318257E+02  -4.9437387E+02  -5.8340675E+02  -5.9483917E+02  -4.4139995E+02  -5.1127169E+02  -5.2654286E+02  -3.8832079E+02  -4.3915956E+02  -4.5829719E+02  -3.3513998E+02  -3.6706142E+02  -3.9010549E+02  -2.8186515E+02  -2.9496316E+02  -3.2197335E+02  -2.2850804E+02  -2.2284068E+02  -2.5390973E+02  -1.7508932E+02  -1.5065224E+02  -1.8592974E+02  -1.2164566E+02  -7.8322802E+01  -1.1806062E+02  -6.8243469E+01  -5.7162873E+00  -5.0352020E+01  -1.5004673E+01
    4.3000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2776197E+02  -7.3156988E+02  -5.4724206E+02  -6.5556112E+02  -6.6318162E+02  -4.9437423E+02  -5.8339315E+02  -5.9483702E+02  -4.4140026E+02  -5.1125402E+02  -5.2653955E+02  -3.8832113E+02  -4.3913731E+02  -4.5829279E+02  -3.3514096E+02  -3.6703390E+02  -3.9010018E+02  -2.8186750E+02  -2.9492928E+02  -3.2196750E+02  -2.2851273E+02  -2.2279886E+02  -2.5390387E+02  -1.7509784E+02  -1.5060016E+02  -1.8592470E+02  -1.2166012E+02  -7.8257219E+01  -1.1805754E+02  -6.8266821E+01  -5.6337662E+00  -5.0352222E+01  -1.5040037E+01
    4.3500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2775669E+02  -7.3156971E+02  -5.4724245E+02  -6.5555132E+02  -6.6318066E+02  -4.9437482E+02  -5.8337937E+02  -5.9483490E+02  -4.4140073E+02  -5.1123615E+02  -5.2653630E+02  -3.8832165E+02  -4.3911483E+02  -4.5828845E+02  -3.3514215E+02  -3.6700611E+02  -3.9009494E+02  -2.8187008E+02  -2.9489509E+02  -3.2196174E+02  -2.2851768E+02  -2.2275669E+02  -2.5389811E+02  -1.7510665E+02  -1.5054769E+02  -1.8591975E+02  -1.2167489E+02  -7.8191298E+01  -1.1805455E+02  -6.8290448E+01  -5.5512043E+00  -5.0352430E+01  -1.5075380E+01
    4.4000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2775131E+02  -7.3156951E+02  -5.4724303E+02  -6.5554137E+02  -6.6317967E+02  -4.9437561E+02  -5.8336543E+02  -5.9483280E+02  -4.4140138E+02  -5.1121806E+02  -5.2653309E+02  -3.8832235E+02  -4.3909212E+02  -4.5828416E+02  -3.3514354E+02  -3.6697806E+02  -3.9008976E+02  -2.8187287E+02  -2.9486061E+02  -3.2195605E+02  -2.2852288E+02  -2.2271419E+02  -2.5389243E+02  -1.7511575E+02  -1.5049487E+02  -1.8591490E+02  -1.2168998E+02  -7.8125065E+01  -1.1805164E+02  -6.8314334E+01  -5.4686479E+00  -5.0352643E+01  -1.5110672E+01
    4.4500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2774584E+02  -7.3156926E+02  -5.4724377E+02  -6.5553130E+02  -6.6317865E+02  -4.9437660E+02  -5.8335133E+02  -5.9483073E+02  -4.4140220E+02  -5.1119978E+02  -5.2652994E+02  -3.8832324E+02  -4.3906919E+02  -4.5827992E+02  -3.3514513E+02  -3.6694976E+02  -3.9008466E+02  -2.8187588E+02  -2.9482583E+02  -3.2195044E+02  -2.2852835E+02  -2.2267135E+02  -2.5388685E+02  -1.7512515E+02  -1.5044169E+02  -1.8591016E+02  -1.2170538E+02  -7.8058549E+01  -1.1804883E+02  -6.8338467E+01  -5.3861434E+00  -5.0352861E+01  -1.5145878E+01
    4.5000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2774032E+02  -7.3156896E+02  -5.4724466E+02  -6.5552114E+02  -6.6317760E+02  -4.9437776E+02  -5.8333708E+02  -5.9482867E+02  -4.4140319E+02  -5.1118131E+02  -5.2652683E+02  -3.8832432E+02  -4.3904604E+02  -4.5827575E+02  -3.3514694E+02  -3.6692121E+02  -3.9007963E+02  -2.8187912E+02  -2.9479078E+02  -3.2194493E+02  -2.2853407E+02  -2.2262820E+02  -2.5388137E+02  -1.7513483E+02  -1.5038819E+02  -1.8590552E+02  -1.2172109E+02  -7.7991778E+01  -1.1804612E+02  -6.8362831E+01  -5.3037369E+00  -5.0353086E+01  -1.5180967E+01
    4.5500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2773476E+02  -7.3156860E+02  -5.4724569E+02  -6.5551090E+02  -6.6317650E+02  -4.9437907E+02  -5.8332269E+02  -5.9482665E+02  -4.4140434E+02  -5.1116264E+02  -5.2652377E+02  -3.8832559E+02  -4.3902268E+02  -4.5827163E+02  -3.3514895E+02  -3.6689243E+02  -3.9007468E+02  -2.8188258E+02  -2.9475545E+02  -3.2193950E+02  -2.2854005E+02  -2.2258474E+02  -2.5387600E+02  -1.7514481E+02  -1.5033437E+02  -1.8590100E+02  -1.2173709E+02  -7.7924780E+01  -1.1804351E+02  -6.8387412E+01  -5.2214741E+00  -5.0353316E+01  -1.5215907E+01
    4.6000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2772918E+02  -7.3156817E+02  -5.4724682E+02  -6.5550060E+02  -6.6317537E+02  -4.9438053E+02  -5.8330816E+02  -5.9482464E+02  -4.4140565E+02  -5.1114380E+02  -5.2652076E+02  -3.8832706E+02  -4.3899912E+02  -4.5826758E+02  -3.3515117E+02  -3.6686341E+02  -3.9006982E+02  -2.8188628E+02  -2.9471986E+02  -3.2193417E+02  -2.2854630E+02  -2.2254100E+02  -2.5387073E+02  -1.7515508E+02  -1.5028026E+02  -1.8589661E+02  -1.2175339E+02  -7.7857583E+01  -1.1804100E+02  -6.8412196E+01  -5.1394003E+00  -5.0353552E+01  -1.5250666E+01
    4.6500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2772362E+02  -7.3156767E+02  -5.4724804E+02  -6.5549025E+02  -6.6317419E+02  -4.9438212E+02  -5.8329352E+02  -5.9482265E+02  -4.4140712E+02  -5.1112480E+02  -5.2651779E+02  -3.8832873E+02  -4.3897537E+02  -4.5826360E+02  -3.3515361E+02  -3.6683416E+02  -3.9006505E+02  -2.8189021E+02  -2.9468401E+02  -3.2192894E+02  -2.2855281E+02  -2.2249697E+02  -2.5386559E+02  -1.7516564E+02  -1.5022587E+02  -1.8589233E+02  -1.2176998E+02  -7.7790216E+01  -1.1803860E+02  -6.8437165E+01  -5.0575611E+00  -5.0353794E+01  -1.5285210E+01
    4.7000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2771809E+02  -7.3156709E+02  -5.4724932E+02  -6.5547988E+02  -6.6317297E+02  -4.9438381E+02  -5.8327876E+02  -5.9482067E+02  -4.4140876E+02  -5.1110562E+02  -5.2651486E+02  -3.8833060E+02  -4.3895142E+02  -4.5825969E+02  -3.3515625E+02  -3.6680470E+02  -3.9006036E+02  -2.8189437E+02  -2.9464792E+02  -3.2192381E+02  -2.2855959E+02  -2.2245268E+02  -2.5386057E+02  -1.7517649E+02  -1.5017122E+02  -1.8588819E+02  -1.2178686E+02  -7.7722707E+01  -1.1803631E+02  -6.8462304E+01  -4.9760012E+00  -5.0354044E+01  -1.5319509E+01
    4.7500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2771261E+02  -7.3156643E+02  -5.4725064E+02  -6.5546951E+02  -6.6317171E+02  -4.9438559E+02  -5.8326390E+02  -5.9481871E+02  -4.4141055E+02  -5.1108630E+02  -5.2651198E+02  -3.8833267E+02  -4.3892730E+02  -4.5825585E+02  -3.3515911E+02  -3.6677503E+02  -3.9005577E+02  -2.8189877E+02  -2.9461159E+02  -3.2191880E+02  -2.2856663E+02  -2.2240813E+02  -2.5385567E+02  -1.7518762E+02  -1.5011634E+02  -1.8588418E+02  -1.2180401E+02  -7.7655085E+01  -1.1803414E+02  -6.8487597E+01  -4.8947652E+00  -5.0354299E+01  -1.5353530E+01
    4.8000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2770719E+02  -7.3156571E+02  -5.4725198E+02  -6.5545913E+02  -6.6317040E+02  -4.9438746E+02  -5.8324894E+02  -5.9481676E+02  -4.4141251E+02  -5.1106683E+02  -5.2650914E+02  -3.8833495E+02  -4.3890300E+02  -4.5825208E+02  -3.3516218E+02  -3.6674516E+02  -3.9005128E+02  -2.8190341E+02  -2.9457504E+02  -3.2191389E+02  -2.2857394E+02  -2.2236334E+02  -2.5385091E+02  -1.7519905E+02  -1.5006123E+02  -1.8588031E+02  -1.2182144E+02  -7.7587380E+01  -1.1803209E+02  -6.8513027E+01  -4.8138972E+00  -5.0354562E+01  -1.5387242E+01
    4.8500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2770185E+02  -7.3156492E+02  -5.4725332E+02  -6.5544877E+02  -6.6316906E+02  -4.9438938E+02  -5.8323391E+02  -5.9481481E+02  -4.4141462E+02  -5.1104723E+02  -5.2650633E+02  -3.8833742E+02  -4.3887853E+02  -4.5824840E+02  -3.3516547E+02  -3.6671509E+02  -3.9004689E+02  -2.8190830E+02  -2.9453827E+02  -3.2190911E+02  -2.2858152E+02  -2.2231831E+02  -2.5384628E+02  -1.7521076E+02  -1.5000592E+02  -1.8587659E+02  -1.2183913E+02  -7.7519620E+01  -1.1803015E+02  -6.8538578E+01  -4.7334410E+00  -5.0354832E+01  -1.5420612E+01
    4.9000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2769659E+02  -7.3156408E+02  -5.4725463E+02  -6.5543843E+02  -6.6316768E+02  -4.9439137E+02  -5.8321881E+02  -5.9481287E+02  -4.4141688E+02  -5.1102751E+02  -5.2650357E+02  -3.8834009E+02  -4.3885390E+02  -4.5824479E+02  -3.3516897E+02  -3.6668483E+02  -3.9004259E+02  -2.8191343E+02  -2.9450129E+02  -3.2190445E+02  -2.2858937E+02  -2.2227307E+02  -2.5384180E+02  -1.7522275E+02  -1.4995042E+02  -1.8587301E+02  -1.2185707E+02  -7.7451835E+01  -1.1802835E+02  -6.8564231E+01  -4.6534398E+00  -5.0355110E+01  -1.5453611E+01
    4.9500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2769142E+02  -7.3156319E+02  -5.4725591E+02  -6.5542813E+02  -6.6316626E+02  -4.9439339E+02  -5.8320365E+02  -5.9481091E+02  -4.4141929E+02  -5.1100766E+02  -5.2650085E+02  -3.8834295E+02  -4.3882911E+02  -4.5824127E+02  -3.3517270E+02  -3.6665439E+02  -3.9003841E+02  -2.8191881E+02  -2.9446412E+02  -3.2189992E+02  -2.2859749E+02  -2.2222762E+02  -2.5383746E+02  -1.7523503E+02  -1.4989476E+02  -1.8586959E+02  -1.2187527E+02  -7.7384053E+01  -1.1802666E+02  -6.8589969E+01  -4.5739364E+00  -5.0355395E+01  -1.5486208E+01
    5.0000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2768634E+02  -7.3156227E+02  -5.4725713E+02  -6.5541787E+02  -6.6316482E+02  -4.9439545E+02  -5.8318844E+02  -5.9480896E+02  -4.4142185E+02  -5.1098772E+02  -5.2649817E+02  -3.8834601E+02  -4.3880417E+02  -4.5823783E+02  -3.3517664E+02  -3.6662378E+02  -3.9003433E+02  -2.8192444E+02  -2.9442675E+02  -3.2189552E+02  -2.2860588E+02  -2.2218199E+02  -2.5383326E+02  -1.7524758E+02  -1.4983895E+02  -1.8586633E+02  -1.2189371E+02  -7.7316305E+01  -1.1802511E+02  -6.8615774E+01  -4.4949730E+00  -5.0355688E+01  -1.5518371E+01
    5.0500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2768135E+02  -7.3156132E+02  -5.4725829E+02  -6.5540766E+02  -6.6316334E+02  -4.9439752E+02  -5.8317321E+02  -5.9480699E+02  -4.4142454E+02  -5.1096767E+02  -5.2649552E+02  -3.8834927E+02  -4.3877910E+02  -4.5823447E+02  -3.3518081E+02  -3.6659300E+02  -3.9003036E+02  -2.8193032E+02  -2.9438920E+02  -3.2189126E+02  -2.2861454E+02  -2.2213617E+02  -2.5382923E+02  -1.7526042E+02  -1.4978301E+02  -1.8586322E+02  -1.2191238E+02  -7.7248619E+01  -1.1802370E+02  -6.8641627E+01  -4.4165913E+00  -5.0355989E+01  -1.5550071E+01
    5.1000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2767643E+02  -7.3156037E+02  -5.4725939E+02  -6.5539751E+02  -6.6316185E+02  -4.9439961E+02  -5.8315795E+02  -5.9480502E+02  -4.4142736E+02  -5.1094754E+02  -5.2649292E+02  -3.8835271E+02  -4.3875389E+02  -4.5823120E+02  -3.3518521E+02  -3.6656207E+02  -3.9002650E+02  -2.8193645E+02  -2.9435148E+02  -3.2188713E+02  -2.2862347E+02  -2.2209018E+02  -2.5382535E+02  -1.7527353E+02  -1.4972696E+02  -1.8586029E+02  -1.2193128E+02  -7.7181026E+01  -1.1802242E+02  -6.8667511E+01  -4.3388321E+00  -5.0356299E+01  -1.5581280E+01
    5.1500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2767159E+02  -7.3155942E+02  -5.4726041E+02  -6.5538742E+02  -6.6316034E+02  -4.9440171E+02  -5.8314269E+02  -5.9480303E+02  -4.4143030E+02  -5.1092734E+02  -5.2649035E+02  -3.8835633E+02  -4.3872856E+02  -4.5822801E+02  -3.3518983E+02  -3.6653099E+02  -3.9002276E+02  -2.8194284E+02  -2.9431360E+02  -3.2188315E+02  -2.2863267E+02  -2.2204404E+02  -2.5382164E+02  -1.7528691E+02  -1.4967082E+02  -1.8585752E+02  -1.2195039E+02  -7.7113554E+01  -1.1802127E+02  -6.8693407E+01  -4.2617360E+00  -5.0356617E+01  -1.5611968E+01
    5.2000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2766682E+02  -7.3155848E+02  -5.4726136E+02  -6.5537739E+02  -6.6315881E+02  -4.9440381E+02  -5.8312743E+02  -5.9480104E+02  -4.4143335E+02  -5.1090706E+02  -5.2648783E+02  -3.8836014E+02  -4.3870311E+02  -4.5822490E+02  -3.3519468E+02  -3.6649977E+02  -3.9001914E+02  -2.8194947E+02  -2.9427556E+02  -3.2187932E+02  -2.2864215E+02  -2.2199776E+02  -2.5381809E+02  -1.7530056E+02  -1.4961460E+02  -1.8585493E+02  -1.2196971E+02  -7.7046234E+01  -1.1802027E+02  -6.8719295E+01  -4.1853428E+00  -5.0356943E+01  -1.5642106E+01
    5.2500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2766209E+02  -7.3155757E+02  -5.4726224E+02  -6.5536742E+02  -6.6315728E+02  -4.9440590E+02  -5.8311219E+02  -5.9479904E+02  -4.4143651E+02  -5.1088673E+02  -5.2648535E+02  -3.8836412E+02  -4.3867756E+02  -4.5822188E+02  -3.3519975E+02  -3.6646841E+02  -3.9001564E+02  -2.8195637E+02  -2.9423738E+02  -3.2187564E+02  -2.2865189E+02  -2.2195135E+02  -2.5381472E+02  -1.7531448E+02  -1.4955834E+02  -1.8585252E+02  -1.2198923E+02  -7.6979094E+01  -1.1801941E+02  -6.8745156E+01  -4.1096912E+00  -5.0357280E+01  -1.5671667E+01
    5.3000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2765741E+02  -7.3155669E+02  -5.4726307E+02  -6.5535752E+02  -6.6315575E+02  -4.9440799E+02  -5.8309697E+02  -5.9479704E+02  -4.4143976E+02  -5.1086635E+02  -5.2648290E+02  -3.8836828E+02  -4.3865190E+02  -4.5821895E+02  -3.3520506E+02  -3.6643693E+02  -3.9001227E+02  -2.8196352E+02  -2.9419907E+02  -3.2187211E+02  -2.2866190E+02  -2.2190482E+02  -2.5381152E+02  -1.7532866E+02  -1.4950204E+02  -1.8585029E+02  -1.2200894E+02  -7.6912166E+01  -1.1801870E+02  -6.8770970E+01  -4.0348191E+00  -5.0357625E+01  -1.5700624E+01
    5.3500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2765276E+02  -7.3155584E+02  -5.4726385E+02  -6.5534767E+02  -6.6315423E+02  -4.9441007E+02  -5.8308178E+02  -5.9479504E+02  -4.4144309E+02  -5.1084593E+02  -5.2648050E+02  -3.8837261E+02  -4.3862616E+02  -4.5821610E+02  -3.3521059E+02  -3.6640533E+02  -3.9000902E+02  -2.8197092E+02  -2.9416064E+02  -3.2186875E+02  -2.2867218E+02  -2.2185820E+02  -2.5380850E+02  -1.7534310E+02  -1.4944574E+02  -1.8584824E+02  -1.2202883E+02  -7.6845477E+01  -1.1801813E+02  -6.8796718E+01  -3.9607644E+00  -5.0357980E+01  -1.5728951E+01
    5.4000  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2764812E+02  -7.3155505E+02  -5.4726459E+02  -6.5533789E+02  -6.6315273E+02  -4.9441213E+02  -5.8306662E+02  -5.9479305E+02  -4.4144650E+02  -5.1082548E+02  -5.2647814E+02  -3.8837710E+02  -4.3860034E+02  -4.5821333E+02  -3.3521634E+02  -3.6637363E+02  -3.9000590E+02  -2.8197858E+02  -2.9412209E+02  -3.2186554E+02  -2.2868273E+02  -2.2181148E+02  -2.5380566E+02  -1.7535779E+02  -1.4938943E+02  -1.8584639E+02  -1.2204889E+02  -7.6779059E+01  -1.1801772E+02  -6.8822380E+01  -3.8875636E+00  -5.0358345E+01  -1.5756620E+01
    5.4500  -8.0000000E+02  -8.0000000E+02  -6.0000000E+02  -7.2764349E+02  -7.3155430E+02  -5.4726531E+02  -6.5532816E+02  -6.6315125E+02  -4.9441419E+02  -5.8305151E+02  -5.9479107E+02  -4.4144997E+02  -5.1080502E+02  -5.2647583E+02  -3.8838176E+02  -4.3857444E+02  -4.5821065E+02  -3.3522233E+02  -3.6634182E+02  -3.9000291E+02  -2.8198649E+02  -2.9408343E+02  -3.2186250E+02  -2.2869355E+02  -2.2176469E+02  -2.5380302E+02  -1.7537274E+02  -1.4933316E+02  -1.8584473E+02  -1.2206910E+02  -7.6712939E+01  -1.1801745E+02  -6.8847936E+01  -3.8152520E+00  -5.0358720E+01  -1.5783607E+01
