
Predictions were generated on 19-Sep-2022 at 15:48:34 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-281-g936f18e7
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #08: AOC 15/50 with many DOFs with fixed yaw error and steady wind. Many parameters are pure fiction.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	LSSGagPxa	TipDxb1	TipDxb2	TipDyb1	TipDyb2	RollDefl1	RollDefl2	PtchDefl1	PtchDefl2	Spn1ALxb1	Spn1ALyb1	HSShftV	TTDspRoll	TTDspPtch	YawBrRVxp	YawBrRVyp	YawBrRAxp	YawBrRAyp	RootFxb1	RootFyb1	Spn2MLxb1	Spn2MLyb1	LSShftFya	LSShftFza	YawBrFxn	YawBrFyn	RtSpeed	RtSkew	B1N1Theta	B1N2Theta	B1N3Theta	B1N4Theta	B1N1AxInd	B1N2AxInd	B1N3AxInd	B1N4AxInd	B1N1Alpha	B1N2Alpha	B1N3Alpha	B1N4Alpha	B1N1Vrel	B1N2Vrel	B1N3Vrel	B1N4Vrel	B1N1Cl	B1N2Cl	B1N3Cl	B1N4Cl	B1N1Cd	B1N2Cd	B1N3Cd	B1N4Cd	B1N1Cm	B1N2Cm	B1N3Cm	B1N4Cm
   12.6000	 9.526E+00	-5.500E+00	 0.000E+00	 1.690E+02	-9.273E-03	-3.477E-03	-3.174E-03	 2.657E-03	 4.135E-02	-4.078E-02	-3.064E-01	-2.004E-01	 6.320E+00	 7.142E-01	 1.812E+03	 3.546E-02	 9.566E-02	-7.173E-03	-3.019E-02	-1.704E-01	-7.596E-02	-3.004E-01	-6.367E-01	 4.507E-01	-3.016E-01	-1.180E+00	 6.414E+00	 5.855E+00	-9.428E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.264E-01	 3.910E-01	 3.088E-01	 3.180E-01	 2.335E+01	 7.983E+00	 7.028E+00	 5.859E+00	 1.839E+01	 2.692E+01	 3.647E+01	 4.613E+01	 8.379E-01	 1.282E+00	 1.044E+00	 9.298E-01	 2.590E-01	 1.881E-03	 7.417E-03	 7.972E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.6500	 9.526E+00	-5.500E+00	 0.000E+00	 1.882E+02	-8.367E-03	-5.274E-03	-1.281E-03	 1.978E-03	 1.470E-02	-3.117E-02	-2.907E-01	-2.326E-01	 6.366E+00	 7.148E-01	 1.812E+03	 3.488E-02	 9.377E-02	-1.335E-02	-4.199E-02	 6.262E-02	 2.684E-01	-2.480E-01	-1.652E-01	 2.007E-01	-2.672E-01	 1.017E+00	 6.496E+00	 5.721E+00	-9.313E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.218E-01	 3.722E-01	 2.894E-01	 2.967E-01	 2.368E+01	 8.483E+00	 7.408E+00	 6.162E+00	 1.847E+01	 2.701E+01	 3.654E+01	 4.619E+01	 8.720E-01	 1.318E+00	 1.073E+00	 9.545E-01	 2.706E-01	 1.742E-02	 1.325E-02	 9.508E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.7000	 9.526E+00	-5.500E+00	 0.000E+00	 2.075E+02	-5.361E-03	-7.554E-03	 2.457E-04	 8.962E-04	-6.776E-03	-1.520E-02	-2.327E-01	-2.476E-01	 6.347E+00	 7.016E-01	 1.812E+03	 3.408E-02	 9.158E-02	-2.181E-02	-5.479E-02	-1.122E-01	-1.784E-01	-1.407E-01	 2.619E-01	-9.330E-03	-1.589E-01	 3.066E+00	 5.847E+00	 5.643E+00	-7.277E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.116E-01	 3.465E-01	 2.639E-01	 2.718E-01	 2.470E+01	 9.329E+00	 8.041E+00	 6.640E+00	 1.831E+01	 2.684E+01	 3.635E+01	 4.600E+01	 9.019E-01	 1.377E+00	 1.108E+00	 9.962E-01	 2.928E-01	 3.441E-02	 1.886E-02	 1.245E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.7500	 9.526E+00	-5.500E+00	 0.000E+00	 2.267E+02	-2.368E-03	-1.138E-02	 1.492E-03	-6.466E-04	-2.428E-02	 6.827E-03	-1.743E-01	-3.086E-01	 6.333E+00	 7.085E-01	 1.812E+03	 3.305E-02	 8.937E-02	-2.108E-02	-3.474E-02	-1.893E-01	-2.270E-02	-3.817E-02	 6.172E-01	-1.875E-01	-5.900E-02	 4.769E+00	 4.495E+00	 5.578E+00	-4.876E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.809E-02	 3.230E-01	 2.402E-01	 2.422E-01	 2.634E+01	 1.034E+01	 8.812E+00	 7.327E+00	 1.793E+01	 2.643E+01	 3.592E+01	 4.557E+01	 9.252E-01	 1.445E+00	 1.170E+00	 1.029E+00	 3.249E-01	 4.874E-02	 2.893E-02	 1.831E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.8000	 9.526E+00	-5.500E+00	 0.000E+00	 2.460E+02	-1.329E-03	-1.377E-02	 2.437E-03	-2.284E-03	-3.752E-02	 2.988E-02	-1.525E-01	-3.536E-01	 6.401E+00	 7.307E-01	 1.812E+03	 3.190E-02	 8.787E-02	-2.211E-02	-2.113E-02	 6.777E-02	 2.661E-01	-1.156E-03	 8.633E-01	-3.157E-01	-2.190E-02	 5.950E+00	 2.691E+00	 5.499E+00	 3.354E-03	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.505E-02	 3.005E-01	 2.217E-01	 2.143E-01	 2.842E+01	 1.150E+01	 9.621E+00	 8.101E+00	 1.738E+01	 2.581E+01	 3.527E+01	 4.493E+01	 1.009E+00	 1.527E+00	 1.216E+00	 1.068E+00	 3.688E-01	 6.071E-02	 3.877E-02	 3.280E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.8500	 9.526E+00	-5.500E+00	 0.000E+00	 2.652E+02	-2.080E-03	-1.306E-02	 2.872E-03	-4.242E-03	-4.360E-02	 5.733E-02	-1.651E-01	-3.427E-01	 6.461E+00	 7.552E-01	 1.812E+03	 3.095E-02	 8.739E-02	-1.376E-02	 8.668E-03	 2.536E-01	 6.635E-01	 3.309E-03	 9.634E-01	-3.695E-01	-5.879E-02	 6.460E+00	 5.426E-01	 5.420E+00	 3.605E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.332E-02	 1.743E-01	 1.899E-01	 1.916E-01	 3.082E+01	 1.544E+01	 1.076E+01	 8.863E+00	 1.673E+01	 2.518E+01	 3.449E+01	 4.413E+01	 1.108E+00	 1.726E+00	 1.239E+00	 1.065E+00	 4.422E-01	 1.580E-01	 4.639E-02	 4.060E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.9000	 9.526E+00	-5.500E+00	 0.000E+00	 2.844E+02	-4.045E-03	-1.070E-02	 2.823E-03	-5.927E-03	-4.318E-02	 8.106E-02	-2.136E-01	-2.951E-01	 6.484E+00	 7.413E-01	 1.812E+03	 3.057E-02	 8.820E-02	-5.366E-05	 2.449E-02	 3.582E-01	 6.506E-01	 1.653E-02	 9.219E-01	-3.548E-01	-1.505E-01	 6.289E+00	-1.642E+00	 5.398E+00	 6.335E-02	 6.414E+01	 1.502E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.339E-02	 1.254E-01	 1.690E-01	 1.785E-01	 3.334E+01	 1.768E+01	 1.173E+01	 9.473E+00	 1.604E+01	 2.439E+01	 3.364E+01	 4.326E+01	 1.188E+00	 1.931E+00	 1.280E+00	 1.037E+00	 5.485E-01	 1.999E-01	 7.029E-02	 5.257E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   12.9500	 9.526E+00	-5.500E+00	 0.000E+00	 3.037E+02	-5.790E-03	-9.656E-03	 2.243E-03	-7.155E-03	-3.488E-02	 9.820E-02	-2.422E-01	-2.793E-01	 6.460E+00	 7.090E-01	 1.812E+03	 3.092E-02	 8.994E-02	 1.359E-02	 3.882E-02	 3.374E-01	 2.144E-01	-4.820E-02	 7.588E-01	-2.614E-01	-2.082E-01	 5.435E+00	-3.660E+00	 5.477E+00	 6.527E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.579E-02	 1.141E-01	 1.567E-01	 1.729E-01	 3.572E+01	 1.889E+01	 1.248E+01	 9.918E+00	 1.541E+01	 2.362E+01	 3.282E+01	 4.242E+01	 1.229E+00	 1.842E+00	 1.257E+00	 1.041E+00	 6.702E-01	 2.699E-01	 9.902E-02	 5.777E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.0000	 9.526E+00	-5.500E+00	 0.000E+00	 3.229E+02	-7.313E-03	-1.014E-02	 1.266E-03	-7.811E-03	-2.035E-02	 1.070E-01	-2.410E-01	-3.067E-01	 6.399E+00	 6.874E-01	 1.812E+03	 3.195E-02	 9.220E-02	 2.290E-02	 4.038E-02	-7.934E-02	-7.073E-01	-2.109E-01	 4.847E-01	-1.143E-01	-2.330E-01	 3.988E+00	-5.276E+00	 5.662E+00	 4.247E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.062E-02	 1.077E-01	 1.512E-01	 1.735E-01	 3.764E+01	 1.979E+01	 1.299E+01	 1.019E+01	 1.490E+01	 2.298E+01	 3.215E+01	 4.172E+01	 1.192E+00	 1.312E+00	 1.132E+00	 1.015E+00	 7.570E-01	 2.253E-01	 8.820E-02	 6.247E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.0500	 9.526E+00	-5.500E+00	 0.000E+00	 3.422E+02	-1.037E-02	-9.910E-03	-2.533E-04	-7.637E-03	 1.189E-03	 1.042E-01	-2.932E-01	-3.133E-01	 6.276E+00	 7.178E-01	 1.812E+03	 3.325E-02	 9.415E-02	 2.849E-02	 4.222E-02	-1.702E-01	-4.131E-01	-3.365E-01	 8.084E-02	 1.151E-01	-3.170E-01	 2.028E+00	-6.247E+00	 5.831E+00	 6.259E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.806E-02	 1.061E-01	 1.525E-01	 1.804E-01	 3.880E+01	 2.024E+01	 1.318E+01	 1.022E+01	 1.455E+01	 2.256E+01	 3.169E+01	 4.125E+01	 1.070E+00	 1.081E+00	 1.142E+00	 1.009E+00	 7.413E-01	 1.995E-01	 9.302E-02	 6.187E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.1000	 9.526E+00	-5.500E+00	 0.000E+00	 1.404E+00	-1.263E-02	-8.764E-03	-1.920E-03	-7.108E-03	 2.455E-02	 9.670E-02	-3.395E-01	-2.943E-01	 6.207E+00	 7.306E-01	 1.812E+03	 3.437E-02	 9.559E-02	 1.919E-02	 2.446E-02	-5.029E-02	 3.935E-03	-3.979E-01	-3.660E-01	 3.463E-01	-3.889E-01	-1.383E-01	-6.551E+00	 5.937E+00	-2.396E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.840E-02	 1.098E-01	 1.615E-01	 1.941E-01	 3.895E+01	 2.012E+01	 1.294E+01	 9.943E+00	 1.438E+01	 2.238E+01	 3.151E+01	 4.106E+01	 9.841E-01	 1.006E+00	 1.104E+00	 9.903E-01	 7.030E-01	 1.967E-01	 9.300E-02	 5.730E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.1500	 9.526E+00	-5.500E+00	 0.000E+00	 2.065E+01	-1.233E-02	-8.213E-03	-3.863E-03	-5.729E-03	 5.194E-02	 7.733E-02	-3.305E-01	-2.833E-01	 6.217E+00	 7.343E-01	 1.812E+03	 3.506E-02	 9.620E-02	 8.121E-03	 1.189E-03	-1.129E-01	 7.455E-02	-4.157E-01	-8.341E-01	 5.977E-01	-3.678E-01	-2.308E+00	-6.079E+00	 5.961E+00	-5.992E-02	 6.414E+01	 1.498E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.178E-02	 1.189E-01	 1.782E-01	 2.140E-01	 3.801E+01	 1.942E+01	 1.232E+01	 9.416E+00	 1.443E+01	 2.248E+01	 3.162E+01	 4.119E+01	 9.217E-01	 9.763E-01	 1.060E+00	 9.795E-01	 6.440E-01	 1.863E-01	 7.842E-02	 4.942E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.2000	 9.526E+00	-5.500E+00	 0.000E+00	 3.989E+01	-1.039E-02	-8.993E-03	-5.677E-03	-3.989E-03	 7.761E-02	 5.281E-02	-2.861E-01	-3.010E-01	 6.264E+00	 7.334E-01	 1.812E+03	 3.531E-02	 9.608E-02	 6.962E-04	-1.501E-02	-1.865E-01	-5.513E-01	-4.175E-01	-1.248E+00	 8.164E-01	-2.884E-01	-4.224E+00	-4.960E+00	 5.917E+00	-7.837E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.824E-02	 1.334E-01	 2.017E-01	 2.381E-01	 3.615E+01	 1.828E+01	 1.142E+01	 8.749E+00	 1.469E+01	 2.284E+01	 3.202E+01	 4.161E+01	 8.669E-01	 9.398E-01	 1.048E+00	 9.715E-01	 5.566E-01	 1.714E-01	 6.339E-02	 3.969E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.2500	 9.526E+00	-5.500E+00	 0.000E+00	 5.913E+01	-9.440E-03	-9.168E-03	-6.955E-03	-2.179E-03	 9.550E-02	 2.728E-02	-2.709E-01	-3.076E-01	 6.312E+00	 7.299E-01	 1.812E+03	 3.516E-02	 9.501E-02	-7.368E-03	-2.987E-02	-1.647E-01	-5.104E-01	-4.206E-01	-1.559E+00	 9.650E-01	-2.543E-01	-5.659E+00	-3.296E+00	 5.813E+00	-8.821E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.749E-02	 1.531E-01	 2.321E-01	 2.649E-01	 3.368E+01	 1.682E+01	 1.033E+01	 8.010E+00	 1.514E+01	 2.343E+01	 3.266E+01	 4.229E+01	 8.108E-01	 9.157E-01	 1.044E+00	 9.663E-01	 4.290E-01	 1.484E-01	 4.505E-02	 2.908E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.3000	 9.526E+00	-5.500E+00	 0.000E+00	 7.837E+01	-1.030E-02	-6.934E-03	-7.749E-03	-4.009E-04	 1.060E-01	 2.310E-03	-3.128E-01	-2.633E-01	 6.315E+00	 7.453E-01	 1.812E+03	 3.473E-02	 9.340E-02	-1.063E-02	-3.198E-02	-2.914E-01	-5.156E-01	-3.866E-01	-1.752E+00	 1.062E+00	-3.119E-01	-6.489E+00	-1.282E+00	 5.740E+00	-9.134E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.930E-02	 2.460E-01	 2.702E-01	 2.946E-01	 3.097E+01	 1.349E+01	 9.090E+00	 7.215E+00	 1.574E+01	 2.409E+01	 3.344E+01	 4.310E+01	 7.903E-01	 8.740E-01	 1.046E+00	 9.619E-01	 3.747E-01	 9.222E-02	 2.439E-02	 1.776E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.3500	 9.526E+00	-5.500E+00	 0.000E+00	 9.761E+01	-1.043E-02	-3.588E-03	-7.732E-03	 9.103E-04	 1.056E-01	-1.607E-02	-3.205E-01	-1.964E-01	 6.360E+00	 7.026E-01	 1.812E+03	 3.392E-02	 9.121E-02	-1.700E-02	-4.051E-02	 8.806E-02	 6.911E-01	-3.920E-01	-1.758E+00	 1.051E+00	-3.203E-01	-6.506E+00	 8.759E-01	 5.629E+00	-6.649E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.257E-02	 3.734E-01	 3.013E-01	 3.252E-01	 2.838E+01	 9.630E+00	 8.035E+00	 6.427E+00	 1.643E+01	 2.476E+01	 3.428E+01	 4.396E+01	 7.789E-01	 8.977E-01	 1.061E+00	 9.577E-01	 3.287E-01	 3.198E-02	 7.465E-03	 6.968E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.4000	 9.526E+00	-5.500E+00	 0.000E+00	 1.169E+02	-9.436E-03	-1.510E-03	-7.248E-03	 2.064E-03	 9.877E-02	-3.229E-02	-3.036E-01	-1.562E-01	 6.388E+00	 7.144E-01	 1.812E+03	 3.296E-02	 8.953E-02	-2.273E-02	-3.157E-02	-4.058E-02	 2.390E-01	-3.541E-01	-1.632E+00	 9.770E-01	-2.920E-01	-5.848E+00	 2.948E+00	 5.589E+00	-3.586E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.061E-01	 3.889E-01	 3.105E-01	 3.404E-01	 2.617E+01	 8.698E+00	 7.469E+00	 5.925E+00	 1.712E+01	 2.555E+01	 3.510E+01	 4.478E+01	 7.798E-01	 1.126E+00	 1.063E+00	 9.470E-01	 2.938E-01	-3.074E-03	 4.401E-03	 3.197E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.4500	 9.526E+00	-5.500E+00	 0.000E+00	 1.361E+02	-8.587E-03	-1.492E-03	-6.123E-03	 2.718E-03	 8.286E-02	-4.154E-02	-2.908E-01	-1.583E-01	 6.407E+00	 7.177E-01	 1.812E+03	 3.183E-02	 8.826E-02	-2.141E-02	-1.703E-02	 1.584E-01	 6.773E-01	-3.089E-01	-1.352E+00	 8.204E-01	-2.735E-01	-4.517E+00	 4.667E+00	 5.501E+00	 7.622E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.185E-01	 3.976E-01	 3.195E-01	 3.437E-01	 2.450E+01	 8.103E+00	 7.040E+00	 5.677E+00	 1.773E+01	 2.622E+01	 3.578E+01	 4.545E+01	 7.912E-01	 1.285E+00	 1.038E+00	 9.248E-01	 2.693E-01	-1.660E-02	 4.129E-03	 3.759E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.5000	 9.526E+00	-5.500E+00	 0.000E+00	 1.553E+02	-8.956E-03	-3.076E-03	-4.382E-03	 2.914E-03	 5.835E-02	-4.439E-02	-2.999E-01	-1.924E-01	 6.429E+00	 7.556E-01	 1.812E+03	 3.103E-02	 8.824E-02	-1.109E-02	 6.903E-03	 1.923E-01	-7.108E-03	-3.101E-01	-9.493E-01	 5.962E-01	-2.906E-01	-2.689E+00	 5.912E+00	 5.458E+00	 4.170E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.258E-01	 3.984E-01	 3.175E-01	 3.308E-01	 2.354E+01	 7.863E+00	 6.918E+00	 5.725E+00	 1.819E+01	 2.671E+01	 3.627E+01	 4.594E+01	 8.119E-01	 1.277E+00	 1.033E+00	 9.208E-01	 2.568E-01	-8.865E-03	 4.253E-03	 6.626E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.5500	 9.526E+00	-5.500E+00	 0.000E+00	 1.746E+02	-9.413E-03	-4.847E-03	-2.656E-03	 2.550E-03	 3.403E-02	-3.916E-02	-3.106E-01	-2.223E-01	 6.443E+00	 7.860E-01	 1.812E+03	 3.082E-02	 8.903E-02	 3.048E-03	 2.810E-02	 2.400E-01	 2.172E-01	-3.036E-01	-5.095E-01	 3.856E-01	-3.058E-01	-5.903E-01	 6.496E+00	 5.435E+00	 6.113E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.261E-01	 3.872E-01	 3.045E-01	 3.123E-01	 2.333E+01	 8.060E+00	 7.092E+00	 5.923E+00	 1.843E+01	 2.697E+01	 3.651E+01	 4.617E+01	 8.470E-01	 1.285E+00	 1.049E+00	 9.346E-01	 2.604E-01	 5.217E-03	 8.879E-03	 8.382E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.6000	 9.526E+00	-5.500E+00	 0.000E+00	 1.938E+02	-7.825E-03	-6.411E-03	-7.798E-04	 1.787E-03	 7.671E-03	-2.819E-02	-2.793E-01	-2.434E-01	 6.435E+00	 7.688E-01	 1.812E+03	 3.131E-02	 9.064E-02	 1.757E-02	 4.048E-02	 2.199E-01	 2.858E-01	-2.337E-01	-3.792E-02	 1.327E-01	-2.463E-01	 1.600E+00	 6.396E+00	 5.526E+00	 4.934E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.198E-01	 3.661E-01	 2.832E-01	 2.902E-01	 2.386E+01	 8.660E+00	 7.542E+00	 6.269E+00	 1.843E+01	 2.698E+01	 3.650E+01	 4.615E+01	 8.808E-01	 1.330E+00	 1.082E+00	 9.636E-01	 2.751E-01	 2.149E-02	 1.484E-02	 9.964E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.6500	 9.526E+00	-5.500E+00	 0.000E+00	 2.131E+02	-4.648E-03	-8.936E-03	 6.218E-04	 5.383E-04	-1.202E-02	-1.020E-02	-2.173E-01	-2.756E-01	 6.337E+00	 7.403E-01	 1.812E+03	 3.228E-02	 9.240E-02	 2.246E-02	 3.143E-02	 2.586E-01	 3.567E-01	-1.207E-01	 3.690E-01	-6.067E-02	-1.325E-01	 3.575E+00	 5.525E+00	 5.669E+00	 3.650E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.083E-01	 3.399E-01	 2.566E-01	 2.635E-01	 2.507E+01	 9.578E+00	 8.241E+00	 6.811E+00	 1.821E+01	 2.673E+01	 3.624E+01	 4.589E+01	 9.094E-01	 1.394E+00	 1.117E+00	 1.008E+00	 3.004E-01	 3.875E-02	 2.040E-02	 1.457E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.7000	 9.526E+00	-5.500E+00	 0.000E+00	 2.323E+02	-2.038E-03	-1.200E-02	 1.846E-03	-1.128E-03	-2.927E-02	 1.350E-02	-1.680E-01	-3.241E-01	 6.259E+00	 7.029E-01	 1.812E+03	 3.348E-02	 9.412E-02	 2.030E-02	 2.820E-02	-1.768E-01	-2.963E-01	-2.006E-02	 7.058E-01	-2.361E-01	-4.616E-02	 5.182E+00	 4.023E+00	 5.850E+00	-5.502E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.412E-02	 3.168E-01	 2.350E-01	 2.348E-01	 2.689E+01	 1.063E+01	 9.020E+00	 7.523E+00	 1.778E+01	 2.626E+01	 3.574E+01	 4.539E+01	 9.323E-01	 1.465E+00	 1.181E+00	 1.043E+00	 3.323E-01	 5.221E-02	 3.198E-02	 2.091E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.7500	 9.526E+00	-5.500E+00	 0.000E+00	 2.516E+02	-1.318E-03	-1.288E-02	 2.624E-03	-2.877E-03	-4.025E-02	 3.826E-02	-1.559E-01	-3.349E-01	 6.231E+00	 6.959E-01	 1.812E+03	 3.435E-02	 9.525E-02	 1.378E-02	 1.294E-02	-2.070E-01	-4.784E-01	 3.322E-02	 9.117E-01	-3.397E-01	-2.816E-02	 6.186E+00	 2.084E+00	 5.941E+00	-2.804E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.160E-02	 2.941E-01	 2.120E-01	 2.074E-01	 2.908E+01	 1.186E+01	 9.941E+00	 8.309E+00	 1.719E+01	 2.560E+01	 3.505E+01	 4.471E+01	 1.039E+00	 1.571E+00	 1.232E+00	 1.051E+00	 3.865E-01	 6.853E-02	 4.338E-02	 3.480E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.8000	 9.526E+00	-5.500E+00	 0.000E+00	 2.708E+02	-2.185E-03	-1.135E-02	 2.908E-03	-4.906E-03	-4.421E-02	 6.673E-02	-1.717E-01	-3.066E-01	 6.281E+00	 7.032E-01	 1.812E+03	 3.487E-02	 9.572E-02	 7.605E-03	 5.813E-03	-1.492E-01	-5.100E-01	 4.028E-02	 9.696E-01	-3.748E-01	-7.073E-02	 6.504E+00	-1.336E-01	 5.924E+00	-5.904E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.022E-02	 1.512E-01	 1.833E-01	 1.872E-01	 3.155E+01	 1.631E+01	 1.104E+01	 9.045E+00	 1.653E+01	 2.496E+01	 3.425E+01	 4.388E+01	 1.136E+00	 1.809E+00	 1.261E+00	 1.069E+00	 4.713E-01	 1.750E-01	 5.139E-02	 4.593E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.8500	 9.526E+00	-5.500E+00	 0.000E+00	 2.900E+02	-3.712E-03	-9.618E-03	 2.637E-03	-6.382E-03	-4.046E-02	 8.738E-02	-2.034E-01	-2.768E-01	 6.310E+00	 7.199E-01	 1.812E+03	 3.508E-02	 9.543E-02	 8.029E-04	-1.212E-02	-1.617E-01	-1.620E-01	 3.133E-02	 8.831E-01	-3.297E-01	-1.376E-01	 6.108E+00	-2.294E+00	 5.839E+00	-7.753E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.083E-02	 1.213E-01	 1.641E-01	 1.758E-01	 3.409E+01	 1.809E+01	 1.200E+01	 9.638E+00	 1.586E+01	 2.416E+01	 3.340E+01	 4.301E+01	 1.206E+00	 1.933E+00	 1.283E+00	 1.023E+00	 5.852E-01	 2.104E-01	 8.019E-02	 5.286E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   13.9000	 9.526E+00	-5.500E+00	 0.000E+00	 3.093E+02	-5.391E-03	-9.778E-03	 1.938E-03	-7.471E-03	-3.054E-02	 1.024E-01	-2.323E-01	-2.932E-01	 6.302E+00	 7.281E-01	 1.812E+03	 3.495E-02	 9.443E-02	-3.842E-03	-2.411E-02	 1.905E-02	 1.305E-01	-3.190E-02	 6.827E-01	-2.243E-01	-1.950E-01	 5.048E+00	-4.224E+00	 5.762E+00	-8.861E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.389E-02	 1.112E-01	 1.534E-01	 1.718E-01	 3.639E+01	 1.925E+01	 1.271E+01	 1.005E+01	 1.526E+01	 2.343E+01	 3.261E+01	 4.220E+01	 1.234E+00	 1.791E+00	 1.193E+00	 1.044E+00	 7.081E-01	 2.951E-01	 9.236E-02	 6.181E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
