
Predictions were generated on 11-May-2018 at 12:52:06 using OpenFAST, compiled as a 64-bit application using double precision at commit v1.0.0-50-g50332ea2-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #10: UAE Phase VI (upwind) with no DOFs in a ramped wind.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	RootFxc1  	RootFyc1  	RootFzc1  	RootFxc2  	RootFyc2  	RootFzc2  	RootMOoP1 	RootMIP1  	RootMzc1  	RotTorq   	RotThrust 	RotPwr    	LSSGagMya 	LSSGagMza 	YawBrMxp  	YawBrMyp  	RtAeroCp  	RtAeroCq  	RtAeroCt  	GenPwr    
   19.0000	 1.900E+01	 0.000E+00	 0.000E+00	 1.439E+00	 2.889E-01	 7.388E+00	 1.439E+00	-9.064E-01	 7.527E+00	 3.606E+00	-5.983E-01	-1.480E-01	 1.117E+00	 2.879E+00	 8.408E+00	-1.960E-01	-1.694E+00	 1.117E+00	-5.971E+00	 2.477E-02	 1.243E-02	 1.611E-01	 3.407E+00
   19.1000	 1.910E+01	 0.000E+00	 0.000E+00	 1.447E+00	 7.876E-02	 6.998E+00	 1.447E+00	-6.989E-01	 7.917E+00	 3.621E+00	-2.385E-01	-1.496E-01	 1.122E+00	 2.894E+00	 8.451E+00	-1.301E+00	-1.102E+00	 1.122E+00	-5.961E+00	 2.450E-02	 1.236E-02	 1.602E-01	 3.407E+00
   19.2000	 1.920E+01	 0.000E+00	 0.000E+00	 1.454E+00	-3.416E-01	 6.857E+00	 1.454E+00	-2.811E-01	 8.058E+00	 3.636E+00	 4.813E-01	-1.511E-01	 1.128E+00	 2.909E+00	 8.494E+00	-1.703E+00	 8.568E-02	 1.128E+00	-5.950E+00	 2.424E-02	 1.229E-02	 1.594E-01	 3.407E+00
   19.3000	 1.930E+01	 0.000E+00	 0.000E+00	 1.462E+00	-7.456E-01	 7.040E+00	 1.462E+00	 1.203E-01	 7.875E+00	 3.651E+00	 1.173E+00	-1.527E-01	 1.134E+00	 2.924E+00	 8.535E+00	-1.184E+00	 1.227E+00	 1.134E+00	-5.940E+00	 2.398E-02	 1.222E-02	 1.586E-01	 3.407E+00
   19.4000	 1.940E+01	 0.000E+00	 0.000E+00	 1.470E+00	-9.155E-01	 7.449E+00	 1.470E+00	 2.876E-01	 7.466E+00	 3.667E+00	 1.464E+00	-1.543E-01	 1.139E+00	 2.940E+00	 8.576E+00	-2.500E-02	 1.705E+00	 1.139E+00	-5.929E+00	 2.373E-02	 1.216E-02	 1.578E-01	 3.407E+00
   19.5000	 1.950E+01	 0.000E+00	 0.000E+00	 1.478E+00	-7.602E-01	 7.863E+00	 1.478E+00	 1.298E-01	 7.053E+00	 3.683E+00	 1.198E+00	-1.559E-01	 1.144E+00	 2.955E+00	 8.616E+00	 1.148E+00	 1.261E+00	 1.144E+00	-5.918E+00	 2.347E-02	 1.209E-02	 1.570E-01	 3.407E+00
   19.6000	 1.960E+01	 0.000E+00	 0.000E+00	 1.486E+00	-3.643E-01	 8.057E+00	 1.486E+00	-2.686E-01	 6.858E+00	 3.698E+00	 5.199E-01	-1.575E-01	 1.150E+00	 2.971E+00	 8.655E+00	 1.700E+00	 1.356E-01	 1.150E+00	-5.907E+00	 2.322E-02	 1.202E-02	 1.563E-01	 3.407E+00
   19.7000	 1.970E+01	 0.000E+00	 0.000E+00	 1.494E+00	 5.747E-02	 7.928E+00	 1.494E+00	-6.929E-01	 6.987E+00	 3.714E+00	-2.023E-01	-1.590E-01	 1.155E+00	 2.988E+00	 8.694E+00	 1.333E+00	-1.063E+00	 1.155E+00	-5.896E+00	 2.297E-02	 1.195E-02	 1.555E-01	 3.407E+00
   19.8000	 1.980E+01	 0.000E+00	 0.000E+00	 1.502E+00	 2.764E-01	 7.544E+00	 1.502E+00	-9.143E-01	 7.371E+00	 3.731E+00	-5.773E-01	-1.606E-01	 1.160E+00	 3.004E+00	 8.733E+00	 2.456E-01	-1.687E+00	 1.160E+00	-5.884E+00	 2.273E-02	 1.188E-02	 1.548E-01	 3.407E+00
   19.9000	 1.990E+01	 0.000E+00	 0.000E+00	 1.510E+00	 1.735E-01	 7.114E+00	 1.510E+00	-8.138E-01	 7.801E+00	 3.747E+00	-4.012E-01	-1.622E-01	 1.165E+00	 3.021E+00	 8.771E+00	-9.746E-01	-1.399E+00	 1.165E+00	-5.873E+00	 2.248E-02	 1.182E-02	 1.541E-01	 3.407E+00
   20.0000	 2.000E+01	 0.000E+00	 0.000E+00	 1.519E+00	-1.963E-01	 6.869E+00	 1.519E+00	-4.465E-01	 8.046E+00	 3.764E+00	 2.319E-01	-1.638E-01	 1.170E+00	 3.038E+00	 8.808E+00	-1.668E+00	-3.545E-01	 1.170E+00	-5.861E+00	 2.224E-02	 1.175E-02	 1.534E-01	 3.407E+00
   20.1000	 2.010E+01	 0.000E+00	 0.000E+00	 1.527E+00	-6.337E-01	 6.943E+00	 1.527E+00	-1.147E-02	 7.973E+00	 3.781E+00	 9.808E-01	-1.654E-01	 1.175E+00	 3.055E+00	 8.846E+00	-1.459E+00	 8.818E-01	 1.175E+00	-5.849E+00	 2.201E-02	 1.168E-02	 1.528E-01	 3.407E+00
   20.2000	 2.020E+01	 0.000E+00	 0.000E+00	 1.536E+00	-9.029E-01	 7.295E+00	 1.536E+00	 2.553E-01	 7.621E+00	 3.798E+00	 1.442E+00	-1.670E-01	 1.180E+00	 3.072E+00	 8.884E+00	-4.620E-01	 1.641E+00	 1.180E+00	-5.837E+00	 2.177E-02	 1.162E-02	 1.521E-01	 3.407E+00
   20.3000	 2.030E+01	 0.000E+00	 0.000E+00	 1.545E+00	-8.591E-01	 7.735E+00	 1.545E+00	 2.090E-01	 7.181E+00	 3.815E+00	 1.366E+00	-1.685E-01	 1.185E+00	 3.090E+00	 8.922E+00	 7.853E-01	 1.514E+00	 1.185E+00	-5.825E+00	 2.155E-02	 1.155E-02	 1.515E-01	 3.407E+00
   20.4000	 2.040E+01	 0.000E+00	 0.000E+00	 1.554E+00	-5.265E-01	 8.025E+00	 1.554E+00	-1.260E-01	 6.890E+00	 3.833E+00	 7.969E-01	-1.701E-01	 1.190E+00	 3.108E+00	 8.960E+00	 1.608E+00	 5.675E-01	 1.190E+00	-5.812E+00	 2.132E-02	 1.149E-02	 1.509E-01	 3.407E+00
   20.5000	 2.050E+01	 0.000E+00	 0.000E+00	 1.563E+00	-8.563E-02	 8.009E+00	 1.563E+00	-5.693E-01	 6.907E+00	 3.850E+00	 4.206E-02	-1.717E-01	 1.195E+00	 3.127E+00	 8.999E+00	 1.561E+00	-6.854E-01	 1.195E+00	-5.800E+00	 2.110E-02	 1.142E-02	 1.503E-01	 3.407E+00
   20.6000	 2.060E+01	 0.000E+00	 0.000E+00	 1.573E+00	 2.245E-01	 7.694E+00	 1.573E+00	-8.818E-01	 7.221E+00	 3.869E+00	-4.889E-01	-1.732E-01	 1.200E+00	 3.145E+00	 9.038E+00	 6.706E-01	-1.568E+00	 1.200E+00	-5.787E+00	 2.089E-02	 1.136E-02	 1.497E-01	 3.407E+00
   20.7000	 2.070E+01	 0.000E+00	 0.000E+00	 1.582E+00	 2.355E-01	 7.252E+00	 1.582E+00	-8.954E-01	 7.663E+00	 3.887E+00	-5.079E-01	-1.748E-01	 1.206E+00	 3.164E+00	 9.078E+00	-5.826E-01	-1.603E+00	 1.206E+00	-5.774E+00	 2.068E-02	 1.130E-02	 1.492E-01	 3.407E+00
   20.8000	 2.080E+01	 0.000E+00	 0.000E+00	 1.592E+00	-5.918E-02	 6.921E+00	 1.592E+00	-6.032E-01	 7.994E+00	 3.906E+00	-3.334E-03	-1.764E-01	 1.211E+00	 3.183E+00	 9.118E+00	-1.521E+00	-7.710E-01	 1.211E+00	-5.761E+00	 2.047E-02	 1.124E-02	 1.486E-01	 3.407E+00
   20.9000	 2.090E+01	 0.000E+00	 0.000E+00	 1.601E+00	-5.009E-01	 6.880E+00	 1.601E+00	-1.640E-01	 8.035E+00	 3.925E+00	 7.530E-01	-1.779E-01	 1.216E+00	 3.202E+00	 9.159E+00	-1.637E+00	 4.774E-01	 1.216E+00	-5.747E+00	 2.027E-02	 1.119E-02	 1.481E-01	 3.407E+00
   21.0000	 2.100E+01	 0.000E+00	 0.000E+00	 1.611E+00	-8.516E-01	 7.151E+00	 1.611E+00	 1.841E-01	 7.764E+00	 3.944E+00	 1.353E+00	-1.795E-01	 1.222E+00	 3.222E+00	 9.201E+00	-8.680E-01	 1.468E+00	 1.222E+00	-5.733E+00	 2.007E-02	 1.113E-02	 1.476E-01	 3.407E+00
   21.1000	 2.110E+01	 0.000E+00	 0.000E+00	 1.621E+00	-9.223E-01	 7.588E+00	 1.621E+00	 2.523E-01	 7.327E+00	 3.964E+00	 1.475E+00	-1.810E-01	 1.228E+00	 3.242E+00	 9.243E+00	 3.702E-01	 1.665E+00	 1.228E+00	-5.720E+00	 1.988E-02	 1.108E-02	 1.471E-01	 3.407E+00
   21.2000	 2.120E+01	 0.000E+00	 0.000E+00	 1.631E+00	-6.755E-01	 7.954E+00	 1.631E+00	 2.875E-03	 6.961E+00	 3.984E+00	 1.052E+00	-1.825E-01	 1.233E+00	 3.262E+00	 9.286E+00	 1.408E+00	 9.614E-01	 1.233E+00	-5.706E+00	 1.969E-02	 1.102E-02	 1.466E-01	 3.407E+00
   21.3000	 2.130E+01	 0.000E+00	 0.000E+00	 1.641E+00	-2.454E-01	 8.052E+00	 1.641E+00	-4.299E-01	 6.863E+00	 4.004E+00	 3.158E-01	-1.841E-01	 1.239E+00	 3.283E+00	 9.331E+00	 1.685E+00	-2.615E-01	 1.239E+00	-5.691E+00	 1.951E-02	 1.097E-02	 1.462E-01	 3.407E+00
   21.4000	 2.140E+01	 0.000E+00	 0.000E+00	 1.652E+00	 1.348E-01	 7.828E+00	 1.652E+00	-8.128E-01	 7.087E+00	 4.025E+00	-3.351E-01	-1.856E-01	 1.245E+00	 3.304E+00	 9.376E+00	 1.051E+00	-1.343E+00	 1.245E+00	-5.677E+00	 1.933E-02	 1.092E-02	 1.457E-01	 3.407E+00
   21.5000	 2.150E+01	 0.000E+00	 0.000E+00	 1.662E+00	 2.589E-01	 7.404E+00	 1.662E+00	-9.396E-01	 7.511E+00	 4.046E+00	-5.474E-01	-1.871E-01	 1.251E+00	 3.325E+00	 9.423E+00	-1.516E-01	-1.698E+00	 1.251E+00	-5.662E+00	 1.915E-02	 1.088E-02	 1.453E-01	 3.407E+00
   21.6000	 2.160E+01	 0.000E+00	 0.000E+00	 1.673E+00	 5.894E-02	 7.009E+00	 1.673E+00	-7.425E-01	 7.906E+00	 4.067E+00	-2.048E-01	-1.886E-01	 1.258E+00	 3.346E+00	 9.470E+00	-1.272E+00	-1.136E+00	 1.258E+00	-5.648E+00	 1.898E-02	 1.083E-02	 1.449E-01	 3.407E+00
   21.7000	 2.170E+01	 0.000E+00	 0.000E+00	 1.684E+00	-3.576E-01	 6.856E+00	 1.684E+00	-3.287E-01	 8.059E+00	 4.088E+00	 5.087E-01	-1.901E-01	 1.264E+00	 3.368E+00	 9.519E+00	-1.705E+00	 4.107E-02	 1.264E+00	-5.633E+00	 1.882E-02	 1.078E-02	 1.445E-01	 3.407E+00
   21.8000	 2.180E+01	 0.000E+00	 0.000E+00	 1.695E+00	-7.664E-01	 7.029E+00	 1.695E+00	 7.726E-02	 7.887E+00	 4.110E+00	 1.209E+00	-1.916E-01	 1.271E+00	 3.390E+00	 9.568E+00	-1.216E+00	 1.196E+00	 1.271E+00	-5.617E+00	 1.866E-02	 1.074E-02	 1.441E-01	 3.407E+00
   21.9000	 2.190E+01	 0.000E+00	 0.000E+00	 1.706E+00	-9.472E-01	 7.433E+00	 1.706E+00	 2.551E-01	 7.482E+00	 4.133E+00	 1.519E+00	-1.931E-01	 1.278E+00	 3.412E+00	 9.619E+00	-6.962E-02	 1.704E+00	 1.278E+00	-5.602E+00	 1.850E-02	 1.070E-02	 1.437E-01	 3.407E+00
   22.0000	 2.200E+01	 0.000E+00	 0.000E+00	 1.717E+00	-8.029E-01	 7.851E+00	 1.717E+00	 1.080E-01	 7.064E+00	 4.155E+00	 1.272E+00	-1.946E-01	 1.284E+00	 3.435E+00	 9.671E+00	 1.114E+00	 1.291E+00	 1.284E+00	-5.586E+00	 1.835E-02	 1.066E-02	 1.434E-01	 3.407E+00
   22.1000	 2.210E+01	 0.000E+00	 0.000E+00	 1.729E+00	-4.125E-01	 8.056E+00	 1.729E+00	-2.854E-01	 6.859E+00	 4.178E+00	 6.037E-01	-1.960E-01	 1.291E+00	 3.458E+00	 9.724E+00	 1.696E+00	 1.800E-01	 1.291E+00	-5.571E+00	 1.820E-02	 1.062E-02	 1.430E-01	 3.407E+00
   22.2000	 2.220E+01	 0.000E+00	 0.000E+00	 1.740E+00	 1.229E-02	 7.938E+00	 1.740E+00	-7.132E-01	 6.978E+00	 4.202E+00	-1.232E-01	-1.975E-01	 1.299E+00	 3.481E+00	 9.778E+00	 1.360E+00	-1.028E+00	 1.299E+00	-5.555E+00	 1.805E-02	 1.058E-02	 1.427E-01	 3.407E+00
   22.3000	 2.230E+01	 0.000E+00	 0.000E+00	 1.752E+00	 2.409E-01	 7.560E+00	 1.752E+00	-9.449E-01	 7.355E+00	 4.225E+00	-5.143E-01	-1.990E-01	 1.306E+00	 3.504E+00	 9.832E+00	 2.897E-01	-1.680E+00	 1.306E+00	-5.538E+00	 1.791E-02	 1.055E-02	 1.424E-01	 3.407E+00
   22.4000	 2.240E+01	 0.000E+00	 0.000E+00	 1.764E+00	 1.490E-01	 7.127E+00	 1.764E+00	-8.560E-01	 7.788E+00	 4.249E+00	-3.565E-01	-2.004E-01	 1.313E+00	 3.528E+00	 9.888E+00	-9.377E-01	-1.424E+00	 1.313E+00	-5.522E+00	 1.777E-02	 1.051E-02	 1.420E-01	 3.407E+00
   22.5000	 2.250E+01	 0.000E+00	 0.000E+00	 1.776E+00	-2.146E-01	 6.873E+00	 1.776E+00	-4.955E-01	 8.043E+00	 4.273E+00	 2.665E-01	-2.019E-01	 1.321E+00	 3.552E+00	 9.945E+00	-1.658E+00	-3.981E-01	 1.321E+00	-5.505E+00	 1.764E-02	 1.048E-02	 1.417E-01	 3.407E+00
   22.6000	 2.260E+01	 0.000E+00	 0.000E+00	 1.788E+00	-6.542E-01	 6.935E+00	 1.788E+00	-5.908E-02	 7.981E+00	 4.298E+00	 1.020E+00	-2.033E-01	 1.328E+00	 3.576E+00	 1.000E+01	-1.482E+00	 8.433E-01	 1.328E+00	-5.489E+00	 1.751E-02	 1.045E-02	 1.414E-01	 3.407E+00
   22.7000	 2.270E+01	 0.000E+00	 0.000E+00	 1.800E+00	-9.329E-01	 7.279E+00	 1.800E+00	 2.165E-01	 7.636E+00	 4.323E+00	 1.497E+00	-2.047E-01	 1.336E+00	 3.600E+00	 1.006E+01	-5.048E-01	 1.629E+00	 1.336E+00	-5.472E+00	 1.738E-02	 1.042E-02	 1.412E-01	 3.407E+00
   22.8000	 2.280E+01	 0.000E+00	 0.000E+00	 1.813E+00	-9.009E-01	 7.721E+00	 1.813E+00	 1.813E-01	 7.195E+00	 4.348E+00	 1.443E+00	-2.061E-01	 1.344E+00	 3.625E+00	 1.012E+01	 7.454E-01	 1.534E+00	 1.344E+00	-5.455E+00	 1.725E-02	 1.039E-02	 1.409E-01	 3.407E+00
   22.9000	 2.290E+01	 0.000E+00	 0.000E+00	 1.825E+00	-5.764E-01	 8.020E+00	 1.825E+00	-1.464E-01	 6.896E+00	 4.373E+00	 8.880E-01	-2.076E-01	 1.352E+00	 3.650E+00	 1.018E+01	 1.593E+00	 6.094E-01	 1.352E+00	-5.437E+00	 1.712E-02	 1.036E-02	 1.406E-01	 3.407E+00
   23.0000	 2.300E+01	 0.000E+00	 0.000E+00	 1.838E+00	-1.357E-01	 8.015E+00	 1.838E+00	-5.904E-01	 6.901E+00	 4.399E+00	 1.340E-01	-2.090E-01	 1.360E+00	 3.675E+00	 1.024E+01	 1.579E+00	-6.443E-01	 1.360E+00	-5.420E+00	 1.700E-02	 1.033E-02	 1.404E-01	 3.407E+00
   23.1000	 2.310E+01	 0.000E+00	 0.000E+00	 1.850E+00	 1.821E-01	 7.709E+00	 1.850E+00	-9.115E-01	 7.207E+00	 4.425E+00	-4.096E-01	-2.104E-01	 1.368E+00	 3.701E+00	 1.030E+01	 7.115E-01	-1.550E+00	 1.368E+00	-5.402E+00	 1.688E-02	 1.030E-02	 1.401E-01	 3.407E+00
   23.2000	 2.320E+01	 0.000E+00	 0.000E+00	 1.863E+00	 2.043E-01	 7.267E+00	 1.863E+00	-9.370E-01	 7.648E+00	 4.452E+00	-4.471E-01	-2.118E-01	 1.376E+00	 3.726E+00	 1.036E+01	-5.405E-01	-1.617E+00	 1.376E+00	-5.385E+00	 1.677E-02	 1.027E-02	 1.399E-01	 3.407E+00
   23.3000	 2.330E+01	 0.000E+00	 0.000E+00	 1.876E+00	-8.205E-02	 6.928E+00	 1.876E+00	-6.540E-01	 7.987E+00	 4.478E+00	 4.374E-02	-2.132E-01	 1.385E+00	 3.752E+00	 1.043E+01	-1.500E+00	-8.105E-01	 1.385E+00	-5.367E+00	 1.665E-02	 1.025E-02	 1.396E-01	 3.407E+00
   23.4000	 2.340E+01	 0.000E+00	 0.000E+00	 1.889E+00	-5.230E-01	 6.876E+00	 1.889E+00	-2.164E-01	 8.039E+00	 4.505E+00	 7.993E-01	-2.146E-01	 1.393E+00	 3.778E+00	 1.049E+01	-1.649E+00	 4.344E-01	 1.393E+00	-5.349E+00	 1.654E-02	 1.022E-02	 1.394E-01	 3.407E+00
   23.5000	 2.350E+01	 0.000E+00	 0.000E+00	 1.902E+00	-8.810E-01	 7.138E+00	 1.902E+00	 1.383E-01	 7.777E+00	 4.532E+00	 1.413E+00	-2.160E-01	 1.402E+00	 3.804E+00	 1.055E+01	-9.061E-01	 1.444E+00	 1.402E+00	-5.331E+00	 1.643E-02	 1.019E-02	 1.392E-01	 3.407E+00
   23.6000	 2.360E+01	 0.000E+00	 0.000E+00	 1.915E+00	-9.636E-01	 7.573E+00	 1.915E+00	 2.174E-01	 7.342E+00	 4.560E+00	 1.555E+00	-2.173E-01	 1.410E+00	 3.831E+00	 1.062E+01	 3.265E-01	 1.674E+00	 1.410E+00	-5.312E+00	 1.632E-02	 1.017E-02	 1.390E-01	 3.407E+00
   23.7000	 2.370E+01	 0.000E+00	 0.000E+00	 1.929E+00	-7.269E-01	 7.945E+00	 1.929E+00	-2.270E-02	 6.970E+00	 4.587E+00	 1.150E+00	-2.187E-01	 1.418E+00	 3.858E+00	 1.068E+01	 1.383E+00	 9.979E-01	 1.418E+00	-5.294E+00	 1.621E-02	 1.014E-02	 1.387E-01	 3.407E+00
   23.8000	 2.380E+01	 0.000E+00	 0.000E+00	 1.942E+00	-2.999E-01	 8.054E+00	 1.942E+00	-4.532E-01	 6.861E+00	 4.615E+00	 4.196E-01	-2.201E-01	 1.427E+00	 3.884E+00	 1.074E+01	 1.691E+00	-2.173E-01	 1.427E+00	-5.275E+00	 1.610E-02	 1.012E-02	 1.385E-01	 3.407E+00
   23.9000	 2.390E+01	 0.000E+00	 0.000E+00	 1.956E+00	 8.572E-02	 7.841E+00	 1.956E+00	-8.422E-01	 7.075E+00	 4.643E+00	-2.401E-01	-2.215E-01	 1.435E+00	 3.911E+00	 1.081E+01	 1.086E+00	-1.315E+00	 1.435E+00	-5.256E+00	 1.599E-02	 1.009E-02	 1.383E-01	 3.407E+00
   24.0000	 2.400E+01	 0.000E+00	 0.000E+00	 1.969E+00	 2.205E-01	 7.420E+00	 1.969E+00	-9.804E-01	 7.495E+00	 4.671E+00	-4.703E-01	-2.228E-01	 1.444E+00	 3.939E+00	 1.087E+01	-1.071E-01	-1.702E+00	 1.444E+00	-5.238E+00	 1.589E-02	 1.007E-02	 1.381E-01	 3.407E+00
   24.1000	 2.410E+01	 0.000E+00	 0.000E+00	 1.983E+00	 3.059E-02	 7.019E+00	 1.983E+00	-7.940E-01	 7.896E+00	 4.699E+00	-1.447E-01	-2.242E-01	 1.452E+00	 3.966E+00	 1.094E+01	-1.242E+00	-1.169E+00	 1.452E+00	-5.219E+00	 1.578E-02	 1.005E-02	 1.379E-01	 3.407E+00
   24.2000	 2.420E+01	 0.000E+00	 0.000E+00	 1.997E+00	-3.822E-01	 6.856E+00	 1.997E+00	-3.847E-01	 8.059E+00	 4.728E+00	 5.626E-01	-2.256E-01	 1.461E+00	 3.993E+00	 1.100E+01	-1.705E+00	-3.571E-03	 1.461E+00	-5.200E+00	 1.568E-02	 1.002E-02	 1.378E-01	 3.407E+00
   24.3000	 2.430E+01	 0.000E+00	 0.000E+00	 2.011E+00	-7.957E-01	 7.018E+00	 2.011E+00	 2.528E-02	 7.897E+00	 4.757E+00	 1.271E+00	-2.269E-01	 1.469E+00	 4.021E+00	 1.106E+01	-1.247E+00	 1.163E+00	 1.469E+00	-5.181E+00	 1.557E-02	 9.995E-03	 1.376E-01	 3.407E+00
   24.4000	 2.440E+01	 0.000E+00	 0.000E+00	 2.024E+00	-9.872E-01	 7.417E+00	 2.024E+00	 2.134E-01	 7.498E+00	 4.786E+00	 1.599E+00	-2.283E-01	 1.478E+00	 4.049E+00	 1.113E+01	-1.142E-01	 1.701E+00	 1.478E+00	-5.161E+00	 1.547E-02	 9.970E-03	 1.374E-01	 3.407E+00
   24.5000	 2.450E+01	 0.000E+00	 0.000E+00	 2.038E+00	-8.542E-01	 7.839E+00	 2.038E+00	 7.689E-02	 7.077E+00	 4.815E+00	 1.372E+00	-2.297E-01	 1.486E+00	 4.077E+00	 1.119E+01	 1.080E+00	 1.320E+00	 1.486E+00	-5.142E+00	 1.537E-02	 9.944E-03	 1.372E-01	 3.407E+00
   24.6000	 2.460E+01	 0.000E+00	 0.000E+00	 2.052E+00	-4.696E-01	 8.054E+00	 2.052E+00	-3.113E-01	 6.861E+00	 4.844E+00	 7.139E-01	-2.310E-01	 1.494E+00	 4.105E+00	 1.125E+01	 1.690E+00	 2.243E-01	 1.494E+00	-5.123E+00	 1.527E-02	 9.918E-03	 1.370E-01	 3.407E+00
   24.7000	 2.470E+01	 0.000E+00	 0.000E+00	 2.066E+00	-4.211E-02	 7.947E+00	 2.066E+00	-7.422E-01	 6.968E+00	 4.873E+00	-1.762E-02	-2.324E-01	 1.502E+00	 4.133E+00	 1.131E+01	 1.387E+00	-9.921E-01	 1.502E+00	-5.103E+00	 1.516E-02	 9.892E-03	 1.369E-01	 3.407E+00
   24.8000	 2.480E+01	 0.000E+00	 0.000E+00	 2.081E+00	 1.961E-01	 7.575E+00	 2.081E+00	-9.839E-01	 7.340E+00	 4.902E+00	-4.252E-01	-2.337E-01	 1.510E+00	 4.161E+00	 1.137E+01	 3.335E-01	-1.672E+00	 1.510E+00	-5.084E+00	 1.506E-02	 9.866E-03	 1.367E-01	 3.407E+00
   24.9000	 2.490E+01	 0.000E+00	 0.000E+00	 2.095E+00	 1.153E-01	 7.140E+00	 2.095E+00	-9.066E-01	 7.775E+00	 4.932E+00	-2.866E-01	-2.351E-01	 1.519E+00	 4.189E+00	 1.143E+01	-9.001E-01	-1.448E+00	 1.519E+00	-5.064E+00	 1.496E-02	 9.839E-03	 1.365E-01	 3.407E+00
   25.0000	 2.500E+01	 0.000E+00	 0.000E+00	 2.109E+00	-2.417E-01	 6.876E+00	 2.109E+00	-5.531E-01	 8.039E+00	 4.961E+00	 3.249E-01	-2.364E-01	 1.526E+00	 4.218E+00	 1.149E+01	-1.647E+00	-4.413E-01	 1.526E+00	-5.044E+00	 1.486E-02	 9.811E-03	 1.363E-01	 3.407E+00
